"path","bytes","sha256","observed_sha256","observed_bytes","exact"
"editable_tables/Table_S11a.docx",57471,"241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165","241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165",57471,TRUE
"editable_tables/Table_S11b.docx",57155,"c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5","c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5",57155,TRUE
"editable_tables/Table_S12.docx",57088,"c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3","c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3",57088,TRUE
"editable_tables/Table_S13.docx",57086,"504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f","504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f",57086,TRUE
"editable_tables/Table_S14.docx",57219,"65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c","65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c",57219,TRUE
"editable_tables/Table_S15.docx",56739,"9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b","9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b",56739,TRUE
"editable_tables/Table_S2.docx",1386939,"0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334","0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334",1386939,TRUE
"editable_tables/Table_S3.docx",59127,"29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d","29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d",59127,TRUE
"editable_tables/Table_S4.docx",57161,"449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e","449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e",57161,TRUE
"editable_tables/Table_S5.docx",57179,"2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0","2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0",57179,TRUE
"editable_tables/Table_S6.docx",57155,"2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce","2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce",57155,TRUE
"editable_tables/Table_S7.docx",58866,"9ec20d78bffd51bc6e27fe08e255cb6450a04e732e2d8da830d3d6cb4c4fe96a","9ec20d78bffd51bc6e27fe08e255cb6450a04e732e2d8da830d3d6cb4c4fe96a",58866,TRUE
"editable_tables/Table_S8.docx",57363,"1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372","1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372",57363,TRUE
"editable_tables/Table_S9.docx",56653,"1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3","1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3",56653,TRUE
"evidence/assemble_round1_execution.json",1566,"9462bba88da8b5a5ec3cecfca3696fbfd485762cb395c9a85c8b7eccb661ed7c","9462bba88da8b5a5ec3cecfca3696fbfd485762cb395c9a85c8b7eccb661ed7c",1566,TRUE
"evidence/assemble_round1.log",1585,"7684ce9a3d270fa348116c0287685d0558fba5ac33ebbfa3560a03cc4e70f136","7684ce9a3d270fa348116c0287685d0558fba5ac33ebbfa3560a03cc4e70f136",1585,TRUE
"evidence/assemble_round2_execution.json",1568,"98343d405f9c5e4a6ee4b92dee75b199720f0b982670ba85e229d8d2b34e1aeb","98343d405f9c5e4a6ee4b92dee75b199720f0b982670ba85e229d8d2b34e1aeb",1568,TRUE
"evidence/assemble_round2.log",30881,"88f8a064b2a65f38bb334cc892825415167b8f3d89ab59b292340e454173958a","88f8a064b2a65f38bb334cc892825415167b8f3d89ab59b292340e454173958a",30881,TRUE
"evidence/browser_capture_inventory.csv",1185,"dcf27a3b31a8b7d865ec0d733138f4d0e1968f92f05ba950e1b14e9cddb581f6","dcf27a3b31a8b7d865ec0d733138f4d0e1968f92f05ba950e1b14e9cddb581f6",1185,TRUE
"evidence/browser_html_round2/after.json",344,"01dffae37dc6681750bb4d95af8449a746471bfc821ffd76f00c3a4f3e31f51f","01dffae37dc6681750bb4d95af8449a746471bfc821ffd76f00c3a4f3e31f51f",344,TRUE
"evidence/browser_html_round2/before.json",344,"01dffae37dc6681750bb4d95af8449a746471bfc821ffd76f00c3a4f3e31f51f","01dffae37dc6681750bb4d95af8449a746471bfc821ffd76f00c3a4f3e31f51f",344,TRUE
"evidence/browser_html_round2/requests.log",190,"a094487edf02f97d7086925bf4cdb300d5c46874dd71ce270dcf8f24abff5456","a094487edf02f97d7086925bf4cdb300d5c46874dd71ce270dcf8f24abff5456",190,TRUE
"evidence/browser_html_round2/runtime.json",323,"eceb1d4868ab0141a521f9302af068fd991c6750b03e760d5476eea097e2581f","eceb1d4868ab0141a521f9302af068fd991c6750b03e760d5476eea097e2581f",323,TRUE
"evidence/browser_html_round2/teardown.json",96,"7b2eb8e578793babec9124bc002a4822b10810d368dc3f3310a7b1ed12c6bc18","7b2eb8e578793babec9124bc002a4822b10810d368dc3f3310a7b1ed12c6bc18",96,TRUE
"evidence/browser_s3_preview/after.json",141,"78efaa8ad3ea1e60c6ee66fb35a24d9ded157845319853c8b1071b1c059ce13e","78efaa8ad3ea1e60c6ee66fb35a24d9ded157845319853c8b1071b1c059ce13e",141,TRUE
"evidence/browser_s3_preview/before.json",141,"78efaa8ad3ea1e60c6ee66fb35a24d9ded157845319853c8b1071b1c059ce13e","78efaa8ad3ea1e60c6ee66fb35a24d9ded157845319853c8b1071b1c059ce13e",141,TRUE
"evidence/browser_s3_preview/requests.log",161,"126c184c6f7f349efc7108f09a3d7e93dbdc2f989e511f043b98fdc5e03877a6","126c184c6f7f349efc7108f09a3d7e93dbdc2f989e511f043b98fdc5e03877a6",161,TRUE
"evidence/browser_s3_preview/runtime.json",322,"0d0eb7ded144362c90fa4b0723e226cb3b92135ca0820475fa29ddf0c624be11","0d0eb7ded144362c90fa4b0723e226cb3b92135ca0820475fa29ddf0c624be11",322,TRUE
"evidence/browser_s3_preview/teardown.json",95,"3668e575367d4d8b18102b03855823a5792e4c65b642726a46d67a13ed7684c0","3668e575367d4d8b18102b03855823a5792e4c65b642726a46d67a13ed7684c0",95,TRUE
"evidence/browser_teardown_verification.json",372,"688b3cb4449e3c516c5d80355fb553b025a4e6c7111ec090769eba4144998563","688b3cb4449e3c516c5d80355fb553b025a4e6c7111ec090769eba4144998563",372,TRUE
"evidence/complete_structural_checks.csv",4640,"ae5138821f12289ed30e0f249201bc96f99a087ab5623f0b1cfed0e7f454b7c0","ae5138821f12289ed30e0f249201bc96f99a087ab5623f0b1cfed0e7f454b7c0",4640,TRUE
"evidence/complete_verification_R_session.txt",702,"773709dfdb09822ca898f0398ef1fa352baa655d85870e2f443c5ad74bf4e446","773709dfdb09822ca898f0398ef1fa352baa655d85870e2f443c5ad74bf4e446",702,TRUE
"evidence/completion_review_summary.json",1517,"898b1f63982c460ca8ba2099693ced09223d3f4c364ce3437c20220379850a61","898b1f63982c460ca8ba2099693ced09223d3f4c364ce3437c20220379850a61",1517,TRUE
"evidence/dispatch_preflight.csv",14564,"426f5fe28e9f7af0ee4c69da854130c753b1b280268bfd143b03252308c9904b","426f5fe28e9f7af0ee4c69da854130c753b1b280268bfd143b03252308c9904b",14564,TRUE
"evidence/finalize_review_R_session.txt",732,"cf832da37f26e2c7ec7f1cbf5dc1efc0478be11925bdf905890562cb1642eac4","cf832da37f26e2c7ec7f1cbf5dc1efc0478be11925bdf905890562cb1642eac4",732,TRUE
"evidence/full_page_review_103.csv",39563,"b80189a4c9110cf7389d27fd1a96f91c09f1e05965ba867fb7e4fc8d6288be64","b80189a4c9110cf7389d27fd1a96f91c09f1e05965ba867fb7e4fc8d6288be64",39563,TRUE
"evidence/full_page_review_notes.tsv",6766,"017198c0f46f5bcb44032caa9fb11ebdb902e75f0deed6b36f5d99770876628b","017198c0f46f5bcb44032caa9fb11ebdb902e75f0deed6b36f5d99770876628b",6766,TRUE
"evidence/html_desktop_geometry.json",308914,"6784fa80cf17f7c64da69c497e5a437bde7e29d36fce6c405e2b9d71b9771337","6784fa80cf17f7c64da69c497e5a437bde7e29d36fce6c405e2b9d71b9771337",308914,TRUE
"evidence/html_expected_cells.json",61238,"c12a778b4d005f15877e622ce09f492129028425268ac540f996aa0c64e1070c","c12a778b4d005f15877e622ce09f492129028425268ac540f996aa0c64e1070c",61238,TRUE
"evidence/html_narrow_geometry.json",385,"e46f04e7f239eaf8099736df74bb47c84aedbf5c90937d6691a77bb5981b8d46","e46f04e7f239eaf8099736df74bb47c84aedbf5c90937d6691a77bb5981b8d46",385,TRUE
"evidence/html_packaging_round1.json",1661,"d41038bafda245f609015cb4d1f790665ec4830098066e0c0ad5f8fa429ef458","d41038bafda245f609015cb4d1f790665ec4830098066e0c0ad5f8fa429ef458",1661,TRUE
"evidence/html_packaging_round2.json",1661,"d41038bafda245f609015cb4d1f790665ec4830098066e0c0ad5f8fa429ef458","d41038bafda245f609015cb4d1f790665ec4830098066e0c0ad5f8fa429ef458",1661,TRUE
"evidence/html_preflight_R_session.txt",702,"773709dfdb09822ca898f0398ef1fa352baa655d85870e2f443c5ad74bf4e446","773709dfdb09822ca898f0398ef1fa352baa655d85870e2f443c5ad74bf4e446",702,TRUE
"evidence/html_round1_execution.json",556,"d06d4a366133aec944f772503e97be3dd86c5230e524d3f4044cb1a3b3e19cc2","d06d4a366133aec944f772503e97be3dd86c5230e524d3f4044cb1a3b3e19cc2",556,TRUE
"evidence/html_round1.log",1661,"d41038bafda245f609015cb4d1f790665ec4830098066e0c0ad5f8fa429ef458","d41038bafda245f609015cb4d1f790665ec4830098066e0c0ad5f8fa429ef458",1661,TRUE
"evidence/html_round2_execution.json",555,"7f805a9709201e26ba4c53fadbefc9624ff7bc4306f703296f2d0e28dd98583d","7f805a9709201e26ba4c53fadbefc9624ff7bc4306f703296f2d0e28dd98583d",555,TRUE
"evidence/html_round2.log",1661,"d41038bafda245f609015cb4d1f790665ec4830098066e0c0ad5f8fa429ef458","d41038bafda245f609015cb4d1f790665ec4830098066e0c0ad5f8fa429ef458",1661,TRUE
"evidence/html_s11_bottom.bin",106793,"606155b7531cd43514f8be9dc49abad7991addc0713956de9607ba4a5346f73d","606155b7531cd43514f8be9dc49abad7991addc0713956de9607ba4a5346f73d",106793,TRUE
"evidence/html_s11_top.bin",95594,"3c694099b77a64ea522a213a251b7260b2b64e5b0587ba5fdc3a9059f922e0a7","3c694099b77a64ea522a213a251b7260b2b64e5b0587ba5fdc3a9059f922e0a7",95594,TRUE
"evidence/html_s15b_desktop.bin",121280,"56107ba386ae8f6c13404585be5c54397446497af2139caeea87437f19cd13c1","56107ba386ae8f6c13404585be5c54397446497af2139caeea87437f19cd13c1",121280,TRUE
"evidence/html_s2_desktop_right.bin",116724,"043d011831de46bfe5ba56f18227e90440b13b31a29d2675703163385f010725","043d011831de46bfe5ba56f18227e90440b13b31a29d2675703163385f010725",116724,TRUE
"evidence/html_s2_keyboard_desktop.json",265,"46cbb2ce6e7cc0aea8ee687a2db699386ef635d7e691f41dc78638ddc5ebc49d","46cbb2ce6e7cc0aea8ee687a2db699386ef635d7e691f41dc78638ddc5ebc49d",265,TRUE
"evidence/html_s2_keyboard_narrow.json",112,"6cabebea30a99b7ae9196131bc3115016ab4be34604851ee3d7f976aaf129a95","6cabebea30a99b7ae9196131bc3115016ab4be34604851ee3d7f976aaf129a95",112,TRUE
"evidence/html_s2_narrow_right.bin",40545,"eb0d789c5a2c44517b08af33494bd3e0cfbc8f1a5c401309e06fb1f1ce5eb7b9","eb0d789c5a2c44517b08af33494bd3e0cfbc8f1a5c401309e06fb1f1ce5eb7b9",40545,TRUE
"evidence/html_t2_desktop_left.bin",136725,"5fe66e7326b435cd130f02cde2615602ebccafabaf0f9384b90e14c113a9b9d8","5fe66e7326b435cd130f02cde2615602ebccafabaf0f9384b90e14c113a9b9d8",136725,TRUE
"evidence/html_t2_desktop_right.bin",111095,"84b61d82ddc057333648e5ceac3dc49db37cd37a9c0ac87f5b146ed522a5aff6","84b61d82ddc057333648e5ceac3dc49db37cd37a9c0ac87f5b146ed522a5aff6",111095,TRUE
"evidence/native19_identity.csv",2887,"100a915b65d148e148f8ee8c991f42b5e27caa9071d545e4dfb084a961fa67be","100a915b65d148e148f8ee8c991f42b5e27caa9071d545e4dfb084a961fa67be",2887,TRUE
"evidence/physical_figure_placements.csv",1967,"37fb818ed87219d76247f3570c3483a704809082eb0c47a8f1a8005e8fbcdb60","37fb818ed87219d76247f3570c3483a704809082eb0c47a8f1a8005e8fbcdb60",1967,TRUE
"evidence/preflight_R_session.txt",626,"7e4b202aed2c9c4a806b4885ae0c51425d96d65d3f611a5ab9459b00d556b822","7e4b202aed2c9c4a806b4885ae0c51425d96d65d3f611a5ab9459b00d556b822",626,TRUE
"evidence/prior439_preflight.csv",82903,"33c7d31d17acafc58f21de713783f0a869d3713f1b3e44e437cda50ae70db385","33c7d31d17acafc58f21de713783f0a869d3713f1b3e44e437cda50ae70db385",82903,TRUE
"evidence/render_round2_execution.json",938,"f275ed4aa3edd3cb0b3ce97001ebf07ead1b1239264a36250cbeb3b4546d55e4","f275ed4aa3edd3cb0b3ce97001ebf07ead1b1239264a36250cbeb3b4546d55e4",938,TRUE
"evidence/render_round2.log",1291,"b6f635e68e3eb0091bc03ad798b00c794a5e43dab0194c7218c5fc80d63ea5b8","b6f635e68e3eb0091bc03ad798b00c794a5e43dab0194c7218c5fc80d63ea5b8",1291,TRUE
"evidence/s3_116_cells.csv",7552,"f99f6713cb6a96ae502929e2630b2e20b2602a8e0b0d5830fa9624475401bcd0","f99f6713cb6a96ae502929e2630b2e20b2602a8e0b0d5830fa9624475401bcd0",7552,TRUE
"evidence/s3_browser_geometry.json",7147,"507cdcf6bd0763effdf98fa21a2e61ce974ac1ec11954bc0342bd8e10efadd7b","507cdcf6bd0763effdf98fa21a2e61ce974ac1ec11954bc0342bd8e10efadd7b",7147,TRUE
"evidence/s3_capture_crop_proof.json",828,"dec2bb83949d77e3aac3830e8b3020dbb2e310c00ab7b9005b4df79c376cfc4e","dec2bb83949d77e3aac3830e8b3020dbb2e310c00ab7b9005b4df79c376cfc4e",828,TRUE
"evidence/s3_complete_viewport.bin",170784,"aea24d9e957c3bea1a114071db99f1b5174df6b8986a0e857ce41c81d5fb15a7","aea24d9e957c3bea1a114071db99f1b5174df6b8986a0e857ce41c81d5fb15a7",170784,TRUE
"evidence/s3_full_capture.bin",61739,"017f8a477af2c3a75760a945800135324f020985128bdcc99812fa8667dd0e8d","017f8a477af2c3a75760a945800135324f020985128bdcc99812fa8667dd0e8d",61739,TRUE
"evidence/s3_presentation_contract.json",223,"3e934e7a78c4aff9599646e20bc4503ef5bbc354327c764e308aa9f4f26b894b","3e934e7a78c4aff9599646e20bc4503ef5bbc354327c764e308aa9f4f26b894b",223,TRUE
"evidence/source_to_copy.csv",39069,"fe4d1c719866bb72f1887e89755ef28b1d1c91132254abee0184b8de63ddf9a1","fe4d1c719866bb72f1887e89755ef28b1d1c91132254abee0184b8de63ddf9a1",39069,TRUE
"evidence/structural_summary.json",298,"4e6ae06fbcde8758532507237a63f2764c72dd3641331393991a3cfa4ab2d3f3","4e6ae06fbcde8758532507237a63f2764c72dd3641331393991a3cfa4ab2d3f3",298,TRUE
"evidence/svg_integration_round2.json",35547,"c30e5ee2dae91cb0d1890f396f738e53afb7eb60a516618e1dbb4f304c2f900f","c30e5ee2dae91cb0d1890f396f738e53afb7eb60a516618e1dbb4f304c2f900f",35547,TRUE
"evidence/svg_round1_execution.json",1382,"29fdd5366f1dac3c4719d6627f1415585b7544a9f002b6991111edd401e9e85a","29fdd5366f1dac3c4719d6627f1415585b7544a9f002b6991111edd401e9e85a",1382,TRUE
"evidence/svg_round1.log",1062,"614b4057a4ceb987ae53861d209e6fccd16b360e140722ede71d5b999608991d","614b4057a4ceb987ae53861d209e6fccd16b360e140722ede71d5b999608991d",1062,TRUE
"evidence/svg_round2_execution.json",1386,"af8f21ffc3e67cc63e034ba2cfd9672421c7b554e4c7e1e5d2a42ca21c09997a","af8f21ffc3e67cc63e034ba2cfd9672421c7b554e4c7e1e5d2a42ca21c09997a",1386,TRUE
"evidence/svg_round2.log",497,"67834c32f5796a0a6b2036f9413367217f17a004478fda3764b6aa09ac39cbb5","67834c32f5796a0a6b2036f9413367217f17a004478fda3764b6aa09ac39cbb5",497,TRUE
"helpers/crop_s3.R",1827,"6fe8774bc31bf3aeaa69706c01552a608dbff4ed8485a251461c4d334f0e9c43","6fe8774bc31bf3aeaa69706c01552a608dbff4ed8485a251461c4d334f0e9c43",1827,TRUE
"helpers/embed_accepted_svg_figures.py",16934,"64bcecf9473a97037d6efee4a934493cc81e47f3ad410473caa7cd804525dfb0","64bcecf9473a97037d6efee4a934493cc81e47f3ad410473caa7cd804525dfb0",16934,TRUE
"helpers/finalize_review.R",8610,"c0c2d1079a5f9dbe6c38682bdbef97d81168ff4abed779d517922456efa316c5","c0c2d1079a5f9dbe6c38682bdbef97d81168ff4abed779d517922456efa316c5",8610,TRUE
"helpers/html_preflight.R",1737,"ee38b5f05fdc19f836f6315701976827cb018f19ad2fa0292e85aae361cfaca0","ee38b5f05fdc19f836f6315701976827cb018f19ad2fa0292e85aae361cfaca0",1737,TRUE
"helpers/package_html.py",3596,"eea3dbc27d6db268cacdca306207b66fd3004da10574b62ebc9024a428d429fa","eea3dbc27d6db268cacdca306207b66fd3004da10574b62ebc9024a428d429fa",3596,TRUE
"helpers/preflight.R",1562,"dde8f3e538bd9abff05db0453b45c314a4556b45eebdd3533afd9685c6108ee6","dde8f3e538bd9abff05db0453b45c314a4556b45eebdd3533afd9685c6108ee6",1562,TRUE
"helpers/prepare_s3.py",1540,"0ec1ee154dd93108ba5147ac5763251c137b3e7db3a9ddee5ffc8417130583c5","0ec1ee154dd93108ba5147ac5763251c137b3e7db3a9ddee5ffc8417130583c5",1540,TRUE
"helpers/prepare_word_manuscript.py",66105,"c631271e6e1975b46334c446b89c2e647d3d66113c91d2dc30e4b6918f1ce987","c631271e6e1975b46334c446b89c2e647d3d66113c91d2dc30e4b6918f1ce987",66105,TRUE
"helpers/run_completion.py",2926,"0995ca8a3f9c50fe21e753dd7a5069d24b78b3e08f5f96f2a1d7df93f52db60d","0995ca8a3f9c50fe21e753dd7a5069d24b78b3e08f5f96f2a1d7df93f52db60d",2926,TRUE
"helpers/seal_completion.R",1947,"eb5f8b75c3282073a9cef730e31df43b07a384714ef75cbcb5b260143892568b","eb5f8b75c3282073a9cef730e31df43b07a384714ef75cbcb5b260143892568b",1947,TRUE
"helpers/serve_static.py",2529,"eebe2c936aef6a50c06a16c4c6db0f2360ba1bf37ac15c4755b2d278cbd62452","eebe2c936aef6a50c06a16c4c6db0f2360ba1bf37ac15c4755b2d278cbd62452",2529,TRUE
"helpers/stage_static.py",4430,"f85538963455bd4849d6cde2cfc1a1181ccc2648ce7386359f2920956cf78251","f85538963455bd4849d6cde2cfc1a1181ccc2648ce7386359f2920956cf78251",4430,TRUE
"helpers/verify_completion.R",9523,"1bdcfb4529281ca600ccddbfea3047719a9f0b5a5bb630f163f90d415891c599","1bdcfb4529281ca600ccddbfea3047719a9f0b5a5bb630f163f90d415891c599",9523,TRUE
"helpers/verify_s3.R",949,"a988c2f2b5b45a4a1c7e2d5f7e202d8bf34563563e0581d7fc695c0040c9b909","a988c2f2b5b45a4a1c7e2d5f7e202d8bf34563563e0581d7fc695c0040c9b909",949,TRUE
"inputs/prior_integrated.html",27221655,"0488130aba3ef7b043c743ee879d6e88f9c2ece8ae3c0c2eba89d90e116ea510","0488130aba3ef7b043c743ee879d6e88f9c2ece8ae3c0c2eba89d90e116ea510",27221655,TRUE
"inputs/prior_main.docx",14167130,"3f33431ed4e85b042f8a98e232b25b9617d8dae16bc8eff8df9595c05a80d611","3f33431ed4e85b042f8a98e232b25b9617d8dae16bc8eff8df9595c05a80d611",14167130,TRUE
"inputs/raw_static.docx",3765960,"4790ebb3613c5f1a0ef5c86f84add9487134cd0c0f5fde9d4542cce5930df37d","4790ebb3613c5f1a0ef5c86f84add9487134cd0c0f5fde9d4542cce5930df37d",3765960,TRUE
"inputs/table_s3_original.html",51816,"33ebc99f976acffb54082eb7afd4a6b44549b3f9de330dea998ce2f69c4ba6e6","33ebc99f976acffb54082eb7afd4a6b44549b3f9de330dea998ce2f69c4ba6e6",51816,TRUE
"maps/expanded_svg_manifest.json",23819,"fd3783416d20d9c0c501564df2847026a3a05b7ace1f626c4864761660853762","fd3783416d20d9c0c501564df2847026a3a05b7ace1f626c4864761660853762",23819,TRUE
"maps/part_count_contract.json",427,"07e6f1ff9fbd2d7746317159cfe96a41161326366698ebfb6c01aba1335406e5","07e6f1ff9fbd2d7746317159cfe96a41161326366698ebfb6c01aba1335406e5",427,TRUE
"maps/word_figure_svg_manifest.json",5864,"4954128acd748b40b12672fb843b28fa1f4d7381d3c96a823487d13eb0e95135","4954128acd748b40b12672fb843b28fa1f4d7381d3c96a823487d13eb0e95135",5864,TRUE
"maps/word_table_png_manifest.json",21145,"65c3d79ff51317f92607d3dff62eea085ac742920c15942c0f990c5ef3d5fc53","65c3d79ff51317f92607d3dff62eea085ac742920c15942c0f990c5ef3d5fc53",21145,TRUE
"maps/word_table_png_manifest.pending.json",21084,"238f8e2f2460f72884689ccda95c82f2ac8b9a2def81bd9a7d1a5927abdb5cb4","238f8e2f2460f72884689ccda95c82f2ac8b9a2def81bd9a7d1a5927abdb5cb4",21084,TRUE
"production_images/main_table_1_part_01.png",412834,"f2df0ce73bc31f889d457397596257e2e3f7f9c7610ccc0ec9659efc33a2f9b7","f2df0ce73bc31f889d457397596257e2e3f7f9c7610ccc0ec9659efc33a2f9b7",412834,TRUE
"production_images/main_table_1_part_02.png",378520,"a8e5892c59138ec0b4a13f272d3d05e3f67c21bc641d1194e877399564b02a70","a8e5892c59138ec0b4a13f272d3d05e3f67c21bc641d1194e877399564b02a70",378520,TRUE
"production_images/main_table_2_part_01.png",370048,"a09f9f4529c226121d23a7c2a85d966e06bee6ae67ddfebe68a781f394f27870","a09f9f4529c226121d23a7c2a85d966e06bee6ae67ddfebe68a781f394f27870",370048,TRUE
"production_images/main_table_3_part_01.png",591637,"0ae5066b9063781a0485f1b5d3888687bfd4fc419f86eda424e2333d009b1fa6","0ae5066b9063781a0485f1b5d3888687bfd4fc419f86eda424e2333d009b1fa6",591637,TRUE
"production_images/main_table_3_part_02.png",382236,"9fd4d40280b22912e5add64cd34963d986099bc2ac9ef3dd92193b492d640c3f","9fd4d40280b22912e5add64cd34963d986099bc2ac9ef3dd92193b492d640c3f",382236,TRUE
"production_images/main_table_3_part_03.png",495243,"8cb6bba7991cdca2ffcb60fd94c5dd2022d0fd1e592ab94a5de5f77115088d15","8cb6bba7991cdca2ffcb60fd94c5dd2022d0fd1e592ab94a5de5f77115088d15",495243,TRUE
"production_images/main_table_3_part_04.png",646476,"70e68224e2b514462236563f396885d82dc7c786189dad85f58b6f274565fdc1","70e68224e2b514462236563f396885d82dc7c786189dad85f58b6f274565fdc1",646476,TRUE
"production_images/supp_table_s1_part_01.png",168762,"406ac771d7810394aaa171616bc60127ce4e24479fc12b694a2edede1ce13689","406ac771d7810394aaa171616bc60127ce4e24479fc12b694a2edede1ce13689",168762,TRUE
"production_images/supp_table_s10_part_01.png",250151,"c578a78077103fa0756fe2aefbc19c1dbb44fd694f76a395ca4849a802ecd1f5","c578a78077103fa0756fe2aefbc19c1dbb44fd694f76a395ca4849a802ecd1f5",250151,TRUE
"production_images/supp_table_s10_part_02.png",227737,"c070b82780bdfbc9b26d090b8f232fe5acfb3afc72d027bdc97174ff529d4629","c070b82780bdfbc9b26d090b8f232fe5acfb3afc72d027bdc97174ff529d4629",227737,TRUE
"production_images/supp_table_s11a_part_01.png",330229,"085266979acbcf2081a0bc95d98050d7071b95def61ac7bb6f060cf20a935708","085266979acbcf2081a0bc95d98050d7071b95def61ac7bb6f060cf20a935708",330229,TRUE
"production_images/supp_table_s11b_part_01.png",246350,"18ea22e03f53a7ac6da7ce68144f544abf86e260ef0acfcd9f321c64b39a12e6","18ea22e03f53a7ac6da7ce68144f544abf86e260ef0acfcd9f321c64b39a12e6",246350,TRUE
"production_images/supp_table_s12_part_01.png",207657,"4be6ed86410ab60a7c4ee030dc899d4c932eaaccd738f8fbb29f8822f343248f","4be6ed86410ab60a7c4ee030dc899d4c932eaaccd738f8fbb29f8822f343248f",207657,TRUE
