placement,data_scenario_id,model_implementation_id,scenario,metric_order,metric_id,analysis_unit,stage,scope,site,model_observations,participants,participant_days,participant_hours,contributing_participant_days,metric_support_missing_observations,metric_support_valid_hours,metric_support_expected_hours,prepared_record_support_missing_observations,prepared_record_valid_melEDI_hours,prepared_record_valid_illuminance_hours,sites,excluded_observations,status
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,site_photoperiod_model,site,KNUST,58,14,58,,58,0,166.56666666666666,170.5,0,1334.8166666666666,1334.9833333333333,1,23,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,site_photoperiod_model,site,MPI,132,26,132,,132,0,396.8,404.8666666666667,0,3051.45,3051.45,1,18,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,site_photoperiod_model,site,RISE,67,13,67,,67,0,196.95,199.46666666666667,0,1563.35,1563.7,1,11,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,site_photoperiod_model,site,THUAS,50,12,50,,50,0,146.7,148.23333333333332,0,1163.9833333333333,1164.1,1,28,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,site_photoperiod_model,site,TUM,52,10,52,,52,0,150.76666666666668,154.31666666666666,0,1199.3333333333333,1199.3833333333334,1,8,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,site_photoperiod_model,site,UCR,25,6,25,,25,0,74.11666666666666,75.66666666666667,0,581.5333333333333,581.5333333333333,1,7,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,site_photoperiod_model,overall,ALL,655,139,655,,655,0,1925.5333333333333,1954.25,0,15256.9,15257.6,9,161,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,site,BAUA,84,18,84,,84,0,241.5,243.86666666666667,0,1954.9333333333334,1954.9333333333334,1,23,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,site,FUSPCEU,105,23,105,,105,0,309.1666666666667,311.76666666666665,0,2483.233333333333,2483.233333333333,1,24,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,site,IZTECH,82,17,82,,82,0,242.96666666666667,245.56666666666666,0,1924.2666666666667,1924.2833333333333,1,19,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,site,KNUST,58,14,58,,58,0,166.56666666666666,170.5,0,1334.8166666666666,1334.9833333333333,1,23,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,site,MPI,132,26,132,,132,0,396.8,404.8666666666667,0,3051.45,3051.45,1,18,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,site,RISE,67,13,67,,67,0,196.95,199.46666666666667,0,1563.35,1563.7,1,11,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,site,THUAS,50,12,50,,50,0,146.7,148.23333333333332,0,1163.9833333333333,1164.1,1,28,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,site,TUM,52,10,52,,52,0,150.76666666666668,154.31666666666666,0,1199.3333333333333,1199.3833333333334,1,8,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,site,UCR,25,6,25,,25,0,74.11666666666666,75.66666666666667,0,581.5333333333333,581.5333333333333,1,7,AVAILABLE
glasses,main,hypothesis_models,all_available,8,duration_below_10_pre_sleep,participant_day,latitude_photoperiod_model,overall,ALL,655,139,655,,655,0,1925.5333333333333,1954.25,0,15256.9,15257.6,9,161,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,site,BAUA,107,18,107,,107,0,815.4666666666667,815.4666666666667,0,2476.3333333333335,2476.3333333333335,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,site,FUSPCEU,129,23,129,,129,0,1014.85,1014.85,0,3025.1666666666665,3025.1666666666665,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,site,IZTECH,101,17,101,,101,0,842.6,842.6,0,2348.0833333333335,2348.1,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,site,KNUST,81,15,81,,81,0,643.7666666666667,644.7666666666667,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,site,MPI,150,26,150,,150,0,1167.15,1168.15,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,site,RISE,78,13,78,,78,0,591.4833333333333,592.4833333333333,0,1807.1666666666667,1807.5166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,site,THUAS,78,13,78,,78,0,577.0166666666667,578.0333333333333,0,1796.4166666666667,1796.5666666666666,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,site,TUM,60,10,60,,60,0,499.18333333333334,499.18333333333334,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,site,UCR,32,6,32,,32,0,237.91666666666666,237.91666666666666,0,732.2166666666667,732.2166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,prepared_rows,overall,ALL,816,141,816,,816,0,6389.433333333333,6393.45,0,18851,18851.766666666666,9,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,site,BAUA,95,18,95,,95,0,772.6166666666667,772.6166666666667,0,2192.9666666666667,2192.9666666666667,1,12,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,site,FUSPCEU,118,23,118,,118,0,990.15,990.15,0,2766.3333333333335,2766.3333333333335,1,11,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,site,IZTECH,99,17,99,,99,0,832.6,832.6,0,2301.4,2301.4166666666665,1,2,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,site,KNUST,81,15,81,,81,0,643.7666666666667,644.7666666666667,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,site,MPI,150,26,150,,150,0,1167.15,1168.15,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,site,RISE,76,13,76,,76,0,585.9,586.9,0,1761.4166666666667,1761.7666666666667,1,2,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,site,THUAS,68,13,68,,68,0,554.2333333333333,555.25,0,1556.45,1556.5666666666666,1,10,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,site,TUM,60,10,60,,60,0,499.18333333333334,499.18333333333334,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,site,UCR,31,6,31,,31,0,236.91666666666666,236.91666666666666,0,708.5666666666667,708.5666666666667,1,1,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,metric_estimable,overall,ALL,778,141,778,,778,0,6282.516666666666,6286.533333333334,0,17952.75,17953.483333333334,9,38,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,site,BAUA,95,18,95,,95,0,772.6166666666667,772.6166666666667,0,2192.9666666666667,2192.9666666666667,1,12,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,site,FUSPCEU,118,23,118,,118,0,990.15,990.15,0,2766.3333333333335,2766.3333333333335,1,11,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,site,IZTECH,99,17,99,,99,0,832.6,832.6,0,2301.4,2301.4166666666665,1,2,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,site,KNUST,81,15,81,,81,0,643.7666666666667,644.7666666666667,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,site,MPI,150,26,150,,150,0,1167.15,1168.15,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,site,RISE,76,13,76,,76,0,585.9,586.9,0,1761.4166666666667,1761.7666666666667,1,2,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,site,THUAS,68,13,68,,68,0,554.2333333333333,555.25,0,1556.45,1556.5666666666666,1,10,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,site,TUM,60,10,60,,60,0,499.18333333333334,499.18333333333334,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,site,UCR,31,6,31,,31,0,236.91666666666666,236.91666666666666,0,708.5666666666667,708.5666666666667,1,1,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,site_photoperiod_model,overall,ALL,778,141,778,,778,0,6282.516666666666,6286.533333333334,0,17952.75,17953.483333333334,9,38,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,site,BAUA,95,18,95,,95,0,772.6166666666667,772.6166666666667,0,2192.9666666666667,2192.9666666666667,1,12,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,site,FUSPCEU,118,23,118,,118,0,990.15,990.15,0,2766.3333333333335,2766.3333333333335,1,11,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,site,IZTECH,99,17,99,,99,0,832.6,832.6,0,2301.4,2301.4166666666665,1,2,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,site,KNUST,81,15,81,,81,0,643.7666666666667,644.7666666666667,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,site,MPI,150,26,150,,150,0,1167.15,1168.15,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,site,RISE,76,13,76,,76,0,585.9,586.9,0,1761.4166666666667,1761.7666666666667,1,2,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,site,THUAS,68,13,68,,68,0,554.2333333333333,555.25,0,1556.45,1556.5666666666666,1,10,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,site,TUM,60,10,60,,60,0,499.18333333333334,499.18333333333334,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,site,UCR,31,6,31,,31,0,236.91666666666666,236.91666666666666,0,708.5666666666667,708.5666666666667,1,1,AVAILABLE
glasses,main,hypothesis_models,all_available,9,duration_below_1_sleep_environment,participant_day,latitude_photoperiod_model,overall,ALL,778,141,778,,778,0,6282.516666666666,6286.533333333334,0,17952.75,17953.483333333334,9,38,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,site,BAUA,107,18,107,,107,0,2476.3333333333335,2568,0,2476.3333333333335,2476.3333333333335,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,site,FUSPCEU,129,23,129,,129,0,3025.1666666666665,3098,0,3025.1666666666665,3025.1666666666665,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,site,IZTECH,101,17,101,,101,0,2348.0833333333335,2424,0,2348.0833333333335,2348.1,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,site,KNUST,81,15,81,,81,0,1846,1944,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,site,MPI,150,26,150,,150,0,3445.133333333333,3602,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,site,RISE,78,13,78,,78,0,1807.1666666666667,1871,0,1807.1666666666667,1807.5166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,site,THUAS,78,13,78,,78,0,1796.4166666666667,1871,0,1796.4166666666667,1796.5666666666666,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,site,TUM,60,10,60,,60,0,1374.4833333333333,1440,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,site,UCR,32,6,32,,32,0,732.2166666666667,768,0,732.2166666666667,732.2166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,prepared_rows,overall,ALL,816,141,816,,816,0,18851,19586,0,18851,18851.766666666666,9,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,site,BAUA,107,18,107,,107,0,2476.3333333333335,2568,0,2476.3333333333335,2476.3333333333335,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,site,FUSPCEU,129,23,129,,129,0,3025.1666666666665,3098,0,3025.1666666666665,3025.1666666666665,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,site,IZTECH,101,17,101,,101,0,2348.0833333333335,2424,0,2348.0833333333335,2348.1,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,site,KNUST,81,15,81,,81,0,1846,1944,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,site,MPI,150,26,150,,150,0,3445.133333333333,3602,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,site,RISE,78,13,78,,78,0,1807.1666666666667,1871,0,1807.1666666666667,1807.5166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,site,THUAS,78,13,78,,78,0,1796.4166666666667,1871,0,1796.4166666666667,1796.5666666666666,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,site,TUM,60,10,60,,60,0,1374.4833333333333,1440,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,site,UCR,32,6,32,,32,0,732.2166666666667,768,0,732.2166666666667,732.2166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,metric_estimable,overall,ALL,816,141,816,,816,0,18851,19586,0,18851,18851.766666666666,9,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,site,BAUA,107,18,107,,107,0,2476.3333333333335,2568,0,2476.3333333333335,2476.3333333333335,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,site,FUSPCEU,129,23,129,,129,0,3025.1666666666665,3098,0,3025.1666666666665,3025.1666666666665,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,site,IZTECH,101,17,101,,101,0,2348.0833333333335,2424,0,2348.0833333333335,2348.1,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,site,KNUST,81,15,81,,81,0,1846,1944,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,site,MPI,150,26,150,,150,0,3445.133333333333,3602,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,site,RISE,78,13,78,,78,0,1807.1666666666667,1871,0,1807.1666666666667,1807.5166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,site,THUAS,78,13,78,,78,0,1796.4166666666667,1871,0,1796.4166666666667,1796.5666666666666,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,site,TUM,60,10,60,,60,0,1374.4833333333333,1440,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,site,UCR,32,6,32,,32,0,732.2166666666667,768,0,732.2166666666667,732.2166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,site_photoperiod_model,overall,ALL,816,141,816,,816,0,18851,19586,0,18851,18851.766666666666,9,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,site,BAUA,107,18,107,,107,0,2476.3333333333335,2568,0,2476.3333333333335,2476.3333333333335,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,site,FUSPCEU,129,23,129,,129,0,3025.1666666666665,3098,0,3025.1666666666665,3025.1666666666665,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,site,IZTECH,101,17,101,,101,0,2348.0833333333335,2424,0,2348.0833333333335,2348.1,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,site,KNUST,81,15,81,,81,0,1846,1944,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,site,MPI,150,26,150,,150,0,3445.133333333333,3602,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,site,RISE,78,13,78,,78,0,1807.1666666666667,1871,0,1807.1666666666667,1807.5166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,site,THUAS,78,13,78,,78,0,1796.4166666666667,1871,0,1796.4166666666667,1796.5666666666666,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,site,TUM,60,10,60,,60,0,1374.4833333333333,1440,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,site,UCR,32,6,32,,32,0,732.2166666666667,768,0,732.2166666666667,732.2166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,10,longest_bout_above_250,participant_day,latitude_photoperiod_model,overall,ALL,816,141,816,,816,0,18851,19586,0,18851,18851.766666666666,9,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,site,BAUA,107,18,107,,107,107,,,0,2476.3333333333335,2476.3333333333335,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,site,FUSPCEU,129,23,129,,129,129,,,0,3025.1666666666665,3025.1666666666665,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,site,IZTECH,101,17,101,,101,101,,,0,2348.0833333333335,2348.1,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,site,KNUST,81,15,81,,81,81,,,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,site,MPI,150,26,150,,150,150,,,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,site,RISE,78,13,78,,78,78,,,0,1807.1666666666667,1807.5166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,site,THUAS,78,13,78,,78,78,,,0,1796.4166666666667,1796.5666666666666,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,site,TUM,60,10,60,,60,60,,,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,site,UCR,32,6,32,,32,32,,,0,732.2166666666667,732.2166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,prepared_rows,overall,ALL,816,141,816,,816,816,,,0,18851,18851.766666666666,9,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,site,BAUA,107,18,107,,107,107,,,0,2476.3333333333335,2476.3333333333335,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,site,FUSPCEU,129,23,129,,129,129,,,0,3025.1666666666665,3025.1666666666665,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,site,IZTECH,101,17,101,,101,101,,,0,2348.0833333333335,2348.1,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,site,KNUST,81,15,81,,81,81,,,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,site,MPI,150,26,150,,150,150,,,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,site,RISE,78,13,78,,78,78,,,0,1807.1666666666667,1807.5166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,site,THUAS,78,13,78,,78,78,,,0,1796.4166666666667,1796.5666666666666,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,site,TUM,60,10,60,,60,60,,,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,site,UCR,32,6,32,,32,32,,,0,732.2166666666667,732.2166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,metric_estimable,overall,ALL,816,141,816,,816,816,,,0,18851,18851.766666666666,9,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,site,BAUA,107,18,107,,107,107,,,0,2476.3333333333335,2476.3333333333335,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,site,FUSPCEU,129,23,129,,129,129,,,0,3025.1666666666665,3025.1666666666665,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,site,IZTECH,101,17,101,,101,101,,,0,2348.0833333333335,2348.1,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,site,KNUST,81,15,81,,81,81,,,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,site,MPI,150,26,150,,150,150,,,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,site,RISE,78,13,78,,78,78,,,0,1807.1666666666667,1807.5166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,site,THUAS,78,13,78,,78,78,,,0,1796.4166666666667,1796.5666666666666,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,site,TUM,60,10,60,,60,60,,,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,site,UCR,32,6,32,,32,32,,,0,732.2166666666667,732.2166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,site_photoperiod_model,overall,ALL,816,141,816,,816,816,,,0,18851,18851.766666666666,9,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,latitude_photoperiod_model,site,BAUA,107,18,107,,107,107,,,0,2476.3333333333335,2476.3333333333335,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,latitude_photoperiod_model,site,FUSPCEU,129,23,129,,129,129,,,0,3025.1666666666665,3025.1666666666665,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,latitude_photoperiod_model,site,IZTECH,101,17,101,,101,101,,,0,2348.0833333333335,2348.1,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,latitude_photoperiod_model,site,KNUST,81,15,81,,81,81,,,0,1846,1846.2,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,latitude_photoperiod_model,site,MPI,150,26,150,,150,150,,,0,3445.133333333333,3445.133333333333,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,latitude_photoperiod_model,site,RISE,78,13,78,,78,78,,,0,1807.1666666666667,1807.5166666666667,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,latitude_photoperiod_model,site,THUAS,78,13,78,,78,78,,,0,1796.4166666666667,1796.5666666666666,1,0,AVAILABLE
glasses,main,hypothesis_models,all_available,11,m10_midpoint,participant_day,latitude_photoperiod_model,site,TUM,60,10,60,,60,60,,,0,1374.4833333333333,1374.5333333333333,1,0,AVAILABLE
