"table_index","table_endpoint","attribute","attribute_index","pre_value_start_byte","pre_value_end_byte","pre_value","post_value","intended_pre_ids","intended_post_ids","post_value_start_byte","post_value_end_byte","pre_value_bytes","post_value_bytes"
2,"tbl-h11-global-tests","headers",8,55339,55354,"stub_1_1 Support","tbl-h11-global-tests--gt-0010 tbl-h11-global-tests--gt-0009","stub_1_1|Support","tbl-h11-global-tests--gt-0010|tbl-h11-global-tests--gt-0009",56510,56568,16,59
2,"tbl-h11-global-tests","id",11,55404,55411,"stub_1_2","tbl-h11-global-tests--gt-0011","","",56618,56646,8,29
2,"tbl-h11-global-tests","headers",9,55548,55560,"stub_1_2 Role","tbl-h11-global-tests--gt-0011 tbl-h11-global-tests--gt-0002","stub_1_2|Role","tbl-h11-global-tests--gt-0011|tbl-h11-global-tests--gt-0002",56783,56841,13,59
2,"tbl-h11-global-tests","headers",10,55629,55641,"stub_1_2 Test","tbl-h11-global-tests--gt-0011 tbl-h11-global-tests--gt-0003","stub_1_2|Test","tbl-h11-global-tests--gt-0011|tbl-h11-global-tests--gt-0003",56910,56968,13,59
2,"tbl-h11-global-tests","headers",11,55738,55757,"stub_1_2 F statistic","tbl-h11-global-tests--gt-0011 tbl-h11-global-tests--gt-0004","stub_1_2|F-statistic","tbl-h11-global-tests--gt-0011|tbl-h11-global-tests--gt-0004",57065,57123,20,59
2,"tbl-h11-global-tests","headers",12,55819,55839,"stub_1_2 Numerator df","tbl-h11-global-tests--gt-0011 tbl-h11-global-tests--gt-0005","stub_1_2|Numerator-df","tbl-h11-global-tests--gt-0011|tbl-h11-global-tests--gt-0005",57185,57243,21,59
2,"tbl-h11-global-tests","headers",13,55901,55923,"stub_1_2 Denominator df","tbl-h11-global-tests--gt-0011 tbl-h11-global-tests--gt-0006","stub_1_2|Denominator-df","tbl-h11-global-tests--gt-0011|tbl-h11-global-tests--gt-0006",57305,57363,23,59
2,"tbl-h11-global-tests","headers",14,55983,55996,"stub_1_2 Raw p","tbl-h11-global-tests--gt-0011 tbl-h11-global-tests--gt-0007","stub_1_2|Raw-p","tbl-h11-global-tests--gt-0011|tbl-h11-global-tests--gt-0007",57423,57481,14,59
2,"tbl-h11-global-tests","headers",15,56075,56097,"stub_1_2 FDR-adjusted p","tbl-h11-global-tests--gt-0011 tbl-h11-global-tests--gt-0008","stub_1_2|FDR-adjusted-p","tbl-h11-global-tests--gt-0011|tbl-h11-global-tests--gt-0008",57560,57618,23,59
2,"tbl-h11-global-tests","headers",16,56175,56190,"stub_1_2 Support","tbl-h11-global-tests--gt-0011 tbl-h11-global-tests--gt-0009","stub_1_2|Support","tbl-h11-global-tests--gt-0011|tbl-h11-global-tests--gt-0009",57696,57754,16,59
3,"tbl-h11-near-effect-size","id",1,70691,70697,"a::stub","tbl-h11-near-effect-size--gt-0001","","",72255,72287,7,33
3,"tbl-h11-near-effect-size","id",2,70815,70831,"Estimate-(95%-CI)","tbl-h11-near-effect-size--gt-0002","","",72405,72437,17,33
3,"tbl-h11-near-effect-size","id",3,70966,70969,"Unit","tbl-h11-near-effect-size--gt-0003","","",72572,72604,4,33
3,"tbl-h11-near-effect-size","id",4,71091,71104,"Interpretation","tbl-h11-near-effect-size--gt-0004","","",72726,72758,14,33
3,"tbl-h11-near-effect-size","id",5,71297,71304,"stub_1_1","tbl-h11-near-effect-size--gt-0005","","",72951,72983,8,33
3,"tbl-h11-near-effect-size","headers",1,71471,71496,"stub_1_1 Estimate (95% CI)","tbl-h11-near-effect-size--gt-0005 tbl-h11-near-effect-size--gt-0002","stub_1_1|Estimate-(95%-CI)","tbl-h11-near-effect-size--gt-0005|tbl-h11-near-effect-size--gt-0002",73150,73216,26,67
3,"tbl-h11-near-effect-size","headers",2,71562,71574,"stub_1_1 Unit","tbl-h11-near-effect-size--gt-0005 tbl-h11-near-effect-size--gt-0003","stub_1_1|Unit","tbl-h11-near-effect-size--gt-0005|tbl-h11-near-effect-size--gt-0003",73282,73348,13,67
3,"tbl-h11-near-effect-size","headers",3,71645,71667,"stub_1_1 Interpretation","tbl-h11-near-effect-size--gt-0005 tbl-h11-near-effect-size--gt-0004","stub_1_1|Interpretation","tbl-h11-near-effect-size--gt-0005|tbl-h11-near-effect-size--gt-0004",73419,73485,23,67
3,"tbl-h11-near-effect-size","id",6,71784,71791,"stub_1_2","tbl-h11-near-effect-size--gt-0006","","",73602,73634,8,33
3,"tbl-h11-near-effect-size","headers",4,71958,71983,"stub_1_2 Estimate (95% CI)","tbl-h11-near-effect-size--gt-0006 tbl-h11-near-effect-size--gt-0002","stub_1_2|Estimate-(95%-CI)","tbl-h11-near-effect-size--gt-0006|tbl-h11-near-effect-size--gt-0002",73801,73867,26,67
3,"tbl-h11-near-effect-size","headers",5,72063,72075,"stub_1_2 Unit","tbl-h11-near-effect-size--gt-0006 tbl-h11-near-effect-size--gt-0003","stub_1_2|Unit","tbl-h11-near-effect-size--gt-0006|tbl-h11-near-effect-size--gt-0003",73947,74013,13,67
3,"tbl-h11-near-effect-size","headers",6,72164,72186,"stub_1_2 Interpretation","tbl-h11-near-effect-size--gt-0006 tbl-h11-near-effect-size--gt-0004","stub_1_2|Interpretation","tbl-h11-near-effect-size--gt-0006|tbl-h11-near-effect-size--gt-0004",74102,74168,23,67
4,"tbl-h11-chest-effect-size","id",1,85696,85702,"a::stub","tbl-h11-chest-effect-size--gt-0001","","",87678,87711,7,34
4,"tbl-h11-chest-effect-size","id",2,85820,85836,"Estimate-(95%-CI)","tbl-h11-chest-effect-size--gt-0002","","",87829,87862,17,34
4,"tbl-h11-chest-effect-size","id",3,85971,85974,"Unit","tbl-h11-chest-effect-size--gt-0003","","",87997,88030,4,34
4,"tbl-h11-chest-effect-size","id",4,86096,86109,"Interpretation","tbl-h11-chest-effect-size--gt-0004","","",88152,88185,14,34
4,"tbl-h11-chest-effect-size","id",5,86302,86309,"stub_1_1","tbl-h11-chest-effect-size--gt-0005","","",88378,88411,8,34
4,"tbl-h11-chest-effect-size","headers",1,86476,86501,"stub_1_1 Estimate (95% CI)","tbl-h11-chest-effect-size--gt-0005 tbl-h11-chest-effect-size--gt-0002","stub_1_1|Estimate-(95%-CI)","tbl-h11-chest-effect-size--gt-0005|tbl-h11-chest-effect-size--gt-0002",88578,88646,26,69
4,"tbl-h11-chest-effect-size","headers",2,86567,86579,"stub_1_1 Unit","tbl-h11-chest-effect-size--gt-0005 tbl-h11-chest-effect-size--gt-0003","stub_1_1|Unit","tbl-h11-chest-effect-size--gt-0005|tbl-h11-chest-effect-size--gt-0003",88712,88780,13,69
4,"tbl-h11-chest-effect-size","headers",3,86650,86672,"stub_1_1 Interpretation","tbl-h11-chest-effect-size--gt-0005 tbl-h11-chest-effect-size--gt-0004","stub_1_1|Interpretation","tbl-h11-chest-effect-size--gt-0005|tbl-h11-chest-effect-size--gt-0004",88851,88919,23,69
4,"tbl-h11-chest-effect-size","id",6,86789,86796,"stub_1_2","tbl-h11-chest-effect-size--gt-0006","","",89036,89069,8,34
4,"tbl-h11-chest-effect-size","headers",4,86963,86988,"stub_1_2 Estimate (95% CI)","tbl-h11-chest-effect-size--gt-0006 tbl-h11-chest-effect-size--gt-0002","stub_1_2|Estimate-(95%-CI)","tbl-h11-chest-effect-size--gt-0006|tbl-h11-chest-effect-size--gt-0002",89236,89304,26,69
4,"tbl-h11-chest-effect-size","headers",5,87068,87080,"stub_1_2 Unit","tbl-h11-chest-effect-size--gt-0006 tbl-h11-chest-effect-size--gt-0003","stub_1_2|Unit","tbl-h11-chest-effect-size--gt-0006|tbl-h11-chest-effect-size--gt-0003",89384,89452,13,69
4,"tbl-h11-chest-effect-size","headers",6,87169,87191,"stub_1_2 Interpretation","tbl-h11-chest-effect-size--gt-0006 tbl-h11-chest-effect-size--gt-0004","stub_1_2|Interpretation","tbl-h11-chest-effect-size--gt-0006|tbl-h11-chest-effect-size--gt-0004",89541,89609,23,69
5,"tbl-h11-near-decomposition","id",1,98608,98614,"a::stub","tbl-h11-near-decomposition--gt-0001","","",101026,101060,7,35
5,"tbl-h11-near-decomposition","id",2,98732,98742,"F-statistic","tbl-h11-near-decomposition--gt-0002","","",101178,101212,11,35
5,"tbl-h11-near-decomposition","id",3,98872,98883,"Numerator-df","tbl-h11-near-decomposition--gt-0003","","",101342,101376,12,35
5,"tbl-h11-near-decomposition","id",4,99014,99018,"Raw-p","tbl-h11-near-decomposition--gt-0004","","",101507,101541,5,35
5,"tbl-h11-near-decomposition","id",5,99142,99155,"FDR-adjusted-p","tbl-h11-near-decomposition--gt-0005","","",101665,101699,14,35
5,"tbl-h11-near-decomposition","id",6,99288,99297,"Conclusion","tbl-h11-near-decomposition--gt-0006","","",101832,101866,10,35
5,"tbl-h11-near-decomposition","id",7,99519,99526,"Near eye","tbl-h11-near-decomposition--gt-0007","","",102088,102122,8,35
5,"tbl-h11-near-decomposition","id",8,99669,99676,"stub_1_1","tbl-h11-near-decomposition--gt-0008","","",102265,102299,8,35
5,"tbl-h11-near-decomposition","headers",1,99803,99831,"Near eye stub_1_1 F statistic","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0008 tbl-h11-near-decomposition--gt-0002","Near eye|stub_1_1|F-statistic","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0008|tbl-h11-near-decomposition--gt-0002",102426,102532,29,107
5,"tbl-h11-near-decomposition","headers",2,99882,99911,"Near eye stub_1_1 Numerator df","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0008 tbl-h11-near-decomposition--gt-0003","Near eye|stub_1_1|Numerator-df","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0008|tbl-h11-near-decomposition--gt-0003",102583,102689,30,107
5,"tbl-h11-near-decomposition","headers",3,99962,99984,"Near eye stub_1_1 Raw p","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0008 tbl-h11-near-decomposition--gt-0004","Near eye|stub_1_1|Raw-p","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0008|tbl-h11-near-decomposition--gt-0004",102740,102846,23,107
5,"tbl-h11-near-decomposition","headers",4,100035,100066,"Near eye stub_1_1 FDR-adjusted p","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0008 tbl-h11-near-decomposition--gt-0005","Near eye|stub_1_1|FDR-adjusted-p","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0008|tbl-h11-near-decomposition--gt-0005",102897,103003,32,107
5,"tbl-h11-near-decomposition","headers",5,100116,100143,"Near eye stub_1_1 Conclusion","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0008 tbl-h11-near-decomposition--gt-0006","Near eye|stub_1_1|Conclusion","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0008|tbl-h11-near-decomposition--gt-0006",103053,103159,28,107
5,"tbl-h11-near-decomposition","id",9,100196,100203,"stub_1_2","tbl-h11-near-decomposition--gt-0009","","",103212,103246,8,35
5,"tbl-h11-near-decomposition","headers",6,100341,100369,"Near eye stub_1_2 F statistic","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0009 tbl-h11-near-decomposition--gt-0002","Near eye|stub_1_2|F-statistic","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0009|tbl-h11-near-decomposition--gt-0002",103384,103490,29,107
5,"tbl-h11-near-decomposition","headers",7,100432,100461,"Near eye stub_1_2 Numerator df","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0009 tbl-h11-near-decomposition--gt-0003","Near eye|stub_1_2|Numerator-df","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0009|tbl-h11-near-decomposition--gt-0003",103553,103659,30,107
5,"tbl-h11-near-decomposition","headers",8,100523,100545,"Near eye stub_1_2 Raw p","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0009 tbl-h11-near-decomposition--gt-0004","Near eye|stub_1_2|Raw-p","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0009|tbl-h11-near-decomposition--gt-0004",103721,103827,23,107
5,"tbl-h11-near-decomposition","headers",9,100624,100655,"Near eye stub_1_2 FDR-adjusted p","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0009 tbl-h11-near-decomposition--gt-0005","Near eye|stub_1_2|FDR-adjusted-p","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0009|tbl-h11-near-decomposition--gt-0005",103906,104012,32,107
5,"tbl-h11-near-decomposition","headers",10,100716,100743,"Near eye stub_1_2 Conclusion","tbl-h11-near-decomposition--gt-0007 tbl-h11-near-decomposition--gt-0009 tbl-h11-near-decomposition--gt-0006","Near eye|stub_1_2|Conclusion","tbl-h11-near-decomposition--gt-0007|tbl-h11-near-decomposition--gt-0009|tbl-h11-near-decomposition--gt-0006",104073,104179,28,107
6,"tbl-h11-chest-decomposition","id",1,112156,112162,"a::stub","tbl-h11-chest-decomposition--gt-0001","","",115592,115627,7,36
6,"tbl-h11-chest-decomposition","id",2,112280,112290,"F-statistic","tbl-h11-chest-decomposition--gt-0002","","",115745,115780,11,36
6,"tbl-h11-chest-decomposition","id",3,112420,112431,"Numerator-df","tbl-h11-chest-decomposition--gt-0003","","",115910,115945,12,36
6,"tbl-h11-chest-decomposition","id",4,112562,112566,"Raw-p","tbl-h11-chest-decomposition--gt-0004","","",116076,116111,5,36
6,"tbl-h11-chest-decomposition","id",5,112690,112703,"FDR-adjusted-p","tbl-h11-chest-decomposition--gt-0005","","",116235,116270,14,36
6,"tbl-h11-chest-decomposition","id",6,112836,112845,"Conclusion","tbl-h11-chest-decomposition--gt-0006","","",116403,116438,10,36
6,"tbl-h11-chest-decomposition","id",7,113067,113071,"Chest","tbl-h11-chest-decomposition--gt-0007","","",116660,116695,5,36
6,"tbl-h11-chest-decomposition","id",8,113211,113218,"stub_1_1","tbl-h11-chest-decomposition--gt-0008","","",116835,116870,8,36
6,"tbl-h11-chest-decomposition","headers",1,113345,113370,"Chest stub_1_1 F statistic","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0008 tbl-h11-chest-decomposition--gt-0002","Chest|stub_1_1|F-statistic","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0008|tbl-h11-chest-decomposition--gt-0002",116997,117106,26,110
6,"tbl-h11-chest-decomposition","headers",2,113421,113447,"Chest stub_1_1 Numerator df","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0008 tbl-h11-chest-decomposition--gt-0003","Chest|stub_1_1|Numerator-df","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0008|tbl-h11-chest-decomposition--gt-0003",117157,117266,27,110
6,"tbl-h11-chest-decomposition","headers",3,113498,113517,"Chest stub_1_1 Raw p","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0008 tbl-h11-chest-decomposition--gt-0004","Chest|stub_1_1|Raw-p","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0008|tbl-h11-chest-decomposition--gt-0004",117317,117426,20,110
6,"tbl-h11-chest-decomposition","headers",4,113585,113613,"Chest stub_1_1 FDR-adjusted p","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0008 tbl-h11-chest-decomposition--gt-0005","Chest|stub_1_1|FDR-adjusted-p","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0008|tbl-h11-chest-decomposition--gt-0005",117494,117603,29,110
6,"tbl-h11-chest-decomposition","headers",5,113663,113687,"Chest stub_1_1 Conclusion","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0008 tbl-h11-chest-decomposition--gt-0006","Chest|stub_1_1|Conclusion","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0008|tbl-h11-chest-decomposition--gt-0006",117653,117762,25,110
6,"tbl-h11-chest-decomposition","id",9,113740,113747,"stub_1_2","tbl-h11-chest-decomposition--gt-0009","","",117815,117850,8,36
6,"tbl-h11-chest-decomposition","headers",6,113885,113910,"Chest stub_1_2 F statistic","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0009 tbl-h11-chest-decomposition--gt-0002","Chest|stub_1_2|F-statistic","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0009|tbl-h11-chest-decomposition--gt-0002",117988,118097,26,110
6,"tbl-h11-chest-decomposition","headers",7,113972,113998,"Chest stub_1_2 Numerator df","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0009 tbl-h11-chest-decomposition--gt-0003","Chest|stub_1_2|Numerator-df","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0009|tbl-h11-chest-decomposition--gt-0003",118159,118268,27,110
6,"tbl-h11-chest-decomposition","headers",8,114060,114079,"Chest stub_1_2 Raw p","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0009 tbl-h11-chest-decomposition--gt-0004","Chest|stub_1_2|Raw-p","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0009|tbl-h11-chest-decomposition--gt-0004",118330,118439,20,110
6,"tbl-h11-chest-decomposition","headers",9,114141,114169,"Chest stub_1_2 FDR-adjusted p","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0009 tbl-h11-chest-decomposition--gt-0005","Chest|stub_1_2|FDR-adjusted-p","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0009|tbl-h11-chest-decomposition--gt-0005",118501,118610,29,110
6,"tbl-h11-chest-decomposition","headers",10,114230,114254,"Chest stub_1_2 Conclusion","tbl-h11-chest-decomposition--gt-0007 tbl-h11-chest-decomposition--gt-0009 tbl-h11-chest-decomposition--gt-0006","Chest|stub_1_2|Conclusion","tbl-h11-chest-decomposition--gt-0007|tbl-h11-chest-decomposition--gt-0009|tbl-h11-chest-decomposition--gt-0006",118671,118780,25,110
7,"tbl-h11-activity-samples","id",1,127488,127494,"a::stub","tbl-h11-activity-samples--gt-0001","","",132014,132046,7,33
7,"tbl-h11-activity-samples","id",2,127612,127615,"Role","tbl-h11-activity-samples--gt-0002","","",132164,132196,4,33
7,"tbl-h11-activity-samples","id",3,127737,127748,"Participants","tbl-h11-activity-samples--gt-0003","","",132318,132350,12,33
7,"tbl-h11-activity-samples","id",4,127879,127904,"Female-/-Male-participants","tbl-h11-activity-samples--gt-0004","","",132481,132513,26,33
7,"tbl-h11-activity-samples","id",5,128049,128064,"Participant-days","tbl-h11-activity-samples--gt-0005","","",132658,132690,16,33
7,"tbl-h11-activity-samples","id",6,128199,128221,"a30-minute-observations","tbl-h11-activity-samples--gt-0006","","",132825,132857,23,33
7,"tbl-h11-activity-samples","id",7,128362,128366,"Sites","tbl-h11-activity-samples--gt-0007","","",132998,133030,5,33
7,"tbl-h11-activity-samples","id",8,128551,128558,"stub_1_1","tbl-h11-activity-samples--gt-0008","","",133215,133247,8,33
7,"tbl-h11-activity-samples","headers",1,128687,128699,"stub_1_1 Role","tbl-h11-activity-samples--gt-0008 tbl-h11-activity-samples--gt-0002","stub_1_1|Role","tbl-h11-activity-samples--gt-0008|tbl-h11-activity-samples--gt-0002",133376,133442,13,67
7,"tbl-h11-activity-samples","headers",2,128773,128793,"stub_1_1 Participants","tbl-h11-activity-samples--gt-0008 tbl-h11-activity-samples--gt-0003","stub_1_1|Participants","tbl-h11-activity-samples--gt-0008|tbl-h11-activity-samples--gt-0003",133516,133582,21,67
