deletion_type,deletion_id,full_primary_p,deletion_primary_p,primary_decision_changed,ratio_relative_change_percent,run_id,scenario_id,placement,working_power,activity_code,activity,display_order,model_order,standardized_mean_lx,mean_conf_low_lx,mean_conf_high_lx,ratio_to_home,ratio_conf_low,ratio_conf_high,difference_from_home_lx,difference_conf_low_lx,difference_conf_high_lx,statistic,denominator_df,p_raw,inferential_role,unique_participant_hours,long_rows,effective_weighted_hours,participants,participant_days,sites,family_id,family_n,p_adjusted,full_ratio,full_conf_low,full_conf_high,full_p_adjusted
site,FUSPCEU,2.1809376830629912e-34,2.889503037130385e-29,FALSE,-2.2947266949628897,influence__near_eye__site__FUSPCEU,delete_site,Near-eye,1.539919,outdoors,Outdoors,5,5,891.9866116575421,691.3270085942149,1150.8882272576104,11.312437699773152,8.041433094565152,15.913985132542976,813.1365321848012,585.6159493885303,1040.6571149810723,14.096893167016889,103,8.797463611593278e-26,NAMED_VERSUS_HOME,1217,1217,1063.666666666667,100,407,8,H04-F2,4,3.518985444637311e-25,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29
site,FUSPCEU,2.1809376830629912e-34,2.889503037130385e-29,FALSE,11.061066280801302,influence__near_eye__site__FUSPCEU,delete_site,Near-eye,1.539919,other,Other/unspecified activity,6,6,260.08806371688627,106.82589647907811,633.2341044406545,3.2985136534554935,1.2667996005908686,8.588724149389929,181.23798424414548,-53.95826067963898,416.43422916792997,,103,,DISPLAY_ONLY,307,307,307,57,117,8,,,,2.9699999864180078,1.228264319323886,7.181597462815288,
site,IZTECH,2.1809376830629912e-34,7.164197997788643e-29,FALSE,-2.7837129582139686,influence__near_eye__site__IZTECH,delete_site,Near-eye,1.539919,sleeping,Sleeping,1,2,6.928602319075144,3.7974290281911314,12.641587173720117,0.09050481118380388,0.052231523666046456,0.15682331803658828,-69.62646948814653,-86.67826855729143,-52.57467041900162,-8.661521926360448,109,4.741396364753678e-14,NAMED_VERSUS_HOME,5115,5115,5052.666666666668,110,619,8,H04-F2,4,9.482792729507356e-14,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17
site,IZTECH,2.1809376830629912e-34,7.164197997788643e-29,FALSE,0,influence__near_eye__site__IZTECH,delete_site,Near-eye,1.539919,home,At home,2,1,76.55507180722167,60.26997394237804,97.24044389022053,1,1,1,0,0,0,,109,,REFERENCE,4363,4363,4191.166666666668,110,615,8,,,,1,1,1,
site,IZTECH,2.1809376830629912e-34,7.164197997788643e-29,FALSE,-3.5647143629095823,influence__near_eye__site__IZTECH,delete_site,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,328.23889043816956,256.13133034784494,420.64658411667517,4.287617824521534,3.0058457254897393,6.115971439671788,251.68381863094788,167.12164854228982,336.245988719606,8.123414724796161,109,7.643586118121636e-13,NAMED_VERSUS_HOME,729,729,611.9999999999998,98,327,8,H04-F2,4,7.643586118121636e-13,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15
site,IZTECH,2.1809376830629912e-34,7.164197997788643e-29,FALSE,0.9249805784770082,influence__near_eye__site__IZTECH,delete_site,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,209.00490791380687,181.23094882682207,241.03527468589752,2.7301249019805742,2.155105434285531,3.4585695260359643,132.44983610658522,102.82287041339235,162.0768017997781,8.416570430584551,109,1.6878213826834723e-13,NAMED_VERSUS_HOME,3091,3091,2988.833333333333,108,433,8,H04-F2,4,2.2504285102446296e-13,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16
site,IZTECH,2.1809376830629912e-34,7.164197997788643e-29,FALSE,0.29403341790306126,influence__near_eye__site__IZTECH,delete_site,Near-eye,1.539919,outdoors,Outdoors,5,5,888.9703210683671,687.6251136249806,1149.2719158762354,11.612167555755697,8.227288600886345,16.389656651696694,812.4152492611454,584.0336149139766,1040.7968836083141,14.10311383680428,109,2.4922056121989336e-26,NAMED_VERSUS_HOME,1253,1253,1116.3333333333337,106,418,8,H04-F2,4,9.968822448795735e-26,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29
site,IZTECH,2.1809376830629912e-34,7.164197997788643e-29,FALSE,3.7396940247143684,influence__near_eye__site__IZTECH,delete_site,Near-eye,1.539919,other,Other/unspecified activity,6,6,235.87145076338538,98.43967550418417,565.17192890238,3.0810688984440997,1.2029947067928008,7.891128284569063,159.3163789561637,-50.36926552908943,369.00202344141684,,109,,DISPLAY_ONLY,350,350,350,63,142,8,,,,2.9699999864180078,1.228264319323886,7.181597462815288,
site,KNUST,2.1809376830629912e-34,2.0091990896803447e-31,FALSE,8.353659535136693,influence__near_eye__site__KNUST,delete_site,Near-eye,1.539919,sleeping,Sleeping,1,2,8.10754683951754,4.760612264870741,13.807534009862403,0.10087329804198983,0.06269348801218759,0.1623042931650256,-72.2660207635033,-87.45723872524809,-57.07480280175852,-9.558196559864635,110,4.0317196328107987e-16,NAMED_VERSUS_HOME,5245,5245,5158.666666666668,111,633,8,H04-F2,4,5.375626177081065e-16,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17
site,KNUST,2.1809376830629912e-34,2.0091990896803447e-31,FALSE,0,influence__near_eye__site__KNUST,delete_site,Near-eye,1.539919,home,At home,2,1,80.37356760302085,65.32958427924527,98.8818533059245,1,1,1,0,0,0,,110,,REFERENCE,4589,4589,4373.166666666667,111,629,8,,,,1,1,1,
site,KNUST,2.1809376830629912e-34,2.0091990896803447e-31,FALSE,-5.158445579787063,influence__near_eye__site__KNUST,delete_site,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,338.9159483913543,263.2447708024295,436.3392280267511,4.216758798929017,3.03283499689565,5.862849375764134,258.54238078833345,171.01967024253366,346.06509133413323,8.653401859133686,110,4.6608784354623554e-14,NAMED_VERSUS_HOME,748,748,609.4999999999997,99,333,8,H04-F2,4,4.6608784354623554e-14,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15
site,KNUST,2.1809376830629912e-34,2.0091990896803447e-31,FALSE,-1.3593518324500842,influence__near_eye__site__KNUST,delete_site,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,214.46331033286813,186.87628445493098,246.12278445649758,2.6683313523189622,2.188939123384083,3.2527136683275546,134.08974272984727,106.55145117254887,161.62803428714568,9.821482391108901,110,1.0037580455638475e-16,NAMED_VERSUS_HOME,3251,3251,3125.0000000000005,110,449,8,H04-F2,4,2.007516091127695e-16,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16
site,KNUST,2.1809376830629912e-34,2.0091990896803447e-31,FALSE,3.438069287979406,influence__near_eye__site__KNUST,delete_site,Near-eye,1.539919,outdoors,Outdoors,5,5,962.5689500142873,738.4542940335011,1254.7005156822527,11.976187927461233,8.633126539400877,16.61380458392098,882.1953824112665,627.4458334390756,1136.9449313834573,15.033182680174908,110,1.961941008272202e-28,NAMED_VERSUS_HOME,1204,1204,1030.666666666667,106,408,8,H04-F2,4,7.847764033088808e-28,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29
site,KNUST,2.1809376830629912e-34,2.0091990896803447e-31,FALSE,5.4292485282279035,influence__near_eye__site__KNUST,delete_site,Near-eye,1.539919,other,Other/unspecified activity,6,6,251.6696264164999,109.7366662345505,577.1781031259253,3.1312486669689763,1.2875338545404986,7.615114880139712,171.29605881347908,-41.03672379859654,383.6288414255547,,110,,DISPLAY_ONLY,366,366,366,69,155,8,,,,2.9699999864180078,1.228264319323886,7.181597462815288,
site,MPI,2.1809376830629912e-34,1.5517773436386024e-31,FALSE,3.3571087525433363,influence__near_eye__site__MPI,delete_site,Near-eye,1.539919,sleeping,Sleeping,1,2,8.039707394667735,4.651699836431753,13.895328001528368,0.09622169182548697,0.058451268054495985,0.15839885576352056,-75.51429422535155,-93.66080346478775,-57.36778498591535,-9.305816109895138,112,1.3224771052606241e-15,NAMED_VERSUS_HOME,5315,5315,5236.166666666668,113,637,8,H04-F2,4,2.6449542105212483e-15,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17
site,MPI,2.1809376830629912e-34,1.5517773436386024e-31,FALSE,0,influence__near_eye__site__MPI,delete_site,Near-eye,1.539919,home,At home,2,1,83.55400162001928,66.15135257011302,105.5348215188619,1,1,1,0,0,0,,112,,REFERENCE,4555,4555,4351.666666666667,113,632,8,,,,1,1,1,
site,MPI,2.1809376830629912e-34,1.5517773436386024e-31,FALSE,1.2917354611662768,influence__near_eye__site__MPI,delete_site,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,376.2888613758946,295.9709634075608,478.40269722874484,4.50354087272987,3.203185032751279,6.331785452596229,292.73485975587533,199.64543194568847,385.8242875660622,8.75120273965792,112,2.4810514301888457e-14,NAMED_VERSUS_HOME,755,755,625.4999999999998,101,335,8,H04-F2,4,3.3080685735851275e-14,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15
site,MPI,2.1809376830629912e-34,1.5517773436386024e-31,FALSE,-2.531543583414364,influence__near_eye__site__MPI,delete_site,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,220.30034856192609,191.0513322388618,254.0272449701043,2.636622355489229,2.1058439909583795,3.301183504245148,136.7463469419068,106.4455166766653,167.0471772071483,8.545765866314513,112,7.298010390411126e-14,NAMED_VERSUS_HOME,3171,3171,3050.5,111,444,8,H04-F2,4,7.298010390411126e-14,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16
site,MPI,2.1809376830629912e-34,1.5517773436386024e-31,FALSE,4.179935371003629,influence__near_eye__site__MPI,delete_site,Near-eye,1.539919,outdoors,Outdoors,5,5,1007.8352275316477,784.70930196791,1294.4052572162645,12.062082102482732,8.652897908710305,16.81446218157447,924.2812259116283,672.4593450744795,1176.103106748777,14.85296839888544,112,3.1001764382305035e-28,NAMED_VERSUS_HOME,1311,1311,1142.166666666667,108,430,8,H04-F2,4,1.2400705752922014e-27,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29
site,MPI,2.1809376830629912e-34,1.5517773436386024e-31,FALSE,0.9462551924531493,influence__near_eye__site__MPI,delete_site,Near-eye,1.539919,other,Other/unspecified activity,6,6,250.50356688001955,105.12737438845875,596.914337342202,2.9981037655053457,1.1830224925251864,7.598017996725423,166.94956526000027,-54.114908889572064,388.0140394095726,,112,,DISPLAY_ONLY,356,356,356,64,140,8,,,,2.9699999864180078,1.228264319323886,7.181597462815288,
site,RISE,2.1809376830629912e-34,4.750021761201461e-31,FALSE,12.190413602704453,influence__near_eye__site__RISE,delete_site,Near-eye,1.539919,sleeping,Sleeping,1,2,7.278496060142159,4.3086050860817595,12.29551185107144,0.10444517589301965,0.06490117082307632,0.1680831736774319,-62.40874413941788,-76.75469096648042,-48.06279731235533,-9.407597288029839,112,7.703725814953695e-16,NAMED_VERSUS_HOME,5271,5271,5208.5,113,636,8,H04-F2,4,1.540745162990739e-15,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17
site,RISE,2.1809376830629912e-34,4.750021761201461e-31,FALSE,0,influence__near_eye__site__RISE,delete_site,Near-eye,1.539919,home,At home,2,1,69.68724019956004,55.76998085552833,87.07751683134715,1,1,1,0,0,0,,112,,REFERENCE,4438,4438,4279.666666666666,113,631,8,,,,1,1,1,
site,RISE,2.1809376830629912e-34,4.750021761201461e-31,FALSE,0.9290138456409469,influence__near_eye__site__RISE,delete_site,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,312.7154885591884,243.4153379077853,401.7453362855002,4.48741387467318,3.1725206344001773,6.347282052088721,243.02824835962832,162.0991188096624,323.95737790959424,8.578474096495155,112,6.148006823418441e-14,NAMED_VERSUS_HOME,691,691,594.1666666666666,99,321,8,H04-F2,4,6.148006823418441e-14,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15
site,RISE,2.1809376830629912e-34,4.750021761201461e-31,FALSE,0.8084450347646266,influence__near_eye__site__RISE,delete_site,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,190.03518729284002,164.96595304994037,218.91409555577894,2.7269724952322014,2.195201265872077,3.387561361850219,120.34794709327998,94.56795828870298,146.127935897857,9.163341908045034,112,2.8147544926079393e-15,NAMED_VERSUS_HOME,3262,3262,3163.4999999999995,111,463,8,H04-F2,4,3.753005990143919e-15,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16
site,RISE,2.1809376830629912e-34,4.750021761201461e-31,FALSE,-16.156688623968297,influence__near_eye__site__RISE,delete_site,Near-eye,1.539919,outdoors,Outdoors,5,5,676.4876687885964,529.3686932125075,864.49306861318,9.707482558519619,7.043160535202412,13.37967765365644,606.8004285890363,441.1502548494303,772.4506023286423,14.036449168380402,112,1.9443284218352236e-26,NAMED_VERSUS_HOME,1230,1230,1101.1666666666665,108,429,8,H04-F2,4,7.777313687340894e-26,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29
site,RISE,2.1809376830629912e-34,4.750021761201461e-31,FALSE,0.7173602607861707,influence__near_eye__site__RISE,delete_site,Near-eye,1.539919,other,Other/unspecified activity,6,6,208.45583088646185,86.92946298962678,499.8746332500696,2.9913055860659252,1.171125600675743,7.640435068677724,138.7685906869018,-46.76559168010195,324.3027730539055,,112,,DISPLAY_ONLY,364,364,364,65,150,8,,,,2.9699999864180078,1.228264319323886,7.181597462815288,
site,THUAS,2.1809376830629912e-34,4.7268925407709635e-30,FALSE,11.558941499584407,influence__near_eye__site__THUAS,delete_site,Near-eye,1.539919,sleeping,Sleeping,1,2,7.004119605733873,4.061349397010707,12.079160558688638,0.10385729843750488,0.06361494006277567,0.16955668633960705,-60.43572055098399,-75.16249771829145,-45.70894338367653,-9.154562179308599,112,2.948742662720146e-15,NAMED_VERSUS_HOME,5360,5360,5288.166666666668,113,644,8,H04-F2,4,3.931656883626861e-15,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17
site,THUAS,2.1809376830629912e-34,4.7268925407709635e-30,FALSE,0,influence__near_eye__site__THUAS,delete_site,Near-eye,1.539919,home,At home,2,1,67.43984015671786,53.20457053544416,85.48385964949668,1,1,1,0,0,0,,112,,REFERENCE,4580,4580,4394.833333333334,113,633,8,,,,1,1,1,
site,THUAS,2.1809376830629912e-34,4.7268925407709635e-30,FALSE,6.614541196523005,influence__near_eye__site__THUAS,delete_site,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,319.67823674818027,249.33955540213572,409.85945806154376,4.740198612649533,3.329158536123818,6.749297951285332,252.2383965914624,170.29284084118177,334.183952341743,8.725310987235298,112,2.843123736492638e-14,NAMED_VERSUS_HOME,736,736,616.1666666666664,99,332,8,H04-F2,4,2.843123736492638e-14,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15
site,THUAS,2.1809376830629912e-34,4.7268925407709635e-30,FALSE,5.719046895418267,influence__near_eye__site__THUAS,delete_site,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,192.86508506577016,167.50619474350773,222.0630770962484,2.8598093444110626,2.280473639842268,3.586320553543653,125.4252449090523,99.50682981172216,151.34366000638244,9.196977037483796,112,2.3553033050998604e-15,NAMED_VERSUS_HOME,3259,3259,3153.0000000000005,111,458,8,H04-F2,4,3.931656883626861e-15,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16
site,THUAS,2.1809376830629912e-34,4.7268925407709635e-30,FALSE,1.0760749037641348,influence__near_eye__site__THUAS,delete_site,Near-eye,1.539919,outdoors,Outdoors,5,5,789.2291135922511,604.1880110958949,1030.941664353463,11.702713288735959,8.271365451302906,16.557544111025138,721.7892734355332,511.22876768058984,932.3497791904766,14.04473452992639,112,1.8636967548551117e-26,NAMED_VERSUS_HOME,1245,1245,1102.8333333333335,108,424,8,H04-F2,4,7.454787019420447e-26,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29
site,THUAS,2.1809376830629912e-34,4.7268925407709635e-30,FALSE,12.659779593797293,influence__near_eye__site__THUAS,delete_site,Near-eye,1.539919,other,Other/unspecified activity,6,6,225.65339754660678,90.49864793686832,562.6543267237349,3.345995438634337,1.2582102038954543,8.898104180604824,158.21355738988893,-50.97824738658724,367.4053621663651,,112,,DISPLAY_ONLY,335,335,335,64,138,8,,,,2.9699999864180078,1.228264319323886,7.181597462815288,
site,TUM,2.1809376830629912e-34,3.579249955808848e-30,FALSE,-33.27528130498185,influence__near_eye__site__TUM,delete_site,Near-eye,1.539919,sleeping,Sleeping,1,2,4.49406123449701,2.5095836018486923,8.04778384929313,0.062118275142408703,0.03693950084280025,0.10445945447636097,-67.85278394422357,-83.0296462394882,-52.67592164895895,-10.589719781191102,115,1.0548434373004849e-18,NAMED_VERSUS_HOME,5408,5408,5322.666666666668,116,654,8,H04-F2,4,2.1096868746009697e-18,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17
site,TUM,2.1809376830629912e-34,3.579249955808848e-30,FALSE,0,influence__near_eye__site__TUM,delete_site,Near-eye,1.539919,home,At home,2,1,72.34684517872059,57.83559736269489,90.49903944953186,1,1,1,0,0,0,,115,,REFERENCE,4582,4582,4369.666666666667,116,650,8,,,,1,1,1,
site,TUM,2.1809376830629912e-34,3.579249955808848e-30,FALSE,1.0529728733575272,influence__near_eye__site__TUM,delete_site,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,325.04896587300675,256.8255402201047,411.39533912616736,4.492925228045929,3.2074875605646715,6.293516880002427,252.70212069428618,173.24573514080072,332.15850624777164,8.830948082902944,115,1.3630954316239703e-14,NAMED_VERSUS_HOME,765,765,626.9999999999998,103,343,8,H04-F2,4,1.817460575498627e-14,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15
site,TUM,2.1809376830629912e-34,3.579249955808848e-30,FALSE,-3.0154308724763657,influence__near_eye__site__TUM,delete_site,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,189.8043144183211,166.01279376427055,217.0054304547363,2.623532704839331,2.0971685886653892,3.2820078893808806,117.45746923960051,91.716348574649885,143.19858990455114,8.53168872986689,115,6.679801047824973e-14,NAMED_VERSUS_HOME,3395,3395,3271.0000000000005,114,475,8,H04-F2,4,6.679801047824973e-14,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16
site,TUM,2.1809376830629912e-34,3.579249955808848e-30,FALSE,-1.3930002688498644,influence__near_eye__site__TUM,delete_site,Near-eye,1.539919,outdoors,Outdoors,5,5,825.9724068096689,640.191264867227,1065.666550374518,11.416840703547534,8.143443770948387,16.00603569158062,753.6255616309483,542.6742255078852,964.5768977540113,14.275765427470418,115,3.189738146823064e-27,NAMED_VERSUS_HOME,1343,1343,1174.6666666666667,111,442,8,H04-F2,4,1.2758952587292257e-26,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29
site,TUM,2.1809376830629912e-34,3.579249955808848e-30,FALSE,-3.17840913265669,influence__near_eye__site__TUM,delete_site,Near-eye,1.539919,other,Other/unspecified activity,6,6,208.04067738839947,87.83905193533033,492.72985642068164,2.8756012356097953,1.1416779735501046,7.242920208513315,135.69383220967887,-46.89516650757582,318.28283092693357,,115,,DISPLAY_ONLY,371,371,371,64,144,8,,,,2.9699999864180078,1.228264319323886,7.181597462815288,
site,UCR,2.1809376830629912e-34,3.2277043846891875e-33,FALSE,2.696047219122999,influence__near_eye__site__UCR,delete_site,Near-eye,1.539919,sleeping,Sleeping,1,2,7.566284348829063,4.412340605447953,12.974668994648837,0.09560626769149008,0.05876779868778343,0.1555368522557403,-71.57376087545009,-88.04022082624545,-55.10730092465473,-9.551776872148668,119,2.1571422531955773e-16,NAMED_VERSUS_HOME,5646,5646,5564.666666666668,120,682,8,H04-F2,4,4.3142845063911546e-16,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17
site,UCR,2.1809376830629912e-34,3.2277043846891875e-33,FALSE,0,influence__near_eye__site__UCR,delete_site,Near-eye,1.539919,home,At home,2,1,79.14004522427915,63.1925701227193,99.112075136966,1,1,1,0,0,0,,119,,REFERENCE,4895,4895,4706.833333333334,120,680,8,,,,1,1,1,
site,UCR,2.1809376830629912e-34,3.2277043846891875e-33,FALSE,-1.5970001507947806,influence__near_eye__site__UCR,delete_site,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,346.245971265541,273.107171425119,438.97152898633584,4.375104541377204,3.1154315244725796,6.144105430537416,267.10592604126185,181.68740971393004,352.52444236859367,8.606626345039501,119,3.632202334398647e-14,NAMED_VERSUS_HOME,780,780,645.6666666666664,105,352,8,H04-F2,4,3.632202334398647e-14,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15
site,UCR,2.1809376830629912e-34,3.2277043846891875e-33,FALSE,1.914947227207775,influence__near_eye__site__UCR,delete_site,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,218.18154852616016,190.35021920922924,250.0821292196606,2.7569045216975043,2.2140685692567743,3.432830693363537,139.041503301881,110.09457700297739,167.9884296007846,9.157544581084007,119,1.8488323305595273e-15,NAMED_VERSUS_HOME,3354,3354,3253.166666666667,118,483,8,H04-F2,4,2.4651097740793697e-15,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16
site,UCR,2.1809376830629912e-34,3.2277043846891875e-33,FALSE,1.3309480908491045,influence__near_eye__site__UCR,delete_site,Near-eye,1.539919,outdoors,Outdoors,5,5,928.4886447448343,728.9802347627291,1182.5988172377479,11.732222822384564,8.488047712967255,16.2163381979816,849.3485995205552,624.7488578702855,1073.948341170825,15.063258804130006,119,2.4005056033341922e-29,NAMED_VERSUS_HOME,1406,1406,1235.6666666666667,117,471,8,H04-F2,4,9.602022413336769e-29,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29
