"page","path","role","source_spec","baseline_bytes","current_bytes","baseline_sha256","current_sha256","exists","bytes_match","sha256_match","status"
"preparation01","artifacts/01_imported/cache/IZTECH_wearlog_15b1150ce0c6.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",4554,4554,"d0e025af8e912d6157349849d64e3072bb781b08ffec7fb97c7d67ee6052c0d8","d0e025af8e912d6157349849d64e3072bb781b08ffec7fb97c7d67ee6052c0d8",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/KNUST_light_chest_ea49a38edfb1.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",18214427,18214427,"0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377","0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/KNUST_light_glasses_ea49a38edfb1.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",17344087,17344087,"405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9","405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/KNUST_sleepdiaries_ea49a38edfb1.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",4025,4025,"e60e14a538f8765aa60eeaadfdfdcc1f0edd6dca487d03c534f066bb1d04b197","e60e14a538f8765aa60eeaadfdfdcc1f0edd6dca487d03c534f066bb1d04b197",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/KNUST_wearlog_ea49a38edfb1.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",3495,3495,"75ad3dbb6e519fa8d526b833483b7cb480fc2d94b8ebc99f8f4b33ffd5f27f82","75ad3dbb6e519fa8d526b833483b7cb480fc2d94b8ebc99f8f4b33ffd5f27f82",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/MPI_light_glasses_cd0099b0eed7.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",37617638,37617638,"17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787","17de149ce4be62ab0074f7942279030ebc889b4af947d54c892f1a869232d787",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/MPI_sleepdiaries_cd0099b0eed7.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",7757,7757,"868b51fdfd4c8632ee3e12478dc1410a1d7901b9781a00dda71c1a6103abdb91","868b51fdfd4c8632ee3e12478dc1410a1d7901b9781a00dda71c1a6103abdb91",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/MPI_wearlog_cd0099b0eed7.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",6142,6142,"21bb71c2cef2e70f32f72927c597eb808acb417bce4c91cba80ee30a50abdc5b","21bb71c2cef2e70f32f72927c597eb808acb417bce4c91cba80ee30a50abdc5b",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/RISE_light_chest_12ca7139b789.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",26619740,26619740,"070555298f7a20c421ba25dd8372f1c18d18eab0f1a7bf2c987fb5eaf96ecd72","070555298f7a20c421ba25dd8372f1c18d18eab0f1a7bf2c987fb5eaf96ecd72",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/RISE_light_glasses_12ca7139b789.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",23275541,23275541,"ad5ff229ea7d0431196771d8cb85c799f625d878c88c4035873622ee473f958b","ad5ff229ea7d0431196771d8cb85c799f625d878c88c4035873622ee473f958b",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/RISE_sleepdiaries_12ca7139b789.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",5145,5145,"a958d83f02bce5b44f4d30ecd058b046cae762f6b298921c3e9862992d94bf4b","a958d83f02bce5b44f4d30ecd058b046cae762f6b298921c3e9862992d94bf4b",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/RISE_wearlog_12ca7139b789.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",3859,3859,"f17e772770b942d62f6922ef3b786f84131c237e37df1482fb53ab78c55d3586","f17e772770b942d62f6922ef3b786f84131c237e37df1482fb53ab78c55d3586",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/THUAS_light_chest_19bf83f353e1.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",23817165,23817165,"a13b91ac2843ee841d79ac6ba4b1b8652a5be55ebb59db1c467bf04561ded32d","a13b91ac2843ee841d79ac6ba4b1b8652a5be55ebb59db1c467bf04561ded32d",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/THUAS_light_glasses_19bf83f353e1.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",19532673,19532673,"51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7","51025e37bad8516558845d177ac0d00a1c3bf8357b518448aa24d4ff8d6f56e7",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/THUAS_sleepdiaries_19bf83f353e1.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",6382,6382,"b143d5948aa5b43d99aa00eb8d7f17d37705413c07ba3cd4b90372d12d94c305","b143d5948aa5b43d99aa00eb8d7f17d37705413c07ba3cd4b90372d12d94c305",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/THUAS_wearlog_19bf83f353e1.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",3434,3434,"7ed4931e81afc0cf24d1cb5d307f80aa48d96d665574879917e1aca557574d68","7ed4931e81afc0cf24d1cb5d307f80aa48d96d665574879917e1aca557574d68",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/TUM_light_chest_eeafeea65ee0.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",14119078,14119078,"6894aa8edc3d22560605cac4314b0b5da6d81826cc33ff6b1231dada52268091","6894aa8edc3d22560605cac4314b0b5da6d81826cc33ff6b1231dada52268091",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/TUM_light_glasses_eeafeea65ee0.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",14685903,14685903,"7c5b6c7b386c953d30b44451159c990c9fb16e05fa4384d4656bd8d6884e86b0","7c5b6c7b386c953d30b44451159c990c9fb16e05fa4384d4656bd8d6884e86b0",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/TUM_sleepdiaries_eeafeea65ee0.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",3117,3117,"2806ea1d87d407ef67732c01d0430b562c1bc8c5b7a5e5af4aeab5ca6ad65004","2806ea1d87d407ef67732c01d0430b562c1bc8c5b7a5e5af4aeab5ca6ad65004",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/TUM_wearlog_eeafeea65ee0.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",3521,3521,"43c2b326af597b1efc2a6232dd477e2e3797cd6c84b9171587ff391747166158","43c2b326af597b1efc2a6232dd477e2e3797cd6c84b9171587ff391747166158",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/UCR_light_chest_ed90d9ac91b9.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",59543045,59543045,"52e56ae7b3e8a2971cac855ed660b0a6febf08e408df6b1530a47a7fe854aa05","52e56ae7b3e8a2971cac855ed660b0a6febf08e408df6b1530a47a7fe854aa05",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/UCR_light_glasses_ed90d9ac91b9.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",8551810,8551810,"2c0bd29db10c7995b24aa6f2b5764e40ac3697b143684fbda4a0f17033c7c95a","2c0bd29db10c7995b24aa6f2b5764e40ac3697b143684fbda4a0f17033c7c95a",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/UCR_sleepdiaries_ed90d9ac91b9.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",13513,13513,"7be2c52ae5dda7c7bd46dee30a13aef7fddc5c35fdd711b074dd9b1e59465ed9","7be2c52ae5dda7c7bd46dee30a13aef7fddc5c35fdd711b074dd9b1e59465ed9",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/cache/UCR_wearlog_ed90d9ac91b9.RData","fixed_source_manifest_member","artifacts/12_manifests/pinned_downloads.csv",9618,9618,"1e27bd6f03f35d172b16dbed5ba296bd9a60d10e961b180ca52c9e87b62306c8","1e27bd6f03f35d172b16dbed5ba296bd9a60d10e961b180ca52c9e87b62306c8",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/BAUA_chest_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",781580,781580,"e067a0a1bdf7bcd4c96e502fb04646b519ba28155f6fc343895869467a252e1e","e067a0a1bdf7bcd4c96e502fb04646b519ba28155f6fc343895869467a252e1e",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/BAUA_glasses_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",747768,747768,"0c3b1e82253f717a5ecfdc1f4ae22d169ec557a41e42c6b3b1d5d92d8529584b","0c3b1e82253f717a5ecfdc1f4ae22d169ec557a41e42c6b3b1d5d92d8529584b",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/FUSPCEU_chest_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",764920,764920,"9d2771d930b14bd3b4ecf542c17f78ff8c2c18c3e3f1ebb38ca68a775dee135b","9d2771d930b14bd3b4ecf542c17f78ff8c2c18c3e3f1ebb38ca68a775dee135b",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/FUSPCEU_glasses_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",803608,803608,"7ef1992a4d8dbdfa9dfb47c66032241f0f57309349536a5132f3bb2f536f5dcb","7ef1992a4d8dbdfa9dfb47c66032241f0f57309349536a5132f3bb2f536f5dcb",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/IZTECH_chest_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",755324,755324,"15aec2f0aab8ce633229d29a49458e638d264ee52fff8700a5d3b14bfd649eed","15aec2f0aab8ce633229d29a49458e638d264ee52fff8700a5d3b14bfd649eed",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/IZTECH_glasses_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",752568,752568,"3e54023d825fda3c3264145f541aafafd9f09692c1aeffbbdeff6b536fde6b4c","3e54023d825fda3c3264145f541aafafd9f09692c1aeffbbdeff6b536fde6b4c",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/KNUST_chest_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",562000,562000,"e04245a89041f57497249cf61ec4fb18d2a06988496136b1951a1a9f6cd3512f","e04245a89041f57497249cf61ec4fb18d2a06988496136b1951a1a9f6cd3512f",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/KNUST_glasses_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",534464,534464,"1692e5f1ef545c8fd033defbd660814abad805d080171814a970faf83ff23411","1692e5f1ef545c8fd033defbd660814abad805d080171814a970faf83ff23411",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/MPI_glasses_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1022180,1022180,"5ed31fbd4affa8dc659b52617920292ebf687d4e8065c575a916076ae7bbf19c","5ed31fbd4affa8dc659b52617920292ebf687d4e8065c575a916076ae7bbf19c",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/RISE_chest_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",721084,721084,"2c33b07de493fd6ae2e996938f7911ea11113377191f4c0e38e296659edd2e82","2c33b07de493fd6ae2e996938f7911ea11113377191f4c0e38e296659edd2e82",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/RISE_glasses_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",601244,601244,"15060ad42263bc13bfaae277f7d12f6370884e7fe93271c2f29690533ae0fbc9","15060ad42263bc13bfaae277f7d12f6370884e7fe93271c2f29690533ae0fbc9",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/THUAS_chest_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",699072,699072,"ec363fafd3018ce39e39f8526a20c5c44909e8c355bc1f87b0be02748b30c8d5","ec363fafd3018ce39e39f8526a20c5c44909e8c355bc1f87b0be02748b30c8d5",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/THUAS_glasses_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",583936,583936,"b9b3b1f44a5535dcdf0b5807ac18f4960632c6d26c080bf0acb8998e7d53435c","b9b3b1f44a5535dcdf0b5807ac18f4960632c6d26c080bf0acb8998e7d53435c",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/TUM_chest_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",449480,449480,"d6d8efdc23ae9eb285c319c874b49a8e817d703245b46f56371fe41cd69e13f7","d6d8efdc23ae9eb285c319c874b49a8e817d703245b46f56371fe41cd69e13f7",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/TUM_glasses_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",472628,472628,"d2659360b41746b736eabed471038d7f31680038365039c15fae6320914a7a1a","d2659360b41746b736eabed471038d7f31680038365039c15fae6320914a7a1a",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/UCR_chest_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1518020,1518020,"7bad51be8ea019612e14cf7fff6861ce6883bdb40ce6e22c353d09276dee401f","7bad51be8ea019612e14cf7fff6861ce6883bdb40ce6e22c353d09276dee401f",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/01_imported/minute/UCR_glasses_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",232884,232884,"a46820a9ca3309b836f93b3c599a17059d20c2aae68eaf3a0b2c822cebf7c960","a46820a9ca3309b836f93b3c599a17059d20c2aae68eaf3a0b2c822cebf7c960",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/dst_fold_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",26981,26981,"3cf7c9b8baa0a0c7087eecf510f5b7eff92612916ca5f544be9c5dc0b1d89c32","3cf7c9b8baa0a0c7087eecf510f5b7eff92612916ca5f544be9c5dc0b1d89c32",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/join_cardinality_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1022,1022,"cb63b4b1a5743b683a98b3bae3421adbe13887753932c347c43f14707cdd25d7","cb63b4b1a5743b683a98b3bae3421adbe13887753932c347c43f14707cdd25d7",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/key_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",4745,4745,"fccd3d7fe2d9c39a4d668afbac21b083f418814023dc2e5dfc28614dc30b6c4f","fccd3d7fe2d9c39a4d668afbac21b083f418814023dc2e5dfc28614dc30b6c4f",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/light_chest_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",11660952,11660952,"be0f7189375a15de597242903254209e10dfe216ee724f3b741dd26886284f8b","be0f7189375a15de597242903254209e10dfe216ee724f3b741dd26886284f8b",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/light_glasses_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",11150900,11150900,"d50fb7054d133503965760f633aed7caf42a52e0cbda09cf7d27cd91983d8d59","d50fb7054d133503965760f633aed7caf42a52e0cbda09cf7d27cd91983d8d59",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/sample_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",4389,4389,"36d96c4e9d41dddd5b347f52b034879c771fe574ce79c8abfbbf8996cb19a27d","36d96c4e9d41dddd5b347f52b034879c771fe574ce79c8abfbbf8996cb19a27d",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/saturation_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",958,958,"6f3747b37beea89348c9b766af654436111c0bbfc902fdf5f0525d878b64e508","6f3747b37beea89348c9b766af654436111c0bbfc902fdf5f0525d878b64e508",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/saturation_observations.csv","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",30664,30664,"156e1e4d047d73b2bf73a772b11432c01caeae80350bf3c4d1af9d4cf305f3d2","156e1e4d047d73b2bf73a772b11432c01caeae80350bf3c4d1af9d4cf305f3d2",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/BAUA_chest_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1539100,1539100,"cb399d77d4048d1f1bc6b3c4d3ebf95f0e761272dc9b2ecbc53a9e342235d337","cb399d77d4048d1f1bc6b3c4d3ebf95f0e761272dc9b2ecbc53a9e342235d337",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/BAUA_glasses_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1485276,1485276,"117856b7950dd2ee2bff4cd452df4aed404e843c65f07913f4b70df3b392bafe","117856b7950dd2ee2bff4cd452df4aed404e843c65f07913f4b70df3b392bafe",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/FUSPCEU_chest_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1514292,1514292,"544aa4642babf344fbd79b2c4a370c4b5c79399e7475bb966d8c425ff6d06bbb","544aa4642babf344fbd79b2c4a370c4b5c79399e7475bb966d8c425ff6d06bbb",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/FUSPCEU_glasses_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1591112,1591112,"8d0d7fc33746616ed08f7870a8943249ce4fbfc996944e0a91a2600df8904ae9","8d0d7fc33746616ed08f7870a8943249ce4fbfc996944e0a91a2600df8904ae9",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/IZTECH_chest_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1498996,1498996,"0e8d1d1410339dd0880c40277076011c95fd5b4db105a28eabcbb67d8558aad7","0e8d1d1410339dd0880c40277076011c95fd5b4db105a28eabcbb67d8558aad7",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/IZTECH_glasses_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1495404,1495404,"cd6ce592ae2014d6d5de0216a2595869e52f711372ceb9e90c1fe708d108ac62","cd6ce592ae2014d6d5de0216a2595869e52f711372ceb9e90c1fe708d108ac62",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/KNUST_chest_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1109128,1109128,"4041ca8571b465d16b5af56e5ec7d05f87630e59d9c80a68cc0b7854b19543bc","4041ca8571b465d16b5af56e5ec7d05f87630e59d9c80a68cc0b7854b19543bc",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/KNUST_glasses_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1065884,1065884,"f3c1a590c08a79bb5a2d5eb5f593be3b3112b57330b1f2daad9d650c2737e503","f3c1a590c08a79bb5a2d5eb5f593be3b3112b57330b1f2daad9d650c2737e503",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/MPI_glasses_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",2038524,2038524,"cd4178422ba739c4bfbb2e67bcecc0c1e339dec24f173e8299ce4f466ca510e6","cd4178422ba739c4bfbb2e67bcecc0c1e339dec24f173e8299ce4f466ca510e6",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/RISE_chest_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1427656,1427656,"a66efa2a25179f6441a7ca413bdd75484047991ed1290ea0f5f81ef9aacd48b0","a66efa2a25179f6441a7ca413bdd75484047991ed1290ea0f5f81ef9aacd48b0",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation01","artifacts/02_aligned/site_position/RISE_glasses_aligned.rds","accepted_preparation_manifest_member","artifacts/12_manifests/import_alignment_artifacts.csv",1190796,1190796,"f21f7c477fd6d617d13f501f055b2bd50060378fef01237d15fbe3c9c25c406b","f21f7c477fd6d617d13f501f055b2bd50060378fef01237d15fbe3c9c25c406b",TRUE,TRUE,TRUE,"UNCHANGED"
