path,role,sha256,bytes
_build/nathealth/notebooks/hypotheses/H01.html,protected_result_html,df78ac3c2ed91515058b6af38e01b85b4baae74118699c008a29ba4dacf4d007,1643915
_quarto-nathealth.yml,protected_profile,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
artifacts/12_manifests/H01/H01_preparation_report_manifest.csv,protected_65_row_manifest,310a017f49992e8a4a17f8497b66112b8352364ef80526c11709c1f39155653e,14470
artifacts/12_manifests/H01_worker_artifacts.csv,mutable_worker_manifest,882c1e63290384723b47d1bf67eb524c6a18e21d710eb60c989067bfe08c387c,397567
tests/hypotheses/H01/test_h01_preparation_report.R,mutable_test,379414830e5bcd656ac460c2ad93616ecbcab104259c56a8fcf9296da8c0f2c4,10993
tests/hypotheses/H01/test_h01_reporting_inputs.R,protected_reporting_test,48f374cc70b69a6d96a95dc425ffd9676b2e83133a5554ae1c19eda939c0c8af,23014
tests/hypotheses/H01/test_h01_report016_deviation_reconciliation.R,protected_report016_test,140cc2d0305026885f8703e2aa349d324d1cef9a8d7d92c9b72314d845d0f8ab,15682
audit/handoffs/H01_worker_handoff.md,protected_handoff,0de574566315d44934d3c6dd5fd91be9045e2f6b43887c9e3ad98d97caf1f19b,97406
scripts/report_harmonization/post_render_gt_html_semantics.R,protected_semantic_wrapper,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453
scripts/report_harmonization/repair_gt_html_semantics.R,protected_semantic_engine,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747
tests/report_harmonization/test_reader_links.R,protected_reader_link_test,3b4164069b36493a643886d87065cffd1b5ca644854d4e3be12db0ac9e8aee21,10233
tests/report_harmonization/test_navigation_contract.R,protected_navigation_test,1ba59346328e8e4fb2aa898c5806313763711867514097969f5e4df1c22d3407,922
tests/report_harmonization/test_country_coded_site_names.R,protected_global_country_test,aab0faa578f2e4a0de093247dec65b395837789a5c6211ee46669b82f6402c2b,3490
tests/report_harmonization/test_preregistration_deviations.R,protected_deviation_test,65fbff3ff6075b751f909af6fdf8c9844ba8248f0efc9c33bb26ca009fed8be5,9457
notebooks/preregistration_deviations.qmd,protected_deviation_page,b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d,94061
artifacts/11_source_data/H01/preparation/H01_preparation_fitted_sample_support.csv,protected_download_source,760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7,4818
artifacts/11_source_data/H01/preparation/H01_preparation_model_frame_retention.csv,protected_download_source,28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b,2860
_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation_files/source-data/H01_preparation_fitted_sample_support.csv,protected_restored_download,760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7,4818
_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation_files/source-data/H01_preparation_model_frame_retention.csv,protected_restored_download,28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b,2860
notebooks/hypotheses/H04.qmd,held_h04_result_source,63e815683e1e81dadd480aeb230c7913de7726aa9242f5ce89ec4a0e7e90471c,83285
audit/hypotheses/H04/H04_analysis_preparation.qmd,held_h04_companion_source,52160297aaaa65f9cc0e36839adb0fcbe86e55631c847476b5006f03d657e9da,91202
audit/report_harmonization/coordination_matrix.csv,dispatch_evidence,03030f62d0e744b5ebbedf3f7e48c0a5343cadca8de2492879c82e88ef3b3e16,25561
