"table_index","table_endpoint","attribute","attribute_index","pre_value_start_byte","pre_value_end_byte","pre_value","post_value","intended_pre_ids","intended_post_ids","post_value_start_byte","post_value_end_byte","pre_value_bytes","post_value_bytes"
1,"tbl-h01-deviations","headers",57,49578,49590,"Analysis used","tbl-h01-deviations--gt-0003","Analysis-used","tbl-h01-deviations--gt-0003",50324,50350,13,27
1,"tbl-h01-deviations","headers",58,49837,49841,"Topic","tbl-h01-deviations--gt-0001","Topic","tbl-h01-deviations--gt-0001",50597,50623,5,27
1,"tbl-h01-deviations","headers",59,49917,49941,"Preregistered or expected","tbl-h01-deviations--gt-0002","Preregistered-or-expected","tbl-h01-deviations--gt-0002",50699,50725,25,27
1,"tbl-h01-deviations","headers",60,50049,50061,"Analysis used","tbl-h01-deviations--gt-0003","Analysis-used","tbl-h01-deviations--gt-0003",50833,50859,13,27
1,"tbl-h01-deviations","headers",61,50221,50225,"Topic","tbl-h01-deviations--gt-0001","Topic","tbl-h01-deviations--gt-0001",51019,51045,5,27
1,"tbl-h01-deviations","headers",62,50298,50322,"Preregistered or expected","tbl-h01-deviations--gt-0002","Preregistered-or-expected","tbl-h01-deviations--gt-0002",51118,51144,25,27
1,"tbl-h01-deviations","headers",63,50540,50552,"Analysis used","tbl-h01-deviations--gt-0003","Analysis-used","tbl-h01-deviations--gt-0003",51362,51388,13,27
1,"tbl-h01-deviations","headers",64,50841,50845,"Topic","tbl-h01-deviations--gt-0001","Topic","tbl-h01-deviations--gt-0001",51677,51703,5,27
1,"tbl-h01-deviations","headers",65,50919,50943,"Preregistered or expected","tbl-h01-deviations--gt-0002","Preregistered-or-expected","tbl-h01-deviations--gt-0002",51777,51803,25,27
1,"tbl-h01-deviations","headers",66,51057,51069,"Analysis used","tbl-h01-deviations--gt-0003","Analysis-used","tbl-h01-deviations--gt-0003",51917,51943,13,27
1,"tbl-h01-deviations","headers",67,51323,51327,"Topic","tbl-h01-deviations--gt-0001","Topic","tbl-h01-deviations--gt-0001",52197,52223,5,27
1,"tbl-h01-deviations","headers",68,51396,51420,"Preregistered or expected","tbl-h01-deviations--gt-0002","Preregistered-or-expected","tbl-h01-deviations--gt-0002",52292,52318,25,27
1,"tbl-h01-deviations","headers",69,51511,51523,"Analysis used","tbl-h01-deviations--gt-0003","Analysis-used","tbl-h01-deviations--gt-0003",52409,52435,13,27
2,"tbl-h01-metric-registry","id",1,67897,67903,"a::stub","tbl-h01-metric-registry--gt-0001","","",68809,68840,7,32
2,"tbl-h01-metric-registry","id",2,68021,68024,"Unit","tbl-h01-metric-registry--gt-0002","","",68958,68989,4,32
2,"tbl-h01-metric-registry","id",3,68146,68155,"Model-unit","tbl-h01-metric-registry--gt-0003","","",69111,69142,10,32
2,"tbl-h01-metric-registry","id",4,68283,68297,"Response-family","tbl-h01-metric-registry--gt-0004","","",69270,69301,15,32
2,"tbl-h01-metric-registry","id",5,68524,68531,"Dynamics","tbl-h01-metric-registry--gt-0005","","",69528,69559,8,32
2,"tbl-h01-metric-registry","id",6,68674,68681,"stub_1_1","tbl-h01-metric-registry--gt-0006","","",69702,69733,8,32
2,"tbl-h01-metric-registry","headers",1,68822,68843,"Dynamics stub_1_1 Unit","tbl-h01-metric-registry--gt-0005 tbl-h01-metric-registry--gt-0006 tbl-h01-metric-registry--gt-0002","Dynamics|stub_1_1|Unit","tbl-h01-metric-registry--gt-0005|tbl-h01-metric-registry--gt-0006|tbl-h01-metric-registry--gt-0002",69874,69971,22,98
2,"tbl-h01-metric-registry","headers",2,68901,68928,"Dynamics stub_1_1 Model unit","tbl-h01-metric-registry--gt-0005 tbl-h01-metric-registry--gt-0006 tbl-h01-metric-registry--gt-0003","Dynamics|stub_1_1|Model-unit","tbl-h01-metric-registry--gt-0005|tbl-h01-metric-registry--gt-0006|tbl-h01-metric-registry--gt-0003",70029,70126,28,98
2,"tbl-h01-metric-registry","headers",3,68984,69016,"Dynamics stub_1_1 Response family","tbl-h01-metric-registry--gt-0005 tbl-h01-metric-registry--gt-0006 tbl-h01-metric-registry--gt-0004","Dynamics|stub_1_1|Response-family","tbl-h01-metric-registry--gt-0005|tbl-h01-metric-registry--gt-0006|tbl-h01-metric-registry--gt-0004",70182,70279,33,98
2,"tbl-h01-metric-registry","id",7,69091,69098,"stub_1_2","tbl-h01-metric-registry--gt-0007","","",70354,70385,8,32
2,"tbl-h01-metric-registry","headers",4,69252,69273,"Dynamics stub_1_2 Unit","tbl-h01-metric-registry--gt-0005 tbl-h01-metric-registry--gt-0007 tbl-h01-metric-registry--gt-0002","Dynamics|stub_1_2|Unit","tbl-h01-metric-registry--gt-0005|tbl-h01-metric-registry--gt-0007|tbl-h01-metric-registry--gt-0002",70539,70636,22,98
2,"tbl-h01-metric-registry","headers",5,69342,69369,"Dynamics stub_1_2 Model unit","tbl-h01-metric-registry--gt-0005 tbl-h01-metric-registry--gt-0007 tbl-h01-metric-registry--gt-0003","Dynamics|stub_1_2|Model-unit","tbl-h01-metric-registry--gt-0005|tbl-h01-metric-registry--gt-0007|tbl-h01-metric-registry--gt-0003",70705,70802,28,98
2,"tbl-h01-metric-registry","headers",6,69436,69468,"Dynamics stub_1_2 Response family","tbl-h01-metric-registry--gt-0005 tbl-h01-metric-registry--gt-0007 tbl-h01-metric-registry--gt-0004","Dynamics|stub_1_2|Response-family","tbl-h01-metric-registry--gt-0005|tbl-h01-metric-registry--gt-0007|tbl-h01-metric-registry--gt-0004",70869,70966,33,98
2,"tbl-h01-metric-registry","id",8,69572,69576,"Level","tbl-h01-metric-registry--gt-0008","","",71070,71101,5,32
2,"tbl-h01-metric-registry","id",9,69715,69722,"stub_1_3","tbl-h01-metric-registry--gt-0009","","",71240,71271,8,32
2,"tbl-h01-metric-registry","headers",7,69854,69872,"Level stub_1_3 Unit","tbl-h01-metric-registry--gt-0008 tbl-h01-metric-registry--gt-0009 tbl-h01-metric-registry--gt-0002","Level|stub_1_3|Unit","tbl-h01-metric-registry--gt-0008|tbl-h01-metric-registry--gt-0009|tbl-h01-metric-registry--gt-0002",71403,71500,19,98
2,"tbl-h01-metric-registry","headers",8,69919,69943,"Level stub_1_3 Model unit","tbl-h01-metric-registry--gt-0008 tbl-h01-metric-registry--gt-0009 tbl-h01-metric-registry--gt-0003","Level|stub_1_3|Model-unit","tbl-h01-metric-registry--gt-0008|tbl-h01-metric-registry--gt-0009|tbl-h01-metric-registry--gt-0003",71547,71644,25,98
2,"tbl-h01-metric-registry","headers",9,70003,70032,"Level stub_1_3 Response family","tbl-h01-metric-registry--gt-0008 tbl-h01-metric-registry--gt-0009 tbl-h01-metric-registry--gt-0004","Level|stub_1_3|Response-family","tbl-h01-metric-registry--gt-0008|tbl-h01-metric-registry--gt-0009|tbl-h01-metric-registry--gt-0004",71704,71801,30,98
2,"tbl-h01-metric-registry","id",10,70106,70113,"stub_1_4","tbl-h01-metric-registry--gt-0010","","",71875,71906,8,32
2,"tbl-h01-metric-registry","headers",10,70264,70282,"Level stub_1_4 Unit","tbl-h01-metric-registry--gt-0008 tbl-h01-metric-registry--gt-0010 tbl-h01-metric-registry--gt-0002","Level|stub_1_4|Unit","tbl-h01-metric-registry--gt-0008|tbl-h01-metric-registry--gt-0010|tbl-h01-metric-registry--gt-0002",72057,72154,19,98
2,"tbl-h01-metric-registry","headers",11,70340,70364,"Level stub_1_4 Model unit","tbl-h01-metric-registry--gt-0008 tbl-h01-metric-registry--gt-0010 tbl-h01-metric-registry--gt-0003","Level|stub_1_4|Model-unit","tbl-h01-metric-registry--gt-0008|tbl-h01-metric-registry--gt-0010|tbl-h01-metric-registry--gt-0003",72212,72309,25,98
2,"tbl-h01-metric-registry","headers",12,70435,70464,"Level stub_1_4 Response family","tbl-h01-metric-registry--gt-0008 tbl-h01-metric-registry--gt-0010 tbl-h01-metric-registry--gt-0004","Level|stub_1_4|Response-family","tbl-h01-metric-registry--gt-0008|tbl-h01-metric-registry--gt-0010|tbl-h01-metric-registry--gt-0004",72380,72477,30,98
2,"tbl-h01-metric-registry","id",11,70537,70544,"stub_1_5","tbl-h01-metric-registry--gt-0011","","",72550,72581,8,32
2,"tbl-h01-metric-registry","headers",13,70682,70700,"Level stub_1_5 Unit","tbl-h01-metric-registry--gt-0008 tbl-h01-metric-registry--gt-0011 tbl-h01-metric-registry--gt-0002","Level|stub_1_5|Unit","tbl-h01-metric-registry--gt-0008|tbl-h01-metric-registry--gt-0011|tbl-h01-metric-registry--gt-0002",72719,72816,19,98
2,"tbl-h01-metric-registry","headers",14,70747,70771,"Level stub_1_5 Model unit","tbl-h01-metric-registry--gt-0008 tbl-h01-metric-registry--gt-0011 tbl-h01-metric-registry--gt-0003","Level|stub_1_5|Model-unit","tbl-h01-metric-registry--gt-0008|tbl-h01-metric-registry--gt-0011|tbl-h01-metric-registry--gt-0003",72863,72960,25,98
2,"tbl-h01-metric-registry","headers",15,70831,70860,"Level stub_1_5 Response family","tbl-h01-metric-registry--gt-0008 tbl-h01-metric-registry--gt-0011 tbl-h01-metric-registry--gt-0004","Level|stub_1_5|Response-family","tbl-h01-metric-registry--gt-0008|tbl-h01-metric-registry--gt-0011|tbl-h01-metric-registry--gt-0004",73020,73117,30,98
2,"tbl-h01-metric-registry","id",12,70967,70974,"Duration","tbl-h01-metric-registry--gt-0012","","",73224,73255,8,32
2,"tbl-h01-metric-registry","id",13,71116,71123,"stub_1_6","tbl-h01-metric-registry--gt-0013","","",73397,73428,8,32
2,"tbl-h01-metric-registry","headers",16,71281,71302,"Duration stub_1_6 Unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0013 tbl-h01-metric-registry--gt-0002","Duration|stub_1_6|Unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0013|tbl-h01-metric-registry--gt-0002",73586,73683,22,98
2,"tbl-h01-metric-registry","headers",17,71359,71386,"Duration stub_1_6 Model unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0013 tbl-h01-metric-registry--gt-0003","Duration|stub_1_6|Model-unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0013|tbl-h01-metric-registry--gt-0003",73740,73837,28,98
2,"tbl-h01-metric-registry","headers",18,71457,71489,"Duration stub_1_6 Response family","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0013 tbl-h01-metric-registry--gt-0004","Duration|stub_1_6|Response-family","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0013|tbl-h01-metric-registry--gt-0004",73908,74005,33,98
2,"tbl-h01-metric-registry","id",14,71551,71558,"stub_1_7","tbl-h01-metric-registry--gt-0014","","",74067,74098,8,32
2,"tbl-h01-metric-registry","headers",19,71715,71736,"Duration stub_1_7 Unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0014 tbl-h01-metric-registry--gt-0002","Duration|stub_1_7|Unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0014|tbl-h01-metric-registry--gt-0002",74255,74352,22,98
2,"tbl-h01-metric-registry","headers",20,71782,71809,"Duration stub_1_7 Model unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0014 tbl-h01-metric-registry--gt-0003","Duration|stub_1_7|Model-unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0014|tbl-h01-metric-registry--gt-0003",74398,74495,28,98
2,"tbl-h01-metric-registry","headers",21,71869,71901,"Duration stub_1_7 Response family","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0014 tbl-h01-metric-registry--gt-0004","Duration|stub_1_7|Response-family","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0014|tbl-h01-metric-registry--gt-0004",74555,74652,33,98
2,"tbl-h01-metric-registry","id",15,71962,71969,"stub_1_8","tbl-h01-metric-registry--gt-0015","","",74713,74744,8,32
2,"tbl-h01-metric-registry","headers",22,72137,72158,"Duration stub_1_8 Unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0015 tbl-h01-metric-registry--gt-0002","Duration|stub_1_8|Unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0015|tbl-h01-metric-registry--gt-0002",74912,75009,22,98
2,"tbl-h01-metric-registry","headers",23,72215,72242,"Duration stub_1_8 Model unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0015 tbl-h01-metric-registry--gt-0003","Duration|stub_1_8|Model-unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0015|tbl-h01-metric-registry--gt-0003",75066,75163,28,98
2,"tbl-h01-metric-registry","headers",24,72313,72345,"Duration stub_1_8 Response family","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0015 tbl-h01-metric-registry--gt-0004","Duration|stub_1_8|Response-family","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0015|tbl-h01-metric-registry--gt-0004",75234,75331,33,98
2,"tbl-h01-metric-registry","id",16,72416,72423,"stub_1_9","tbl-h01-metric-registry--gt-0016","","",75402,75433,8,32
2,"tbl-h01-metric-registry","headers",25,72579,72600,"Duration stub_1_9 Unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0016 tbl-h01-metric-registry--gt-0002","Duration|stub_1_9|Unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0016|tbl-h01-metric-registry--gt-0002",75589,75686,22,98
2,"tbl-h01-metric-registry","headers",26,72646,72673,"Duration stub_1_9 Model unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0016 tbl-h01-metric-registry--gt-0003","Duration|stub_1_9|Model-unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0016|tbl-h01-metric-registry--gt-0003",75732,75829,28,98
2,"tbl-h01-metric-registry","headers",27,72733,72765,"Duration stub_1_9 Response family","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0016 tbl-h01-metric-registry--gt-0004","Duration|stub_1_9|Response-family","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0016|tbl-h01-metric-registry--gt-0004",75889,75986,33,98
2,"tbl-h01-metric-registry","id",17,72826,72834,"stub_1_10","tbl-h01-metric-registry--gt-0017","","",76047,76078,9,32
2,"tbl-h01-metric-registry","headers",28,73011,73033,"Duration stub_1_10 Unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0017 tbl-h01-metric-registry--gt-0002","Duration|stub_1_10|Unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0017|tbl-h01-metric-registry--gt-0002",76255,76352,23,98
2,"tbl-h01-metric-registry","headers",29,73090,73118,"Duration stub_1_10 Model unit","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0017 tbl-h01-metric-registry--gt-0003","Duration|stub_1_10|Model-unit","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0017|tbl-h01-metric-registry--gt-0003",76409,76506,29,98
2,"tbl-h01-metric-registry","headers",30,73189,73222,"Duration stub_1_10 Response family","tbl-h01-metric-registry--gt-0012 tbl-h01-metric-registry--gt-0017 tbl-h01-metric-registry--gt-0004","Duration|stub_1_10|Response-family","tbl-h01-metric-registry--gt-0012|tbl-h01-metric-registry--gt-0017|tbl-h01-metric-registry--gt-0004",76577,76674,34,98
2,"tbl-h01-metric-registry","id",18,73329,73334,"Timing","tbl-h01-metric-registry--gt-0018","","",76781,76812,6,32
2,"tbl-h01-metric-registry","id",19,73474,73482,"stub_1_11","tbl-h01-metric-registry--gt-0019","","",76952,76983,9,32
2,"tbl-h01-metric-registry","headers",31,73637,73657,"Timing stub_1_11 Unit","tbl-h01-metric-registry--gt-0018 tbl-h01-metric-registry--gt-0019 tbl-h01-metric-registry--gt-0002","Timing|stub_1_11|Unit","tbl-h01-metric-registry--gt-0018|tbl-h01-metric-registry--gt-0019|tbl-h01-metric-registry--gt-0002",77138,77235,21,98
2,"tbl-h01-metric-registry","headers",32,73712,73738,"Timing stub_1_11 Model unit","tbl-h01-metric-registry--gt-0018 tbl-h01-metric-registry--gt-0019 tbl-h01-metric-registry--gt-0003","Timing|stub_1_11|Model-unit","tbl-h01-metric-registry--gt-0018|tbl-h01-metric-registry--gt-0019|tbl-h01-metric-registry--gt-0003",77290,77387,27,98
2,"tbl-h01-metric-registry","headers",33,73798,73829,"Timing stub_1_11 Response family","tbl-h01-metric-registry--gt-0018 tbl-h01-metric-registry--gt-0019 tbl-h01-metric-registry--gt-0004","Timing|stub_1_11|Response-family","tbl-h01-metric-registry--gt-0018|tbl-h01-metric-registry--gt-0019|tbl-h01-metric-registry--gt-0004",77447,77544,32,98
2,"tbl-h01-metric-registry","id",20,73904,73912,"stub_1_12","tbl-h01-metric-registry--gt-0020","","",77619,77650,9,32
2,"tbl-h01-metric-registry","headers",34,74076,74096,"Timing stub_1_12 Unit","tbl-h01-metric-registry--gt-0018 tbl-h01-metric-registry--gt-0020 tbl-h01-metric-registry--gt-0002","Timing|stub_1_12|Unit","tbl-h01-metric-registry--gt-0018|tbl-h01-metric-registry--gt-0020|tbl-h01-metric-registry--gt-0002",77814,77911,21,98
2,"tbl-h01-metric-registry","headers",35,74162,74188,"Timing stub_1_12 Model unit","tbl-h01-metric-registry--gt-0018 tbl-h01-metric-registry--gt-0020 tbl-h01-metric-registry--gt-0003","Timing|stub_1_12|Model-unit","tbl-h01-metric-registry--gt-0018|tbl-h01-metric-registry--gt-0020|tbl-h01-metric-registry--gt-0003",77977,78074,27,98
