"path","role","sha256","bytes"
"artifacts/12_manifests/H04/H04_preparation_report_manifest.csv","accepted_preparation_manifest","ba6164aa81a38d79670ddf7d89b7b9b17bfd8e906d45293c568f01c079c5d524","63415"
"_build/nathealth/notebooks/hypotheses/H04.html","stale_result_render_context","cad724ca28c651db62f2bb11a51d0d53adbf133785a6d9477f600900269e3cbe","380116"
"_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html","stale_companion_render_context","73e1c1f097b2053fd55bfea4857d3c72490af490bfa5e7ebf96c8f801bb57a8f","1207573"
"_quarto-nathealth.yml","shared_profile_context","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3","7480"
"config/site_display_registry.csv","site_display_registry","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809","295"
"notebooks/preregistration_deviations.qmd","central_deviation_page","b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d","94061"
"audit/report_harmonization/phase2_main_supplement_output_catalog.csv","provisional_output_catalog","43110e4f20a4e9d6257351fad4905c08587f85a28aa27d2a932b0d33b88b6894","165132"
"artifacts/10_figures/H04/H04_reader_heterogeneity_category_estimates.png","principal_figure_png","b2f883b89fa4e482442651f97f6e97c2aed14b48b83cc77050cbe7a1f51ed940","233841"
"artifacts/10_figures/H04/H04_reader_heterogeneity_category_estimates.pdf","principal_figure_pdf","65c2a3cbc125df54e9780f9d255dcd624d5c126593afe2658481c803f22d6103","7659"
"artifacts/10_figures/H04/H04_reader_heterogeneity_category_estimates.svg","principal_figure_svg","b8bc9612b27ed876bb28bb9e5755f8c6a0564cf20d08ec16a0d68f0402e821ae","21396"
"artifacts/10_figures/H04/H04_site_activity_estimates.png","site_context_figure_png","a183754e2d79d6c748caf9747b37e3d52277efc89d586844f225ee45c6f80da0","378901"
"artifacts/10_figures/H04/H04_site_activity_estimates.pdf","site_context_figure_pdf","f8afe38e949f03351f8ad4b2af28eb15cbd7e7f2e44fb7144bb40c70354e6a0c","14014"
"artifacts/10_figures/H04/H04_site_activity_estimates.svg","site_context_figure_svg","4015ec7e9b5756c1e8efba18b1195763e9bb274a019980430cf9a72cc3c14746","72684"
"artifacts/11_source_data/H04/H04_reader_heterogeneity_category_figure.csv","principal_figure_source_data","e27bc81e0c6dd2ff50dd0c6ffa4e95d9c7e9c16e5b20ce45fb4df7d1e89f3652","5994"
"artifacts/11_source_data/H04/H04_site_activity_figure.csv","site_context_figure_source_data","f07f54bc288bd660b0e3a107016c7852a64ce72c0f1594df052519062a2c5caf","27807"
"scripts/hypotheses/H04/build_h04_stage3_reader_figures.R","reader_figure_builder","2ae1ae770d4b0cf3725b04cd337d883659d429ff9a8f7c482d38f0af516c158a","6219"
"scripts/hypotheses/H04/h04_reporting.R","display_functions","44945d43958f5b7c0c0d484b670d435e0db0a5400b133d5b72cc05a2609e53e3","22405"
"scripts/hypotheses/H04/build_h04_stage3_reader_assets.R","reader_asset_builder","9fef4f87941e28c0db784d5e9ef2971cd96e1d5f8ffd55847b51ccbcc2a24c60","27629"
"artifacts/12_manifests/H04/H04_participant_random_intercept_manifest.csv","auxiliary_model_manifest","ec267c547cd7ca3f44a3bf0b09a016dda226d85535f908f3b8632718f23712b4","2138"
"audit/report_harmonization/coordination_matrix.csv","dispatch_coordination_context","bfd269b389d0e13a5d188404479dbd11aabe2fe52fd60a9405890ae1c452fac6","25974"
