"table_index","table_endpoint","attribute","attribute_index","pre_value_start_byte","pre_value_end_byte","pre_value","post_value","intended_pre_ids","intended_post_ids","post_value_start_byte","post_value_end_byte","pre_value_bytes","post_value_bytes"
1,"tbl-h07-preparation-contributions","headers",15,48367,48383,"Evidence retained","tbl-h07-preparation-contributions--gt-0003","Evidence-retained","tbl-h07-preparation-contributions--gt-0003",48894,48935,17,42
1,"tbl-h07-preparation-contributions","headers",16,48516,48524,"Component","tbl-h07-preparation-contributions--gt-0001","Component","tbl-h07-preparation-contributions--gt-0001",49068,49109,9,42
1,"tbl-h07-preparation-contributions","headers",17,48610,48617,"Question","tbl-h07-preparation-contributions--gt-0002","Question","tbl-h07-preparation-contributions--gt-0002",49195,49236,8,42
1,"tbl-h07-preparation-contributions","headers",18,48707,48723,"Evidence retained","tbl-h07-preparation-contributions--gt-0003","Evidence-retained","tbl-h07-preparation-contributions--gt-0003",49326,49367,17,42
2,"tbl-h07-preparation-input-identities","id",1,63705,63709,"Input","tbl-h07-preparation-input-identities--gt-0001","","",64349,64393,5,45
2,"tbl-h07-preparation-input-identities","id",2,63832,63847,"Recorded-SHA-256","tbl-h07-preparation-input-identities--gt-0002","","",64516,64560,16,45
2,"tbl-h07-preparation-input-identities","id",3,63981,63995,"Current-SHA-256","tbl-h07-preparation-input-identities--gt-0003","","",64694,64738,15,45
2,"tbl-h07-preparation-input-identities","id",4,64128,64133,"Status","tbl-h07-preparation-input-identities--gt-0004","","",64871,64915,6,45
2,"tbl-h07-preparation-input-identities","headers",1,64346,64350,"Input","tbl-h07-preparation-input-identities--gt-0001","Input","tbl-h07-preparation-input-identities--gt-0001",65128,65172,5,45
2,"tbl-h07-preparation-input-identities","headers",2,64435,64450,"Recorded SHA-256","tbl-h07-preparation-input-identities--gt-0002","Recorded-SHA-256","tbl-h07-preparation-input-identities--gt-0002",65257,65301,16,45
2,"tbl-h07-preparation-input-identities","headers",3,64607,64621,"Current SHA-256","tbl-h07-preparation-input-identities--gt-0003","Current-SHA-256","tbl-h07-preparation-input-identities--gt-0003",65458,65502,15,45
2,"tbl-h07-preparation-input-identities","headers",4,64778,64783,"Status","tbl-h07-preparation-input-identities--gt-0004","Status","tbl-h07-preparation-input-identities--gt-0004",65659,65703,6,45
2,"tbl-h07-preparation-input-identities","headers",5,64867,64871,"Input","tbl-h07-preparation-input-identities--gt-0001","Input","tbl-h07-preparation-input-identities--gt-0001",65787,65831,5,45
2,"tbl-h07-preparation-input-identities","headers",6,64964,64979,"Recorded SHA-256","tbl-h07-preparation-input-identities--gt-0002","Recorded-SHA-256","tbl-h07-preparation-input-identities--gt-0002",65924,65968,16,45
2,"tbl-h07-preparation-input-identities","headers",7,65147,65161,"Current SHA-256","tbl-h07-preparation-input-identities--gt-0003","Current-SHA-256","tbl-h07-preparation-input-identities--gt-0003",66136,66180,15,45
2,"tbl-h07-preparation-input-identities","headers",8,65329,65334,"Status","tbl-h07-preparation-input-identities--gt-0004","Status","tbl-h07-preparation-input-identities--gt-0004",66348,66392,6,45
2,"tbl-h07-preparation-input-identities","headers",9,65406,65410,"Input","tbl-h07-preparation-input-identities--gt-0001","Input","tbl-h07-preparation-input-identities--gt-0001",66464,66508,5,45
2,"tbl-h07-preparation-input-identities","headers",10,65497,65512,"Recorded SHA-256","tbl-h07-preparation-input-identities--gt-0002","Recorded-SHA-256","tbl-h07-preparation-input-identities--gt-0002",66595,66639,16,45
2,"tbl-h07-preparation-input-identities","headers",11,65669,65683,"Current SHA-256","tbl-h07-preparation-input-identities--gt-0003","Current-SHA-256","tbl-h07-preparation-input-identities--gt-0003",66796,66840,15,45
2,"tbl-h07-preparation-input-identities","headers",12,65840,65845,"Status","tbl-h07-preparation-input-identities--gt-0004","Status","tbl-h07-preparation-input-identities--gt-0004",66997,67041,6,45
2,"tbl-h07-preparation-input-identities","headers",13,65929,65933,"Input","tbl-h07-preparation-input-identities--gt-0001","Input","tbl-h07-preparation-input-identities--gt-0001",67125,67169,5,45
2,"tbl-h07-preparation-input-identities","headers",14,66027,66042,"Recorded SHA-256","tbl-h07-preparation-input-identities--gt-0002","Recorded-SHA-256","tbl-h07-preparation-input-identities--gt-0002",67263,67307,16,45
2,"tbl-h07-preparation-input-identities","headers",15,66210,66224,"Current SHA-256","tbl-h07-preparation-input-identities--gt-0003","Current-SHA-256","tbl-h07-preparation-input-identities--gt-0003",67475,67519,15,45
2,"tbl-h07-preparation-input-identities","headers",16,66392,66397,"Status","tbl-h07-preparation-input-identities--gt-0004","Status","tbl-h07-preparation-input-identities--gt-0004",67687,67731,6,45
3,"tbl-h07-preparation-frame-integrity","id",1,78760,78766,"a::stub","tbl-h07-preparation-frame-integrity--gt-0001","","",80094,80137,7,44
3,"tbl-h07-preparation-frame-integrity","id",2,78884,78896,"Metric-frames","tbl-h07-preparation-frame-integrity--gt-0002","","",80255,80298,13,44
3,"tbl-h07-preparation-frame-integrity","id",3,79028,79049,"Identity-checks-passed","tbl-h07-preparation-frame-integrity--gt-0003","","",80430,80473,22,44
3,"tbl-h07-preparation-frame-integrity","id",4,79190,79209,"Schema-checks-passed","tbl-h07-preparation-frame-integrity--gt-0004","","",80614,80657,20,44
3,"tbl-h07-preparation-frame-integrity","id",5,79348,79371,"Unique-key-checks-passed","tbl-h07-preparation-frame-integrity--gt-0005","","",80796,80839,24,44
3,"tbl-h07-preparation-frame-integrity","id",6,79514,79544,"Response-reconstructions-passed","tbl-h07-preparation-frame-integrity--gt-0006","","",80982,81025,31,44
3,"tbl-h07-preparation-frame-integrity","id",7,79694,79719,"Latitude-fixed-within-site","tbl-h07-preparation-frame-integrity--gt-0007","","",81175,81218,26,44
3,"tbl-h07-preparation-frame-integrity","id",8,79924,79931,"stub_1_1","tbl-h07-preparation-frame-integrity--gt-0008","","",81423,81466,8,44
3,"tbl-h07-preparation-frame-integrity","headers",1,80076,80097,"stub_1_1 Metric frames","tbl-h07-preparation-frame-integrity--gt-0008 tbl-h07-preparation-frame-integrity--gt-0002","stub_1_1|Metric-frames","tbl-h07-preparation-frame-integrity--gt-0008|tbl-h07-preparation-frame-integrity--gt-0002",81611,81699,22,89
3,"tbl-h07-preparation-frame-integrity","headers",2,80144,80174,"stub_1_1 Identity checks passed","tbl-h07-preparation-frame-integrity--gt-0008 tbl-h07-preparation-frame-integrity--gt-0003","stub_1_1|Identity-checks-passed","tbl-h07-preparation-frame-integrity--gt-0008|tbl-h07-preparation-frame-integrity--gt-0003",81746,81834,31,89
3,"tbl-h07-preparation-frame-integrity","headers",3,80221,80249,"stub_1_1 Schema checks passed","tbl-h07-preparation-frame-integrity--gt-0008 tbl-h07-preparation-frame-integrity--gt-0004","stub_1_1|Schema-checks-passed","tbl-h07-preparation-frame-integrity--gt-0008|tbl-h07-preparation-frame-integrity--gt-0004",81881,81969,29,89
3,"tbl-h07-preparation-frame-integrity","headers",4,80296,80328,"stub_1_1 Unique-key checks passed","tbl-h07-preparation-frame-integrity--gt-0008 tbl-h07-preparation-frame-integrity--gt-0005","stub_1_1|Unique-key-checks-passed","tbl-h07-preparation-frame-integrity--gt-0008|tbl-h07-preparation-frame-integrity--gt-0005",82016,82104,33,89
3,"tbl-h07-preparation-frame-integrity","headers",5,80375,80414,"stub_1_1 Response reconstructions passed","tbl-h07-preparation-frame-integrity--gt-0008 tbl-h07-preparation-frame-integrity--gt-0006","stub_1_1|Response-reconstructions-passed","tbl-h07-preparation-frame-integrity--gt-0008|tbl-h07-preparation-frame-integrity--gt-0006",82151,82239,40,89
3,"tbl-h07-preparation-frame-integrity","headers",6,80460,80494,"stub_1_1 Latitude fixed within site","tbl-h07-preparation-frame-integrity--gt-0008 tbl-h07-preparation-frame-integrity--gt-0007","stub_1_1|Latitude-fixed-within-site","tbl-h07-preparation-frame-integrity--gt-0008|tbl-h07-preparation-frame-integrity--gt-0007",82285,82373,35,89
3,"tbl-h07-preparation-frame-integrity","id",9,80539,80546,"stub_1_2","tbl-h07-preparation-frame-integrity--gt-0009","","",82418,82461,8,44
3,"tbl-h07-preparation-frame-integrity","headers",7,80699,80720,"stub_1_2 Metric frames","tbl-h07-preparation-frame-integrity--gt-0009 tbl-h07-preparation-frame-integrity--gt-0002","stub_1_2|Metric-frames","tbl-h07-preparation-frame-integrity--gt-0009|tbl-h07-preparation-frame-integrity--gt-0002",82614,82702,22,89
3,"tbl-h07-preparation-frame-integrity","headers",8,80778,80808,"stub_1_2 Identity checks passed","tbl-h07-preparation-frame-integrity--gt-0009 tbl-h07-preparation-frame-integrity--gt-0003","stub_1_2|Identity-checks-passed","tbl-h07-preparation-frame-integrity--gt-0009|tbl-h07-preparation-frame-integrity--gt-0003",82760,82848,31,89
3,"tbl-h07-preparation-frame-integrity","headers",9,80866,80894,"stub_1_2 Schema checks passed","tbl-h07-preparation-frame-integrity--gt-0009 tbl-h07-preparation-frame-integrity--gt-0004","stub_1_2|Schema-checks-passed","tbl-h07-preparation-frame-integrity--gt-0009|tbl-h07-preparation-frame-integrity--gt-0004",82906,82994,29,89
3,"tbl-h07-preparation-frame-integrity","headers",10,80952,80984,"stub_1_2 Unique-key checks passed","tbl-h07-preparation-frame-integrity--gt-0009 tbl-h07-preparation-frame-integrity--gt-0005","stub_1_2|Unique-key-checks-passed","tbl-h07-preparation-frame-integrity--gt-0009|tbl-h07-preparation-frame-integrity--gt-0005",83052,83140,33,89
3,"tbl-h07-preparation-frame-integrity","headers",11,81042,81081,"stub_1_2 Response reconstructions passed","tbl-h07-preparation-frame-integrity--gt-0009 tbl-h07-preparation-frame-integrity--gt-0006","stub_1_2|Response-reconstructions-passed","tbl-h07-preparation-frame-integrity--gt-0009|tbl-h07-preparation-frame-integrity--gt-0006",83198,83286,40,89
3,"tbl-h07-preparation-frame-integrity","headers",12,81138,81172,"stub_1_2 Latitude fixed within site","tbl-h07-preparation-frame-integrity--gt-0009 tbl-h07-preparation-frame-integrity--gt-0007","stub_1_2|Latitude-fixed-within-site","tbl-h07-preparation-frame-integrity--gt-0009|tbl-h07-preparation-frame-integrity--gt-0007",83343,83431,35,89
4,"tbl-h07-preparation-sample-ranges","id",1,93889,93895,"a::stub","tbl-h07-preparation-sample-ranges--gt-0001","","",96148,96189,7,42
4,"tbl-h07-preparation-sample-ranges","id",2,94013,94024,"Participants","tbl-h07-preparation-sample-ranges--gt-0002","","",96307,96348,12,42
4,"tbl-h07-preparation-sample-ranges","id",3,94154,94169,"Participant-days","tbl-h07-preparation-sample-ranges--gt-0003","","",96478,96519,16,42
4,"tbl-h07-preparation-sample-ranges","id",4,94303,94314,"Observations","tbl-h07-preparation-sample-ranges--gt-0004","","",96653,96694,12,42
4,"tbl-h07-preparation-sample-ranges","id",5,94444,94448,"Sites","tbl-h07-preparation-sample-ranges--gt-0005","","",96824,96865,5,42
4,"tbl-h07-preparation-sample-ranges","id",6,94572,94592,"Civil-photoperiod-(h)","tbl-h07-preparation-sample-ranges--gt-0006","","",96989,97030,21,42
4,"tbl-h07-preparation-sample-ranges","id",7,94731,94746,"Collection-dates","tbl-h07-preparation-sample-ranges--gt-0007","","",97169,97210,16,42
4,"tbl-h07-preparation-sample-ranges","id",8,94941,94948,"stub_1_1","tbl-h07-preparation-sample-ranges--gt-0008","","",97405,97446,8,42
4,"tbl-h07-preparation-sample-ranges","headers",1,95092,95112,"stub_1_1 Participants","tbl-h07-preparation-sample-ranges--gt-0008 tbl-h07-preparation-sample-ranges--gt-0002","stub_1_1|Participants","tbl-h07-preparation-sample-ranges--gt-0008|tbl-h07-preparation-sample-ranges--gt-0002",97590,97674,21,85
4,"tbl-h07-preparation-sample-ranges","headers",2,95166,95190,"stub_1_1 Participant-days","tbl-h07-preparation-sample-ranges--gt-0008 tbl-h07-preparation-sample-ranges--gt-0003","stub_1_1|Participant-days","tbl-h07-preparation-sample-ranges--gt-0008|tbl-h07-preparation-sample-ranges--gt-0003",97728,97812,25,85
4,"tbl-h07-preparation-sample-ranges","headers",3,95244,95264,"stub_1_1 Observations","tbl-h07-preparation-sample-ranges--gt-0008 tbl-h07-preparation-sample-ranges--gt-0004","stub_1_1|Observations","tbl-h07-preparation-sample-ranges--gt-0008|tbl-h07-preparation-sample-ranges--gt-0004",97866,97950,21,85
4,"tbl-h07-preparation-sample-ranges","headers",4,95319,95332,"stub_1_1 Sites","tbl-h07-preparation-sample-ranges--gt-0008 tbl-h07-preparation-sample-ranges--gt-0005","stub_1_1|Sites","tbl-h07-preparation-sample-ranges--gt-0008|tbl-h07-preparation-sample-ranges--gt-0005",98005,98089,14,85
4,"tbl-h07-preparation-sample-ranges","headers",5,95378,95407,"stub_1_1 Civil photoperiod (h)","tbl-h07-preparation-sample-ranges--gt-0008 tbl-h07-preparation-sample-ranges--gt-0006","stub_1_1|Civil-photoperiod-(h)","tbl-h07-preparation-sample-ranges--gt-0008|tbl-h07-preparation-sample-ranges--gt-0006",98135,98219,30,85
4,"tbl-h07-preparation-sample-ranges","headers",6,95465,95489,"stub_1_1 Collection dates","tbl-h07-preparation-sample-ranges--gt-0008 tbl-h07-preparation-sample-ranges--gt-0007","stub_1_1|Collection-dates","tbl-h07-preparation-sample-ranges--gt-0008|tbl-h07-preparation-sample-ranges--gt-0007",98277,98361,25,85
4,"tbl-h07-preparation-sample-ranges","id",9,95554,95561,"stub_1_2","tbl-h07-preparation-sample-ranges--gt-0009","","",98426,98467,8,42
4,"tbl-h07-preparation-sample-ranges","headers",7,95713,95733,"stub_1_2 Participants","tbl-h07-preparation-sample-ranges--gt-0009 tbl-h07-preparation-sample-ranges--gt-0002","stub_1_2|Participants","tbl-h07-preparation-sample-ranges--gt-0009|tbl-h07-preparation-sample-ranges--gt-0002",98619,98703,21,85
4,"tbl-h07-preparation-sample-ranges","headers",8,95798,95822,"stub_1_2 Participant-days","tbl-h07-preparation-sample-ranges--gt-0009 tbl-h07-preparation-sample-ranges--gt-0003","stub_1_2|Participant-days","tbl-h07-preparation-sample-ranges--gt-0009|tbl-h07-preparation-sample-ranges--gt-0003",98768,98852,25,85
4,"tbl-h07-preparation-sample-ranges","headers",9,95887,95907,"stub_1_2 Observations","tbl-h07-preparation-sample-ranges--gt-0009 tbl-h07-preparation-sample-ranges--gt-0004","stub_1_2|Observations","tbl-h07-preparation-sample-ranges--gt-0009|tbl-h07-preparation-sample-ranges--gt-0004",98917,99001,21,85
4,"tbl-h07-preparation-sample-ranges","headers",10,95973,95986,"stub_1_2 Sites","tbl-h07-preparation-sample-ranges--gt-0009 tbl-h07-preparation-sample-ranges--gt-0005","stub_1_2|Sites","tbl-h07-preparation-sample-ranges--gt-0009|tbl-h07-preparation-sample-ranges--gt-0005",99067,99151,14,85
4,"tbl-h07-preparation-sample-ranges","headers",11,96043,96072,"stub_1_2 Civil photoperiod (h)","tbl-h07-preparation-sample-ranges--gt-0009 tbl-h07-preparation-sample-ranges--gt-0006","stub_1_2|Civil-photoperiod-(h)","tbl-h07-preparation-sample-ranges--gt-0009|tbl-h07-preparation-sample-ranges--gt-0006",99208,99292,30,85
4,"tbl-h07-preparation-sample-ranges","headers",12,96141,96165,"stub_1_2 Collection dates","tbl-h07-preparation-sample-ranges--gt-0009 tbl-h07-preparation-sample-ranges--gt-0007","stub_1_2|Collection-dates","tbl-h07-preparation-sample-ranges--gt-0009|tbl-h07-preparation-sample-ranges--gt-0007",99361,99445,25,85
5,"tbl-h07-preparation-metric-samples","id",1,109978,109983,"Metric","tbl-h07-preparation-metric-samples--gt-0001","","",113258,113300,6,43
5,"tbl-h07-preparation-metric-samples","id",2,110107,110118,"Participants","tbl-h07-preparation-metric-samples--gt-0002","","",113424,113466,12,43
5,"tbl-h07-preparation-metric-samples","id",3,110249,110264,"Participant-days","tbl-h07-preparation-metric-samples--gt-0003","","",113597,113639,16,43
5,"tbl-h07-preparation-metric-samples","id",4,110399,110410,"Observations","tbl-h07-preparation-metric-samples--gt-0004","","",113774,113816,12,43
5,"tbl-h07-preparation-metric-samples","id",5,110541,110545,"Sites","tbl-h07-preparation-metric-samples--gt-0005","","",113947,113989,5,43
5,"tbl-h07-preparation-metric-samples","id",6,110669,110689,"Civil-photoperiod-(h)","tbl-h07-preparation-metric-samples--gt-0006","","",114113,114155,21,43
5,"tbl-h07-preparation-metric-samples","id",7,110922,110941,"Near eye — primary","tbl-h07-preparation-metric-samples--gt-0007","","",114388,114430,20,43
5,"tbl-h07-preparation-metric-samples","headers",1,111124,111151,"Near eye — primary  Metric","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0001","Near eye — primary|Metric","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0001",114613,114699,28,87
5,"tbl-h07-preparation-metric-samples","headers",2,111208,111241,"Near eye — primary  Participants","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0002","Near eye — primary|Participants","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0002",114756,114842,34,87
5,"tbl-h07-preparation-metric-samples","headers",3,111290,111327,"Near eye — primary  Participant-days","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0003","Near eye — primary|Participant-days","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0003",114891,114977,38,87
5,"tbl-h07-preparation-metric-samples","headers",4,111376,111409,"Near eye — primary  Observations","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0004","Near eye — primary|Observations","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0004",115026,115112,34,87
5,"tbl-h07-preparation-metric-samples","headers",5,111458,111484,"Near eye — primary  Sites","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0005","Near eye — primary|Sites","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0005",115161,115247,27,87
5,"tbl-h07-preparation-metric-samples","headers",6,111530,111572,"Near eye — primary  Civil photoperiod (h)","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0006","Near eye — primary|Civil-photoperiod-(h)","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0006",115293,115379,43,87
5,"tbl-h07-preparation-metric-samples","headers",7,111664,111691,"Near eye — primary  Metric","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0001","Near eye — primary|Metric","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0001",115471,115557,28,87
5,"tbl-h07-preparation-metric-samples","headers",8,111767,111800,"Near eye — primary  Participants","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0002","Near eye — primary|Participants","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0002",115633,115719,34,87
5,"tbl-h07-preparation-metric-samples","headers",9,111860,111897,"Near eye — primary  Participant-days","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0003","Near eye — primary|Participant-days","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0003",115779,115865,38,87
5,"tbl-h07-preparation-metric-samples","headers",10,111957,111990,"Near eye — primary  Observations","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0004","Near eye — primary|Observations","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0004",115925,116011,34,87
5,"tbl-h07-preparation-metric-samples","headers",11,112050,112076,"Near eye — primary  Sites","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0005","Near eye — primary|Sites","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0005",116071,116157,27,87
5,"tbl-h07-preparation-metric-samples","headers",12,112133,112175,"Near eye — primary  Civil photoperiod (h)","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0006","Near eye — primary|Civil-photoperiod-(h)","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0006",116214,116300,43,87
5,"tbl-h07-preparation-metric-samples","headers",13,112257,112284,"Near eye — primary  Metric","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0001","Near eye — primary|Metric","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0001",116382,116468,28,87
5,"tbl-h07-preparation-metric-samples","headers",14,112347,112380,"Near eye — primary  Participants","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0002","Near eye — primary|Participants","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0002",116531,116617,34,87
5,"tbl-h07-preparation-metric-samples","headers",15,112429,112466,"Near eye — primary  Participant-days","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0003","Near eye — primary|Participant-days","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0003",116666,116752,38,87
5,"tbl-h07-preparation-metric-samples","headers",16,112515,112548,"Near eye — primary  Observations","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0004","Near eye — primary|Observations","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0004",116801,116887,34,87
5,"tbl-h07-preparation-metric-samples","headers",17,112597,112623,"Near eye — primary  Sites","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0005","Near eye — primary|Sites","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0005",116936,117022,27,87
5,"tbl-h07-preparation-metric-samples","headers",18,112669,112711,"Near eye — primary  Civil photoperiod (h)","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0006","Near eye — primary|Civil-photoperiod-(h)","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0006",117068,117154,43,87
5,"tbl-h07-preparation-metric-samples","headers",19,112803,112830,"Near eye — primary  Metric","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0001","Near eye — primary|Metric","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0001",117246,117332,28,87
5,"tbl-h07-preparation-metric-samples","headers",20,112913,112946,"Near eye — primary  Participants","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0002","Near eye — primary|Participants","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0002",117415,117501,34,87
5,"tbl-h07-preparation-metric-samples","headers",21,113006,113043,"Near eye — primary  Participant-days","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0003","Near eye — primary|Participant-days","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0003",117561,117647,38,87
5,"tbl-h07-preparation-metric-samples","headers",22,113103,113136,"Near eye — primary  Observations","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0004","Near eye — primary|Observations","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0004",117707,117793,34,87
5,"tbl-h07-preparation-metric-samples","headers",23,113196,113222,"Near eye — primary  Sites","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0005","Near eye — primary|Sites","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0005",117853,117939,27,87
5,"tbl-h07-preparation-metric-samples","headers",24,113279,113321,"Near eye — primary  Civil photoperiod (h)","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0006","Near eye — primary|Civil-photoperiod-(h)","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0006",117996,118082,43,87
5,"tbl-h07-preparation-metric-samples","headers",25,113403,113430,"Near eye — primary  Metric","tbl-h07-preparation-metric-samples--gt-0007 tbl-h07-preparation-metric-samples--gt-0001","Near eye — primary|Metric","tbl-h07-preparation-metric-samples--gt-0007|tbl-h07-preparation-metric-samples--gt-0001",118164,118250,28,87
