"relative_path","sha256_pre","bytes_pre","sha256_post","bytes_post","exact","expected_transition","status"
"artifacts/07_models/H08/H08_model_fit_index.csv","8aca6db05b91283321bb2115f732c4b150faba954f99fbd72c7d2b35a9eff3a2",130666,"8aca6db05b91283321bb2115f732c4b150faba954f99fbd72c7d2b35a9eff3a2",130666,TRUE,FALSE,"PASS"
"artifacts/07_models/H08/H08_sensitivity_models.rds","fec750c73168fbe6b01603e0bc884ee033a0e5120feba788c62c293cc990eb9c",1463096,"fec750c73168fbe6b01603e0bc884ee033a0e5120feba788c62c293cc990eb9c",1463096,TRUE,FALSE,"PASS"
"artifacts/07_models/H08/H08_v0_models.rds","b2db39862b06780953090d9e6e85421ef4061fd9519bdf3340bba6a129b7ce61",909144,"b2db39862b06780953090d9e6e85421ef4061fd9519bdf3340bba6a129b7ce61",909144,TRUE,FALSE,"PASS"
"artifacts/08_diagnostics/H08/H08_leave_one_site_out_summary.csv","feb4a5cd1a9e215db717b6fe8df462f93cea78951ad0341f891e1092f1cc0614",2868,"feb4a5cd1a9e215db717b6fe8df462f93cea78951ad0341f891e1092f1cc0614",2868,TRUE,FALSE,"PASS"
"artifacts/08_diagnostics/H08/H08_leave_one_site_out.csv","a09eb38fb573413aafdb8778bbc582a3738bf15797fbf44119597e3a17a4ac97",44935,"a09eb38fb573413aafdb8778bbc582a3738bf15797fbf44119597e3a17a4ac97",44935,TRUE,FALSE,"PASS"
"artifacts/08_diagnostics/H08/H08_model_diagnostics.csv","d6bc40b41094209c08d6bae6cb4cce38ebd45f85f95ee570ff33de9a123e4a68",79980,"d6bc40b41094209c08d6bae6cb4cce38ebd45f85f95ee570ff33de9a123e4a68",79980,TRUE,FALSE,"PASS"
"artifacts/08_diagnostics/H08/H08_participant_influence_screen.csv","f5845bb55bb40716b948937ce33785a51790edbd66f775ab09ff5518bfe2f4f9",29833,"f5845bb55bb40716b948937ce33785a51790edbd66f775ab09ff5518bfe2f4f9",29833,TRUE,FALSE,"PASS"
"artifacts/08_diagnostics/H08/H08_response_family_gate.csv","f24d55266ef09f8c5f55c08ed6beed8611fa731432d2f04c3edfeb3690ae6621",1105,"f24d55266ef09f8c5f55c08ed6beed8611fa731432d2f04c3edfeb3690ae6621",1105,TRUE,FALSE,"PASS"
"artifacts/08_diagnostics/H08/H08_vlsq_score_audit.csv","fdaa008b2296a324ef144cfa911e821375f98800ebdb1bd11196bc0afb95632a",317,"fdaa008b2296a324ef144cfa911e821375f98800ebdb1bd11196bc0afb95632a",317,TRUE,FALSE,"PASS"
"artifacts/08_diagnostics/H08/H08_vlsq_score_rows.csv","f4c7811186816dee4835dca58d64034dae4890f3269757d3a121adf2f3608cbb",5327,"f4c7811186816dee4835dca58d64034dae4890f3269757d3a121adf2f3608cbb",5327,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_centered_predictions.csv","cd963f18ea179ebd7348b59e14fb62c983ea6db3eb8e55a9d8a727bb619c5f89",87686,"cd963f18ea179ebd7348b59e14fb62c983ea6db3eb8e55a9d8a727bb619c5f89",87686,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_exactly_identified_longest_period_sensitivity.csv","435be3e82b4fb64f3d5bb673fe887e232328817e496823f6c7eff8085ee2c8a9",3236,"435be3e82b4fb64f3d5bb673fe887e232328817e496823f6c7eff8085ee2c8a9",3236,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_family_audit.csv","d590f03a417948142d13a9649a67318013ba9605a5752a8822f57a320c7bb6d9",1268,"d590f03a417948142d13a9649a67318013ba9605a5752a8822f57a320c7bb6d9",1268,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_gap_timing_unaware_sensitivity.csv","22309f1cfa3fff204f7098baf24c31a6a415187f435b6112b553d15751ab7db2",15731,"22309f1cfa3fff204f7098baf24c31a6a415187f435b6112b553d15751ab7db2",15731,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_metric011_bh_recalculation.csv","cf6d4f1218773c7cf74b629692bfdb7cb32814643cd98a65df4ad5460c0bc3f1",9097,"cf6d4f1218773c7cf74b629692bfdb7cb32814643cd98a65df4ad5460c0bc3f1",9097,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_metric011_display_invariance.csv","3de6dfddd442826e638ff39064ad30a3819ddfaab42739c354bd07259a1e137c",1202,"3de6dfddd442826e638ff39064ad30a3819ddfaab42739c354bd07259a1e137c",1202,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_metric011_result_comparison.csv","b77e94084804c5a02755eab19dfad97fe1fc45ead573dbe9ebb6acf06ef9a75e",2327,"b77e94084804c5a02755eab19dfad97fe1fc45ead573dbe9ebb6acf06ef9a75e",2327,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_model_effects.csv","b933dcab57421424d98706b1f27138e5cb1262372d8b268e880b719116ab9018",58409,"b933dcab57421424d98706b1f27138e5cb1262372d8b268e880b719116ab9018",58409,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_model_results_master.csv","45d11175943af6637347a39e533a4f44c600ce29010dd0bbb4caa38ead82e575",98459,"45d11175943af6637347a39e533a4f44c600ce29010dd0bbb4caa38ead82e575",98459,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_model_tests.csv","c16f4b52fc63dc4ac22bf905bcc03a100029ef866a6b325b6543109323831ea3",74177,"c16f4b52fc63dc4ac22bf905bcc03a100029ef866a6b325b6543109323831ea3",74177,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_observed_dose_sensitivity.csv","d859f8cd51f1cf203a50919d29f3181aa43b0d5e34e9a6672e139362a6bdcdaf",3160,"d859f8cd51f1cf203a50919d29f3181aa43b0d5e34e9a6672e139362a6bdcdaf",3160,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_participant_summary_sensitivity.csv","fc6961db006fe62d95348b62db2a2a276c40803e68d0844f725c0a80a60ce29a",11085,"fc6961db006fe62d95348b62db2a2a276c40803e68d0844f725c0a80a60ce29a",11085,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_photoperiod_sensitivity.csv","f99d6deb929961993823f1420fea166134ea4314d8247ff16e40b158c44bcd0d",11423,"f99d6deb929961993823f1420fea166134ea4314d8247ff16e40b158c44bcd0d",11423,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_site_specific_slopes.csv","47a8fd41e19baec4c33fb27a9e52b3c69a40aa2f706a3bd2c3db7e93dccc2242",430411,"47a8fd41e19baec4c33fb27a9e52b3c69a40aa2f706a3bd2c3db7e93dccc2242",430411,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_v0_reproduction.csv","cff307130dd9b7b1320f8a6c49acb88390963ed2dd58dd8423092ba55b58b5a6",5327,"cff307130dd9b7b1320f8a6c49acb88390963ed2dd58dd8423092ba55b58b5a6",5327,TRUE,FALSE,"PASS"
"artifacts/09_tables/H08/H08_v0_to_new_comparison.csv","47376caeab4261d226462335d0ce4a922d128d6e702e04e920f3e4bef37c1ceb",11823,"47376caeab4261d226462335d0ce4a922d128d6e702e04e920f3e4bef37c1ceb",11823,TRUE,FALSE,"PASS"
"artifacts/10_figures/H08/H08_chest_effects.pdf","8c2798e4328a985287e4194fd62bc3e318d6962ed3fc6bf3899e909f12d8c311",5812,"8c2798e4328a985287e4194fd62bc3e318d6962ed3fc6bf3899e909f12d8c311",5812,TRUE,FALSE,"PASS"
"artifacts/10_figures/H08/H08_chest_effects.png","201026c03ca870932e5c0f9e0ecdd4733c7949aa33fe53f8cb8a7349e6f38f47",139416,"201026c03ca870932e5c0f9e0ecdd4733c7949aa33fe53f8cb8a7349e6f38f47",139416,TRUE,FALSE,"PASS"
"artifacts/10_figures/H08/H08_gap_common_sample_effects.png","144fc11c696931373ba8b5d987aa2ce2a14413cda00c5371aecb095713729669",136476,"144fc11c696931373ba8b5d987aa2ce2a14413cda00c5371aecb095713729669",136476,TRUE,FALSE,"PASS"
"artifacts/10_figures/H08/H08_near_eye_effects.pdf","4f5b3201703036fa5320433c6e600f8cc8ba84b20b6015f89ccac517381415fe",5823,"4f5b3201703036fa5320433c6e600f8cc8ba84b20b6015f89ccac517381415fe",5823,TRUE,FALSE,"PASS"
"artifacts/10_figures/H08/H08_near_eye_effects.png","f1cc8e33829cdf821140e95238d20b1516d5796f741002a1f27568d3f9fd7405",140448,"f1cc8e33829cdf821140e95238d20b1516d5796f741002a1f27568d3f9fd7405",140448,TRUE,FALSE,"PASS"
"artifacts/10_figures/H08/H08_near_eye_model_adequacy.png","7779cb6b565369902d80e2473d0fbb77e8982a6b90f4c87a27d1921ff951ad43",659790,"7779cb6b565369902d80e2473d0fbb77e8982a6b90f4c87a27d1921ff951ad43",659790,TRUE,FALSE,"PASS"
"artifacts/10_figures/H08/H08_paired_placement_effects.pdf","74f7643901ddb1dc370aef92dc994639a050749e63bf871ed0c09d45862877b6",6015,"74f7643901ddb1dc370aef92dc994639a050749e63bf871ed0c09d45862877b6",6015,TRUE,FALSE,"PASS"
"artifacts/10_figures/H08/H08_paired_placement_effects.png","be34d61f6b53b06c266767d652942bcebc0a2e70db5f4464413b401c1d3f10f6",130502,"be34d61f6b53b06c266767d652942bcebc0a2e70db5f4464413b401c1d3f10f6",130502,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_chest_effects_data.csv","0b9b8ea7293eea8719c296905b914c75128ec5d801b04a1949a5780db8a24bef",10582,"0b9b8ea7293eea8719c296905b914c75128ec5d801b04a1949a5780db8a24bef",10582,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_gap_common_sample_effects_data.csv","7ddfe2c6635d8dbd6fff4faf2f6085b7459c9463c81494c28c3ce897745b9c48",9247,"7ddfe2c6635d8dbd6fff4faf2f6085b7459c9463c81494c28c3ce897745b9c48",9247,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_near_eye_effects_data.csv","0f7ab7b06a23a16089b000607d4cfb239c323ba39df9c549c365c4da1878dd51",10662,"0f7ab7b06a23a16089b000607d4cfb239c323ba39df9c549c365c4da1878dd51",10662,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_near_eye_model_adequacy_data.csv","24bade0ab6e45655e870b2b219cc6007bd804710e9e41d4bca31406da82d62e4",2553208,"24bade0ab6e45655e870b2b219cc6007bd804710e9e41d4bca31406da82d62e4",2553208,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_paired_placement_effects_data.csv","54963bb499ebb7f162b25346786a15d0b782bb7e7065cd434cb4155b21910513",4055,"54963bb499ebb7f162b25346786a15d0b782bb7e7065cd434cb4155b21910513",4055,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_metric_availability.csv","43978d5ba574b3bbb39908f26e8f8fdd20e89d7d4e068621fdceabb6461c08f3",7173,"43978d5ba574b3bbb39908f26e8f8fdd20e89d7d4e068621fdceabb6461c08f3",7173,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_sample_support.csv","89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16",4313,"89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16",4313,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_site_support_summary.csv","7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e",1174,"7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e",1174,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_site_support.csv","0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4",22217,"0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4",22217,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_vlsq_score_distribution.csv","d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05",610,"d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05",610,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_vlsq_site_support.csv","436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd",730,"436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd",730,TRUE,FALSE,"PASS"
"artifacts/11_source_data/H08/H08_primary_diagnostic_plot_data.csv","bc5e0922840e9d1ca20e5c3c73f5f608102cbbf09a6bb4e049138d66fa057369",5336657,"bc5e0922840e9d1ca20e5c3c73f5f608102cbbf09a6bb4e049138d66fa057369",5336657,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/H08_execution_environment.csv","3aeab1c5da4263aa5fa8a37b50674bc0528da6b2b85164a951888adff6511d03",355,"3aeab1c5da4263aa5fa8a37b50674bc0528da6b2b85164a951888adff6511d03",355,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/H08_figure_manifest.csv","d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5",2364,"d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5",2364,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/H08_figure_physical_size_qa.csv","f4680525e3252153bf3020caf436fd6eb701dd9fa21d2c34011ce5799636670b",7582,"f4680525e3252153bf3020caf436fd6eb701dd9fa21d2c34011ce5799636670b",7582,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/H08_metric011_reconciliation.csv","687f33b47168da939dc70333615473efe50e379a653142a6d83947b871b59caa",15112,"687f33b47168da939dc70333615473efe50e379a653142a6d83947b871b59caa",15112,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/H08_preparation_report_manifest.csv","1cf574e0333cab6f62d51c21f8017526cb80132a7b810b928e94ade862947d7b",30322,"1cf574e0333cab6f62d51c21f8017526cb80132a7b810b928e94ade862947d7b",30322,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/H08_stage2_artifacts.csv","7f1073c274109cbb17de9faec9a4f662c02a6710c9a9a66833c9dc9a0b02e213",14407,"7f1073c274109cbb17de9faec9a4f662c02a6710c9a9a66833c9dc9a0b02e213",14407,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/H08_stage3_artifacts.csv","e8dcec4bfdaf129002c875681f22b0f9d226ebbc95f706309c98ae4e21244af2",23368,"e8dcec4bfdaf129002c875681f22b0f9d226ebbc95f706309c98ae4e21244af2",23368,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/physical_size_qa/fig-h08-chest-effects_A4_170mm.png","4c6da233bd87ed28256bde29f657eb93e490af455589875acf03b8ccf70090d4",105826,"4c6da233bd87ed28256bde29f657eb93e490af455589875acf03b8ccf70090d4",105826,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/physical_size_qa/fig-h08-gap-common-sample_A4_170mm.png","d4b71e0d1b9c1e9499e7f437718746c5e84637cc5e48e1f3b564e50ce9dbf34c",95197,"d4b71e0d1b9c1e9499e7f437718746c5e84637cc5e48e1f3b564e50ce9dbf34c",95197,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/physical_size_qa/fig-h08-model-adequacy_A4_170mm.png","cd5911738e542c3b7b9de5449f815a1d99f391db332b4a30596d6c590558be0d",272493,"cd5911738e542c3b7b9de5449f815a1d99f391db332b4a30596d6c590558be0d",272493,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/physical_size_qa/fig-h08-near-eye-effects_A4_170mm.png","e589902cb496ac115498fd91c40355f8016aab47c3579acc67f18db23185e564",104669,"e589902cb496ac115498fd91c40355f8016aab47c3579acc67f18db23185e564",104669,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/physical_size_qa/fig-h08-paired-placement_A4_170mm.png","a4bee81cbbab6f5fdece269c5aceb2e1ae66777c6a0afe41ea7b9d1b7e5a79c5",105969,"a4bee81cbbab6f5fdece269c5aceb2e1ae66777c6a0afe41ea7b9d1b7e5a79c5",105969,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/physical_size_qa/fig-h08-prep-sample-support_A4_170mm.png","6dc33f3eb6e07164e55bd7741d110018922ef77d53a6a622670c7279d0b69914",88024,"6dc33f3eb6e07164e55bd7741d110018922ef77d53a6a622670c7279d0b69914",88024,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/physical_size_qa/fig-h08-prep-site-range_A4_170mm.png","8149ff42e67770023a69f204e358a9c0894b6e897923332386386aae5fdd5d30",77430,"8149ff42e67770023a69f204e358a9c0894b6e897923332386386aae5fdd5d30",77430,TRUE,FALSE,"PASS"
"artifacts/12_manifests/H08/physical_size_qa/fig-h08-prep-vlsq-distribution_A4_170mm.png","52e33938786a9f3c926d2d2cf95fe76f482147dbc9f083fd0fbe4cdff6ed263e",40521,"52e33938786a9f3c926d2d2cf95fe76f482147dbc9f083fd0fbe4cdff6ed263e",40521,TRUE,FALSE,"PASS"
"audit/decisions/gap_timing_unaware_dataset_terminology.md","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",2153,"c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",2153,TRUE,FALSE,"PASS"
"audit/decisions/l10_numerical_zero_normalization.md","23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797",5435,"23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797",5435,TRUE,FALSE,"PASS"
"audit/decisions/model_reporting.md","1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a",10496,"1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a",10496,TRUE,FALSE,"PASS"
"audit/decisions/p_value_display_conventions.md","ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772",2686,"ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772",2686,TRUE,FALSE,"PASS"
"audit/decisions/paired_placement_comparison_display.md","0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4",3561,"0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4",3561,TRUE,FALSE,"PASS"
"audit/decisions/site_display_conventions.md","771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8",2618,"771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8",2618,TRUE,FALSE,"PASS"
"audit/handoffs/H08_shared_change_request.md","6c919b9f0aff1957b03904ee5787caea25e756c15314bc14c36ca6a619313e53",4732,"6c919b9f0aff1957b03904ee5787caea25e756c15314bc14c36ca6a619313e53",4732,TRUE,FALSE,"PASS"
"audit/handoffs/H08_worker_handoff.md","8a7be6d71075cd4e4bb3884c24ee2465fbb333bc3dc042192b03dd3897005642",6017,"8a7be6d71075cd4e4bb3884c24ee2465fbb333bc3dc042192b03dd3897005642",6017,TRUE,FALSE,"PASS"
"audit/hypotheses/H08/01_audit_and_plan.html","8e20bf5bfb22ff6d83ffaf1907dd358e7d37595ed2733951e509dd45b2496362",1584735,"8e20bf5bfb22ff6d83ffaf1907dd358e7d37595ed2733951e509dd45b2496362",1584735,TRUE,FALSE,"PASS"
"audit/hypotheses/H08/01_audit_and_plan.qmd","294f847cb4cfbf67458048b5d3a308328e3056ae1e144f968f2ed8ec4203b109",66859,"294f847cb4cfbf67458048b5d3a308328e3056ae1e144f968f2ed8ec4203b109",66859,TRUE,FALSE,"PASS"
"audit/hypotheses/H08/02_implementation_and_v0_comparison_files/libs/pagedtable-1.1/css/pagedtable.css","5c621614fdc6dba1a742c9daf0b9d7c4e145afcde1eac4ac669766d18e53062e",2140,"5c621614fdc6dba1a742c9daf0b9d7c4e145afcde1eac4ac669766d18e53062e",2140,TRUE,FALSE,"PASS"
"audit/hypotheses/H08/02_implementation_and_v0_comparison_files/libs/pagedtable-1.1/js/pagedtable.js","b80fc1d3d2cef5e07a67f4243de596383bb333891320acddae34e487c5368314",33690,"b80fc1d3d2cef5e07a67f4243de596383bb333891320acddae34e487c5368314",33690,TRUE,FALSE,"PASS"
"audit/hypotheses/H08/02_implementation_and_v0_comparison.html","2fd29721b39169a6541958c94609f4eceac10d9fde0cddf998bcd47868560155",3308640,"2fd29721b39169a6541958c94609f4eceac10d9fde0cddf998bcd47868560155",3308640,TRUE,FALSE,"PASS"
"audit/hypotheses/H08/02_implementation_and_v0_comparison.qmd","73a24cba127d42e568e20f79b76631185a95b10b5c8e5accce2865eef052cfb4",50472,"73a24cba127d42e568e20f79b76631185a95b10b5c8e5accce2865eef052cfb4",50472,TRUE,FALSE,"PASS"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d",57777,"3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d",57777,TRUE,FALSE,"PASS"
