"scope","path","sha256","bytes"
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/country_site_audit.csv","43ba78e0a48fab164eac83fa5a03b099b252a50a71c2a42881af9dd6eb1385be",347
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/dispatch_reconciliation_prerender.csv","b626fd320c20f4162305dafda2c3494713605ce9d6cdaddaf7a68d1dcea00b38",7099
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/duplicate_id_audit.csv","ec2e530bdc20f4e327dcb65143c43199395218aa10bb12862757fd8a2ab16538",15
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/dynamic_link_audit.csv","8880c181172815d49453c9f9a0096175d77c59c9ac7712489a10b7cb3fa3d7e7",180
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/embedded_defect_audit.csv","501044299ff8993d876568b83fdcee17722f717c544c749a68891ee4319cb50c",266
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/figure_endpoint_audit.csv","22009265f1c4afb02434c241a9f080ca3661530bc9a484e9a866f404dd2681d3",4202
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/figure_final_size_typography_audit.csv","bc6dd4c13fd081a0e5213cea0b645e20a4effc07fa540e4e7415be072ca7bc3c",5083
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/figure_final_size_typography_prerender.csv","bc6dd4c13fd081a0e5213cea0b645e20a4effc07fa540e4e7415be072ca7bc3c",5083
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/final_source_freeze_audit.csv","1235e82e3df8255432d7b425c57b34a796842b305d2f18d0bcfbe2760b66a394",928
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/finalize_order54_evidence_manifest.R","ff2ab6356c39963fcae7dcfa00068e5a2c3b9dcbd1b0800fe618cb842ba53430",6516
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/finalizer_correction.csv","07e56c6819ccd567f05d4f0ca13456463b86d641b32568024e814d54765a849e",654
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/formula_table_audit.csv","28380759255d1565e8e5c538842f38ad32a39e183385d606f8d6e1bf582192bb",1412
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/gt_html_semantic_post_render_summary.csv","a51f8f846e0b8ba9a75bcdfeb8cbec17ae93649a72e1646c5742906b692842c8",454
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/historical_tests_prerender_audit.csv","69d255797129c129c3e14c0d8ff9b4e8b6c6bb7cfb46f84167a58f67a8147393",416
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/loopback_lifecycle.csv","1d4aea3c72c829f3a254b9f207d15f350c08613c3c7e18e497cf27c597660c28",1422
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/nonvisual_status.csv","5118238b861766f42f47b3471c5148cb769cf35f91942127d0192f2b52721e56",1729
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/ORDER54_COMPLETION.md","d2594bd1b63cac66ead98c378cdc05686fc79cc9c4988ec523c60d330c39b15d",7062
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/phase4_manifest_prerender_audit.csv","857433d7a080af6c0010d07a72c665ba7c4175cf435b6cb66abdfa27a5778900",475
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/phase4_manifest_transition.csv","7853808ed94c88ccb122a1ee236f44c13d1faf63e9e2c5c446f174769996bba3",439
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/postqa_rehash_reconciliation.csv","bc1576785227ee4795db6caef253fce282b909e9352d919202ed4943b2507a6c",139
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/preflight_status.csv","65fba30dee6f63ad8442e2e3501064f810894ab6a8809f89008e61495166e5a0",731
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/process_preflight.csv","5f29714aeb2054660bf25f5fb8e83ed70f141e6b9453a2fa094e31dc6839a284",394
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/protected_inventory_postqa.csv","c104b0149860c2cd7715fd49f779593aeead3fa55142401ef7558ececeada4a8",29580
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/protected_inventory_postrender.csv","c104b0149860c2cd7715fd49f779593aeead3fa55142401ef7558ececeada4a8",29580
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/protected_inventory_prerender.csv","11f7acff124216783fbe756cdf4455950cb75f7850b5a9483071bbfa181b149d",29580
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/protected_reconciliation_postrender.csv","d8077dbe8cbffc75477e73f361ebee74a991b2f08d689bfcb5ff34f141b7ae32",33734
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/reader_link_audit.csv","34ab032736d9d2a28370859af4e221d22b9c8333334a4a7a33a62d76a0babd66",5756
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/reader_phrase_audit.csv","b641a80bdb6c7aaee5858f7889eb83c82bd5e7c83104813048585dedd6cafa8e",546
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/render_console_classification.csv","7585a7d746b11c2f948ed7f3155d02885ddb281a0e80cb8c4b64f714100845ea",621
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/render_execution.csv","2c5abc6dc8f0cc035461367c2ee1b86823d4621e1a93d8e67db35109ad557a8d",888
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/scientific_contract_prerender.csv","aa9f322c332e5f17eab316d89db46fd79f9e5cf6120ca399571e1cec81c50d65",567
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/semantic_invariance_audit.csv","6a17708b1aed8a626275d02e432b574d667aabb8c91da82ab2a235428d95accf",1228
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/semantic_reverse_audit.csv","d89ac489783e3ba57f7752e32e20aaaa9343c242191e72752534d8dac9c29bb4",762
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/source_chunk_audit_prerender.csv","7510fbfd8fa4247e39d68d4ede68403b7a7171b0f78f8324b42091878eea1d24",263
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/source_endpoint_contract_prerender.csv","2b6be23e755763fddc584e078ad30ea1c37c511fd08e5feda98670164ead96cd",1443
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/source_prohibited_call_audit_prerender.csv","cf14f34200e65ab6bca53294ee40cc0efeb88af549004a09939522849f9063bc",1191
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/source_reader_targets_prerender.csv","f380cdb87155f88b520ff4ec8ad67c48e157da885a1ec122a5a4a115b510b12c",3474
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/source_scientific_contract_prerender.csv","c8fe1cf65b353291b210fca57a0cfc40139f9f6d9c7743f5dc2efbfb521a59bb",1383
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/stage3_manifest_postrender_audit.csv","2c61681cd8dbca813257c5fa795a144125be85398e820974d8b2e21eeb887b6e",7486
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/stage3_manifest_prerender_audit.csv","8e02dfc33cbcef4cc2bcb27f3188cc433683428ab7c9954618531ad8a05c58c0",21164
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/table_endpoint_audit.csv","c0c893a1104af0e3635ff23a74786f90e3a0e837d118fd2e968e5342ccf0298c",2049
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/table_header_reference_audit.csv","27142c5d1b79b110b006962de8fd1074afcec5f60bc475335a401c2cb24008b0",50103
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/verifier_correction.csv","5342a0f0f3881e2b7f470dfb880902332ae5314fcf1d3fcd217ad624b04c44a2",1772
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/verify_order54_h08_result.R","9c122e3218fa8e7b7478a85c970d7e014f295676f706c0fb167e2aba4f1bb0d6",59181
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/versions_prerender.csv","b456d3f37a0aeecfbe63bf0e25e8f970c57cff80180f03799cfb126f9fdb5b4e",117
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_1440x1000_full.png","bfe939912f1f6b65f532d66f89acc5b4e4da29e3e40672bed90575fd70b8f96b",1827921
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_1440x1000_top.png","cfdce7e2e13a959957e15a114d3d39e819a9467510eb8370767fde55aebefe39",227030
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_deep_anchor_1440x1000.png","91d4593309f6ade2b2aa2bbfd049ff4dfaecad2acd0d99af5c6358b34c435378",244303
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_01_full.png","bdf60c2b793848adde6c162dbe2b38c13f5b43dbce3b2ec5daeed9a7b8e91598",95146
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_01.png","3aabc8fe5bec766fdefdeef92263d0aea04f4f03dea74f00129f21802e5a927b",130414
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_02_full.png","76eb4b2ddecc35e2af2a11c10762dbbd7532a4d13de162f30495980e3e339a05",90138
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_02.png","3e7a16f9d7606679a48e2aa12535d16aeaa6bf1cb949c2bf6a4e9c49e0754fc3",125952
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_03_full.png","c324f2aad0ca7a54defe00ad851d85604a51705d4e37df1363bbe8f643b5e707",106928
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_03.png","9e5b6100dcfb2947179e13fc6c215beba156b86bacd2ced2c256971b3eaa2d8e",98245
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_04_full.png","2a3fe653498fe57f4dc90832a92354839c9e50975a7055381a5a827649c7af1b",162417
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_04.png","3494a98d7a02f7dbca25ea7494ff8f126d579b47ddabf99ff73ff6b561c3bf20",124615
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_05_full.png","39fd14d9a8158f4d761bf038a55af1517c3ffacec9a58c68e38861921e3c0ac8",104574
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_figure_05.png","59e0c55714be5bd803e2ecb5a07e00e73a0ea438a766b2e083a2030b856c0304",80786
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_internal_anchor_1440x1000.png","55c801e2e5b3ac7f224b6989a8d2ea252e575a7e8687d2182241769de5bb0a38",227599
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_01.png","42bb85b6140dbce1d6916435d3e056273bf31fba89ddf82f33518f9061de594e",241473
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_02.png","2f72c073472028f01aa0c8620a5292b691d5ecbf6229b4c25dbbf95c4877912f",193268
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_03.png","cb3faf716cebb20c1a04c7254106266545d14d06b457bf024d5913ea410ae671",199086
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_04.png","216835a1d6f5ac02087625f2ee0847d1e767a2b301ca178b40e4a4ee2e38b525",202375
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_05.png","9d046ed90e54aff73bea71a1a8fda8cc3c3d08d19dee45c561d081b81dd38770",203548
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_06.png","7a6808917e2b2518e519bbaa380e63d2191fc848fabc59b2c9d31da5ab735174",214801
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_07.png","523470a91f4775b66c33fb7788cca69bf9616494effee78e550b4fdcc507e8c9",194311
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_08.png","89b4a1d7e26e4a4b82d7ea695f5e1bd1f9b6b578b3078729c11dfd4bee53abf6",201393
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_09.png","9f2314908ec3e72ae4da792f663ebf99ecee1ab2c3acd562857011206bacbbd3",192021
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_10.png","c9a9a79227525ee9fd6e4d0a30c76e4529244a2f092da16ab2bceea519a045a1",211024
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_11.png","b0ce9029ad0da8c072e43c068c04bef1a0fa72923f0e74e0bd01347074925213",187874
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_12.png","a60975a2590d0d6d053041eb5e4514f7ac8ee814e5566b99f7fdd1b3347fa3be",222444
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_13.png","bf33b5afe85a9f2ae4b08997adcd6e2134213b45dc2397ee1719d5995ea9937a",217312
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_14.png","64023054b52326d3aa7a17e7b2271989a1e3a96e7e458817006b560b7848bbe6",244214
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_15.png","09ae1f1e5f55e1c6846af176b5ba7270f0d2767a8ec52743dcad925f5df43496",227210
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_708x1000_full.png","a02dc900b8cf3f20a2194e7140961fe3b98a963f78a6c4365db5048891fa7d64",1489947
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_708x1000_top.png","488c74ce7afeae8e1941f14c553acf641ac9c406cb4a1204154d6ab777ac894e",127594
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_01.png","ad21127fdada4ae575a113be2b747dcf1acbc0349d57ab7da49c2ea0bb21521b",91446
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_02.png","9a3a81f17e3c817c0d7d64f4ce5aeb6616105b6a4bb84c63695cb8f5200c5797",91389
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_03.png","f69aa4554c3d059b877e245bd34bf30343cc205c9795f85c51c8007f27ac58bf",81851
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_04.png","5754856c75b7d7ddbfe1cb68f774b96fb2c62263251bcc04934d2e5574e38468",71002
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_05.png","546a8ae27dec49d44c53c1375aa568004d0473a0e23f39b11ad7cb07c881f0d4",68572
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_01.png","d6fdbe218d867ff0ee28ca0ff0b4eeb239c55fae50c23634210ce310331c2763",130818
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_02.png","6b27c008d635646f99f5e87ae8c107bff9cc657a84b6a15fbe0e79ac7a475abd",119809
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_03.png","72eb89513a58d8a93cd8d0c66a26fc71813df0b63b13c92ff7347e8a66615c62",113411
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_04.png","02ca3341589937cbdffbd272c7d4c91a4d75b08002a4a2824bee163eceb54a42",120799
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_05.png","84ea9a8ab6f09878508c3c181f929d3da870cbe4fdebc4723ffbad2d2902e128",120888
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_06.png","0e5f86ecb8b036a0193c6afb64503fc0cdfbb9debc6527cd66b8d6233fd97de7",125259
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_07.png","5900052e666b83b57a9df149cb1f95b71dad99967acd46904e0be36103f6f140",122558
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_08.png","0a64ccf411d32f29098645f5a48b96b0458071bcca75351cdf3ccc5419f501dc",134223
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_09.png","9b0d3574617cf9f9e84ab2c29df99aab0fd29d90ffd37639a88f8ff2fad4ee9c",117306
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_10.png","0d8f689843a0a8c902e3159cdbb16d283aa601f3552e1b6a5de0198dab91d1c6",125164
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_11.png","1c6129a56b9ca16729a81033641a92ded95985b46aac472bd153f3ec7921e51b",106297
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_12.png","5566e1fbb7ee4fb04c6f6e21cfaf1d4cd4e0b0923a6d346dfe97e96a82f69e60",114481
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_13.png","9d4f61f48773118ced87e5799d2d52b8ecd9824e019484c55e3e82ac0e7b4f2e",140359
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_14.png","9f294fd4967eeed7b809803a514f99fd7d5e3be7fb7632161bf5e71a4218efa8",133801
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_15.png","0a8bb828ed88903b7a6a56551381e0a29931e2ce8658abce91b07ed976cf042b",136359
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_qa_status.csv","2c529e6e8304d0b09ac28eb5d92e424de731bb920821b91b921a5500fb5715c3",3639
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_screenshot_manifest.csv","3d65f0a0e00f104a594b9ad5a541c26bfc707ac180a2a919c7531121ee077b63",5402
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_equivalent_720x500_full.png","50aa793bd5d98b9d948588cf8ae5c61ba775afe52da8e6d6698588807011536d",1491775
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_equivalent_720x500_top.png","13e45b88ce276a6357ecf7eb301f714a23bde8c518a460791dcf5bf69916d6fe",44412
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_01.png","b10223fabe5b3759db79ca8ff001f0a18fd157fb3b9a1abb7a022191d021d9af",30052
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_02.png","6f911246e907a08f7e9bd3d8e8765169249de7552f1d63e9af5d8a1ab923677c",30975
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_03.png","3defb1cf422b6aadf0fd4f2cbf4f17aff2a44bf0736fb7d67b18ade5255a4d28",21612
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_04.png","71bf7cd31fb087d665dd5634062de104f3ddc20eb01c4016fa80b1a1206af3c3",34804
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_05.png","f6c649468f972d13208f1e676331cacb9e3d3e81e1bfcb8886ec7a05f1d1c936",17795
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_sidebar_open_720x500.png","ecb37d221f61f01e5d2298c287d882f81a087d2e1b2a287a5065a774fd1a7492",37806
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_01.png","15c8347638e9ab2d7bf31fb9d082b5657207d941954851d4bbd8d0ccd292ae19",48660
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_02.png","6d1ec52581c609b10a6ac84944ec758918b1683c769d5129025a43def4043e5d",63956
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_03.png","75885ef0ccec8021a524641c6404d7e460b64be25724141dcb0a262bf3a519ad",48662
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_04.png","76d9d893aa3478af56ee318dfc03ad44f76821eec8fdff272dca4e68f566e28f",54408
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_05.png","99864742c115c6e26d733c8b12ce0e60605a1eb1cc8dbb3c605d2c1253ed0a73",63681
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_06.png","42a090d6acee03430ca8e24b44eccfcde4efdd3c1471836dab1989428106de02",63949
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_07.png","d96d1121ce9472af9640270f2752a28303937fd2c0a2effc2457cec323aa6cf3",64122
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_08.png","4ab1cd97a75e1627759e2d956b384a5b48550d621b818d7f2ba87b4569c943e7",68299
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_09.png","934554073d5aafa2a317e077d089b2bed727ca42ed12ff51795d3a2f77555ab8",61639
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_10.png","a6aa088e3fb404311e73e7d285dcc4f7b17d15f91528e637233d490b4097f869",55712
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_11.png","25c0a5f63ae9e9a48561533c10aa0974da41d2eedd84d648882555b94e5d0d55",56403
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_12.png","deae33e8083202dfbce207c22e52de625a000bc59907a05beb9f44ea00f2f0a3",62208
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_13.png","c6e934e2f84a6c78ec28d37ff96ec5756aa6e345d1f7b133a042b688d01c92ce",73487
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_14.png","9ba8aa46a76abaf9d5a8105e4feec7421b644a62413cef8507611f28aedde278",69138
"order54_evidence","audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_15.png","94889019cccaa2bbc6ba5d8c76a55fb91d59ebaff84c2afe4c95fa2b78dab6b6",59981
"scientific_figures_and_physical_proofs","artifacts/10_figures/H08/H08_chest_effects.png","201026c03ca870932e5c0f9e0ecdd4733c7949aa33fe53f8cb8a7349e6f38f47",139416
"scientific_figures_and_physical_proofs","artifacts/10_figures/H08/H08_gap_common_sample_effects.png","144fc11c696931373ba8b5d987aa2ce2a14413cda00c5371aecb095713729669",136476
"scientific_figures_and_physical_proofs","artifacts/10_figures/H08/H08_near_eye_effects.png","f1cc8e33829cdf821140e95238d20b1516d5796f741002a1f27568d3f9fd7405",140448
"scientific_figures_and_physical_proofs","artifacts/10_figures/H08/H08_near_eye_model_adequacy.png","7779cb6b565369902d80e2473d0fbb77e8982a6b90f4c87a27d1921ff951ad43",659790
"scientific_figures_and_physical_proofs","artifacts/10_figures/H08/H08_paired_placement_effects.png","be34d61f6b53b06c266767d652942bcebc0a2e70db5f4464413b401c1d3f10f6",130502
"scientific_figures_and_physical_proofs","artifacts/12_manifests/H08/physical_size_qa/fig-h08-chest-effects_A4_170mm.png","4c6da233bd87ed28256bde29f657eb93e490af455589875acf03b8ccf70090d4",105826
"scientific_figures_and_physical_proofs","artifacts/12_manifests/H08/physical_size_qa/fig-h08-gap-common-sample_A4_170mm.png","d4b71e0d1b9c1e9499e7f437718746c5e84637cc5e48e1f3b564e50ce9dbf34c",95197
"scientific_figures_and_physical_proofs","artifacts/12_manifests/H08/physical_size_qa/fig-h08-model-adequacy_A4_170mm.png","cd5911738e542c3b7b9de5449f815a1d99f391db332b4a30596d6c590558be0d",272493
"scientific_figures_and_physical_proofs","artifacts/12_manifests/H08/physical_size_qa/fig-h08-near-eye-effects_A4_170mm.png","e589902cb496ac115498fd91c40355f8016aab47c3579acc67f18db23185e564",104669
"scientific_figures_and_physical_proofs","artifacts/12_manifests/H08/physical_size_qa/fig-h08-paired-placement_A4_170mm.png","a4bee81cbbab6f5fdece269c5aceb2e1ae66777c6a0afe41ea7b9d1b7e5a79c5",105969
"source_held_and_build","_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.html","95f5ba0aede0ee6cf0d1b65fcdc53623d52810f8316c846cb214b4fb34a5f135",675700
"source_held_and_build","_build/nathealth/notebooks/hypotheses/H08.html","472848d0da3e3996fa1727151048e3cab4a7e363dba3dc8eda8b024eb5a4ca9a",340040
