run_id,site,clock_bin,time_hour,eta,standard_error,lower_eta,upper_eta,estimate_melEDI_lx,lower_melEDI_lx,upper_melEDI_lx,simultaneous_critical_value,equal_site_deviation_eta,deviation_standard_error,site_to_equal_site_ratio,ratio_lower,ratio_upper,deviation_simultaneous_critical_value
main__glasses__all_available,BAUA,300,5.25,-0.5741323269430056,0.1088161652226379,-0.9492830095824449,-0.1989816443035664,0.16660462123448558,0.01238723597669375,0.5324385811776996,3.4475638970724694,0.2042671149286863,0.10499283470378495,1.6005421471550965,0.698128397024893,3.6694326942390556,3.431965736002298
main__glasses__all_available,BAUA,330,5.75,-0.30877741240501705,0.11259628245199889,-0.6969602907311028,0.07940546592106873,0.39115954412158904,0.10092765203403575,1.1006197023636308,3.4475638970724694,0.31166321444853723,0.10867248184333525,2.0495721655213437,0.8683663390441578,4.837527518977489,3.431965736002298
main__glasses__all_available,BAUA,360,6.25,-0.006283780116532885,0.12001004306828661,-0.42002607188486996,0.40745851165180413,0.885635233640643,0.28016657319694627,2.4553977710990615,3.4475638970724694,0.3792095862688994,0.11568042342230077,2.3944710259175865,0.9598388776254506,5.973389521523579,3.431965736002298
main__glasses__all_available,BAUA,390,6.75,0.33095577541329313,0.12885480321885062,-0.11327939212839366,0.7751909429549799,2.04267239980706,0.6704076877366586,5.859240913577516,3.4475638970724694,0.39152174338755297,0.12424371208174417,2.463325163985702,0.9228297369028277,6.575395894686186,3.431965736002298
main__glasses__all_available,BAUA,420,7.25,0.6838038315818329,0.13827652827137837,0.20708666490090816,1.1605209982627576,4.728406563189213,1.5109670769155772,14.371748227211231,3.4475638970724694,0.3505815554041643,0.1334466457267731,2.241720975134875,0.780903266876052,6.4352566361555406,3.431965736002298
main__glasses__all_available,BAUA,450,7.75,1.0255908837784053,0.14829140275142488,0.5143467974063599,1.536834970150451,10.506958844659035,3.1684872668197452,34.32191042762146,3.4475638970724694,0.2746935545885645,0.14303625275016457,1.8823204241748195,0.6078522605552518,5.828933129292218,3.431965736002298
main__glasses__all_available,BAUA,480,8.25,1.3382793975700038,0.1584212544654036,0.7921120001461477,1.88444679499386,21.69111223681661,6.096008432536172,76.53846453533157,3.4475638970724694,0.19128372837043348,0.15257004702381347,1.553401529283709,0.4652309025545015,5.186792833260422,3.431965736002298
main__glasses__all_available,BAUA,510,8.75,1.6026979371102872,0.1676882093254552,1.024582120675117,2.1808137535454577,39.95880015385962,10.482349985678932,151.53999224543804,3.4475638970724694,0.12657489230272315,0.16134214752795717,1.3383659909828922,0.3739849884526082,4.789559958625465,3.431965736002298
main__glasses__all_available,BAUA,540,9.25,1.807978713728497,0.17558888703584585,1.2026248060565787,2.413332621400415,64.16562177457483,15.845010371089195,258.91959584555485,3.4475638970724694,0.09634718995892584,0.1689700266668991,1.2483811142687549,0.3284338021732311,4.745112702013836,3.431965736002298
main__glasses__all_available,BAUA,570,9.75,1.9722734581943395,0.18246556794222069,1.3432117536979158,2.6013351626907633,93.71525388313104,21.940008298381073,399.2329649427956,3.4475638970724694,0.10137890486834779,0.17555617382707292,1.2629289099101766,0.3154104888698808,5.056868708462332,3.431965736002298
main__glasses__all_available,BAUA,600,10.25,2.106675993690288,0.18851695804151106,1.4567517351604489,2.756600252220127,127.7427175009701,28.525411278345754,570.8528593007993,3.4475638970724694,0.12907814199660791,0.18118828622063105,1.3461025346075237,0.32154825119153835,5.635210351672668,3.431965736002298
main__glasses__all_available,BAUA,630,10.75,2.2156244088345924,0.19332990021760155,1.5491072246197666,2.8821415930494183,164.19502349623346,35.30847516262027,762.2275111864602,3.4475638970724694,0.16019727174510157,0.18560145852915944,1.4460964891915715,0.333594917667069,6.268665813845588,3.431965736002298
main__glasses__all_available,BAUA,660,11.25,2.3036400647975617,0.19637079441583558,1.626639203530087,2.9806409260650364,201.1056003996872,42.229116463396046,956.3029919501563,3.4475638970724694,0.17750337330948013,0.1884976819186956,1.5048852077003332,0.3393015062891198,6.674534142579179,3.431965736002298
main__glasses__all_available,BAUA,690,11.75,2.3660235335203135,0.19780415375229662,1.6840810743529238,3.047965992687703,232.18626640733677,48.214898816280346,1116.675795529116,3.4475638970724694,0.17269144712733286,0.18994615268803333,1.4883033082713173,0.3317437575184742,6.676980914367307,3.431965736002298
main__glasses__all_available,BAUA,720,12.25,2.399526012763637,0.19809965149417152,1.7165648062496932,3.082487219277581,250.81464643111562,51.96726987766016,1209.069598129139,3.4475638970724694,0.14885099823411246,0.19020605094540022,1.4088053695264595,0.3133793306510292,6.333323148924358,3.431965736002298
main__glasses__all_available,BAUA,750,12.75,2.409626060501173,0.1972479003141922,1.7296013206046144,3.089650800397731,256.7183553805386,53.55390310276705,1229.1799562789517,3.4475638970724694,0.11790074496121074,0.18927242453278906,1.3119000389578277,0.29398438889224293,5.854330288430366,3.431965736002298
main__glasses__all_available,BAUA,780,13.25,2.4046983404347313,0.19478245412874254,1.733173383797304,3.0762232970721586,253.82083668160038,53.997025190593945,1191.7546551113244,3.4475638970724694,0.09461278036124593,0.18689210655421482,1.2434054893911295,0.28392620284629677,5.44527837004516,3.431965736002298
main__glasses__all_available,BAUA,810,13.75,2.3937109949978694,0.1905768723312749,1.7366850503315767,3.050736939664162,247.4773984218297,54.436222183313404,1123.8239858472607,3.4475638970724694,0.09018086383745905,0.18302473231203495,1.2307812283258168,0.2897652180160723,5.227757984104166,3.431965736002298
main__glasses__all_available,BAUA,840,14.25,2.3856558423286067,0.18519438188026366,1.7471863774175578,3.0241253072396557,242.92773668417755,55.770991357855614,1057.0224773789448,3.4475638970724694,0.10820839811302002,0.17798949740126407,1.2829460622720374,0.3143073533708996,5.236754982175094,3.431965736002298
main__glasses__all_available,BAUA,870,14.75,2.382657546086322,0.17903224503617526,1.7654324416877722,2.9998826504848717,241.2556923603695,58.16831262798284,999.629829258485,3.4475638970724694,0.1446213249305105,0.1720398643376925,1.3951513540489702,0.3582501701174857,5.433206912550386,3.431965736002298
main__glasses__all_available,BAUA,900,15.25,2.3825457644546755,0.17184919881225702,1.790084670888709,2.9750068580206417,241.19357860464413,61.57152261298974,943.9757842351738,3.4475638970724694,0.19105058055679375,0.1650596236674936,1.5525678208485358,0.4212807430173819,5.7217588942462445,3.431965736002298
main__glasses__all_available,BAUA,930,15.75,2.38239410785338,0.16327719531600937,1.819485544066656,2.9453026716401043,241.10933305927847,65.8911268080544,881.5631139536881,3.4475638970724694,0.23961741935291625,0.15692994149283002,1.7362706315252363,0.5023879767106336,6.00061276473067,3.431965736002298
main__glasses__all_available,BAUA,960,16.25,2.374672374350361,0.15381498301345214,1.844385392084368,2.9049593566163536,236.85854492894083,69.78522891655967,803.3509278331344,3.4475638970724694,0.2865313601768899,0.1480251778622354,1.9343335307867107,0.6005013964606537,6.230870120167896,3.431965736002298
main__glasses__all_available,BAUA,990,16.75,2.3528240312353894,0.1444155140288546,1.8549423188923475,2.8507057435784313,225.23260176414598,71.50483014703075,708.9971560653119,3.4475638970724694,0.33267707544719216,0.13902438843199494,2.1511816045931726,0.7170511520164341,6.453629260516126,3.431965736002298
main__glasses__all_available,BAUA,1020,17.25,2.312349617369076,0.13550386295760639,1.8451913915225768,2.7795078432155753,205.18140778985753,69.91504810263795,601.7771325045774,3.4475638970724694,0.3810099866934205,0.1303230283309808,2.404418089473492,0.8585109105559251,6.734016164388346,3.431965736002298
main__glasses__all_available,BAUA,1050,17.75,2.246709787804245,0.12700597963284355,1.8088485577097322,2.6845710178987576,176.38580808355212,64.29446772095874,483.5943538360322,3.4475638970724694,0.4322797081367581,0.12212331048120827,2.705700414247791,1.0307579450108413,7.102360711450708,3.431965736002298
main__glasses__all_available,BAUA,1080,18.25,2.1517368576221747,0.11969340998505046,1.7390861786402212,2.564387536604128,141.71979642190703,54.738577231664664,366.66470602409555,3.4475638970724694,0.48152133592585594,0.11526227433605821,3.030549178299171,1.2188356815355579,7.535247335817224,3.431965736002298
main__glasses__all_available,BAUA,1110,18.75,2.028500070659883,0.1156255945486892,1.6298734453162829,2.427126696003483,106.68249662746264,42.5455230390597,267.2786314110941,3.4475638970724694,0.5174441010149955,0.11137549553179056,3.291880800944988,1.3652343805004983,7.937449688058352,3.431965736002298
main__glasses__all_available,BAUA,1140,19.25,1.8756470452945921,0.1162689666665008,1.4748023534652417,2.276491737123943,75.00122920507128,29.74024286475098,188.91302692731026,3.4475638970724694,0.5254463626374761,0.11172644218970576,3.3530988958225327,1.3867719262565241,8.107513566067471,3.431965736002298
main__glasses__all_available,BAUA,1170,19.75,1.6940618891738815,0.12144393020327073,1.2753761798864964,2.1127475984612665,49.338113379477065,18.7528138716955,129.54256005261354,3.4475638970724694,0.49316296929695436,0.11643909892575069,3.1128842298707067,1.2403606257430426,7.812282998561715,3.431965736002298
main__glasses__all_available,BAUA,1200,20.25,1.4887400652285543,0.13073360670853926,1.0380276026061233,1.9394525278509853,30.71343146779921,10.815097077080589,86.88663439415865,3.4475638970724694,0.416084802668591,0.1254779704238624,2.6066624911991445,0.9670495063017986,7.026206309756422,3.431965736002298
main__glasses__all_available,BAUA,1230,20.75,1.2558303953183736,0.14489951359379416,0.7562800635490474,1.7553807270876998,17.92313747236688,5.605320727813576,56.83518381258815,3.4475638970724694,0.300556853726747,0.1393316425581167,1.997822287326372,0.6643170982999301,6.008115554984501,3.431965736002298
main__glasses__all_available,BAUA,1260,21.25,0.9946140289533941,0.16415158151045817,0.42869096289058983,1.5605370950161985,9.776749269856655,2.5834342765721994,36.25273537022263,3.4475638970724694,0.16251226577547032,0.15793417443027477,1.4538254454078967,0.41733767340116223,5.064504262196769,3.431965736002298
main__glasses__all_available,BAUA,1290,21.75,0.7086696209986069,0.18711224269768026,0.06358820837382262,1.353751033623391,5.012927340037688,1.0576791412844209,22.48140883103485,3.4475638970724694,0.022185432151631466,0.1799688875465737,1.052411129367731,0.25382732712347816,4.363474956651413,3.431965736002298
main__glasses__all_available,BAUA,1320,22.25,0.3992996339654505,0.2122751121917765,-0.33253237907392613,1.1311316470048272,2.407838896361207,0.3650157053618288,13.424824769538754,3.4475638970724694,-0.10308101118322008,0.20408787865892772,0.7887129812073094,0.15721586955987535,3.956777190918428,3.431965736002298
main__glasses__all_available,BAUA,1350,22.75,0.07664205373776709,0.23954147039700843,-0.7491924714546129,0.9024765789301471,1.09300442283768,0.07815890244482865,7.888708581941417,3.4475638970724694,-0.20481747944148823,0.2302895130667882,0.6239970270627435,0.10111993979160197,3.8505985128709477,3.431965736002298
main__glasses__all_available,BAUA,1380,23.25,-0.2400757205742999,0.26952489562958853,-1.1692800201090947,0.6891285789604948,0.47533961636589295,0,4.787970531320841,3.4475638970724694,-0.28540435679452975,0.25955431368323884,0.5183172266895055,0.06665214524077402,4.03066917820304,3.431965736002298
main__glasses__all_available,BAUA,1410,23.75,-0.538080592486976,0.3020289992312937,-1.5793448661057128,0.5031836811317607,0.1896805974467395,0,3.085544535631932,3.4475638970724694,-0.35474002639769414,0.29231733004849897,0.4418348555620359,0.04385679722521575,4.451260738148095,3.431965736002298
main__glasses__all_available,FUSPCEU,0,0.25,-0.6669057150445815,0.27330167018020873,-1.6091306861674766,0.27531925607831365,0.11532491525083377,0,1.7850342959268923,3.4475638970724694,-0.2844435651951659,0.269251770366873,0.5194651715115511,0.06187191876887469,4.361333376802808,3.431965736002298
main__glasses__all_available,FUSPCEU,30,0.75,-0.811958242727432,0.24350156215066046,-1.651445437278797,0.027528951823933112,0.05418486940710507,0,0.9654398878255438,3.4475638970724694,-0.2685402695641976,0.23887911327179676,0.538839879614884,0.08158959899897066,3.5586449673204754,3.431965736002298
main__glasses__all_available,FUSPCEU,60,1.25,-0.9142824611245555,0.21605571438996798,-1.6591483418116098,-0.16941658043750107,0.02181970371005952,0,0.576991817454047,3.4475638970724694,-0.24322478498782615,0.2117597368806425,0.5711829235441722,0.10715761865001097,3.044579902564252,3.431965736002298
main__glasses__all_available,FUSPCEU,90,1.75,-0.9710716300217725,0.19100992341719483,-1.6295905459774707,-0.31255271406607443,0.006887857002975728,0,0.3869084213053874,3.4475638970724694,-0.2002551754066224,0.18736192044758262,0.6305867261263551,0.14345811941257158,2.771816755963335,3.431965736002298
main__glasses__all_available,FUSPCEU,120,2.25,-0.9860183119784367,0.16768204081657542,-1.5641128620850944,-0.40792376187177903,0.0032717860409851307,0,0.2909095118929379,3.4475638970724694,-0.13808893548309611,0.164641376863082,0.7276307839428137,0.1980922570733825,2.6727271704774527,3.431965736002298
main__glasses__all_available,FUSPCEU,150,2.75,-0.9692309593323659,0.14614895466885142,-1.473088819043579,-0.4653730996211528,0.007341841283906511,0,0.24247344337814833,3.4475638970724694,-0.06535092217254243,0.1435982313581868,0.8602983259842277,0.27658260839694015,2.675920998724129,3.431965736002298
main__glasses__all_available,FUSPCEU,180,3.25,-0.936642859258637,0.12788384836610672,-1.3775305979043166,-0.49575512061295735,0.0157063358585275,0,0.2193337929119785,3.4475638970724694,1.7741299883221087e-4,0.12560511679961683,1.0004085919773855,0.3707703149571634,2.6992920159150384,3.431965736002298
main__glasses__all_available,FUSPCEU,210,3.75,-0.9082820803363151,0.11421495804260329,-1.302045446189641,-0.5145187144829891,0.023514492895827757,0,0.20583084559924877,3.4475638970724694,0.036504022315884635,0.11196841040494715,1.0876872114437475,0.44898545721485456,2.6349705785061537,3.431965736002298
main__glasses__all_available,FUSPCEU,240,4.25,-0.9013531513892681,0.10491477406992067,-1.2630535387422415,-0.5396527640362947,0.025500902410764026,0,0.18863383247705337,3.4475638970724694,0.024458688446400895,0.10271693147854243,1.0579342769387428,0.4698267056673981,2.3822079946094585,3.431965736002298
main__glasses__all_available,FUSPCEU,270,4.75,-0.9206846262997761,0.0993095233559104,-1.263060553657088,-0.5783086989424642,0.020037066563542247,0,0.1640531185797515,3.4475638970724694,-0.04569978879051774,0.09743328440097346,0.900119584856263,0.41678541956286974,1.9439625980476383,3.431965736002298
main__glasses__all_available,FUSPCEU,300,5.25,-0.9487791001391931,0.09802877092339153,-1.2867395516490652,-0.610818648629321,0.012517713935892835,0,0.1450086127786722,3.4475638970724694,-0.17037965826750118,0.09640741676371496,0.675492204981487,0.31532135976026826,1.4470625121547684,3.431965736002298
main__glasses__all_available,FUSPCEU,330,5.75,-0.9531587397084802,0.10145558627358728,-1.302933356101621,-0.6033841233153395,0.011388732034273069,0,0.14923892917028955,3.4475638970724694,-0.3327181128549255,0.09973907470887364,0.4648168756212651,0.21133956063165552,1.0223108594366637,3.431965736002298
main__glasses__all_available,FUSPCEU,360,6.25,-0.8919777222445785,0.10815051953682916,-1.2648335488493814,-0.5191218956397755,0.02823963633209778,0,0.2026063968140193,3.4475638970724694,-0.506484355859146,0.10614807040504137,0.31154131172564303,0.13465395181145812,0.7207956959750758,3.431965736002298
main__glasses__all_available,FUSPCEU,390,6.75,-0.7230286753359492,0.11603110548247197,-1.123053325534727,-0.3230040251371713,0.08922186762387177,0,0.37533082045137,3.4475638970724694,-0.6624627073616893,0.11391103511788599,0.2175390825663441,0.08842977564342575,0.5351506559807144,3.431965736002298
main__glasses__all_available,FUSPCEU,420,7.25,-0.4420691055321241,0.12436014125300478,-0.870808638750816,-0.01332957231343218,0.2613523591829564,0.03464535051969764,0.8697737573789159,3.4475638970724694,-0.7752913817097925,0.12221840781880257,0.16776780339306346,0.06386445793488693,0.44071517657019654,3.431965736002298
main__glasses__all_available,FUSPCEU,450,7.75,-0.07791297551518253,0.13325169350018015,-0.5373067032501698,0.3814807522198048,0.7357704742117999,0.1901972527657618,2.3070258381392543,3.4475638970724694,-0.8288103047050234,0.13093616391026738,0.14831657750075072,0.05270129258851544,0.41740545783747834,3.431965736002298
main__glasses__all_available,FUSPCEU,480,8.25,0.32833062773606664,0.14228667008767487,-0.1622117590928625,0.8188730145649958,2.0297598119035927,0.588316595926817,6.489811844202418,3.4475638970724694,-0.8186650414635047,0.1396618562219315,0.15182208750356682,0.05035240901247898,0.4577724622515712,3.431965736002298
main__glasses__all_available,FUSPCEU,510,8.75,0.7242331211319019,0.15051591339855003,0.20531989216417446,1.2431463500996291,5.199478336142424,1.5044267424881979,17.404364575529662,3.4475638970724694,-0.7518899236756628,0.14766691642330876,0.17705576671797163,0.055121658839330935,0.5687191784170422,3.431965736002298
main__glasses__all_available,FUSPCEU,540,9.25,1.0675626548636798,0.15746572955813604,0.5246894906128728,1.6104358191144867,11.58322269401972,3.2472603307691417,40.67892934210245,3.4475638970724694,-0.644068868905892,0.15457305725508208,0.22695049331617256,0.06690239958808648,0.76987562080846506,3.431965736002298
main__glasses__all_available,FUSPCEU,570,9.75,1.355720401329628,0.16351280881619057,0.7919995449460164,1.9194412577132396,22.584039838077853,6.094404260264415,82.96943521208581,3.4475638970724694,-0.5151741519963641,0.16053694164548457,0.30536963360724784,0.08587535885843173,1.0858832425160683,3.431965736002298
main__glasses__all_available,FUSPCEU,600,10.25,1.5923591594137219,0.16888580731653552,1.0101145473812965,2.1746037714461472,39.01642529917918,10.135629266154181,149.3871188081987,3.4475638970724694,-0.38523869227995816,0.16568624961916445,0.41187108870406647,0.11120691064238251,1.5254249284542363,3.431965736002298
main__glasses__all_available,FUSPCEU,630,10.75,1.7846838134382008,0.17317994077103846,1.1876349019388202,2.3817327249375815,60.80932875613991,15.304049372534903,240.74227723512033,3.4475638970724694,-0.2707433236512902,0.16973970987488654,0.5361134171862997,0.14018960369171088,2.050206210149703,3.431965736002298
main__glasses__all_available,FUSPCEU,660,11.25,1.9439264892095889,0.17586207989649855,1.3376307316943463,2.5502222467248314,87.78737418078188,21.65858914349408,354.89500861260274,3.4475638970724694,-0.1822102022784932,0.17237084095226374,0.6573396023050674,0.16835227040974796,2.5666143480389016,3.431965736002298
main__glasses__all_available,FUSPCEU,690,11.75,2.070158463979869,0.17709768177843813,1.4596028900252969,2.680714037934441,117.43263260166974,28.71395609107024,479.31767116665253,3.4475638970724694,-0.12317362241311082,0.17366292694546406,0.7530544471542538,0.1909066965606992,2.97051392431638,3.431965736002298
main__glasses__all_available,FUSPCEU,720,12.25,2.1601527601071844,0.17736280762061601,1.5486831478709386,2.77162237234343,144.4948283705406,35.27391662521151,590.9474831787468,3.4475638970724694,-0.09052225442233974,0.17391091129667433,0.8118536462960074,0.20540994054885905,3.2087363505533317,3.431965736002298
main__glasses__all_available,FUSPCEU,750,12.75,2.2156071771742547,0.17664626368995298,1.6066078959240295,2.82460645842448,164.18850483206904,40.32107839839007,667.6385633786499,3.4475638970724694,-0.07611813836570812,0.17310678359707315,0.839231664614292,0.21369054744145446,3.2959332798014263,3.431965736002298
main__glasses__all_available,FUSPCEU,780,13.25,2.2406042979232716,0.17446634012249948,1.6391204424625765,2.842088153383967,173.9220570257715,43.46326705156726,695.0654084078012,3.4475638970724694,-0.06948126215021375,0.17095356626787014,0.8521552772461377,0.220704890178559,3.2902244075830973,3.431965736002298
main__glasses__all_available,FUSPCEU,810,13.75,2.2424254420459904,0.17067868578624973,1.6539997669295396,2.830851117162441,174.65332270917398,44.98164626041732,677.3092414790622,3.4475638970724694,-0.06110468911441998,0.16738680443912604,0.8687509867582905,0.23143526394233124,3.2610772625452866,3.431965736002298
main__glasses__all_available,FUSPCEU,840,14.25,2.231780461827618,0.16583687895130425,1.6600472251519243,2.803513698503312,170.42201732195815,45.61378960554878,635.982867827276,3.4475638970724694,-0.04566698238796876,0.1627497559212679,0.9001875820379702,0.2487605061221488,3.2575013433099684,3.431965736002298
main__glasses__all_available,FUSPCEU,870,14.75,2.213848856680078,0.1603460935569304,1.6610454534966004,2.7666522598635557,163.52469750729765,45.71898386027787,584.2220294015549,3.4475638970724694,-0.02418736447573301,0.15732267748360926,0.9458290212700341,0.2728265284400112,3.278979293515926,3.431965736002298
main__glasses__all_available,FUSPCEU,900,15.25,2.1872745117879875,0.15397396050176543,1.6564394444728388,2.718109579103136,153.81271948089895,45.23560800048796,522.4280141329729,3.4475638970724694,-0.004220672109894292,0.15097385923462703,0.9903286149063397,0.3003600832062409,3.2652500126951995,3.431965736002298
main__glasses__all_available,FUSPCEU,930,15.75,2.145140545600832,0.14635379711692975,1.6405764784610364,2.649704612740628,139.58203244068065,43.609564403426575,446.27988168168076,3.4475638970724694,0.0023638571003678156,0.14355409243301498,1.0054578220607528,0.3233635995667258,3.12634270925273,3.431965736002298
main__glasses__all_available,FUSPCEU,960,16.25,2.0718267387179305,0.13795669477620742,1.5962122184480316,2.5474412589878295,117.88498420146023,39.36501011460561,352.62907460543113,3.4475638970724694,-0.01631427545553944,0.13543836821122227,0.9631318049267422,0.3302675353564886,2.8087013537681638,3.431965736002298
main__glasses__all_available,FUSPCEU,990,16.75,1.9531682235568752,0.12967659860140818,1.5060998639235021,2.4002365831902486,89.67764800291292,31.970066754593965,251.22551617717966,3.4475638970724694,-0.06697873223132184,0.12730796423929944,0.8570798161273309,0.3134041165278126,2.3438933073097323,3.431965736002298
main__glasses__all_available,FUSPCEU,1020,17.25,1.7843548387882318,0.12184334164224911,1.3642921330437472,2.2044175445327165,60.763207889570545,23.036205496234896,160.00966341096483,3.4475638970724694,-0.1469847918874234,0.1194878532045472,0.7128779932319796,0.27729177645273234,1.832708635414878,3.431965736002298
main__glasses__all_available,FUSPCEU,1050,17.75,1.571551778154352,0.11427543684847102,1.1775799077533784,1.9655236485553256,37.18651366193307,14.95150432579817,92.26844842668547,3.4475638970724694,-0.24287830151313486,0.11204882236971973,0.5716387994959153,0.23581638602461752,1.3857006402219174,3.431965736002298
main__glasses__all_available,FUSPCEU,1080,18.25,1.3374250960380547,0.1076569084719521,0.9662710251197174,1.7085791669563921,21.648289029571423,9.152754197003844,51.018625399876754,3.4475638970724694,-0.3327904256582645,0.10574173746955909,0.4647394870875688,0.20151508147610817,1.071794673015695,3.431965736002298
main__glasses__all_available,FUSPCEU,1110,18.75,1.118637653990986,0.10397779462690651,0.7601675631380472,1.4771077448439245,13.041279549889149,5.65662001234678,29.899066785360652,3.4475638970724694,-0.3924183156539012,0.10219458831013102,0.4051181346794388,0.18065640299853425,0.9084687856177424,3.431965736002298
main__glasses__all_available,FUSPCEU,1140,19.25,0.9472898092780053,0.10461198206104128,0.5866333167231665,1.307946301832844,8.757064539079636,3.760408975786226,20.221057365028276,3.4475638970724694,-0.4029108733791103,0.1026134389462084,0.39544776617599536,0.17576132588749444,0.8897232368040029,3.431965736002298
main__glasses__all_available,FUSPCEU,1170,19.75,0.8428968851723875,0.10923048049046252,0.4663178241735902,1.2194759461711848,6.864611332483385,2.826293106076777,16.475855272948635,3.4475638970724694,-0.35800203470454,0.10693940067113707,0.43852864322824686,0.18835866615471503,1.0209637541903622,3.431965736002298
main__glasses__all_available,FUSPCEU,1200,20.25,0.8049848247218135,0.11731951451272143,0.4005183020656855,1.2094513473779416,6.2824118414172725,2.4148859932480002,16.09762526922881,3.4475638970724694,-0.2676704378381495,0.11500739048763853,0.5399201827876111,0.2175845922831836,1.3397722730385515,3.431965736002298
main__glasses__all_available,FUSPCEU,1230,20.75,0.7986799399233683,0.1297035487835046,0.35151866781518004,1.2458412120315565,6.190424293859552,2.146563340718449,17.51331945536161,3.4475638970724694,-0.1565936016682591,0.12739969019416084,0.6972786991321479,0.25478568679922503,1.9082609795367018,3.431965736002298
main__glasses__all_available,FUSPCEU,1260,21.25,0.7746671991950522,0.14677982753290358,0.2686343649740902,1.2807000334160143,5.852058611818074,1.7562410170458456,18.985345810803576,3.4475638970724694,-0.05743456398287191,0.14424505479321836,0.8761237149989838,0.28023433844642576,2.7391103040370846,3.431965736002298
main__glasses__all_available,FUSPCEU,1290,21.75,0.6855449949012788,0.1672959412889948,0.10878154758658487,1.2623084422159727,4.747803354900489,1.1846403165500516,18.193990204898554,3.4475638970724694,-9.39193945696847e-4,0.164297883476061,0.9978397626995983,0.27239309825432895,3.655320925549797,3.431965736002298
main__glasses__all_available,FUSPCEU,1320,22.25,0.49617289579264806,0.18975617339921905,-0.15802363686512283,1.150369428450419,3.034533356485684,0.594986491298837,14.037396173786389,3.4475638970724694,-0.0062077493560224505,0.18616189678721218,0.9858078012406334,0.22640759919690134,4.292333934170318,3.431965736002298
main__glasses__all_available,FUSPCEU,1350,22.75,0.20667694259251915,0.21407111369080553,-0.531346900373998,0.9447007855590362,1.5094479742722566,0.1942070664173058,8.704420687213998,3.4475638970724694,-0.07478259058673638,0.20982188425248557,0.8418164525905418,0.16036732757038646,4.418948364286295,3.431965736002298
main__glasses__all_available,FUSPCEU,1380,23.25,-0.14589688745913276,0.24094360584753866,-0.9765653642095662,0.6847715892913007,0.6146659857911402,0.00554426401204057,4.739177912961292,3.4475638970724694,-0.1912255236793624,0.23634506016229795,0.6438348433301886,0.09945951290299908,4.167759255872135,3.431965736002298
