"path","role","expected_sha256","observed_sha256","expected_bytes","observed_bytes","execution_pin","status"
"audit/hypotheses/H09/report018_order56_result_render/coordination_matrix_classification_prerender.csv","order56_local_evidence","d7f9238ebac3e77017c4c7447a02c8c5b8d55b32ea655418443e4cb6dec3076a","d7f9238ebac3e77017c4c7447a02c8c5b8d55b32ea655418443e4cb6dec3076a",400,400,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/country_site_audit.csv","order56_local_evidence","7f2e1016fa3feb57910b11a06c3273d62aa720b89c9d376e3e6f4d2410ac806d","7f2e1016fa3feb57910b11a06c3273d62aa720b89c9d376e3e6f4d2410ac806d",864,864,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/dispatch_reconciliation_prerender.csv","order56_local_evidence","95e3dbaf94299b0e9c2c9230475c0f7fc49e3291d321d7f7879c8224c9f6fe3c","95e3dbaf94299b0e9c2c9230475c0f7fc49e3291d321d7f7879c8224c9f6fe3c",10304,10304,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/duplicate_id_audit.csv","order56_local_evidence","ec2e530bdc20f4e327dcb65143c43199395218aa10bb12862757fd8a2ab16538","ec2e530bdc20f4e327dcb65143c43199395218aa10bb12862757fd8a2ab16538",15,15,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/dynamic_link_audit.csv","order56_local_evidence","220694ed454443a5bd297209af5189c5a0c2a88f300678e46d7bb53a9963e2ab","220694ed454443a5bd297209af5189c5a0c2a88f300678e46d7bb53a9963e2ab",218,218,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/embedded_defect_audit.csv","order56_local_evidence","9e2cdb9deb9c0bee661736a00c30dd225ef6130aaf6c304192d4d3ffb3ee19f6","9e2cdb9deb9c0bee661736a00c30dd225ef6130aaf6c304192d4d3ffb3ee19f6",266,266,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/figure_endpoint_audit.csv","order56_local_evidence","b87ef58d69039b718b0ad559b80d0fbd80f474a8e6d8ed2541cb0ae55cb5b9ba","b87ef58d69039b718b0ad559b80d0fbd80f474a8e6d8ed2541cb0ae55cb5b9ba",4140,4140,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/figure_final_size_typography_audit.csv","order56_local_evidence","56f768072d1b9d977d47ddb4f4ca4b068e8feeb650228da6345973b9fb16bd0a","56f768072d1b9d977d47ddb4f4ca4b068e8feeb650228da6345973b9fb16bd0a",3146,3146,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/figure_final_size_typography_prerender.csv","order56_local_evidence","1a9b4c2aeddf2afc43b092fd029e82b5fac24c3d9697fe0e400236ab99e23ec8","1a9b4c2aeddf2afc43b092fd029e82b5fac24c3d9697fe0e400236ab99e23ec8",3730,3730,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/final_source_freeze_audit.csv","order56_local_evidence","afdeab3cf16ba5f8784f8a0238e2ae97469b113358c177fe308b2f2fe7ea5c6b","afdeab3cf16ba5f8784f8a0238e2ae97469b113358c177fe308b2f2fe7ea5c6b",928,928,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/formula_table_audit.csv","order56_local_evidence","59b62c6ed4c27b00111bd451410d1c300ae3ddfc89b2d047a3b3ac5a1dbf4186","59b62c6ed4c27b00111bd451410d1c300ae3ddfc89b2d047a3b3ac5a1dbf4186",1211,1211,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/gt_html_semantic_post_render_summary.csv","order56_local_evidence","cda034b5548934e3b986e9a461116b4b6d0f56aa11dbcca18878922ba6414546","cda034b5548934e3b986e9a461116b4b6d0f56aa11dbcca18878922ba6414546",454,454,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/historical_tests_prerender_audit.csv","order56_local_evidence","b1e0642fc2ea58ba6b3bf61c7ed357835b4656142679657a0f65f2b76979c1e3","b1e0642fc2ea58ba6b3bf61c7ed357835b4656142679657a0f65f2b76979c1e3",416,416,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/loopback_exit_audit.csv","order56_local_evidence","6889665c5d712542998d41cde839212b401b19a3cc20cd929db7178bb93c25ca","6889665c5d712542998d41cde839212b401b19a3cc20cd929db7178bb93c25ca",333,333,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/loopback_exit_probe.csv","order56_local_evidence","c60ef7c21ede92be6e51a39c70d625e0b330ce8545c67e2110ef87e3859ce878","c60ef7c21ede92be6e51a39c70d625e0b330ce8545c67e2110ef87e3859ce878",311,311,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/loopback_lifecycle.csv","order56_local_evidence","3863e79b6021cf45ebd02d8d42a60a11e6da8e8c16f4d69901d24cc57c91851f","3863e79b6021cf45ebd02d8d42a60a11e6da8e8c16f4d69901d24cc57c91851f",387,387,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/nonvisual_status.csv","order56_local_evidence","5a9ed002f3cd62550a6b826235c3efe209e04db9a44fbd1b037c7e78fe6ce107","5a9ed002f3cd62550a6b826235c3efe209e04db9a44fbd1b037c7e78fe6ce107",1814,1814,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/ORDER56_FAIL_CLOSED_STOP.md","order56_local_evidence","6f1d5900c51ecc9f7215ecb080d8f1cf0bc10d476e3c0baddb10610f8f8135e5","6f1d5900c51ecc9f7215ecb080d8f1cf0bc10d476e3c0baddb10610f8f8135e5",1241,1241,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/phase4_manifest_prerender_audit.csv","order56_local_evidence","6dba07591dc563e2297015e1a60bf3af654aed6c0d3aafeebc57a7a21b870f78","6dba07591dc563e2297015e1a60bf3af654aed6c0d3aafeebc57a7a21b870f78",475,475,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/phase4_manifest_transition.csv","order56_local_evidence","351a1bb303c09b07ccfdfb1f801923e69fbb5d0a9a286588a650ba6e75b6e0f6","351a1bb303c09b07ccfdfb1f801923e69fbb5d0a9a286588a650ba6e75b6e0f6",439,439,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/postqa_rehash_reconciliation.csv","order56_local_evidence","51372a814142284b70cee0dd4f467f0056ae31d35e11d8294ada53f606d5f845","51372a814142284b70cee0dd4f467f0056ae31d35e11d8294ada53f606d5f845",139,139,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/preflight_status.csv","order56_local_evidence","f1012d4f593a49d202af86a3df67190945aacc500e18c9502044641263366cf8","f1012d4f593a49d202af86a3df67190945aacc500e18c9502044641263366cf8",1034,1034,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/process_probe_prerender.csv","order56_local_evidence","4e09f274b7c336c62b253d6c52a4750d756cece125d4236daab615950d114363","4e09f274b7c336c62b253d6c52a4750d756cece125d4236daab615950d114363",294,294,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/protected_inventory_postqa.csv","order56_local_evidence","88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd","88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd",34270,34270,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/protected_inventory_postrender.csv","order56_local_evidence","88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd","88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd",34270,34270,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/protected_inventory_prerender.csv","order56_local_evidence","32699d8e319e71fe7dff1f651662ce7fa48c97212eb4c7e2499c5eddcaff25ab","32699d8e319e71fe7dff1f651662ce7fa48c97212eb4c7e2499c5eddcaff25ab",34270,34270,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/protected_reconciliation_postrender.csv","order56_local_evidence","90b8f16e39127e795d2c94c8b4e5ba9b59cc4e1d94771a3b7d261ec77fb1d157","90b8f16e39127e795d2c94c8b4e5ba9b59cc4e1d94771a3b7d261ec77fb1d157",39077,39077,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/reader_link_audit.csv","order56_local_evidence","798698334a1d76422bfc3c40e5456ccff7228f016dc95abed6b010f1fcae10c0","798698334a1d76422bfc3c40e5456ccff7228f016dc95abed6b010f1fcae10c0",4789,4789,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/reader_phrase_audit.csv","order56_local_evidence","485a8d0f3f63dfb3ff4d9a0c6b26147f435e70604e2444f9ac1848d09404a9f5","485a8d0f3f63dfb3ff4d9a0c6b26147f435e70604e2444f9ac1848d09404a9f5",911,911,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/render_console_classification.csv","order56_local_evidence","e2451c38b515f14cf641897331757408062e8139e1bf05b8caf15614ba849996","e2451c38b515f14cf641897331757408062e8139e1bf05b8caf15614ba849996",237,237,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/render_console.log","order56_local_evidence","49669a0abd7b15cd69a80979cb646ab7cb6d7f3a38ce128bdae26b4ffaed6ffa","49669a0abd7b15cd69a80979cb646ab7cb6d7f3a38ce128bdae26b4ffaed6ffa",2636,2636,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/render_execution.csv","order56_local_evidence","77e7e8bd03c10705ee137c55aabf1ee5b446f3b27c9a2d74b0f2ba984ca68bd3","77e7e8bd03c10705ee137c55aabf1ee5b446f3b27c9a2d74b0f2ba984ca68bd3",387,387,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/rendered_scientific_contract.csv","order56_local_evidence","3b308e95e64f3311ba91732e457bf9448212805001be82a43304f8f037278c77","3b308e95e64f3311ba91732e457bf9448212805001be82a43304f8f037278c77",404,404,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/scientific_contract_prerender.csv","order56_local_evidence","bb8c3f9456ffe98358d76fdecea39612b41c0475109c231a2ac0ac35e12b7882","bb8c3f9456ffe98358d76fdecea39612b41c0475109c231a2ac0ac35e12b7882",1115,1115,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/semantic_directory_prerender.csv","order56_local_evidence","5acf7ab1623cab12dc2a85e3a7818f807d66fb19d66697b72ddca831bc73006f","5acf7ab1623cab12dc2a85e3a7818f807d66fb19d66697b72ddca831bc73006f",117,117,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/semantic_invariance_audit.csv","order56_local_evidence","ff716f6ef6b5078f90c11b22dc51533ac09f77c1ae7ab4de9c995da8196ce5f5","ff716f6ef6b5078f90c11b22dc51533ac09f77c1ae7ab4de9c995da8196ce5f5",1228,1228,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/semantic_reverse_audit.csv","order56_local_evidence","985228224f85834936ee37ef6557de88a66de89ea56e6a53d04a727d65ffdb19","985228224f85834936ee37ef6557de88a66de89ea56e6a53d04a727d65ffdb19",762,762,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/served_root_symlink_audit.csv","order56_local_evidence","b1d1a1ad1eab6e657d357dd4410fb6066fbd93e860fe0405185ec333876065cb","b1d1a1ad1eab6e657d357dd4410fb6066fbd93e860fe0405185ec333876065cb",82,82,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/source_chunk_audit_prerender.csv","order56_local_evidence","c1bcf2af69739436d31a32d734010a8b58db2a3490beafd3406326703ff45af9","c1bcf2af69739436d31a32d734010a8b58db2a3490beafd3406326703ff45af9",208,208,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/source_endpoint_contract_prerender.csv","order56_local_evidence","5dfda2b4180a3121737fe106ac35bd3a8a1ac2e789bb8fb0efae81005ca5a61a","5dfda2b4180a3121737fe106ac35bd3a8a1ac2e789bb8fb0efae81005ca5a61a",1087,1087,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/source_formula_order_prerender.csv","order56_local_evidence","9e930e2b583d622741c6805afcdcf6937fb46152ff3aedcd4898801c440fd021","9e930e2b583d622741c6805afcdcf6937fb46152ff3aedcd4898801c440fd021",424,424,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/source_prohibited_call_audit_prerender.csv","order56_local_evidence","cf14f34200e65ab6bca53294ee40cc0efeb88af549004a09939522849f9063bc","cf14f34200e65ab6bca53294ee40cc0efeb88af549004a09939522849f9063bc",1191,1191,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/source_reader_targets_prerender.csv","order56_local_evidence","d00f181cfd9f180fcc4a5cf1412073ca1b718ca83fea883016428e205ceeab1b","d00f181cfd9f180fcc4a5cf1412073ca1b718ca83fea883016428e205ceeab1b",2713,2713,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/source_scientific_contract_prerender.csv","order56_local_evidence","9a6cfedbf34d236b8f40de9afb60ead815bca9117251eb0707187bb3726f043d","9a6cfedbf34d236b8f40de9afb60ead815bca9117251eb0707187bb3726f043d",1174,1174,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/stage3_manifest_postrender_audit.csv","order56_local_evidence","dad3b92eea862fb20a4ee022c36fb13196f4a221148d625024f80a71a2ee6d84","dad3b92eea862fb20a4ee022c36fb13196f4a221148d625024f80a71a2ee6d84",8061,8061,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/stage3_manifest_prerender_audit.csv","order56_local_evidence","0c8d6b9d4092d207ea1966f4532be097863b4a1b6b485ec41f29b435727f56c1","0c8d6b9d4092d207ea1966f4532be097863b4a1b6b485ec41f29b435727f56c1",22561,22561,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/table_endpoint_audit.csv","order56_local_evidence","1601fd56859053d81e5d882c1f195b4df63112a59e466c1eafdd0294f3e7d6e7","1601fd56859053d81e5d882c1f195b4df63112a59e466c1eafdd0294f3e7d6e7",1492,1492,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/table_header_reference_audit.csv","order56_local_evidence","9f5bef8868d1eca82fa4fdf8dcdf83d165e253cb59f1c231b6d5cef29c1fc95e","9f5bef8868d1eca82fa4fdf8dcdf83d165e253cb59f1c231b6d5cef29c1fc95e",28122,28122,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/verify_order56_h09_result.R","order56_local_evidence","c9e07d201defaebe4823d61b8fee3bcf6fce2cac3c90311c0c1e1c4d62b28ed0","c9e07d201defaebe4823d61b8fee3bcf6fce2cac3c90311c0c1e1c4d62b28ed0",79864,79864,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/versions_prerender.csv","order56_local_evidence","b456d3f37a0aeecfbe63bf0e25e8f970c57cff80180f03799cfb126f9fdb5b4e","b456d3f37a0aeecfbe63bf0e25e8f970c57cff80180f03799cfb126f9fdb5b4e",117,117,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_diagnostics_chest.png","order56_local_evidence","4297f7117d96191f7068205376ac91e7568fb273aaab71f089eab28c5f767166","4297f7117d96191f7068205376ac91e7568fb273aaab71f089eab28c5f767166",110052,110052,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_diagnostics_near.png","order56_local_evidence","71c412d17528332141ac6d8c9c42f9270ecb21c974c507b9fdd1ffc9cc644407","71c412d17528332141ac6d8c9c42f9270ecb21c974c507b9fdd1ffc9cc644407",109684,109684,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_interactions_checks.png","order56_local_evidence","2dc0dfc36c672767371c98dca48007ec452b88cb580a84c2b92e54443d604c9f","2dc0dfc36c672767371c98dca48007ec452b88cb580a84c2b92e54443d604c9f",129277,129277,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_paired.png","order56_local_evidence","d7d4e71e77f49ff3b0cadcb238a56dfdaecdcf78238b72bd48ccf839a239605c","d7d4e71e77f49ff3b0cadcb238a56dfdaecdcf78238b72bd48ccf839a239605c",89190,89190,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_provenance.png","order56_local_evidence","76313b4b32bd8053e0af5f0f00ade66378be427931c3480addb1cf3817c6b3fa","76313b4b32bd8053e0af5f0f00ade66378be427931c3480addb1cf3817c6b3fa",56054,56054,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_samples_primary.png","order56_local_evidence","1ceb4dadfdbcf8dc672ae38a5587bb7cf19850b3ee020643535de210c91fcd77","1ceb4dadfdbcf8dc672ae38a5587bb7cf19850b3ee020643535de210c91fcd77",97630,97630,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_sensitivities.png","order56_local_evidence","1be710aa486cf5ef87ee1baafaf9e425ee912ee93f6becc27e5e82e5cdc6db00","1be710aa486cf5ef87ee1baafaf9e425ee912ee93f6becc27e5e82e5cdc6db00",134282,134282,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_top.png","order56_local_evidence","e5b43c675378832ff3de3c08308260cd586f63243579291dfb8872b2d97e6b40","e5b43c675378832ff3de3c08308260cd586f63243579291dfb8872b2d97e6b40",151832,151832,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_full.png","order56_local_evidence","13f5fb794c55f2dd45f4e645ff813879d25da1a1742e9d2185660c50494e02e4","13f5fb794c55f2dd45f4e645ff813879d25da1a1742e9d2185660c50494e02e4",1515907,1515907,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_170mm_diagnostics_chest.png","order56_local_evidence","257f4123026d8de97f21ddde48b6f7a53f40a7b07528800c73894faef0cc061d","257f4123026d8de97f21ddde48b6f7a53f40a7b07528800c73894faef0cc061d",77194,77194,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_170mm_diagnostics_near_eye.png","order56_local_evidence","5c855eeb46c533c93cc90fe6df712063d188f1ebd74b7f72d205a0dd31c2db1a","5c855eeb46c533c93cc90fe6df712063d188f1ebd74b7f72d205a0dd31c2db1a",72443,72443,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_170mm_paired_placement.png","order56_local_evidence","ab7e69012b2d950a919cb468b048ed637308f10ca13071c43e7080296049f929","ab7e69012b2d950a919cb468b048ed637308f10ca13071c43e7080296049f929",43661,43661,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_170mm_primary_effects.png","order56_local_evidence","216a7e0a1f5faf65ea121315f7734285510357ef9ecc539e35f1ecca764359b1","216a7e0a1f5faf65ea121315f7734285510357ef9ecc539e35f1ecca764359b1",46519,46519,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_diagnostics_chest.png","order56_local_evidence","ae019a6424849e34c4de2676cb5374513f830687199bccb3ce4b7525d9a54594","ae019a6424849e34c4de2676cb5374513f830687199bccb3ce4b7525d9a54594",78913,78913,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_diagnostics_near.png","order56_local_evidence","1830c8f0c200cc2d808718c34548aa637aeada4b3b91cbfe271da2b778a1c143","1830c8f0c200cc2d808718c34548aa637aeada4b3b91cbfe271da2b778a1c143",73400,73400,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_interactions.png","order56_local_evidence","d48382ada1893523b611a1b5c64617c71d753fe6f6be0618c7fc03afac265329","d48382ada1893523b611a1b5c64617c71d753fe6f6be0618c7fc03afac265329",87610,87610,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_interpretation.png","order56_local_evidence","bd75dab4f1de84db95b1fd944878771a3c3fd9115d851c2b451b7a988c83933b","bd75dab4f1de84db95b1fd944878771a3c3fd9115d851c2b451b7a988c83933b",92544,92544,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_metrics_formulas.png","order56_local_evidence","9333b931b69a9abee791b88e986da39bb06f200cb52a2086d53772d6ae4660f3","9333b931b69a9abee791b88e986da39bb06f200cb52a2086d53772d6ae4660f3",95485,95485,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_model_checks.png","order56_local_evidence","c8f818ef02697bcb6481618af31c2a4e7d0d7cd1b795f528984f0be52b80f828","c8f818ef02697bcb6481618af31c2a4e7d0d7cd1b795f528984f0be52b80f828",84221,84221,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_paired.png","order56_local_evidence","c38e7ba454742eeec858b636788c5c679222bfc157cb8027f41681a1adeb7f8a","c38e7ba454742eeec858b636788c5c679222bfc157cb8027f41681a1adeb7f8a",68686,68686,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_primary_chest.png","order56_local_evidence","e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954","e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,76397,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_primary.png","order56_local_evidence","e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954","e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,76397,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_provenance.png","order56_local_evidence","b02fcc24fadd5eeba1fc77f0518d7e6146a74d3dc7a14941cb8d4b65fea33850","b02fcc24fadd5eeba1fc77f0518d7e6146a74d3dc7a14941cb8d4b65fea33850",61051,61051,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_samples.png","order56_local_evidence","05bec0e00578766ee68db67d7c0d3c8ab84868379ae805b786f887f0767e4a7d","05bec0e00578766ee68db67d7c0d3c8ab84868379ae805b786f887f0767e4a7d",73155,73155,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_sensitivities.png","order56_local_evidence","4078300fcaf223cea343d8d568621c4a68855a3ff3cdd8076a40a41ea64487f0","4078300fcaf223cea343d8d568621c4a68855a3ff3cdd8076a40a41ea64487f0",86726,86726,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_top.png","order56_local_evidence","ba5420aec380f03cb533bc20f6e8da912b7230b797144bf58741e2148f88b1cd","ba5420aec380f03cb533bc20f6e8da912b7230b797144bf58741e2148f88b1cd",95186,95186,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_full.png","order56_local_evidence","e3a7da0d87ef9b9e9c6be347184a506d0327d7585acbf497bd4f9645da469ffa","e3a7da0d87ef9b9e9c6be347184a506d0327d7585acbf497bd4f9645da469ffa",1147987,1147987,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_diagnostics.png","order56_local_evidence","b6444c2e06013c7c981ce64b86d03e6a27a6d618d03203f0eb6f306ef6927644","b6444c2e06013c7c981ce64b86d03e6a27a6d618d03203f0eb6f306ef6927644",36924,36924,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_formulas.png","order56_local_evidence","37497467ccbf1a3a415554021540c4fcd39922278f1e462c412cf7b7c536e8ce","37497467ccbf1a3a415554021540c4fcd39922278f1e462c412cf7b7c536e8ce",50716,50716,TRUE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_primary.png","order56_local_evidence","66cb19f373fd44d11fee5c8d93bf0478719643b1482b4d77e694eecaa757a984","66cb19f373fd44d11fee5c8d93bf0478719643b1482b4d77e694eecaa757a984",35907,35907,TRUE,"PASS"
