"path","role","expected_sha256","observed_sha256","expected_bytes","observed_bytes","execution_pin","status"
"artifacts/12_manifests/H09/H09_figure_manifest.csv","authorized four-row display record","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",4284,4284,TRUE,"PASS"
"artifacts/11_source_data/H09/H09_primary_effects_data.csv","frozen primary figure source","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6",6778,6778,TRUE,"PASS"
"artifacts/11_source_data/H09/H09_paired_placement_effects_data.csv","frozen paired figure source","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",8394,8394,TRUE,"PASS"
"artifacts/11_source_data/H09/H09_primary_diagnostic_figure_data.csv","frozen diagnostic figure source","b3119775c6725295b54af0fea735d89b892f4e9dcea94c9ff564248e5345854a","b3119775c6725295b54af0fea735d89b892f4e9dcea94c9ff564248e5345854a",9773267,9773267,TRUE,"PASS"
"scripts/report_harmonization/post_render_gt_html_semantics.R","semantic wrapper","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453,21453,TRUE,"PASS"
"scripts/report_harmonization/repair_gt_html_semantics.R","semantic engine","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747,17747,TRUE,"PASS"
"_quarto-nathealth.yml","accepted profile","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480,7480,TRUE,"PASS"
"renv.lock","protected lockfile","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,603493,TRUE,"PASS"
"audit/report_harmonization/report018_h09_result_release.md","original result release","68482d5bb752dc2a47f5b666cb7c8e3ca5289488a442f43d50cf55012b56103c","68482d5bb752dc2a47f5b666cb7c8e3ca5289488a442f43d50cf55012b56103c",10380,10380,TRUE,"PASS"
"audit/report_harmonization/report018_h09_result_release_manifest.csv","original result release seal","51feb12b928136c0816b626985524f3052fc3dfde66a759db345c0574ca38c5b","51feb12b928136c0816b626985524f3052fc3dfde66a759db345c0574ca38c5b",6805,6805,TRUE,"PASS"
"audit/report_harmonization/owner_orders/56_h09_result_report018_render.md","original owner order","6af0122bbe33399ac1d90351c06d538c163e6e472410800ba4b8750dbc169854","6af0122bbe33399ac1d90351c06d538c163e6e472410800ba4b8750dbc169854",10028,10028,TRUE,"PASS"
"audit/report_harmonization/report018_h09_order56_dispatch_manifest.csv","original dispatch seal","e7ccebebc2c8da84908556c0f26dce22b81cff5be47e7c2899a6877014615442","e7ccebebc2c8da84908556c0f26dce22b81cff5be47e7c2899a6877014615442",7235,7235,TRUE,"PASS"
"audit/report_harmonization/coordination_matrix.csv","pre-continuation coordination state","d37433f06848e8d3ab9a0001dcd16f58e83a4d9265c51b75c6eb658ca771624b","fe39920333934c30552698e98d370b47ce284c3814430123eda6c45867386e70",36078,36418,FALSE,"PASS"
