scenario_id,log_estimate_difference,detailed_stability_classification,predictor_id,site,primary_log_estimate,primary_log_standard_error,primary_ratio,primary_conf_low,primary_conf_high,sensitivity_log_estimate,sensitivity_log_standard_error,sensitivity_ratio,sensitivity_conf_low,sensitivity_conf_high
H06-S-EMP-NE,3.365363543395006e-16,stable within model uncertainty,previous_sleep_duration_centered_h,MPI,-0.00840277371079209,0.09449187264502892,0.9916324309177084,0.8226156529343001,1.1953758411235822,-0.008402773710791754,0.0944918726450113,0.9916324309177087,0.8225519452434179,1.1954684244978182
H06-S-EMP-NE,-2.9351521213527576e-14,stable within model uncertainty,work_free_day,TUM,0.10688202631619025,0.2869887903722301,1.112802965269975,0.6308698176895677,1.9628937774338,0.1068820263161609,0.28698879037217234,1.112802965269942,0.6307214392281741,1.9633555520626422
H06-S-EMP-NE,-1.1102230246251565e-15,stable within model uncertainty,activity_status,TUM,0.5479408544668589,0.3951462164567788,1.729687669703004,0.7917696272187812,3.77864890477279,0.5479408544668578,0.3951462164567622,1.729687669703002,0.7915132357346141,3.779872906289246
H06-S-EMP-NE,-6.591949208711867e-16,stable within model uncertainty,previous_sleep_duration_centered_h,TUM,-0.01160793109375536,0.1234351637518126,0.9884591810098268,0.7743676877827387,1.2617411185120946,-0.011607931093756019,0.1234351637518322,0.988459181009826,0.7742893481721376,1.2618687766132113
H06-S-EMP-NE,-0.5983923861215776,stable within model uncertainty,work_free_day,FUSPCEU,-0.14625278801976213,0.526702404960053,0.8639392820783751,0.3048794565300897,2.4481514484870974,-0.7446451741413398,0.39891782475693904,0.4749027778339131,0.215702231118081,1.0455740175951385
H06-S-EMP-NE,-0.10843137085727789,stable within model uncertainty,activity_status,FUSPCEU,0.16774917223402602,0.24663930268920473,1.1826399345093352,0.7261526397098776,1.926092584687218,0.059317801376748136,0.247027242037029,1.0611124101456995,0.6509020858272778,1.7298447362235025
H06-S-EMP-NE,0.07637684767616529,stable within model uncertainty,previous_sleep_duration_centered_h,FUSPCEU,-0.1038129568253453,0.07715216701664261,0.9013938812276472,0.773843164210266,1.0499684777132297,-0.027436109149180023,0.045447951403351575,0.9729368423303629,0.8892743857749589,1.0644702178606626
H06-S-EMP-NE,-2.853273173286652e-14,stable within model uncertainty,work_free_day,IZTECH,-0.18741490972867417,0.20676683876107035,0.8290996634943207,0.5508410979175137,1.247921142059252,-0.1874149097287027,0.20676683876104252,0.8290996634942971,0.5507477536439863,1.2481326477651127
H06-S-EMP-NE,-2.886579864025407e-15,stable within model uncertainty,activity_status,IZTECH,0.1767288979176045,0.30623288773162544,1.1933075411119742,0.6512476793149611,2.186545814908047,0.1767288979176016,0.30623288773158575,1.1933075411119707,0.6510842384044948,2.1870947009318162
H06-S-EMP-NE,-2.4147350785597155e-15,stable within model uncertainty,previous_sleep_duration_centered_h,IZTECH,-0.10877294465966486,0.05055529274729718,0.8969340480451962,0.8115988332335627,0.9912417977949768,-0.10877294465966728,0.05055529274730036,0.8969340480451939,0.8115652040516322,0.9912828723144175
H06-S-EMP-NE,-2.528532938583794e-14,stable within model uncertainty,work_free_day,UCR,-0.18128563777899775,0.33762993255827084,0.8341970464703221,0.427855674492212,1.6264473134911657,-0.18128563777902304,0.3376299325582775,0.8341970464703011,0.42773728983931847,1.626897464565659
H06-S-EMP-NE,1.9317880628477724e-14,stable within model uncertainty,activity_status,UCR,0.3781074320823319,0.45282405705672246,1.4595197336976593,0.5960804356758309,3.573675171267257,0.3781074320823512,0.4528240570566592,1.4595197336976875,0.5958592428562262,3.575001778678392
H06-S-EMP-NE,-4.260480856999038e-15,stable within model uncertainty,previous_sleep_duration_centered_h,UCR,0.00579530915426895,0.09810486466956984,1.0058121344452504,0.8284382118707665,1.2211629489093698,0.00579530915426469,0.09810486466953171,1.0058121344452462,0.8283716001793495,1.2212611460584466
H06-S-EMP-NE,0.15034043126914098,stable within model uncertainty,work_free_day,KNUST,-0.630769127738839,0.4373136160711246,0.5321823273682171,0.22411782029765465,1.263701517295258,-0.480428696469698,0.46001025961590997,0.6185181784026524,0.24894980718718912,1.5367143334514783
H06-S-EMP-NE,-0.18805447298291722,stable within model uncertainty,activity_status,KNUST,0.890256724634723,0.6913627844200185,2.4357548893136727,0.6206703345731882,9.55886168604352,0.7022022516518058,0.44128699825707585,2.018192384545581,0.8429637704103249,4.831880851836772
H06-S-EMP-NE,-0.11214494129417611,precision-sensitive,previous_sleep_duration_centered_h,KNUST,-0.09080301501584732,0.11184608830800467,0.9131975793936932,0.7319921769788457,1.1392605621174563,-0.20294795631002344,0.07705701056134774,0.8163207246628239,0.7008958081882255,0.9507540460779611
