path,bytes,sha256,resolved_path,observed_sha256,observed_bytes,passed,authority_set
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/candidate.html,2707662,702d07f2db41338920e8d58d9807d66fabe05e0aa7d632e18ed1a67f34d21f15,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/candidate.html,702d07f2db41338920e8d58d9807d66fabe05e0aa7d632e18ed1a67f34d21f15,2707662,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/embedded_figure_checks.csv,1431,f50d9d60ca87e70752c04861522567a41382ad348c42dabc08fcf754011e3ebc,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/embedded_figure_checks.csv,f50d9d60ca87e70752c04861522567a41382ad348c42dabc08fcf754011e3ebc,1431,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/ledger.csv,658265,fe6d24b8daf9ff2a1df02a3553a9280ee0dcd03a959248cd09ad73bdafda0fe2,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/ledger.csv,fe6d24b8daf9ff2a1df02a3553a9280ee0dcd03a959248cd09ad73bdafda0fe2,658265,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/session_and_command.txt,1485,788f259a3e7c57149027585178147aeea35ad996fc7e5fa3ea7a5d963d8a4f02,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/session_and_command.txt,788f259a3e7c57149027585178147aeea35ad996fc7e5fa3ea7a5d963d8a4f02,1485,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/summary.json,487,f555212ad81bcccc2cd392877e0d2bc74453a78a88c5cc581d094088629ff634,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_semantic_002/summary.json,f555212ad81bcccc2cd392877e0d2bc74453a78a88c5cc581d094088629ff634,487,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/00_preflight.R,2896,a72b91a93135ee1fff30bcd62a3a15c39e6ae46f28db9ec13792ba9a17a7cdab,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/00_preflight.R,a72b91a93135ee1fff30bcd62a3a15c39e6ae46f28db9ec13792ba9a17a7cdab,2896,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/01_prospective_contract.R,4747,ce68c05d1cad534612adb8dae662c5685b78177264984a92354fd97614d9659b,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/01_prospective_contract.R,ce68c05d1cad534612adb8dae662c5685b78177264984a92354fd97614d9659b,4747,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/02_prospective_contract_v2.R,4816,a2ac446d3964a0d418809eb670cb04c6d169eca8adc6204df39aef79feadf74c,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/02_prospective_contract_v2.R,a2ac446d3964a0d418809eb670cb04c6d169eca8adc6204df39aef79feadf74c,4816,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/03_prospective_contract_v3.R,4824,92c4681f00c153d503d73bc11c59f0460840623d142341e0d2df0d42436b4a13,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/03_prospective_contract_v3.R,92c4681f00c153d503d73bc11c59f0460840623d142341e0d2df0d42436b4a13,4824,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/04_verify_complete_sources.R,10804,dd81a4b8c8c5e20c9020374e96a550efe9ab925f845daf228c132bb9c4f5730a,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/04_verify_complete_sources.R,dd81a4b8c8c5e20c9020374e96a550efe9ab925f845daf228c132bb9c4f5730a,10804,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/05_claim_provenance.R,6321,ec02827af556866b8e69a25ec57b38360d4e64d1d8053dab371691a3e59a81c1,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/05_claim_provenance.R,ec02827af556866b8e69a25ec57b38360d4e64d1d8053dab371691a3e59a81c1,6321,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/06_verify_preservation.R,3336,ad0c55c5454a22f6d8734182530b7e71ed81c69e6837257c3c4fe70590e08021,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/06_verify_preservation.R,ad0c55c5454a22f6d8734182530b7e71ed81c69e6837257c3c4fe70590e08021,3336,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/07_render_internal_replacement_once.py,6156,a88b169ce9cf805af738ea7726ed7d506657d7db1b8865583baeab2a2be9257c,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/07_render_internal_replacement_once.py,a88b169ce9cf805af738ea7726ed7d506657d7db1b8865583baeab2a2be9257c,6156,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/08_verify_semantic_candidate.R,5921,2029e4948fb93419ffb046b44702b6d7966b5f369a3edf4cbe633e0bd23ec682,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/08_verify_semantic_candidate.R,2029e4948fb93419ffb046b44702b6d7966b5f369a3edf4cbe633e0bd23ec682,5921,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/09_verify_render_contract.R,6623,ee8165771f5191274cfe72d7548db0704e4177a068b52e2e5742939ca79d6ce8,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/09_verify_render_contract.R,ee8165771f5191274cfe72d7548db0704e4177a068b52e2e5742939ca79d6ce8,6623,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/10_promote_and_prepare_loopback.R,4054,40d6a2e62cefd2e590d62cddb2adf0af056d4ce2afa8151dcc375af02ddd24cb,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/10_promote_and_prepare_loopback.R,40d6a2e62cefd2e590d62cddb2adf0af056d4ce2afa8151dcc375af02ddd24cb,4054,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/11_audit_visual_defect.R,3536,58319e5b3d6cf4345176ed3a6a30fe02a01f0aaa09f82845e194a27b7795c44b,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/11_audit_visual_defect.R,58319e5b3d6cf4345176ed3a6a30fe02a01f0aaa09f82845e194a27b7795c44b,3536,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/12_seal_visual_stop.R,8394,842a21afb64c5a45c4f0f606b5686452780602f6446e2a558d1406aa71b58b3c,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/12_seal_visual_stop.R,842a21afb64c5a45c4f0f606b5686452780602f6446e2a558d1406aa71b58b3c,8394,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/prospective_parser_stop_001.md,526,74921fd6b8437994be934754513ff883666a9bd0f7fa8a4e0f828d204a21de2c,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/prospective_parser_stop_001.md,74921fd6b8437994be934754513ff883666a9bd0f7fa8a4e0f828d204a21de2c,526,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/prospective_parser_stop_002.md,381,e48e80c93c61e9600e6926824e422935edb7e690f9e68067cad68f27599aefb7,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/prospective_parser_stop_002.md,e48e80c93c61e9600e6926824e422935edb7e690f9e68067cad68f27599aefb7,381,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/current_endpoint_preimages.csv,946,cec537d8d2b6c81457162927634cf84464d5a9ad52ba953e88910caecb7e1f20,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/current_endpoint_preimages.csv,cec537d8d2b6c81457162927634cf84464d5a9ad52ba953e88910caecb7e1f20,946,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/handoff.md,2761,262fc80f52afb2729e1ac2a2b733a408929bc555352a27dcfe5a48480fdda2ef,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/handoff.md,262fc80f52afb2729e1ac2a2b733a408929bc555352a27dcfe5a48480fdda2ef,2761,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/history/implementation_and_reconciliation.html,2707662,702d07f2db41338920e8d58d9807d66fabe05e0aa7d632e18ed1a67f34d21f15,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/history/implementation_and_reconciliation.html,702d07f2db41338920e8d58d9807d66fabe05e0aa7d632e18ed1a67f34d21f15,2707662,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/history/implementation_and_reconciliation.qmd,15689,d8477c9c0080a4bc97ec1a88834514ace40fa40f657d68a3be3a4e2f3c9c4041,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/history/implementation_and_reconciliation.qmd,d8477c9c0080a4bc97ec1a88834514ace40fa40f657d68a3be3a4e2f3c9c4041,15689,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/independent/audit_exploratory_reader_tables.R,6785,58e66dfe0a5fcd6a3d913b067adb4a61503d8fd6c2f6cfcee8900a52d35c2e58,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/independent/audit_exploratory_reader_tables.R,58e66dfe0a5fcd6a3d913b067adb4a61503d8fd6c2f6cfcee8900a52d35c2e58,6785,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/independent/exploratory_tables_fixture_execution_001/execution.log,67,86c80525bb7c5f5e718f3953f4fd8f559f855b5c5b39afe9bc5389de1abcce1c,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/independent/exploratory_tables_fixture_execution_001/execution.log,86c80525bb7c5f5e718f3953f4fd8f559f855b5c5b39afe9bc5389de1abcce1c,67,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/independent/exploratory_tables_fixture_execution_001/finish.json,878,568228b8e00ef71ece2227de8896cdf08ba8fde7dab10fffd51fdafccef4a46f,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/independent/exploratory_tables_fixture_execution_001/finish.json,568228b8e00ef71ece2227de8896cdf08ba8fde7dab10fffd51fdafccef4a46f,878,TRUE,finishing003_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/independent/exploratory_tables_fixture_execution_001/start.json,727,020fccccac5eb26fbed6f4675c96e7491b320c5000ba8b113603013e0ed40162,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/recovery_002/stopped_package/independent/exploratory_tables_fixture_execution_001/start.json,020fccccac5eb26fbed6f4675c96e7491b320c5000ba8b113603013e0ed40162,727,TRUE,finishing003_dispatch
