"path","sha256","bytes","observed_sha256","observed_bytes","exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/04_seal_prefit_stop.R","9bbe13143a8326a226d214165c51bc9f4db485b4395afac5c6d031f8a7e2532b",5124,"9bbe13143a8326a226d214165c51bc9f4db485b4395afac5c6d031f8a7e2532b",5124,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/05_saved_derivative_gate_v2.R","25dfbbc1e137cf4924970dec3ad11fb673c4d74fe54511d53dac723e78036b9a",7841,"25dfbbc1e137cf4924970dec3ad11fb673c4d74fe54511d53dac723e78036b9a",7841,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/06_derive_primary_estimands_v2.R","729ce699c57d9ab91cc16668c074742cc4929035102a079866390291964037ba",14641,"729ce699c57d9ab91cc16668c074742cc4929035102a079866390291964037ba",14641,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/06_derive_primary_estimands.R","dc88dfca95189435dcf456069d4d69857ecba5c5d2b35abba188c1fca7fc1ea0",14586,"dc88dfca95189435dcf456069d4d69857ecba5c5d2b35abba188c1fca7fc1ea0",14586,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/boundary_model_contract.R","a0c8e8c62c9ef0dd4402abca414fba2e735ca13157cec6477669ccf031fdc5dd",13006,"a0c8e8c62c9ef0dd4402abca414fba2e735ca13157cec6477669ccf031fdc5dd",13006,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/compiled/endpoint_inflated_betabinomial.cpp","4e7ff70aee219f83cd432eb791709250fe6ef0f5adacc95a5946c6435d360374",7835,"4e7ff70aee219f83cd432eb791709250fe6ef0f5adacc95a5946c6435d360374",7835,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/compiled/endpoint_inflated_betabinomial.o","37eacddfd07854d8692bb41ec024525803c41ebcf4dd3842fd66c9d54701fbca",12525232,"37eacddfd07854d8692bb41ec024525803c41ebcf4dd3842fd66c9d54701fbca",12525232,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/compiled/endpoint_inflated_betabinomial.so","86110864b46a11d3fa183f78bce41edc8cf1f8abf4613ba988f5367d8b2d2361",12478672,"86110864b46a11d3fa183f78bce41edc8cf1f8abf4613ba988f5367d8b2d2361",12478672,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/estimand_interface.R","1a5a18f55231c6176d84dffdf62bab9e2479d97eb711180179d5356c1ff64a99",17678,"1a5a18f55231c6176d84dffdf62bab9e2479d97eb711180179d5356c1ff64a99",17678,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/fit_candidate_interface.R","7b9dbacb50b922c4fc67241c673436762da1853b2f9161482f0d964a676bea69",16592,"7b9dbacb50b922c4fc67241c673436762da1853b2f9161482f0d964a676bea69",16592,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/run_bounded_job_v2.py","1d108833c89ac2815b01075db8d43a1f527c4fabdd09968c4f89a77efe4f1698",6103,"1d108833c89ac2815b01075db8d43a1f527c4fabdd09968c4f89a77efe4f1698",6103,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/run_bounded_job.py","8e24c1f43f9586f6f4d491ffda7fceed0875184fd86504de7e12671eb3b5ff3b",4150,"8e24c1f43f9586f6f4d491ffda7fceed0875184fd86504de7e12671eb3b5ff3b",4150,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/runtime_contract.R","63c92ae3c619e67fb2d56a07db3b5accb8f059828e975242479694909bed2903",2837,"63c92ae3c619e67fb2d56a07db3b5accb8f059828e975242479694909bed2903",2837,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/00_verify_recovery_code.R","538d2d5bafc8926c9396f4376685cebb89cdae71d05469cc32f3bb70c273ab64",3366,"538d2d5bafc8926c9396f4376685cebb89cdae71d05469cc32f3bb70c273ab64",3366,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/01_complete_preflight_evidence_copy.R","4814d7ce2559de03c57f3853749fb689f07cf94d87daf0844e688be336fa8302",4966,"4814d7ce2559de03c57f3853749fb689f07cf94d87daf0844e688be336fa8302",4966,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/author_gate.md","668da4fa76df6a8e8a09dccbd9da2c672af3b1a5b905f389159a72f51123f88b",426,"668da4fa76df6a8e8a09dccbd9da2c672af3b1a5b905f389159a72f51123f88b",426,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/code_identity.csv","48e8087f33efa5cb550deb6450428cb298b907039fa9725752e0ff954ab99a16",702,"48e8087f33efa5cb550deb6450428cb298b907039fa9725752e0ff954ab99a16",702,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/code_verification.csv","3c9fe8d859c0167e39f66dee82f94a32f6037d9081754645a36c0fd377418f07",157,"3c9fe8d859c0167e39f66dee82f94a32f6037d9081754645a36c0fd377418f07",157,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/01_seal_stop.R","9f864b9285a20fff2e981b71bda6972f1cdb1b8166db620d12fe3262f24d58da",7842,"9f864b9285a20fff2e981b71bda6972f1cdb1b8166db620d12fe3262f24d58da",7842,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/author_gate.md","1dbb42556fd50d9cc5e071290e0c1e0cc217876fece6066ecf0e16d2c9bc92fe",459,"1dbb42556fd50d9cc5e071290e0c1e0cc217876fece6066ecf0e16d2c9bc92fe",459,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/final_manifest_verification.csv","1be8b830831f0daca427748e88bdf7d044daf1386bd7e120e2be42757a2887eb",42220,"1be8b830831f0daca427748e88bdf7d044daf1386bd7e120e2be42757a2887eb",42220,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/final_manifest.csv","b15ce21db75fe4eaab7a2f74019611bbe4048a4172626a6cc1fba563fce23067",31936,"b15ce21db75fe4eaab7a2f74019611bbe4048a4172626a6cc1fba563fce23067",31936,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/finalization_checks.csv","278351bd0c0a71d5d92d42467996b3d66b20654ea39df1306465e8a05b644c93",558,"278351bd0c0a71d5d92d42467996b3d66b20654ea39df1306465e8a05b644c93",558,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/preservation_summary.csv","a1dadc3abe61ee5fe2dadfb8fec31a453f4ccc5340feae6d52a000ce77d2647f",1340,"a1dadc3abe61ee5fe2dadfb8fec31a453f4ccc5340feae6d52a000ce77d2647f",1340,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/process_teardown.md","0005ba16f67c5c49d8f5a927c17fdce58cec7e7baae835912dfaf8327292021a",581,"0005ba16f67c5c49d8f5a927c17fdce58cec7e7baae835912dfaf8327292021a",581,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/protected_identity_verification.csv","6fe225b96b133f832cb68abc020a579cc3dd5ab27c9c64cd50edf0d9dd5a7fb6",2246186,"6fe225b96b133f832cb68abc020a579cc3dd5ab27c9c64cd50edf0d9dd5a7fb6",2246186,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/runtime_accumulator.csv","796fa459653375bbe38be1344bb1bce2addc80e44ea1875d996baa4a8fa2eafd",1714,"796fa459653375bbe38be1344bb1bce2addc80e44ea1875d996baa4a8fa2eafd",1714,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/runtime_scope.txt","88bf2c6b89c1e93fa19826a5c32380c5926d375928f88fe1a68be095f641f95d",114,"88bf2c6b89c1e93fa19826a5c32380c5926d375928f88fe1a68be095f641f95d",114,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/scientific_assessment.md","a8c8821aea22417410482ed72ff1fb2169c3ddadc980622e977d07768f3d825f",1209,"a8c8821aea22417410482ed72ff1fb2169c3ddadc980622e977d07768f3d825f",1209,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/session.txt","c4c4335101b6ebeb7a6cc95743d2868d6c860a4eb5e18de0eaf19a60143bdaab",791,"c4c4335101b6ebeb7a6cc95743d2868d6c860a4eb5e18de0eaf19a60143bdaab",791,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/stage2_handoff.md","23605325d066fed6f05dd4ed929cedecb8663c6c78827d5656174665e5fb7c56",3170,"23605325d066fed6f05dd4ed929cedecb8663c6c78827d5656174665e5fb7c56",3170,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/stored_model_gate_inventory.csv","2e8b82f3beea5b2cebb921230bd66ad1edd5af7c5d73e726790149a896628197",1741,"2e8b82f3beea5b2cebb921230bd66ad1edd5af7c5d73e726790149a896628197",1741,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/unexecuted_output_paths.csv","1797e235a7b259e6426e3adc16fe78ed69d6cfc8e855c316cc906c8e277909ea",1770,"1797e235a7b259e6426e3adc16fe78ed69d6cfc8e855c316cc906c8e277909ea",1770,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/01_seal_scientific_gate_stop.R","d281500c72fb426d73a75c9d1072bdca78829fbb2f793006a007cef9817ca0eb",7148,"d281500c72fb426d73a75c9d1072bdca78829fbb2f793006a007cef9817ca0eb",7148,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/author_gate.md","d9c8d95ce57faecbed7a5009c2637b25b1b8f0d873b1072cc69839cfb2600b32",767,"d9c8d95ce57faecbed7a5009c2637b25b1b8f0d873b1072cc69839cfb2600b32",767,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/finalization_checks.csv","c8dabe78033fe7d672c7fafffab48f043c569335185ce6e5c89302b4155c6d58",642,"c8dabe78033fe7d672c7fafffab48f043c569335185ce6e5c89302b4155c6d58",642,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/nested_manifest_verification.csv","989b3f5f24cf0946e84628814443c50669e15f7c8ac97d115b54c761cf00aeaa",1113,"989b3f5f24cf0946e84628814443c50669e15f7c8ac97d115b54c761cf00aeaa",1113,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/process_teardown.md","8d79b0be6880a7303790b43089363ff326ea8717b2f53ae9987a2a39e5f845b3",566,"8d79b0be6880a7303790b43089363ff326ea8717b2f53ae9987a2a39e5f845b3",566,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/protected_identity_verification.csv","a202bb09e785c8f9bbc4a466d3f8076657bab0bd872ac964c45aa23f151290d1",2595471,"a202bb09e785c8f9bbc4a466d3f8076657bab0bd872ac964c45aa23f151290d1",2595471,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/runtime_accumulator.csv","888fa91deebb5696919aef29465c90e3f4522cfd2daeda5d3bb57adcc3bdd702",1983,"888fa91deebb5696919aef29465c90e3f4522cfd2daeda5d3bb57adcc3bdd702",1983,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/runtime_scope.txt","665eb608ba84460621c58d1c49f623c9776a45025310ea543aff329e63cac60d",98,"665eb608ba84460621c58d1c49f623c9776a45025310ea543aff329e63cac60d",98,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/scientific_assessment.md","4f46d3ef238b4f2533a7aec608825872baf2703abe26ee4819935c93bb79bdc3",1587,"4f46d3ef238b4f2533a7aec608825872baf2703abe26ee4819935c93bb79bdc3",1587,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/session.txt","012b95a918b28e0118c1dc87b333e8ff2b3604b18881b34fba90b64c5be5595e",804,"012b95a918b28e0118c1dc87b333e8ff2b3604b18881b34fba90b64c5be5595e",804,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/stage2_handoff.md","a9218c8e1a1b15d67f6e72ffb3f6be634acbefb6ab06b1479c2800fc483c1347",3511,"a9218c8e1a1b15d67f6e72ffb3f6be634acbefb6ab06b1479c2800fc483c1347",3511,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/unexecuted_output_paths.csv","72a548e9e5cf350a55c86ef331b466dcd8100de520ed351ae52bf80b1fd86c5a",1623,"72a548e9e5cf350a55c86ef331b466dcd8100de520ed351ae52bf80b1fd86c5a",1623,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/manifest_verification.csv","657e27234f91e8aa358e8e716585549f06c6d202f681549c69582d6a46ef2a64",785,"657e27234f91e8aa358e8e716585549f06c6d202f681549c69582d6a46ef2a64",785,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/new_path_state.csv","ca800849f82ad83dedbaa36b96c26a006a37b732cb160dc8e0b290b368dc87d5",1314,"ca800849f82ad83dedbaa36b96c26a006a37b732cb160dc8e0b290b368dc87d5",1314,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/preflight_evidence_manifest.csv","6368e8d772f88a86d501d0e5d8930873241bde2cde0fd1ae943ddaf40c7a3566",1616,"6368e8d772f88a86d501d0e5d8930873241bde2cde0fd1ae943ddaf40c7a3566",1616,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/preflight.R","ce9e4741d4fa238fcf4ec07dfaa48173369046802ec284d0e8609400fca0612a",6223,"ce9e4741d4fa238fcf4ec07dfaa48173369046802ec284d0e8609400fca0612a",6223,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/protected_verification.csv","d6bc552f06620eb0f48f177e0f8c747e36624229562ac912147496589ff6c08b",2595468,"d6bc552f06620eb0f48f177e0f8c747e36624229562ac912147496589ff6c08b",2595468,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/session.txt","346b47edee3dc48826a3d9805cd69e65a179a40dee84ec792f59371cf9a013f6",837,"346b47edee3dc48826a3d9805cd69e65a179a40dee84ec792f59371cf9a013f6",837,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/source_and_process_checks.md","fc0de3044bfd01bd87dd3be68a7d80c57a66b406f025f077db1568f7aea43150",1630,"fc0de3044bfd01bd87dd3be68a7d80c57a66b406f025f077db1568f7aea43150",1630,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/source_reverse_proofs.csv","371ea66683327b69a02976cb13ca92813d4f9fabaf9fa564e6cc2c510a7e69cb",760,"371ea66683327b69a02976cb13ca92813d4f9fabaf9fa564e6cc2c510a7e69cb",760,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/evidence_copy_recovery_001/execution.json","1cbf1c7a2bd4a29f825a02485a7d55cb15f9de924966ee20bacba8ea00cb26a7",851,"1cbf1c7a2bd4a29f825a02485a7d55cb15f9de924966ee20bacba8ea00cb26a7",851,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/evidence_copy_recovery_001/preflight.txt","5c914a728eca56266a392e45aa8718b7c657964d5c238f1c33c9bb60030365a2",1737,"5c914a728eca56266a392e45aa8718b7c657964d5c238f1c33c9bb60030365a2",1737,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/evidence_copy_stop/01_seal_stop.R","4f9b35dcc6297fce9f995756aeef080506881bab4135fe2f87adbbe177a44140",4674,"4f9b35dcc6297fce9f995756aeef080506881bab4135fe2f87adbbe177a44140",4674,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/evidence_copy_stop/execution.txt","fd48651b8a30eaa6a2524789361a86974d513f2280b3c3fadc29ce37bec7232c",1017,"fd48651b8a30eaa6a2524789361a86974d513f2280b3c3fadc29ce37bec7232c",1017,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/evidence_copy_stop/finalization_checks.csv","f1bc864fa4da255bcfbef05140456839cd36e5d97fc994eefe7967d6ebf9c860",483,"f1bc864fa4da255bcfbef05140456839cd36e5d97fc994eefe7967d6ebf9c860",483,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/evidence_copy_stop/protected_post_rehash.csv","94646c7f221f8ac01366408627d66e7908a63f63f4909200a921163a26c2f706",1896907,"94646c7f221f8ac01366408627d66e7908a63f63f4909200a921163a26c2f706",1896907,TRUE
