"table_index","table_endpoint","attribute","attribute_index","pre_value_start_byte","pre_value_end_byte","pre_value","post_value","intended_pre_ids","intended_post_ids","post_value_start_byte","post_value_end_byte","pre_value_bytes","post_value_bytes"
1,"tbl-h06d-prep-execution-boundary","headers",10,4978088,4978095,"Activity","tbl-h06d-prep-execution-boundary--gt-0001","Activity","tbl-h06d-prep-execution-boundary--gt-0001",4978496,4978536,8,41
1,"tbl-h06d-prep-execution-boundary","headers",11,4978184,4978189,"Status","tbl-h06d-prep-execution-boundary--gt-0002","Status","tbl-h06d-prep-execution-boundary--gt-0002",4978625,4978665,6,41
1,"tbl-h06d-prep-execution-boundary","headers",12,4978257,4978263,"Purpose","tbl-h06d-prep-execution-boundary--gt-0003","Purpose","tbl-h06d-prep-execution-boundary--gt-0003",4978733,4978773,7,41
1,"tbl-h06d-prep-execution-boundary","headers",13,4978382,4978389,"Activity","tbl-h06d-prep-execution-boundary--gt-0001","Activity","tbl-h06d-prep-execution-boundary--gt-0001",4978892,4978932,8,41
1,"tbl-h06d-prep-execution-boundary","headers",14,4978467,4978472,"Status","tbl-h06d-prep-execution-boundary--gt-0002","Status","tbl-h06d-prep-execution-boundary--gt-0002",4979010,4979050,6,41
1,"tbl-h06d-prep-execution-boundary","headers",15,4978529,4978535,"Purpose","tbl-h06d-prep-execution-boundary--gt-0003","Purpose","tbl-h06d-prep-execution-boundary--gt-0003",4979107,4979147,7,41
1,"tbl-h06d-prep-execution-boundary","headers",16,4978658,4978665,"Activity","tbl-h06d-prep-execution-boundary--gt-0001","Activity","tbl-h06d-prep-execution-boundary--gt-0001",4979270,4979310,8,41
1,"tbl-h06d-prep-execution-boundary","headers",17,4978755,4978760,"Status","tbl-h06d-prep-execution-boundary--gt-0002","Status","tbl-h06d-prep-execution-boundary--gt-0002",4979400,4979440,6,41
1,"tbl-h06d-prep-execution-boundary","headers",18,4978828,4978834,"Purpose","tbl-h06d-prep-execution-boundary--gt-0003","Purpose","tbl-h06d-prep-execution-boundary--gt-0003",4979508,4979548,7,41
1,"tbl-h06d-prep-execution-boundary","headers",19,4978950,4978957,"Activity","tbl-h06d-prep-execution-boundary--gt-0001","Activity","tbl-h06d-prep-execution-boundary--gt-0001",4979664,4979704,8,41
1,"tbl-h06d-prep-execution-boundary","headers",20,4979050,4979055,"Status","tbl-h06d-prep-execution-boundary--gt-0002","Status","tbl-h06d-prep-execution-boundary--gt-0002",4979797,4979837,6,41
1,"tbl-h06d-prep-execution-boundary","headers",21,4979112,4979118,"Purpose","tbl-h06d-prep-execution-boundary--gt-0003","Purpose","tbl-h06d-prep-execution-boundary--gt-0003",4979894,4979934,7,41
2,"tbl-h06d-prep-input-provenance","id",1,4994721,4994725,"Input","tbl-h06d-prep-input-provenance--gt-0001","","",4995537,4995575,5,39
2,"tbl-h06d-prep-input-provenance","id",2,4994848,4994851,"Path","tbl-h06d-prep-input-provenance--gt-0002","","",4995698,4995736,4,39
2,"tbl-h06d-prep-input-provenance","id",3,4994973,4994986,"SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003","","",4995858,4995896,14,39
2,"tbl-h06d-prep-input-provenance","id",4,4995118,4995123,"Status","tbl-h06d-prep-input-provenance--gt-0004","","",4996028,4996066,6,39
2,"tbl-h06d-prep-input-provenance","headers",1,4995336,4995340,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",4996279,4996317,5,39
2,"tbl-h06d-prep-input-provenance","headers",2,4995413,4995416,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",4996390,4996428,4,39
2,"tbl-h06d-prep-input-provenance","headers",3,4995549,4995562,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",4996561,4996599,14,39
2,"tbl-h06d-prep-input-provenance","headers",4,4995619,4995624,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",4996656,4996694,6,39
2,"tbl-h06d-prep-input-provenance","headers",5,4995708,4995712,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",4996778,4996816,5,39
2,"tbl-h06d-prep-input-provenance","headers",6,4995796,4995799,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",4996900,4996938,4,39
2,"tbl-h06d-prep-input-provenance","headers",7,4995932,4995945,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",4997071,4997109,14,39
2,"tbl-h06d-prep-input-provenance","headers",8,4996013,4996018,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",4997177,4997215,6,39
2,"tbl-h06d-prep-input-provenance","headers",9,4996090,4996094,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",4997287,4997325,5,39
2,"tbl-h06d-prep-input-provenance","headers",10,4996161,4996164,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",4997392,4997430,4,39
2,"tbl-h06d-prep-input-provenance","headers",11,4996282,4996295,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",4997548,4997586,14,39
2,"tbl-h06d-prep-input-provenance","headers",12,4996352,4996357,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",4997643,4997681,6,39
2,"tbl-h06d-prep-input-provenance","headers",13,4996441,4996445,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",4997765,4997803,5,39
2,"tbl-h06d-prep-input-provenance","headers",14,4996528,4996531,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",4997886,4997924,4,39
2,"tbl-h06d-prep-input-provenance","headers",15,4996634,4996647,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",4998027,4998065,14,39
2,"tbl-h06d-prep-input-provenance","headers",16,4996715,4996720,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",4998133,4998171,6,39
2,"tbl-h06d-prep-input-provenance","headers",17,4996792,4996796,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",4998243,4998281,5,39
2,"tbl-h06d-prep-input-provenance","headers",18,4996866,4996869,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",4998351,4998389,4,39
2,"tbl-h06d-prep-input-provenance","headers",19,4996962,4996975,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",4998482,4998520,14,39
2,"tbl-h06d-prep-input-provenance","headers",20,4997032,4997037,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",4998577,4998615,6,39
2,"tbl-h06d-prep-input-provenance","headers",21,4997121,4997125,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",4998699,4998737,5,39
2,"tbl-h06d-prep-input-provenance","headers",22,4997208,4997211,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",4998820,4998858,4,39
2,"tbl-h06d-prep-input-provenance","headers",23,4997354,4997367,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",4999001,4999039,14,39
2,"tbl-h06d-prep-input-provenance","headers",24,4997435,4997440,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",4999107,4999145,6,39
2,"tbl-h06d-prep-input-provenance","headers",25,4997512,4997516,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",4999217,4999255,5,39
2,"tbl-h06d-prep-input-provenance","headers",26,4997585,4997588,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",4999324,4999362,4,39
2,"tbl-h06d-prep-input-provenance","headers",27,4997715,4997728,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",4999489,4999527,14,39
2,"tbl-h06d-prep-input-provenance","headers",28,4997785,4997790,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",4999584,4999622,6,39
2,"tbl-h06d-prep-input-provenance","headers",29,4997874,4997878,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",4999706,4999744,5,39
2,"tbl-h06d-prep-input-provenance","headers",30,4997960,4997963,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",4999826,4999864,4,39
2,"tbl-h06d-prep-input-provenance","headers",31,4998095,4998108,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",4999996,5000034,14,39
2,"tbl-h06d-prep-input-provenance","headers",32,4998176,4998181,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5000102,5000140,6,39
2,"tbl-h06d-prep-input-provenance","headers",33,4998253,4998257,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5000212,5000250,5,39
2,"tbl-h06d-prep-input-provenance","headers",34,4998328,4998331,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5000321,5000359,4,39
2,"tbl-h06d-prep-input-provenance","headers",35,4998473,4998486,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5000501,5000539,14,39
2,"tbl-h06d-prep-input-provenance","headers",36,4998543,4998548,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5000596,5000634,6,39
2,"tbl-h06d-prep-input-provenance","headers",37,4998632,4998636,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5000718,5000756,5,39
2,"tbl-h06d-prep-input-provenance","headers",38,4998722,4998725,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5000842,5000880,4,39
2,"tbl-h06d-prep-input-provenance","headers",39,4998858,4998871,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5001013,5001051,14,39
2,"tbl-h06d-prep-input-provenance","headers",40,4998939,4998944,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5001119,5001157,6,39
2,"tbl-h06d-prep-input-provenance","headers",41,4999016,4999020,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5001229,5001267,5,39
2,"tbl-h06d-prep-input-provenance","headers",42,4999091,4999094,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5001338,5001376,4,39
2,"tbl-h06d-prep-input-provenance","headers",43,4999233,4999246,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5001515,5001553,14,39
2,"tbl-h06d-prep-input-provenance","headers",44,4999303,4999308,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5001610,5001648,6,39
2,"tbl-h06d-prep-input-provenance","headers",45,4999392,4999396,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5001732,5001770,5,39
2,"tbl-h06d-prep-input-provenance","headers",46,4999476,4999479,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5001850,5001888,4,39
2,"tbl-h06d-prep-input-provenance","headers",47,4999627,4999640,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5002036,5002074,14,39
2,"tbl-h06d-prep-input-provenance","headers",48,4999708,4999713,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5002142,5002180,6,39
2,"tbl-h06d-prep-input-provenance","headers",49,4999785,4999789,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5002252,5002290,5,39
2,"tbl-h06d-prep-input-provenance","headers",50,4999856,4999859,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5002357,5002395,4,39
2,"tbl-h06d-prep-input-provenance","headers",51,5000004,5000017,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5002540,5002578,14,39
2,"tbl-h06d-prep-input-provenance","headers",52,5000074,5000079,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5002635,5002673,6,39
2,"tbl-h06d-prep-input-provenance","headers",53,5000163,5000167,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5002757,5002795,5,39
2,"tbl-h06d-prep-input-provenance","headers",54,5000246,5000249,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5002874,5002912,4,39
2,"tbl-h06d-prep-input-provenance","headers",55,5000406,5000419,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5003069,5003107,14,39
2,"tbl-h06d-prep-input-provenance","headers",56,5000487,5000492,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5003175,5003213,6,39
2,"tbl-h06d-prep-input-provenance","headers",57,5000564,5000568,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5003285,5003323,5,39
2,"tbl-h06d-prep-input-provenance","headers",58,5000635,5000638,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5003390,5003428,4,39
2,"tbl-h06d-prep-input-provenance","headers",59,5000788,5000801,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5003578,5003616,14,39
2,"tbl-h06d-prep-input-provenance","headers",60,5000858,5000863,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5003673,5003711,6,39
2,"tbl-h06d-prep-input-provenance","headers",61,5000947,5000951,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5003795,5003833,5,39
2,"tbl-h06d-prep-input-provenance","headers",62,5001033,5001036,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5003915,5003953,4,39
2,"tbl-h06d-prep-input-provenance","headers",63,5001201,5001214,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5004118,5004156,14,39
2,"tbl-h06d-prep-input-provenance","headers",64,5001282,5001287,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5004224,5004262,6,39
2,"tbl-h06d-prep-input-provenance","headers",65,5001359,5001363,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5004334,5004372,5,39
2,"tbl-h06d-prep-input-provenance","headers",66,5001430,5001433,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5004439,5004477,4,39
2,"tbl-h06d-prep-input-provenance","headers",67,5001583,5001596,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5004627,5004665,14,39
2,"tbl-h06d-prep-input-provenance","headers",68,5001653,5001658,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5004722,5004760,6,39
2,"tbl-h06d-prep-input-provenance","headers",69,5001742,5001746,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5004844,5004882,5,39
2,"tbl-h06d-prep-input-provenance","headers",70,5001829,5001832,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5004965,5005003,4,39
2,"tbl-h06d-prep-input-provenance","headers",71,5001998,5002011,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5005169,5005207,14,39
2,"tbl-h06d-prep-input-provenance","headers",72,5002079,5002084,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5005275,5005313,6,39
2,"tbl-h06d-prep-input-provenance","headers",73,5002156,5002160,"Input","tbl-h06d-prep-input-provenance--gt-0001","Input","tbl-h06d-prep-input-provenance--gt-0001",5005385,5005423,5,39
2,"tbl-h06d-prep-input-provenance","headers",74,5002238,5002241,"Path","tbl-h06d-prep-input-provenance--gt-0002","Path","tbl-h06d-prep-input-provenance--gt-0002",5005501,5005539,4,39
2,"tbl-h06d-prep-input-provenance","headers",75,5002387,5002400,"SHA-256 prefix","tbl-h06d-prep-input-provenance--gt-0003","SHA-256-prefix","tbl-h06d-prep-input-provenance--gt-0003",5005685,5005723,14,39
2,"tbl-h06d-prep-input-provenance","headers",76,5002457,5002462,"Status","tbl-h06d-prep-input-provenance--gt-0004","Status","tbl-h06d-prep-input-provenance--gt-0004",5005780,5005818,6,39
3,"tbl-h06d-prep-metric-registry","id",1,5017585,5017590,"Metric","tbl-h06d-prep-metric-registry--gt-0001","","",5020941,5020978,6,38
3,"tbl-h06d-prep-metric-registry","id",2,5017714,5017725,"Abbreviation","tbl-h06d-prep-metric-registry--gt-0002","","",5021102,5021139,12,38
3,"tbl-h06d-prep-metric-registry","id",3,5017855,5017858,"Unit","tbl-h06d-prep-metric-registry--gt-0003","","",5021269,5021306,4,38
3,"tbl-h06d-prep-metric-registry","id",4,5017980,5018004,"Family-and-transformation","tbl-h06d-prep-metric-registry--gt-0004","","",5021428,5021465,25,38
3,"tbl-h06d-prep-metric-registry","id",5,5018147,5018158,"Fitted-route","tbl-h06d-prep-metric-registry--gt-0005","","",5021608,5021645,12,38
3,"tbl-h06d-prep-metric-registry","id",6,5018382,5018392,"Light level","tbl-h06d-prep-metric-registry--gt-0006","","",5021869,5021906,11,38
3,"tbl-h06d-prep-metric-registry","headers",1,5018566,5018584,"Light level  Metric","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0001","Light level|Metric","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0001",5022080,5022156,19,77
3,"tbl-h06d-prep-metric-registry","headers",2,5018640,5018664,"Light level  Abbreviation","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0002","Light level|Abbreviation","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0002",5022212,5022288,25,77
3,"tbl-h06d-prep-metric-registry","headers",3,5018713,5018729,"Light level  Unit","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0003","Light level|Unit","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0003",5022337,5022413,17,77
3,"tbl-h06d-prep-metric-registry","headers",4,5018776,5018813,"Light level  Family and transformation","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0004","Light level|Family-and-transformation","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0004",5022460,5022536,38,77
3,"tbl-h06d-prep-metric-registry","headers",5,5018884,5018908,"Light level  Fitted route","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0005","Light level|Fitted-route","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0005",5022607,5022683,25,77
3,"tbl-h06d-prep-metric-registry","headers",6,5019043,5019061,"Light level  Metric","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0001","Light level|Metric","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0001",5022818,5022894,19,77
3,"tbl-h06d-prep-metric-registry","headers",7,5019136,5019160,"Light level  Abbreviation","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0002","Light level|Abbreviation","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0002",5022969,5023045,25,77
3,"tbl-h06d-prep-metric-registry","headers",8,5019223,5019239,"Light level  Unit","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0003","Light level|Unit","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0003",5023108,5023184,17,77
3,"tbl-h06d-prep-metric-registry","headers",9,5019297,5019334,"Light level  Family and transformation","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0004","Light level|Family-and-transformation","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0004",5023242,5023318,38,77
3,"tbl-h06d-prep-metric-registry","headers",10,5019416,5019440,"Light level  Fitted route","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0005","Light level|Fitted-route","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0005",5023400,5023476,25,77
3,"tbl-h06d-prep-metric-registry","headers",11,5019565,5019583,"Light level  Metric","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0001","Light level|Metric","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0001",5023601,5023677,19,77
3,"tbl-h06d-prep-metric-registry","headers",12,5019645,5019669,"Light level  Abbreviation","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0002","Light level|Abbreviation","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0002",5023739,5023815,25,77
3,"tbl-h06d-prep-metric-registry","headers",13,5019721,5019737,"Light level  Unit","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0003","Light level|Unit","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0003",5023867,5023943,17,77
3,"tbl-h06d-prep-metric-registry","headers",14,5019784,5019821,"Light level  Family and transformation","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0004","Light level|Family-and-transformation","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0004",5023990,5024066,38,77
3,"tbl-h06d-prep-metric-registry","headers",15,5019928,5019952,"Light level  Fitted route","tbl-h06d-prep-metric-registry--gt-0006 tbl-h06d-prep-metric-registry--gt-0005","Light level|Fitted-route","tbl-h06d-prep-metric-registry--gt-0006|tbl-h06d-prep-metric-registry--gt-0005",5024173,5024249,25,77
3,"tbl-h06d-prep-metric-registry","id",7,5020099,5020128,"Duration and continuous period","tbl-h06d-prep-metric-registry--gt-0007","","",5024396,5024433,30,38
3,"tbl-h06d-prep-metric-registry","headers",16,5020332,5020369,"Duration and continuous period  Metric","tbl-h06d-prep-metric-registry--gt-0007 tbl-h06d-prep-metric-registry--gt-0001","Duration and continuous period|Metric","tbl-h06d-prep-metric-registry--gt-0007|tbl-h06d-prep-metric-registry--gt-0001",5024637,5024713,38,77
3,"tbl-h06d-prep-metric-registry","headers",17,5020451,5020494,"Duration and continuous period  Abbreviation","tbl-h06d-prep-metric-registry--gt-0007 tbl-h06d-prep-metric-registry--gt-0002","Duration and continuous period|Abbreviation","tbl-h06d-prep-metric-registry--gt-0007|tbl-h06d-prep-metric-registry--gt-0002",5024795,5024871,44,77
