"target_state","rows","participants","cycles","valid_minutes","observed_adherence","predicted_adherence","observed_all_zero","predicted_all_zero","observed_all_one","predicted_all_one","observed_mixed","predicted_mixed","mean_pearson_residual","mean_quantile_residual","sd_quantile_residual","grouping","adherence_observed_minus_predicted","all_zero_observed_minus_predicted","all_one_observed_minus_predicted","mixed_observed_minus_predicted","site","day_type","denominator_band","sample_id"
,52,6,29,16788,0.817786514176793,0.813591778436919,0.0384615384615385,0.0118473173439013,0.115384615384615,0.156359093564088,0.846153846153846,0.83179358909201,0.0391967321491799,-0.0545284228181915,0.862534264811763,"site",0.00419473573987395,0.0266142211176371,-0.040974478179473,0.0143602570618359,"UCR",,,"primary_any_valid"
,878,137,458,280708,0.833360645225644,0.833170042544487,0.0136674259681093,0.00899611615107589,0.255125284738041,0.244069053864802,0.73120728929385,0.746934829984122,0.0248920286521762,0.0319491685651141,0.954703131973446,"day_type",0.000190602681157226,0.00467130981703345,0.011056230873239,-0.0157275406902724,,"Work day",,"primary_any_valid"
,498,128,303,187189,0.804956487827811,0.819610472410809,0.0100401606425703,0.00982474665490735,0.281124497991968,0.264027642347764,0.708835341365462,0.726147610997329,-0.0406303547057679,-0.00641793347794509,0.964035489583363,"day_type",-0.0146539845829987,0.000215413987662928,0.0170968556442037,-0.0173122696318666,,"Free day",,"primary_any_valid"
,407,127,407,167777,0.902918755252508,0.898633605117616,0.0122850122850123,0.00779455396342199,0.452088452088452,0.397117359980309,0.535626535626536,0.595088086056269,0.0339444137554747,0.0991893034202137,0.946794283239693,"denominator_band",0.00428515013489172,0.00449045832159029,0.0549710921081427,-0.0594615504297329,,,"181 to 480 valid minutes","primary_any_valid"
,349,125,349,196511,0.852771600571978,0.872422008582455,0,0.00805745183941198,0.32378223495702,0.340749137496281,0.67621776504298,0.651193410664307,-0.0733199139728578,-0.0596061053256709,0.917784804672185,"denominator_band",-0.0196504080104764,-0.00805745183941198,-0.0169669025392614,0.0250243543786733,,,"more than 480 valid minutes","primary_any_valid"
,616,139,614,103570,0.632808728396254,0.628251809346986,0.0146103896103896,0.00980037626293559,0.107142857142857,0.103735702963864,0.878246753246753,0.8864639207732,0.0284065983427069,0.0141660393725492,0.980188221080932,"denominator_band",0.00455691904926814,0.00481001334745402,0.00340715417899308,-0.00821716752644708,,,"31 to 180 valid minutes","primary_any_valid"
,4,4,4,39,0.0512820512820513,0.537164980825301,0.75,0.19246197043816,0.25,0.332246914638553,0,0.475291114923287,-1.02597662197999,-0.859639214676155,1.40073170544791,"denominator_band",-0.485882929543249,0.55753802956184,-0.082246914638553,-0.475291114923287,,,"1 to 30 valid minutes","primary_any_valid"
"Sleep",57,18,57,25781,0.902137232845894,0.904948439328015,0,0.0072797068131658,0.315789473684211,0.281983536115728,0.68421052631579,0.710736757071106,0.0308089445506768,0.0302842363960709,0.966771782955096,"target_site_day_type",-0.0028112064821203,-0.0072797068131658,0.0338059375684828,-0.0265262307553169,"BAUA","Work day",,"primary_any_valid"
"Sleep",33,15,33,18107,0.820677086209753,0.846866473838955,0,0.00886701460457231,0.272727272727273,0.246864655321382,0.727272727272727,0.744268330074046,-0.0378857564017498,-0.0108240149284639,0.862477109303841,"target_site_day_type",-0.0261893876292014,-0.00886701460457231,0.0258626174058908,-0.0169956028013185,"BAUA","Free day",,"primary_any_valid"
"Sleep",68,22,68,32464,0.982565303104978,0.976626521459907,0,0.00727970583149894,0.764705882352941,0.738305478823075,0.235294117647059,0.254414815345426,0.0834582070044822,0.193742478484334,0.955924593729801,"target_site_day_type",0.00593878164507045,-0.00727970583149894,0.0264004035298661,-0.0191206976983672,"FUSPCEU","Work day",,"primary_any_valid"
"Sleep",43,19,43,23430,0.93764404609475,0.941530157987752,0,0.00886691271872494,0.558139534883721,0.515377339045304,0.441860465116279,0.475755748235971,-0.006680761601416,0.0457448675083701,0.954784296588504,"target_site_day_type",-0.00388611189300181,-0.00886691271872494,0.0427621958384171,-0.0338952831196922,"FUSPCEU","Free day",,"primary_any_valid"
"Sleep",35,16,35,18832,0.694987255734919,0.735214506951811,0,0.00886797103449632,0.114285714285714,0.157683205156875,0.885714285714286,0.833448823808628,-0.169606786585407,-0.0891959958261269,0.866511653909071,"target_site_day_type",-0.040227251216892,-0.00886797103449632,-0.043397490871161,0.0522654619056573,"IZTECH","Free day",,"primary_any_valid"
"Sleep",64,17,64,30803,0.85020939518878,0.856366461841204,0.015625,0.00727976689556912,0.265625,0.173022539784405,0.71875,0.819697693320025,-0.00699111562803997,0.0218778529382915,0.978247324568279,"target_site_day_type",-0.00615706665242366,0.00834523310443088,0.0926024602155947,-0.100947693320026,"IZTECH","Work day",,"primary_any_valid"
"Sleep",41,14,41,17558,0.962524205490375,0.982802408743423,0.024390243902439,0.00727970581885322,0.780487804878049,0.811756320592723,0.195121951219512,0.180963973588423,-0.23818966694226,0.0821259390753797,1.17244618570087,"target_site_day_type",-0.020278203253048,0.0171105380835858,-0.0312685157146745,0.0141579776310888,"KNUST","Work day",,"primary_any_valid"
"Sleep",40,14,40,20013,0.948133713086494,0.981952929834398,0.025,0.00886690627500864,0.8,0.817253781230161,0.175,0.17387931249483,-0.362577380722917,-0.127850353410884,0.98223263013033,"target_site_day_type",-0.0338192167479047,0.0161330937249914,-0.0172537812301612,0.00112068750516986,"KNUST","Free day",,"primary_any_valid"
"Sleep",87,26,87,39562,0.905540670340226,0.899369970143582,0,0.00727970691068513,0.310344827586207,0.289226520206505,0.689655172413793,0.703493772882809,0.123195046137622,0.0612345193318789,0.805264124926067,"target_site_day_type",0.00617070019664368,-0.00727970691068513,0.0211183073797014,-0.0138386004690162,"MPI","Work day",,"primary_any_valid"
"Sleep",62,25,62,29104,0.826037658053876,0.842814917729502,0.0161290322580645,0.00886694247415683,0.193548387096774,0.230853660922128,0.790322580645161,0.760279396603715,-0.0696865469661616,-0.0695079160214009,0.882375297120545,"target_site_day_type",-0.0167772596756267,0.00726208978390769,-0.037305273825354,0.0300431840414462,"MPI","Free day",,"primary_any_valid"
"Sleep",45,12,45,19580,0.982839632277835,0.964887694909289,0,0.00727970582190447,0.6,0.599021038800494,0.4,0.393699255377601,0.145013050713875,0.00025661323519713,0.909805725566059,"target_site_day_type",0.0179519373685461,-0.00727970582190447,0.00097896119950569,0.00630074462239877,"RISE","Work day",,"primary_any_valid"
"Sleep",30,13,30,14770,0.866012186865268,0.815872921570716,0,0.00886694611280084,0.433333333333333,0.177366899276794,0.566666666666667,0.813766154610405,0.177088830556498,0.355501153591511,1.26890070057349,"target_site_day_type",0.0501392652945514,-0.00886694611280084,0.255966434056539,-0.247099487943739,"RISE","Free day",,"primary_any_valid"
"Sleep",23,12,23,11843,0.800135100903487,0.818780921499502,0,0.00886692542481096,0.0869565217391304,0.172209692375052,0.91304347826087,0.818923382200138,-0.0859999596907575,-0.145832759953547,0.801588231589448,"target_site_day_type",-0.0186458205960143,-0.00886692542481096,-0.0852531706359211,0.094120096060732,"THUAS","Free day",,"primary_any_valid"
"Sleep",41,12,41,19908,0.902853124372112,0.905351816516431,0,0.007279705928051,0.24390243902439,0.244555715123997,0.75609756097561,0.748164578947952,0.0726360875331438,0.046482879039405,0.953035799736602,"target_site_day_type",-0.00249869214431941,-0.007279705928051,-0.00065327609960672,0.00793298202765769,"THUAS","Work day",,"primary_any_valid"
"Sleep",30,10,30,14667,0.742483125383514,0.762859084422815,0,0.00727976052677885,0.1,0.122116693689846,0.9,0.870603545783375,-0.0583515274558769,-0.0562934307122334,0.839171498072989,"target_site_day_type",-0.0203759590393008,-0.00727976052677885,-0.022116693689846,0.0293964542166248,"TUM","Work day",,"primary_any_valid"
"Sleep",30,10,30,15269,0.692907197589888,0.755622996574688,0.0333333333333333,0.00886714816920904,0.333333333333333,0.201673878126286,0.633333333333333,0.789458973704505,-0.205088682998862,-0.0319859609038279,1.04466991515855,"target_site_day_type",-0.0627157989847996,0.0244661851641243,0.131659455207048,-0.156125640371172,"TUM","Free day",,"primary_any_valid"
"Sleep",22,6,22,9559,0.884192907207867,0.895281357525679,0.0454545454545455,0.00727970748186838,0.227272727272727,0.23662375213139,0.727272727272727,0.756096540386742,-0.0771089226175737,-0.158560606233427,0.840710545096561,"target_site_day_type",-0.0110884503178122,0.0381748379726771,-0.00935102485866274,-0.0288238131140144,"UCR","Work day",,"primary_any_valid"
"Sleep",7,4,7,3325,0.850526315789474,0.852652237103379,0,0.00886690707591407,0.142857142857143,0.195482451401331,0.857142857142857,0.795650641522755,0.0685055858047427,0.0519925572966472,0.871839315219415,"target_site_day_type",-0.00212592131390565,-0.00886690707591407,-0.0526253085441879,0.0614922156201019,"UCR","Free day",,"primary_any_valid"
"Pre-sleep",43,16,43,7431,0.583366976180864,0.587892072632538,0,0.00745230715095555,0.0465116279069768,0.0674155380579806,0.953488372093023,0.925132154791064,-0.0365893296232868,-0.0153854377492083,0.946408898275055,"target_site_day_type",-0.00452509645167432,-0.00745230715095555,-0.0209039101510039,0.0283562173019595,"BAUA","Work day",,"primary_any_valid"
"Pre-sleep",27,14,27,4522,0.587571870853605,0.564415318899053,0.037037037037037,0.0116788453049445,0.111111111111111,0.11340610624108,0.851851851851852,0.874915048453975,0.093907970648563,-0.0261843893711081,1.23550730316827,"target_site_day_type",0.0231565519545516,0.0253581917320925,-0.00229499512996927,-0.0230631966021232,"BAUA","Free day",,"primary_any_valid"
"Pre-sleep",66,22,66,11202,0.586234600964114,0.584311815202008,0,0.0171549079354035,0.136363636363636,0.0736878961115177,0.863636363636364,0.909157195953079,0.0667327440635556,0.111895640598099,1.03327994926238,"target_site_day_type",0.00192278576210569,-0.0171549079354035,0.0626757402521187,-0.0455208323167152,"FUSPCEU","Work day",,"primary_any_valid"
"Pre-sleep",25,17,25,4390,0.706378132118451,0.685747737425722,0,0.0205810210899721,0.28,0.16860249033572,0.72,0.810816488574308,0.0955155645600425,0.139711411632886,1.13536738744031,"target_site_day_type",0.0206303946927295,-0.0205810210899721,0.11139750966428,-0.0908164885743084,"FUSPCEU","Free day",,"primary_any_valid"
"Pre-sleep",60,17,60,10233,0.529170331281149,0.546074376654338,0.0333333333333333,0.0130763475152625,0.0166666666666667,0.0521628918113732,0.95,0.934760760673364,-0.0542708868040068,-0.0632249996575966,0.902883877841251,"target_site_day_type",-0.0169040453731886,0.0202569858180708,-0.0354962251447065,0.0152392393266356,"IZTECH","Work day",,"primary_any_valid"
"Pre-sleep",23,16,23,3785,0.643857331571995,0.624811827812811,0.0434782608695652,0.0123296071529366,0.173913043478261,0.12055740094143,0.782608695652174,0.867112991905633,0.0112664990440923,0.0560603350777794,1.02672614625947,"target_site_day_type",0.0190455037591837,0.0311486537166286,0.0533556425368307,-0.0845042962534592,"IZTECH","Free day",,"primary_any_valid"
"Pre-sleep",39,13,39,5984,0.68716577540107,0.686490606964637,0.0512820512820513,0.00653549668704,0.282051282051282,0.140826267586015,0.666666666666667,0.852638235726945,-0.0225002474965974,0.0569074158598151,1.20501437776481,"target_site_day_type",0.000675168436432894,0.0447465545950113,0.141225014465267,-0.185971569060278,"KNUST","Work day",,"primary_any_valid"
"Pre-sleep",29,14,29,4408,0.844147005444646,0.828238461529668,0,0.0037267796296042,0.275862068965517,0.297997591541499,0.724137931034483,0.698275628828897,0.150925532040788,-0.0135725634620338,0.703689697966472,"target_site_day_type",0.0159085439149784,-0.0037267796296042,-0.0221355225759814,0.0258623022055856,"KNUST","Free day",,"primary_any_valid"
"Pre-sleep",85,26,85,14469,0.612620084318198,0.604742127443784,0.0235294117647059,0.00958107335976847,0.0235294117647059,0.0687497388440351,0.952941176470588,0.921669187796196,0.0477050358372757,-0.00170076608528711,0.77349753331514,"target_site_day_type",0.00787795687441339,0.0139483384049374,-0.0452203270793292,0.0312719886743917,"MPI","Work day",,"primary_any_valid"
"Pre-sleep",36,22,36,6261,0.651014214981632,0.679990495679299,0,0.00550035365277518,0.0833333333333333,0.141726166330989,0.916666666666667,0.852773480016236,-0.115232173287977,-0.0769058046029888,0.900348838266974,"target_site_day_type",-0.0289762806976668,-0.00550035365277518,-0.058392832997656,0.0638931866504311,"MPI","Free day",,"primary_any_valid"
"Pre-sleep",44,12,44,7221,0.714167012879103,0.687322261307919,0.0227272727272727,0.00430493107775455,0.0454545454545455,0.0792473561476038,0.931818181818182,0.916447712774642,0.130059471849096,0.00744294375514236,0.93997717273726,"target_site_day_type",0.0268447515711839,0.0184223416495182,-0.0337928106930583,0.0153704690435401,"RISE","Work day",,"primary_any_valid"
"Pre-sleep",19,13,19,3235,0.665842349304482,0.669443577272239,0,0.0216267607036247,0.105263157894737,0.125053657650345,0.894736842105263,0.85331958164603,0.0599029623753492,0.00185810751230779,0.944891014136375,"target_site_day_type",-0.00360122796775675,-0.0216267607036247,-0.0197904997556082,0.0414172604592329,"RISE","Free day",,"primary_any_valid"
"Pre-sleep",13,11,13,2084,0.792226487523992,0.778141325551113,0,0.00338422911382351,0.153846153846154,0.201931147096252,0.846153846153846,0.794684623789924,-0.00435310517207968,-0.105175487754653,0.99978430817418,"target_site_day_type",0.0140851619728792,-0.00338422911382351,-0.0480849932500986,0.0514692223639222,"THUAS","Free day",,"primary_any_valid"
"Pre-sleep",36,11,36,5802,0.642881764908652,0.653515203711219,0.0277777777777778,0.013439430958598,0.138888888888889,0.09104324339078,0.833333333333333,0.895517325650622,-0.12045232927979,0.0337965657162156,1.22817172217736,"target_site_day_type",-0.0106334388025663,0.0143383468191798,0.0478456454981088,-0.0621839923172886,"THUAS","Work day",,"primary_any_valid"
"Pre-sleep",30,10,30,5120,0.603515625,0.580258550973843,0,0.00743256679783171,0.0333333333333333,0.081972422456567,0.966666666666667,0.910595010745601,0.038010829747551,-0.0190307085436764,1.06974674746206,"target_site_day_type",0.0232570740261567,-0.00743256679783171,-0.0486390891232336,0.0560716559210653,"TUM","Work day",,"primary_any_valid"
"Pre-sleep",20,10,20,3271,0.567410577804953,0.571625576978851,0,0.0160653655685624,0.2,0.13985247419986,0.8,0.844082160231578,0.0618937704457279,0.0745924847452431,1.05266541886006,"target_site_day_type",-0.00421499917389812,-0.0160653655685624,0.0601475258001403,-0.0440821602315778,"TUM","Free day",,"primary_any_valid"
"Pre-sleep",20,6,20,3364,0.603745541022592,0.558066345063181,0.05,0.0191787507404474,0,0.0596536835087951,0.95,0.921167565750757,0.129180215119134,0.0168807063080861,0.969593489277237,"target_site_day_type",0.0456791959594107,0.0308212492595526,-0.0596536835087951,0.0288324342492425,"UCR","Work day",,"primary_any_valid"
"Pre-sleep",3,2,3,540,0.774074074074074,0.718852604906938,0,0.00342119098047244,0,0.121166496152266,1,0.875412312867261,0.223827655442695,-0.0162355588829403,0.355599554386798,"target_site_day_type",0.0552214691671363,-0.00342119098047244,-0.121166496152266,0.124587687132739,"UCR","Free day",,"primary_any_valid"
"Sleep",407,127,407,167777,0.902918755252508,0.898633605117616,0.0122850122850123,0.00779455396342199,0.452088452088452,0.397117359980309,0.535626535626536,0.595088086056269,0.0339444137554747,0.0991893034202137,0.946794283239693,"target_denominator_band",0.00428515013489172,0.00449045832159029,0.0549710921081427,-0.0594615504297329,,,"181 to 480 valid minutes","primary_any_valid"
"Sleep",349,125,349,196511,0.852771600571978,0.872422008582455,0,0.00805745183941198,0.32378223495702,0.340749137496281,0.67621776504298,0.651193410664307,-0.0733199139728578,-0.0596061053256709,0.917784804672185,"target_denominator_band",-0.0196504080104764,-0.00805745183941198,-0.0169669025392614,0.0250243543786733,,,"more than 480 valid minutes","primary_any_valid"
"Sleep",2,2,2,287,0.592334494773519,0.852439799093068,0.5,0.00728129930398451,0.5,0.314953005244826,0,0.67776569545119,-1.43491470717146,-1.02607242141297,2.75768394309827,"target_denominator_band",-0.260105304319548,0.492718700696016,0.185046994755174,-0.67776569545119,,,"31 to 180 valid minutes","primary_any_valid"
"Pre-sleep",614,139,614,103283,0.632921197099232,0.627628841839679,0.0130293159609121,0.0098085817253426,0.10586319218241,0.103047698721907,0.881107491856677,0.887143719552751,0.0331731172531765,0.017554438267616,0.973630163456039,"target_denominator_band",0.00529235525955285,0.00322073423556946,0.0028154934605039,-0.00603622769607337,,,"31 to 180 valid minutes","primary_any_valid"
"Pre-sleep",4,4,4,39,0.0512820512820513,0.537164980825301,0.75,0.19246197043816,0.25,0.332246914638553,0,0.475291114923287,-1.02597662197999,-0.859639214676155,1.40073170544791,"target_denominator_band",-0.485882929543249,0.55753802956184,-0.082246914638553,-0.475291114923287,,,"1 to 30 valid minutes","primary_any_valid"
"Sleep",697,140,697,336581,0.874814680567233,0.882537462243584,0.00860832137733142,0.00860627599094087,0.385939741750359,0.366855382873989,0.60545193687231,0.624538341135071,-0.015703064002585,0.0169584959394629,0.937898700819556,"target",-0.00772278167635054,2.0453863905489e-06,0.0190843588763701,-0.0190864042627605,,,,"support_80"
"Pre-sleep",502,137,502,89084,0.625129091643842,0.624981662682479,0.0159362549800797,0.0120441350700929,0.097609561752988,0.0887288680481299,0.886454183266932,0.899226996881777,0.0142803707046048,0.00691000534148666,0.959800762920909,"target",0.000147428961362661,0.00389211990998675,0.0088806937048581,-0.0127728136148448,,,,"support_80"
,143,18,86,51406,0.80406956386414,0.813683831753824,0.00699300699300699,0.00954443905836096,0.174825174825175,0.170594100835847,0.818181818181818,0.819861460105792,-0.00296532354435151,0.00762873758757148,0.920565304112069,"site",-0.00961426788968334,-0.00255143206535397,0.00423107398932734,-0.0016796419239733,"BAUA",,,"support_80"
,188,23,107,68159,0.888686747164718,0.884867641828137,0,0.0135285167629071,0.457446808510638,0.407689467527944,0.542553191489362,0.578782015709149,0.0676482493482296,0.081220476680033,0.98640121469826,"site",0.00381910533658048,-0.0135285167629071,0.0497573409826942,-0.0362288242197871,"FUSPCEU",,,"support_80"
,158,17,93,57565,0.735724832797707,0.753443345730943,0.0189873417721519,0.0110268016710798,0.139240506329114,0.114494309753228,0.841772151898734,0.874478888575692,-0.0474548817521496,0.0090654139400023,0.971822050264148,"site",-0.0177185129332356,0.00796054010107208,0.024746196575886,-0.032706736676958,"IZTECH",,,"support_80"
,114,15,74,40881,0.910961082165309,0.939921931587869,0.0263157894736842,0.00819573895640744,0.596491228070175,0.581583735045347,0.37719298245614,0.410220525998246,-0.206355326495753,-0.0199980695489649,1.06356869824268,"site",-0.0289608494225602,0.0181200505172768,0.0149074930248284,-0.0330275435421052,"KNUST",,,"support_80"
,242,26,140,82177,0.813804349148789,0.815709496596269,0.012396694214876,0.00972355010740781,0.169421487603306,0.185277457523077,0.818181818181818,0.804998992369515,0.0286990110077014,-0.00823698241320222,0.821716877925765,"site",-0.00190514744748072,0.00267314410746822,-0.0158559699197712,0.0131828258123031,"MPI",,,"support_80"
,120,13,72,40901,0.876506686878071,0.842553464050958,0.00833333333333333,0.00762286098119828,0.316666666666667,0.262939905266382,0.675,0.729437233752419,0.149729846365306,0.119004686532123,0.998012351659644,"site",0.0339532228271139,0.000710472352135054,0.0537267614002843,-0.0544372337524193,"RISE",,,"support_80"
,96,12,59,36105,0.834510455615566,0.846196609793011,0,0.007499340861831,0.177083333333333,0.198296614853675,0.822916666666667,0.794204044284494,-0.0563606405134168,-0.0854976990047881,0.911609838906637,"site",-0.0116861541774453,-0.007499340861831,-0.0212132815203418,0.0287126223821728,"THUAS",,,"support_80"
,91,10,54,33268,0.698539136707948,0.731265157256834,0.010989010989011,0.00978490976116795,0.175824175824176,0.136409604298587,0.813186813186813,0.853805485940245,-0.0673347075976462,-0.00662406145009382,1.04566626839735,"site",-0.0327260205488867,0.00120410122784304,0.0394145715255892,-0.0406186727534322,"TUM",,,"support_80"
,47,6,28,15203,0.824902979675064,0.816343635988302,0.0425531914893617,0.012377859027674,0.106382978723404,0.14828060005739,0.851063829787234,0.839341540914936,0.0335658949705065,-0.0787375352556806,0.846701384696454,"site",0.00855934368676181,0.0301753324616877,-0.0418976213339861,0.0117222888722984,"UCR",,,"support_80"
,760,136,428,253059,0.835623313140414,0.834462131602393,0.0131578947368421,0.0102047634562858,0.257894736842105,0.246797656524893,0.728947368421053,0.742997580018821,0.0320652153826757,0.0157347128787947,0.945670525537901,"day_type",0.00116118153802114,0.00295313128055635,0.0110970803172122,-0.0140502115977684,,"Work day",,"support_80"
,439,128,285,172606,0.803407761028006,0.820093481435427,0.00911161731207289,0.00977018210500061,0.277904328018223,0.256660306752648,0.712984054669704,0.733569511142351,-0.0641135608358171,0.00758658898256931,0.949659797786815,"day_type",-0.0166857204074214,-0.000658564792927713,0.0212440212655752,-0.0205854564726474,,"Free day",,"support_80"
,324,124,324,182448,0.853662413399982,0.871308405525041,0,0.00878139825331528,0.324074074074074,0.339097528183087,0.675925925925926,0.652121073563598,-0.0557768437512964,-0.0464098737982181,0.903836739613691,"denominator_band",-0.0176459921250587,-0.00878139825331528,-0.0150234541090127,0.023804852362328,,,"more than 480 valid minutes","support_80"
,371,118,371,153846,0.900426400426401,0.895940206375559,0.0134770889487871,0.00845794621678071,0.439353099730458,0.391497213459812,0.547169811320755,0.600044840323408,0.0262537447517307,0.0755300884223099,0.949761880404466,"denominator_band",0.00448619405084127,0.00501914273200635,0.0478558862706466,-0.052875029002653,,,"181 to 480 valid minutes","support_80"
,504,137,502,89371,0.625023777287935,0.625660617611153,0.0178571428571429,0.012027101369787,0.0992063492063492,0.0895377545603592,0.882936507936508,0.898435144069854,0.00903823126277342,0.00457148939916205,0.970279652310173,"denominator_band",-0.000636840323218868,0.00583004148735586,0.00966859464598997,-0.0154986361333459,,,"31 to 180 valid minutes","support_80"
"Sleep",48,18,48,22266,0.902721638372406,0.899413330648961,0,0.00774933471899955,0.270833333333333,0.26561604038556,0.729166666666667,0.72663462489544,0.0582733953919373,0.0419358978210266,0.919603348014812,"target_site_day_type",0.00330830772344559,-0.00774933471899955,0.00521729294777296,0.00253204177122657,"BAUA","Work day",,"support_80"
"Sleep",33,15,33,18107,0.820677086209753,0.847820906709616,0,0.00985235439381712,0.272727272727273,0.233383201463168,0.727272727272727,0.756764444143015,-0.0432824741182679,0.0361764569958069,0.919259048626881,"target_site_day_type",-0.0271438204998631,-0.00985235439381712,0.0393440712641052,-0.0294917168702881,"BAUA","Free day",,"support_80"
"Sleep",67,22,67,31909,0.98226205772666,0.975624231999715,0,0.00774933297424898,0.761194029850746,0.732607472236075,0.238805970149254,0.259643194789676,0.090140069823243,0.0658056354993822,1.01427500413499,"target_site_day_type",0.00663782572694482,-0.00774933297424898,0.028586557614671,-0.020837224640422,"FUSPCEU","Work day",,"support_80"
"Sleep",40,19,40,21785,0.934817535001148,0.939299874911197,0,0.00985229334157388,0.55,0.510321668729343,0.45,0.479826037929084,-0.0100381322587425,0.0546505816691828,0.914797242168494,"target_site_day_type",-0.00448233991004898,-0.00985229334157388,0.0396783312706575,-0.0298260379290835,"FUSPCEU","Free day",,"support_80"
"Sleep",32,16,32,17163,0.676921284157781,0.721046713644761,0,0.00985318091670396,0.09375,0.14464487793707,0.90625,0.845501941146227,-0.169453025423285,-0.111741298134164,0.820291240027607,"target_site_day_type",-0.04412542948698,-0.00985318091670396,-0.0508948779370695,0.0607480588537736,"IZTECH","Free day",,"support_80"
"Sleep",61,17,61,28866,0.852421533984619,0.856631651960472,0.0163934426229508,0.00774941820439753,0.262295081967213,0.167553621665597,0.721311475409836,0.824696960130005,0.0160704404399919,0.0991328594055082,1.06635782455705,"target_site_day_type",-0.0042101179758538,0.0086440244185533,0.0947414603016157,-0.103385484720169,"IZTECH","Work day",,"support_80"
"Sleep",34,13,34,14580,0.954869684499314,0.980215512668211,0.0294117647058824,0.00774933295982487,0.735294117647059,0.774962600060203,0.235294117647059,0.217288066979972,-0.296068471237732,-0.137334712853592,1.14154154692758,"target_site_day_type",-0.0253458281688974,0.0216624317460575,-0.0396684824131439,0.0180060506670864,"KNUST","Work day",,"support_80"
"Sleep",37,14,37,18767,0.946821548462727,0.982511634222651,0.027027027027027,0.00985228780591312,0.810810810810811,0.836302370922506,0.162162162162162,0.153845341271581,-0.376822770684795,0.0937017888333174,1.06815674140181,"target_site_day_type",-0.0356900857599239,0.0171747392211139,-0.0254915601116951,0.00831682089058125,"KNUST","Free day",,"support_80"
