"path","bytes","sha256","actual_sha256","actual_bytes","exact"
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/deliverables/editable_tables/Table_S5.docx",57179,"2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0","2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0",57179,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/deliverables/editable_tables/Table_S6.docx",57155,"2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce","2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce",57155,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/deliverables/editable_tables/Table_S7.docx",59442,"682fe317fb1a77b53483e203b05a1410e41816956fbca304b9bfd1e1878ec184","682fe317fb1a77b53483e203b05a1410e41816956fbca304b9bfd1e1878ec184",59442,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/deliverables/editable_tables/Table_S8.docx",57363,"1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372","1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372",57363,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/deliverables/editable_tables/Table_S9.docx",56653,"1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3","1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3",56653,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/deliverables/Nature_Health_editable_tables.zip",3722118,"41408c34d8ee4baf7038ea252bbe0ad6f3b49303e14179611c224fbf1b6a3a0e","41408c34d8ee4baf7038ea252bbe0ad6f3b49303e14179611c224fbf1b6a3a0e",3722118,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/deliverables/Nature_Health_manuscript.docx",14377373,"6f0ce7a50b608f91d24c31ae0b9b0edefe15828ed4f966732ea616c6e395a570","6f0ce7a50b608f91d24c31ae0b9b0edefe15828ed4f966732ea616c6e395a570",14377373,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/evidence/final_word/all_101_page_review.csv",26837,"22a165d5b4d370fae627ff14a6ab0a044c40e46e264ba93fe7f1741e466356f4","22a165d5b4d370fae627ff14a6ab0a044c40e46e264ba93fe7f1741e466356f4",26837,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/evidence/final_word/review_basis.json",4755,"87c48d624e2fcaabc39da651dd64bcbccf81c91a4431dfb071c21b2595201a89","87c48d624e2fcaabc39da651dd64bcbccf81c91a4431dfb071c21b2595201a89",4755,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/helpers/final_preservation.R",3158,"e33e628ddc7757f5c74b80eea49f4e59e0988d6f56fec972f9fccf6f4e6d9aed","e33e628ddc7757f5c74b80eea49f4e59e0988d6f56fec972f9fccf6f4e6d9aed",3158,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/helpers/verify_html.R",2886,"d38fa5121293e861cfd71383ef9190798ac5043372eaea802447a463359d1151","d38fa5121293e861cfd71383ef9190798ac5043372eaea802447a463359d1151",2886,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/helpers/verify_word.R",6703,"97cddf37e6d45621a4e328eeee8ac9be5c3684cafcff4aeaeeaf9008f4fdfeb6","97cddf37e6d45621a4e328eeee8ac9be5c3684cafcff4aeaeeaf9008f4fdfeb6",6703,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/html_candidate_round2/delta_manifest.json",1910,"0b41117cd3176d7282e294b66b464de61f6b286d0c2ef1aaffa72d4e54b01bfe","0b41117cd3176d7282e294b66b464de61f6b286d0c2ef1aaffa72d4e54b01bfe",1910,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/html_candidate_round2/ZaunerEtAl2026_NatHealth_phase3_brown.html",27222463,"d7ee926c0910227004581915040f30ae01142290f0759839e897fa2b3f5f10aa","d7ee926c0910227004581915040f30ae01142290f0759839e897fa2b3f5f10aa",27222463,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/word_candidate_handoff.md",8684,"277a7f0646ccdfd3fa3cbce1a30762b1826e0d458b74a35e3ab6cc52e1886fc4","277a7f0646ccdfd3fa3cbce1a30762b1826e0d458b74a35e3ab6cc52e1886fc4",8684,TRUE
"audit/manuscript_nature_health/a4_display_revision_2026_09_14/word_candidate_manifest.csv",34038,"996e138233eff74da4754aae6c2fbc1a6b5785c9d196fa2c64df2fe8eeccb464","996e138233eff74da4754aae6c2fbc1a6b5785c9d196fa2c64df2fe8eeccb464",34038,TRUE
"audit/report_harmonization/final_documents_2026_09_13/seal_writer012_review_and_html014.R",7595,"98ce65e4feee9ac7e524bec0f68861ac3987a03c896a5ddf43512b31231fcfce","98ce65e4feee9ac7e524bec0f68861ac3987a03c896a5ddf43512b31231fcfce",7595,TRUE
"audit/report_harmonization/final_documents_2026_09_13/writer_a4_display_candidate_order_012_dispatch_manifest.csv",8725,"3120680a15dc09631082fd4b2b170190676d48507a245d1e7dbb4e305a8dc780","3120680a15dc09631082fd4b2b170190676d48507a245d1e7dbb4e305a8dc780",8725,TRUE
"audit/report_harmonization/final_documents_2026_09_13/writer_a4_display_candidate_order_012.md",12500,"dbf5d4a0fe02b4a5d9b2b080ef7b491d35d561c69bb56822d0320aba398a1e7a","dbf5d4a0fe02b4a5d9b2b080ef7b491d35d561c69bb56822d0320aba398a1e7a",12500,TRUE
"audit/report_harmonization/final_documents_2026_09_13/writer012_external_order013_corpus_classification_manifest.csv",1409,"97bb79ce58e893b245aedee7d933f5d3e1afcdb8e045939bbb6e277c3dcd3352","97bb79ce58e893b245aedee7d933f5d3e1afcdb8e045939bbb6e277c3dcd3352",1409,TRUE
"audit/report_harmonization/final_documents_2026_09_13/writer012_external_order013_corpus_classification.md",2089,"e6d76a7e687bc452043e96c9518445934cc2a93d56ae0333e8431a631a389e84","e6d76a7e687bc452043e96c9518445934cc2a93d56ae0333e8431a631a389e84",2089,TRUE
"audit/report_harmonization/final_documents_2026_09_13/writer012_html_visual_release_order_014.md",5847,"39eaf4dac1917f827abfd4f448f43ad684175aace233d3193f7c7343c93ac27b","39eaf4dac1917f827abfd4f448f43ad684175aace233d3193f7c7343c93ac27b",5847,TRUE
"audit/report_harmonization/final_documents_2026_09_13/writer012_nonbrowser_independent_review_manifest.csv",9004,"c970e72ccb408e5be978b5d7a98280ffc0664b76daf2a253e667347d15fac6c2","c970e72ccb408e5be978b5d7a98280ffc0664b76daf2a253e667347d15fac6c2",9004,TRUE
"audit/report_harmonization/final_documents_2026_09_13/writer012_nonbrowser_independent_review.md",3781,"9cae96d507bdb9a3041a96513d9feaddb53760f8d64eee17711cbfdc0a84ff2f","9cae96d507bdb9a3041a96513d9feaddb53760f8d64eee17711cbfdc0a84ff2f",3781,TRUE
"audit/report_harmonization/final_site_promotion_2026_09_14/completion_manifest.csv",10032,"01e01dadccead1ade67c19df561be524e08b6c3ef008098f7ebd4aac767a06c3","01e01dadccead1ade67c19df561be524e08b6c3ef008098f7ebd4aac767a06c3",10032,TRUE
"audit/report_harmonization/final_site_promotion_2026_09_14/completion_seal.json",822,"79b2c580a65946d274e89320ac95f966336d54cda204f5ee78798a53ae8770e9","79b2c580a65946d274e89320ac95f966336d54cda204f5ee78798a53ae8770e9",822,TRUE
"audit/report_harmonization/final_site_promotion_2026_09_14/evidence/no_listener_check.txt",378,"dd2f6c340eb6ddfc3379851001be520626fb5d7f7b75bda91ab2a8554a639ef4","dd2f6c340eb6ddfc3379851001be520626fb5d7f7b75bda91ab2a8554a639ef4",378,TRUE
"audit/report_harmonization/final_site_promotion_2026_09_14/evidence/post_closure_summary.json",330,"dcef51c7294bc88bc592c010a0b0be3e994e569774dfb42d35f5f96571201d9c","dcef51c7294bc88bc592c010a0b0be3e994e569774dfb42d35f5f96571201d9c",330,TRUE
"audit/report_harmonization/final_site_promotion_2026_09_14/evidence/production_safe_point.json",432,"2cd05bd9e9bd8162ac34e0d10fa7ea64a0ef7675e512626a3634868d865aced8","2cd05bd9e9bd8162ac34e0d10fa7ea64a0ef7675e512626a3634868d865aced8",432,TRUE
"audit/report_harmonization/final_site_promotion_2026_09_14/evidence/server_lifecycle.json",451,"2c24e4c1721a1352bd08adb125c8c8f1ad3b4e4547fa1607b91f717d16693e05","2c24e4c1721a1352bd08adb125c8c8f1ad3b4e4547fa1607b91f717d16693e05",451,TRUE
