"path","bytes","sha256","actual_sha256","actual_bytes","exact"
"link_navigation_checks.json",2592,"7735addb5f1fd1a8f915998e296336da7b35c8d51861fd4c3490fec2e5a8ec62","7735addb5f1fd1a8f915998e296336da7b35c8d51861fd4c3490fec2e5a8ec62",2592,TRUE
"medium_s4_heading_left.png",117688,"4253c3c3bf7de6b74546bc747cf80c76048d7fa01b4c4b2ef978ca0198136147","4253c3c3bf7de6b74546bc747cf80c76048d7fa01b4c4b2ef978ca0198136147",117688,TRUE
"medium_s4_right_edge.png",116195,"a6de5b58f431dc9aa8c60657daafa2f2167d95dc09ecdbeddd7935684b61afc8","a6de5b58f431dc9aa8c60657daafa2f2167d95dc09ecdbeddd7935684b61afc8",116195,TRUE
"medium_s7_bottom_left_notes.png",104152,"4f309585872b6ecaad35f43a605f52fec6366726b9adec0fb4e61d876ea1ef66","4f309585872b6ecaad35f43a605f52fec6366726b9adec0fb4e61d876ea1ef66",104152,TRUE
"medium_s7_bottom_right_notes.png",94302,"3ed90b17d11f339e9fcd295512032ffff3de8e6e0a76404b1922b7dad33aa81d","3ed90b17d11f339e9fcd295512032ffff3de8e6e0a76404b1922b7dad33aa81d",94302,TRUE
"medium_s7_top_left.png",86594,"38c468d5072b2f6a1469b6c4a0824f4a1db7fb198ec5739c9bd9624d405237f2","38c468d5072b2f6a1469b6c4a0824f4a1db7fb198ec5739c9bd9624d405237f2",86594,TRUE
"medium_s7_top_right.png",89020,"de351c31845aafb1d3a65218f5d69cd803b80b93a25037367b094475cbc6f2f7","de351c31845aafb1d3a65218f5d69cd803b80b93a25037367b094475cbc6f2f7",89020,TRUE
"no_listener_check.json",205,"734fcd4bcf4bf28c315eac381a37741e58cdb17b1c862491b4dadfdb5a85c8d3","734fcd4bcf4bf28c315eac381a37741e58cdb17b1c862491b4dadfdb5a85c8d3",205,TRUE
"phone_s15_complete.png",45902,"8b7740d4f2ef682521b444c793d4a9c5f4273b0dc60ccd47222154082b919691","8b7740d4f2ef682521b444c793d4a9c5f4273b0dc60ccd47222154082b919691",45902,TRUE
"phone_s16_complete.png",52154,"61051d2a8c820408c9a75f4681d8675f24a1eba60044ad40f0dea4d543cff9e3","61051d2a8c820408c9a75f4681d8675f24a1eba60044ad40f0dea4d543cff9e3",52154,TRUE
"phone_s17_complete.png",43359,"098fc49a7ae63e7156a89332203a4c626dc7e37178399b52c0150291021ca36e","098fc49a7ae63e7156a89332203a4c626dc7e37178399b52c0150291021ca36e",43359,TRUE
"phone_s18_complete.png",41642,"290234fc879f6fcf1d996eef3b0966534367dc9e4c1afe4314e7bf65e3287705","290234fc879f6fcf1d996eef3b0966534367dc9e4c1afe4314e7bf65e3287705",41642,TRUE
"phone_s4_caption_complete.png",56823,"c601baf758e361952cb8ee83e4c8320721a6292dfa4f1feae29b3725079364d4","c601baf758e361952cb8ee83e4c8320721a6292dfa4f1feae29b3725079364d4",56823,TRUE
"phone_s4_middle_columns.png",62120,"f974bab7a26a26953ebc712a36a79d41e99f2bf4e2554356bda14081f41a788c","f974bab7a26a26953ebc712a36a79d41e99f2bf4e2554356bda14081f41a788c",62120,TRUE
"phone_s4_right_edge.png",56398,"f954d29ff46310dcc8c0d33b38d1d4ac80e8f104c8ec267e753b1540b967a841","f954d29ff46310dcc8c0d33b38d1d4ac80e8f104c8ec267e753b1540b967a841",56398,TRUE
"phone_s4_top_left.png",55822,"22a14a67c8633111db12e4101c3d80a67401527db718e8dea900ad2177c70ecd","22a14a67c8633111db12e4101c3d80a67401527db718e8dea900ad2177c70ecd",55822,TRUE
"phone_s7_bottom_left.png",57938,"8ea067f8a91e90600a9721668b304a59d403bad126e9b8589085f882471d22cc","8ea067f8a91e90600a9721668b304a59d403bad126e9b8589085f882471d22cc",57938,TRUE
"phone_s7_bottom_middle.png",38105,"0f098323401923ce1ba97b90a73b5a16b0aa57d6283656ad62275a02d4d9f8df","0f098323401923ce1ba97b90a73b5a16b0aa57d6283656ad62275a02d4d9f8df",38105,TRUE
"phone_s7_bottom_right.png",33919,"1407d6cd2880c7d046e3ebbd0e1085c183349c9871cf008016727d23e7fa9afe","1407d6cd2880c7d046e3ebbd0e1085c183349c9871cf008016727d23e7fa9afe",33919,TRUE
"phone_s7_top_left.png",39869,"860ff1a6b676287ba91ea738b69bf58eeedbcac0d811ebb9edbc98b09fbb57ee","860ff1a6b676287ba91ea738b69bf58eeedbcac0d811ebb9edbc98b09fbb57ee",39869,TRUE
"phone_s7_top_middle.png",41795,"c9494f31e22af17eb5c8ec3142897eb2e3f2d69df8527d91544a0dc8d013d79f","c9494f31e22af17eb5c8ec3142897eb2e3f2d69df8527d91544a0dc8d013d79f",41795,TRUE
"phone_s7_top_right_samples.png",39259,"e49338a02e01dff3783ef46bbabc5998730c62d8c0afddcea493dde481b122d3","e49338a02e01dff3783ef46bbabc5998730c62d8c0afddcea493dde481b122d3",39259,TRUE
"postflight/C271.csv",51619,"bffc60c16a24715bc5dfea09ab7748e50c15b064d5b97964cfd393ff88667ca6","bffc60c16a24715bc5dfea09ab7748e50c15b064d5b97964cfd393ff88667ca6",51619,TRUE
"postflight/N145.csv",26056,"64c36aabbe9a13bd3cc2388fc5c527505a7681fb45148a05dcf35d14628bdd87","64c36aabbe9a13bd3cc2388fc5c527505a7681fb45148a05dcf35d14628bdd87",26056,TRUE
"postflight/candidate318.csv",59980,"4ac199c21d9fb6436ea469998da4edfb446129d55b474c729d04e0f777522aa7","4ac199c21d9fb6436ea469998da4edfb446129d55b474c729d04e0f777522aa7",59980,TRUE
"postflight/guard_session.txt",702,"72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166","72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166",702,TRUE
"postflight/independent49.csv",12826,"19df9e455e123a602b3e371eda1a8cf7e3d8e5ace06bfeb9c11fee9cbf07a000","19df9e455e123a602b3e371eda1a8cf7e3d8e5ace06bfeb9c11fee9cbf07a000",12826,TRUE
"postflight/release44.csv",11217,"89a91b3c766da0e4d63343b529f6076116967e30ed74bbea0c7e89ab6622897f","89a91b3c766da0e4d63343b529f6076116967e30ed74bbea0c7e89ab6622897f",11217,TRUE
"postflight/source_profile_history49.csv",15772,"9060798b686286c2fe25a65e134ad91c54bf0efe7f600388fbb00bbfa292f9eb","9060798b686286c2fe25a65e134ad91c54bf0efe7f600388fbb00bbfa292f9eb",15772,TRUE
"postflight/structural_content_checks.csv",501,"9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c","9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c",501,TRUE
"postflight/verification_session.txt",702,"72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166","72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166",702,TRUE
"postflight_guard_summary.json",1210,"ee4b86b9b49eefc85e712025c6075031cc273c071952db832884d8a88bb28cf6","ee4b86b9b49eefc85e712025c6075031cc273c071952db832884d8a88bb28cf6",1210,TRUE
"preflight/C271.csv",51619,"bffc60c16a24715bc5dfea09ab7748e50c15b064d5b97964cfd393ff88667ca6","bffc60c16a24715bc5dfea09ab7748e50c15b064d5b97964cfd393ff88667ca6",51619,TRUE
"preflight/N145.csv",26056,"64c36aabbe9a13bd3cc2388fc5c527505a7681fb45148a05dcf35d14628bdd87","64c36aabbe9a13bd3cc2388fc5c527505a7681fb45148a05dcf35d14628bdd87",26056,TRUE
"preflight/candidate318.csv",59980,"4ac199c21d9fb6436ea469998da4edfb446129d55b474c729d04e0f777522aa7","4ac199c21d9fb6436ea469998da4edfb446129d55b474c729d04e0f777522aa7",59980,TRUE
"preflight/guard_session.txt",702,"72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166","72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166",702,TRUE
"preflight/independent49.csv",12826,"19df9e455e123a602b3e371eda1a8cf7e3d8e5ace06bfeb9c11fee9cbf07a000","19df9e455e123a602b3e371eda1a8cf7e3d8e5ace06bfeb9c11fee9cbf07a000",12826,TRUE
"preflight/release44.csv",11217,"89a91b3c766da0e4d63343b529f6076116967e30ed74bbea0c7e89ab6622897f","89a91b3c766da0e4d63343b529f6076116967e30ed74bbea0c7e89ab6622897f",11217,TRUE
"preflight/source_profile_history49.csv",15772,"9060798b686286c2fe25a65e134ad91c54bf0efe7f600388fbb00bbfa292f9eb","9060798b686286c2fe25a65e134ad91c54bf0efe7f600388fbb00bbfa292f9eb",15772,TRUE
"preflight/structural_content_checks.csv",501,"9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c","9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c",501,TRUE
"preflight/verification_session.txt",702,"72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166","72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166",702,TRUE
"qa_handoff.md",5186,"5743b310cfd9ae9485a975c0ec0cbaeb14b3516bbe145fd99287dea354c079f7","5743b310cfd9ae9485a975c0ec0cbaeb14b3516bbe145fd99287dea354c079f7",5186,TRUE
"qa_summary.json",1235,"c39a280bdf34853c9c3c547cc91611222edc638f65bb205b71a7ffaf87313676","c39a280bdf34853c9c3c547cc91611222edc638f65bb205b71a7ffaf87313676",1235,TRUE
"responsive_dom_checks.json",2254,"0463163a5f2496f7bd7cb0a49da298be847919bcd35ea83093349edd2a5e7b8f","0463163a5f2496f7bd7cb0a49da298be847919bcd35ea83093349edd2a5e7b8f",2254,TRUE
"results_references.json",3954,"12e50733d0ee87febc049ff3be3793c387171193f87dcc7e31c1011575ab24e8","12e50733d0ee87febc049ff3be3793c387171193f87dcc7e31c1011575ab24e8",3954,TRUE
"screenshot_inventory.csv",8458,"c010e765aa89961feaa2f12e6258eef53dcff8d2347baa90617a9fa2b0ac8384","c010e765aa89961feaa2f12e6258eef53dcff8d2347baa90617a9fa2b0ac8384",8458,TRUE
"screenshot_provenance.json",9400,"f0dac61d200441719512df5f61d243ce664ed5d76329167de6a750c038a8dad3","f0dac61d200441719512df5f61d243ce664ed5d76329167de6a750c038a8dad3",9400,TRUE
"seal_qa.py",1221,"0f2b448d7c074704ff5e489ce620ed8290722b501285883118a0fc2998a8aa0d","0f2b448d7c074704ff5e489ce620ed8290722b501285883118a0fc2998a8aa0d",1221,TRUE
"serve_copy_cleanup.json",386,"d9ba221b117bfd37a530865f3f44b25b5504748f923ab16b181101e8dc6eac73","d9ba221b117bfd37a530865f3f44b25b5504748f923ab16b181101e8dc6eac73",386,TRUE
"serve_frozen.py",4094,"c888db3a5f4eeba71be591c469b124c71bf3682638421762c9fa3632d4dba51a","c888db3a5f4eeba71be591c469b124c71bf3682638421762c9fa3632d4dba51a",4094,TRUE
"serve_root_preflight.json",336,"eb909496a8284a702a42499049a8f3cba4af884f9cdcd49842b4f525320c6ff3","eb909496a8284a702a42499049a8f3cba4af884f9cdcd49842b4f525320c6ff3",336,TRUE
"server_lifecycle.json",994,"804fcb095cf03875b435cb651bf0a9636a62eacffc060f289c5b96e58e14ea5f","804fcb095cf03875b435cb651bf0a9636a62eacffc060f289c5b96e58e14ea5f",994,TRUE
"verify_frozen.R",2747,"b99911e125e4a5b51ae73c4523c9d36d75833449abbb3a27d61d88441b795ce5","b99911e125e4a5b51ae73c4523c9d36d75833449abbb3a27d61d88441b795ce5",2747,TRUE
"visual_review_matrix.csv",2840,"8caa14de6954c56922b7b82fa42523c3fe425d32e7e5d5bc2466ae0012aac288","8caa14de6954c56922b7b82fa42523c3fe425d32e7e5d5bc2466ae0012aac288",2840,TRUE
