scenario_id,model_implementation_id,position,position_role,site,Id,local_date,metric_id,metric_definition,alternative_preprocessing_value,viable_ratio_minutes,expected_minutes,viable_ratio_fraction,raw_source_rows,observed_local_minutes,duplicated_local_minutes,duplicate_source_rows,excluded_nonfinite_source_minutes,excluded_zero_either_minutes,excluded_zero_medi_minutes,excluded_zero_light_minutes,excluded_both_zero_minutes,excluded_nonfinite_ratio_minutes,minimum_viable_fraction,passes_viable_ratio_support,support_threshold_enforced,ratio_scaled_or_weighted,estimable,failure_reason,duplicate_minute_rule,expected_day_rule
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S002,2025-06-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8875693943033036,990,1440,0.6875,1440,1440,0,0,0,450,450,441,441,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S002,2025-06-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8793949503424204,974,1440,0.6763888888888889,1440,1440,0,0,39,427,427,414,414,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S003,2025-06-11,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6808909248993534,910,1440,0.6319444444444444,1440,1440,0,0,0,530,529,508,507,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S003,2025-06-12,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6662545419108982,934,1440,0.6486111111111111,1440,1440,0,0,0,506,506,506,506,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S003,2025-06-13,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7201703046195321,945,1440,0.65625,1440,1440,0,0,0,495,495,495,495,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S003,2025-06-14,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6488984687188187,817,1440,0.5673611111111111,1440,1440,0,0,1,622,622,622,622,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S003,2025-06-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.626618879063135,783,1440,0.54375,1440,1440,0,0,15,642,642,641,641,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S003,2025-06-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7356995082373958,843,1440,0.5854166666666667,1440,1440,0,0,24,573,573,565,565,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S004,2025-06-11,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8519273881377871,851,1440,0.5909722222222222,1440,1440,0,0,89,500,500,500,500,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S004,2025-06-12,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.823334326685737,870,1440,0.6041666666666666,1440,1440,0,0,158,412,412,410,410,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S004,2025-06-13,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8084772355694354,995,1440,0.6909722222222222,1440,1440,0,0,68,377,377,373,373,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S004,2025-06-14,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.9004582612064179,897,1440,0.6229166666666667,1440,1440,0,0,68,475,475,475,475,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S004,2025-06-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8064317414227861,747,1440,0.51875,1440,1440,0,0,136,557,557,519,519,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S004,2025-06-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8535721241076795,832,1440,0.5777777777777777,1440,1440,0,0,143,465,464,464,463,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S005,2025-06-11,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7370738801415693,976,1440,0.6777777777777778,1440,1440,0,0,181,283,283,265,265,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S005,2025-06-12,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7807193795607377,920,1440,0.6388888888888888,1440,1440,0,0,146,374,374,368,368,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S005,2025-06-13,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7126516908430299,1072,1440,0.7444444444444445,1440,1440,0,0,144,224,224,218,218,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S005,2025-06-14,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6749772832251771,1123,1440,0.7798611111111111,1440,1440,0,0,0,317,317,300,300,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S005,2025-06-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6726533587160097,996,1440,0.6916666666666667,1440,1440,0,0,0,444,444,378,378,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S006,2025-06-11,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7464826808030189,904,1440,0.6277777777777778,1440,1440,0,0,29,507,507,506,506,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S006,2025-06-12,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7355279773997455,1015,1440,0.7048611111111112,1440,1440,0,0,0,425,425,420,420,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S006,2025-06-13,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7356461908547707,960,1440,0.6666666666666666,1440,1440,0,0,85,395,395,367,367,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S006,2025-06-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,573,1440,0.39791666666666664,1440,1440,0,0,0,867,867,857,857,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S006,2025-06-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.660349230850627,746,1440,0.5180555555555556,1440,1440,0,0,0,694,694,684,684,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S006,2025-06-17,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7126727832987417,823,1440,0.5715277777777777,1440,1440,0,0,240,377,377,377,377,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S007,2025-06-25,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8272873191967423,963,1440,0.66875,1440,1440,0,0,0,477,477,475,475,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S007,2025-06-26,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8577759141848493,981,1440,0.68125,1440,1440,0,0,12,447,447,447,447,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S007,2025-06-27,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7971184106157738,995,1440,0.6909722222222222,1440,1440,0,0,102,343,343,342,342,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S007,2025-06-28,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8658014827710735,953,1440,0.6618055555555555,1440,1440,0,0,56,431,431,430,430,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S007,2025-06-29,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8963802178297885,769,1440,0.5340277777777778,1440,1440,0,0,184,487,487,487,487,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S007,2025-06-30,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.814854021093101,879,1440,0.6104166666666667,1440,1440,0,0,84,477,477,472,472,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S009,2025-06-25,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.9879535093192938,962,1440,0.6680555555555555,1440,1440,0,0,133,345,345,343,343,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S009,2025-06-26,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7906057147603539,828,1440,0.575,1440,1440,0,0,123,489,489,431,431,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S009,2025-06-27,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,673,1440,0.4673611111111111,1440,1440,0,0,36,731,731,700,700,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S009,2025-06-28,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8081833752329639,1009,1440,0.7006944444444444,1440,1440,0,0,0,431,431,422,422,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S009,2025-06-29,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.9421433899983385,1012,1440,0.7027777777777777,1440,1440,0,0,0,428,428,415,415,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S009,2025-06-30,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.9731334239873485,1082,1440,0.7513888888888889,1440,1440,0,0,0,358,358,354,354,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S011,2025-06-25,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.5939240796840917,950,1440,0.6597222222222222,1440,1440,0,0,0,490,490,490,490,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S011,2025-06-26,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.574076961712027,970,1440,0.6736111111111112,1440,1440,0,0,0,470,470,470,470,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S011,2025-06-27,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.4853488687924088,901,1440,0.6256944444444444,1440,1440,0,0,0,539,539,539,539,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S011,2025-06-28,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.5863812528023832,934,1440,0.6486111111111111,1440,1440,0,0,0,506,506,506,506,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S011,2025-06-29,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.5615359149712178,919,1440,0.6381944444444444,1440,1440,0,0,0,521,521,520,520,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S011,2025-06-30,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6002157054584036,942,1440,0.6541666666666667,1440,1440,0,0,0,498,498,498,498,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S012,2025-07-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,1.0142069265321927,820,1440,0.5694444444444444,1440,1440,0,0,240,380,375,380,375,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S012,2025-07-17,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,1.083830731151436,992,1440,0.6888888888888889,1440,1440,0,0,60,388,385,300,297,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S012,2025-07-18,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.9422360400736919,1136,1440,0.7888888888888889,1440,1440,0,0,0,304,303,20,19,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S012,2025-07-19,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.9595896593145365,930,1440,0.6458333333333334,1440,1440,0,0,197,313,309,303,299,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S012,2025-07-20,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8189166017322348,909,1440,0.63125,1440,1440,0,0,244,287,287,237,237,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S012,2025-07-21,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,664,1440,0.46111111111111114,1440,1440,0,0,131,645,643,604,602,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S013,2025-07-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7954201119959176,1008,1440,0.7,1440,1440,0,0,10,422,422,421,421,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S013,2025-07-17,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8514950954311249,1049,1440,0.7284722222222222,1440,1440,0,0,20,371,371,370,370,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S013,2025-07-18,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8186003490536887,1116,1440,0.775,1440,1440,0,0,0,324,324,322,322,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S013,2025-07-19,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.796540533380193,922,1440,0.6402777777777777,1440,1440,0,0,0,518,518,454,454,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S013,2025-07-20,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8015947296042545,947,1440,0.6576388888888889,1440,1440,0,0,0,493,493,492,492,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S013,2025-07-21,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7200193968661556,978,1440,0.6791666666666667,1440,1440,0,0,138,324,324,317,317,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S014,2025-07-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7768612988872292,1005,1440,0.6979166666666666,1440,1440,0,0,0,435,435,422,422,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S014,2025-07-17,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8551655152017803,999,1440,0.69375,1440,1440,0,0,0,441,441,427,427,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S014,2025-07-18,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7922759302692977,948,1440,0.6583333333333333,1440,1440,0,0,0,492,492,390,390,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S014,2025-07-19,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,520,1440,0.3611111111111111,1440,1440,0,0,0,920,920,899,899,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S014,2025-07-20,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8153129091280592,894,1440,0.6208333333333333,1440,1440,0,0,0,546,546,506,506,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S014,2025-07-21,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8029917961978301,937,1440,0.6506944444444445,1440,1440,0,0,0,503,503,487,487,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S015,2025-07-23,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8363093207473772,1054,1440,0.7319444444444444,1440,1440,0,0,28,358,358,351,351,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,BAUA,BAUA_S015,2025-07-24,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7682037702761008,966,1440,0.6708333333333333,1440,1440,0,0,83,391,391,304,304,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
