analysis_hour_id,placement,participant,participant_day,site,time_hour,observed_mel_edi_lx,fitted_mean_lx,pearson_residual,working_zero_probability,observed_zero,membership_rows,membership_weight_sum
BAUA.BAUA_S001.2025-06-11.240,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,4.5,0,0.10347598494302858,-1.0633037898790871,0.9164968398638331,TRUE,1,1
BAUA.BAUA_S001.2025-06-11.300,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,5.5,1.8934015763964755,1.3890591025538963,0.6597472244951682,0.7497496338321724,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.360,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,6.5,37.53988387174612,47.92980762316647,-0.5610980158779643,0.23019725935790886,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.420,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,7.5,166.7122471882498,319.15329832697773,-0.6845202188371942,0.06854004834813926,FALSE,2,1
BAUA.BAUA_S001.2025-06-11.480,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,8.5,237.33581344148314,412.26868885193556,-1.9351378944316102,0.019193281319487453,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.540,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,9.5,186.57323556290856,406.7220011405501,-2.2013203785348825,0.019670496842112074,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.60,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,1.5,0,0.046342037470830835,-0.7782344300205645,0.9415243025229707,TRUE,1,1
BAUA.BAUA_S001.2025-06-11.600,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,10.5,381.012824097467,528.9113053736432,-0.7129623561979858,0.011874869457243266,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.660,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,11.5,404.0496533142252,772.2865607368321,-2.334780897763905,0.005109074175511815,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.720,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,12.5,580.2696882794412,987.2887535758357,-1.7494812827533601,0.002717622763399921,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.780,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,13.5,1567.2696572582968,1083.9362251269695,2.605527174459267,0.0020967136379424363,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.840,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,14.5,655.857466390185,1180.6671136311077,-3.144626715081861,0.0016372004712572235,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.900,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,15.5,585.7073240220127,1361.2143940017027,-3.128532963945221,0.0010607442944099094,FALSE,1,1
BAUA.BAUA_S001.2025-06-11.960,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-11,BAUA,16.5,1565.2642101866031,3052.34205557498,-2.5164358043869233,6.05352006814691e-5,FALSE,2,1
BAUA.BAUA_S001.2025-06-12.0,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,0.5,0,0.044096838478659216,-1.0168494579326535,0.9428066989708991,TRUE,1,1
BAUA.BAUA_S001.2025-06-12.1020,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,17.5,986.4980090850358,1012.3682698952987,-0.051066859863633185,0.002791154484040553,FALSE,2,1
BAUA.BAUA_S001.2025-06-12.1080,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,18.5,187.73575982823843,260.1779764987479,-1.0845798909617939,0.04081522444529505,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.1140,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,19.5,81.56988768844427,103.25316148511776,-0.4109419230960263,0.1235884491100559,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.120,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,2.5,0,0.012503499223371016,-0.5756515213411627,0.9675591466752117,TRUE,1,1
BAUA.BAUA_S001.2025-06-12.1200,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,20.5,22.99699461879148,29.81466413552496,-0.3956027541136826,0.30708786605255384,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.1260,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,21.5,6.0306114482387265,2.5979749798844747,1.2971126294984807,0.6810182553143539,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.1320,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,22.5,0.010630090208411005,0.4327415426427132,-1.7643341218085522,0.8450003459110086,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.1380,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,23.5,0,0.07572445356962858,-0.849866410315172,0.9272532338385671,TRUE,1,1
BAUA.BAUA_S001.2025-06-12.180,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,3.5,0,0.012323672026839103,-0.6008661346299563,0.9677711352539229,TRUE,1,1
BAUA.BAUA_S001.2025-06-12.240,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,4.5,0.014989696627639063,0.052482444684478866,-0.3120682770070735,0.9381877189378751,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.300,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,5.5,7.774043522359586,5.230271684068514,0.6396500641197638,0.5885640745070796,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.360,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,6.5,40.14217934383159,24.30973214418309,1.0660491172610171,0.34136862769321075,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.420,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,7.5,336.7663040593405,246.50095762295882,0.8615128745723755,0.04483567326424439,FALSE,2,1
BAUA.BAUA_S001.2025-06-12.480,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,8.5,150.330472872626,209.10038855611853,-1.3385575833260699,0.05542590718105076,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.540,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,9.5,131.55523678677588,206.28713936448105,-1.1701681178454142,0.05643098296236067,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.60,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,1.5,0,0.023504423944048527,-0.6657154440603099,0.9568668416471101,TRUE,1,1
BAUA.BAUA_S001.2025-06-12.600,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,10.5,178.92667411859665,268.26087562781794,-1.0444644936507066,0.039005895119483734,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.660,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,11.5,498.23332901862443,391.6994530349521,1.3463642215529752,0.021042819029297048,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.720,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,12.5,389.365200349351,500.74737076124654,-1.2519484930365248,0.013258529765723755,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.780,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,13.5,586.4503858087207,549.7664313903366,0.5191699524302898,0.010966420573825499,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.840,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,14.5,606.7054592237935,598.8278006345532,-0.006905932026185972,0.009150584424928013,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.0,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,0.5,0,0.07190265809621847,-1.137896821318092,0.9289036554830171,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.1020,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,17.5,200.07041929786385,757.7484201332858,-4.508419475056789,0.005349238418221797,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1080,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,18.5,131.7572027883138,424.2364925414999,-2.6311399319308473,0.018213627806146986,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1140,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,19.5,121.90957478690449,168.36074929070043,-0.15824479393218832,0.07293325963430902,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.120,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,2.5,0,0.020387738910114153,-0.6441779864374142,0.9595433941241396,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.1200,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,20.5,73.32776619764974,48.614677957643465,1.3692260371330578,0.22799356220980888,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1260,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,21.5,6.071721250849239,4.236160984909756,0.5484616262155625,0.6181193985518032,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1320,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,22.5,0.006759775238433935,0.7056121993808575,-1.8846908721125835,0.809853083410861,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1380,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,23.5,0,0.12347346618000733,-0.923345711042332,0.9097540741823289,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.180,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,3.5,0,0.020094519398813057,-0.6723941870640201,0.9598066657201559,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.240,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,4.5,0.008203608401085402,0.08557591442815203,-0.6192228540232833,0.923208340180989,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.300,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,5.5,5.170542032712887,1.1487689917737423,2.5414422230908,0.7680382166314157,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.360,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,6.5,46.452211033909016,39.638541425589196,0.38447989322015974,0.2603019189044211,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.420,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,7.5,102.38124448534333,263.943709858178,-1.3440214572017395,0.08305241573706539,FALSE,2,1
BAUA.BAUA_S001.2025-06-13.480,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,8.5,240.86388654160316,340.951285054442,-1.2229435468226018,0.026718327952293466,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.540,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,9.5,219.89652975685647,336.3641059789247,-1.2176290087835222,0.02732642855950093,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.60,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,1.5,0,0.038325435947418024,-0.7449632605781056,0.9462833960598493,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.600,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,10.5,323.1922809228456,437.4161660182053,-0.8281720017575492,0.017208267379653756,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.660,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,11.5,847.967326585315,638.690500718733,1.6459164747433366,0.007945113205994985,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.720,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,12.5,674.8321902947815,816.4999631402376,-1.1881324442074348,0.004455405301045719,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.780,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,13.5,568.5825536654161,896.4286128623035,-1.804757622707656,0.003512880097854623,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.840,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,14.5,6433.433455926778,3132.4626013940947,5.492302099020193,4.320767850677561e-5,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.0,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,0.5,0,0.03925948544709328,-0.9900295605439128,0.9457015392059026,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.1020,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,17.5,299.8610375127321,769.4551160407028,-3.4878928589457425,0.005154797536745906,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.1080,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,18.5,105.29619457243928,295.1946565893486,-1.7006880196086513,0.036365461993037806,FALSE,2,1
BAUA.BAUA_S001.2025-06-14.1140,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,19.5,21.800006874686524,91.92645392601408,-2.630514108223187,0.13779874084253585,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.120,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,2.5,0,0.011131885249216666,-0.560468433408529,0.969221598869795,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.1200,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,20.5,33.51834295988459,11.43196596057085,2.477641686255487,0.46786186029031424,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.1260,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,21.5,6.886240085190913,2.312981257466969,1.2146555678551625,0.6947742681313096,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.1320,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,22.5,0.00627365856959014,0.38527048382292245,-1.8830503149428746,0.852441085974186,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.1380,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,23.5,0,0.06741760147600306,-0.8156073603451539,0.9309060570928719,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.180,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,3.5,0,0.010971784810074006,-0.5850179990486007,0.9694228964474757,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.240,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,4.5,0.0014441757199612354,0.04672520399201246,-0.6819783665265637,0.9413089964970496,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.300,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,5.5,6.908574641775849,4.656519200677067,0.6196143912515496,0.6050304129104311,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.360,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,6.5,88.50345966144839,21.642993200049258,4.07514813367643,0.3610121288411508,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.420,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,7.5,79.40472516569541,45.861993171094895,0.5971258015923268,0.23708970366423618,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.480,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,8.5,84.11504740422164,61.46126286187623,0.5430040300849489,0.19265511962998522,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.540,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,9.5,379.43216200510057,320.7342542186417,0.6605056899478945,0.0295417448996989,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.60,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,1.5,0,0.020926026028379834,-0.6481568765058785,0.9590655382327433,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.600,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,10.5,91.23840392569758,159.35919765745186,-1.5685241859053547,0.07785943995577001,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.660,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,11.5,71.27536377877111,260.1014482335076,-3.1809561875660672,0.04083289742782129,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.720,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,12.5,337.2059253642202,1080.8682366552139,-4.437560187043395,0.002113633744068951,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.780,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,13.5,1036.6412416877868,1386.1081572958494,-1.4308262692620457,0.0010016288894046836,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.840,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,14.5,3624.5526295263685,1710.3522062901748,5.497711949329951,4.967754516882922e-4,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.0,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,0.5,0.0822270600910095,0.06463469719619044,0.13601894630227218,0.9321871334976936,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1020,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,17.5,682.3491395280645,973.9720728308889,-0.9745120530830089,0.004097946212253591,FALSE,2,1
BAUA.BAUA_S001.2025-06-16.1080,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,18.5,176.41840166036087,381.35443057335107,-2.5929168090329093,0.022061101844986393,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1140,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,19.5,126.69910684253949,151.34275057767945,0.03544600471173463,0.0826663118937988,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.120,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,2.5,0,0.018326934856939894,-0.6285788773848645,0.961441207497261,TRUE,1,1
BAUA.BAUA_S001.2025-06-16.1200,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,20.5,28.742930010506385,18.820971538570188,0.923748708687192,0.38465250345142754,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1260,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,21.5,4.472355995908179,3.807967463004791,0.017588485178231233,0.6325115273884816,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1320,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,22.5,0.005431716948475565,0.6342885235743221,-1.7780205938731586,0.8180663189492666,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1380,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,23.5,0,0.1109926991520854,-0.8984959676386852,0.9138802167801376,TRUE,1,1
BAUA.BAUA_S001.2025-06-16.180,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,3.5,0,0.018063354137857163,-0.6561118078596024,0.9616923770978968,TRUE,1,1
BAUA.BAUA_S001.2025-06-16.240,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,4.5,0.009397358108061318,0.07692585312978308,-0.557025374700624,0.9267443401779989,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.300,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,5.5,5.562388506572037,1.0326507795067708,2.8746239185466744,0.77779769208922,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.360,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,6.5,37.786122843064746,23.214524085266564,0.8241245850082122,0.37739378784702005,FALSE,2,1
BAUA.BAUA_S001.2025-06-16.420,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,7.5,87.0186277507546,237.2641320254571,-1.3766451335342085,0.09197401157606452,FALSE,2,1
BAUA.BAUA_S001.2025-06-16.480,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,8.5,590.3346338507951,306.4877384457204,2.8826140505845763,0.031774450838801996,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.540,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,9.5,496.9868432298951,302.36423399705313,1.474159050828096,0.03246265510074461,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.60,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,1.5,0,0.03445147944403512,-1.0184707006917604,0.9487864559007504,TRUE,1,1
BAUA.BAUA_S001.2025-06-16.600,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,10.5,763.2946632663435,393.2018952828139,2.6894294866848356,0.02090006822776554,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.660,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,11.5,1406.4898219548168,574.1313076464645,4.252201912932715,0.01001311235343394,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.720,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,12.5,588.8936275213911,733.967690146429,-2.112006313926814,0.0057726524577201566,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.780,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,13.5,668.7670810444621,805.8171072454862,-0.6303501314021371,0.004603522107163663,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.840,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,14.5,224.25026180917155,877.728537963248,-4.678614297917437,0.0037098224400374143,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.900,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,15.5,428.9461390158039,1011.9505372070046,-2.431101959289096,0.002540375537116491,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.960,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,16.5,1034.3151971599004,1157.2126092587168,0.23801154897676408,0.0017366094629728854,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.0,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,0.5,0,0.06903948428565916,-1.127309757005585,0.9301733768722942,TRUE,1,1
BAUA.BAUA_S002.2025-06-11.1020,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,17.5,628.2462387785832,570.3608863768676,0.9889072963264213,0.010153621777561695,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.1080,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,18.5,252.06076968928522,427.33294826863334,-2.026167755293132,0.017970749722620877,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.1140,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,19.5,89.06290660991048,232.35520795722616,-2.3183509750798916,0.048001958193385166,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.120,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,2.5,0,0.02189197981857483,-0.658522628783246,0.9582249654453859,TRUE,1,1
BAUA.BAUA_S002.2025-06-11.1200,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,20.5,15.260255335536158,88.25918991431216,-2.7739334126198445,0.14296095842416073,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.1260,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,21.5,18.539147816705484,9.319423576889575,1.3654909045743548,0.5008571667639982,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.1320,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,22.5,1.8588897507807778,1.732298922118911,-0.23579356147063055,0.7270097502226324,FALSE,1,1
