placement,state_domain,signal,clock_bin,exceedance_probability,participant_probability_q10,participant_probability_q25,participant_probability_median,participant_probability_q75,participant_probability_q90,participant_days,participants,observations,valid_minutes,exceedance_minutes,participant_days_with_input,participants_with_input,participant_observations,profile_variant,profile_scope,profile_site,held_out_site,bin_minutes,exceedance_threshold_lx,exceedance_comparison,probability_unit,probability_aggregation,participant_day_count_basis,minimum_participants,profile_supported,support_reason,supported_exceedance_probability,probability_total,probability_weight,supported_bins,profile_complete,profile_estimable,training_sites,training_site_count
chest,full_day,MEDI,300,4.14593698175788e-5,0,0,0,0,0,787,134,32580,23448,1,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,4.14593698175788e-5,5.981155586069894,6.931665498576502e-6,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,330,0.00724307444714032,0,0,0,0,0.0038888888888889044,787,134,32580,23328,152,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.00724307444714032,5.981155586069894,0.0012109824502825898,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,360,0.024402096659559346,0,0,0,0,0.10611111111111116,783,134,32580,23185,559,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.024402096659559346,5.981155586069894,0.004079829776772871,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,390,0.05033906180023419,0,0,0,0.016123188405797104,0.18333333333333332,775,134,32580,22998,1161,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.05033906180023419,5.981155586069894,0.008416276934422809,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,420,0.07625920434050834,0,0,0,0.09696969696969698,0.25,772,134,32580,22648,1662,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.07625920434050834,5.981155586069894,0.01274991149170504,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,450,0.11464937783619313,0,0,0.028594771241830068,0.1819444444444444,0.36666666666666664,772,134,32580,22560,2496,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.11464937783619313,5.981155586069894,0.019168432619143267,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,480,0.15392134510766012,0,0,0.08444444444444443,0.23194444444444445,0.4242535259717922,771,134,32580,22568,3415,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.15392134510766012,5.981155586069894,0.025734382410339363,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,510,0.20761214861300814,0,0.03829365079365079,0.18333333333333335,0.31527777777777777,0.4880000000000001,771,134,32580,22683,4611,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.20761214861300814,5.981155586069894,0.03471104297914213,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,540,0.23020670439024687,0.022222222222222223,0.08333333333333334,0.18833333333333332,0.3244123931623932,0.5145333333333333,773,134,32580,22613,5100,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.23020670439024687,5.981155586069894,0.03848866679315249,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,570,0.25344636031753287,0.035,0.11944444444444445,0.21666666666666665,0.33888888888888885,0.5042857142857143,773,134,32580,22756,5686,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.25344636031753287,5.981155586069894,0.04237414604425426,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,600,0.2696201078605415,0.04055555555555556,0.10902777777777778,0.2361111111111111,0.3792094017094017,0.5666666666666667,775,134,32580,22947,6162,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.2696201078605415,5.981155586069894,0.04507826355303087,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,630,0.2697624239859186,0.03333333333333334,0.10916666666666666,0.23055555555555557,0.3888888888888889,0.5650000000000001,774,134,32580,22925,6194,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.2697624239859186,5.981155586069894,0.04510205763819203,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,660,0.28712645300797074,0.03333333333333333,0.12777777777777777,0.24166666666666664,0.405,0.6205555555555555,774,134,32580,22866,6546,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.28712645300797074,5.981155586069894,0.0480051804164212,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,690,0.3091867488145964,0.035,0.13055555555555554,0.2972222222222222,0.4366666666666667,0.6038888888888889,775,134,32580,22799,7001,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.3091867488145964,5.981155586069894,0.05169348035932923,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,720,0.32841865767270456,0.10500000000000002,0.16666666666666669,0.3222222222222222,0.43333333333333335,0.6161111111111113,774,134,32580,22824,7449,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.32841865767270456,5.981155586069894,0.05490889727690604,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,750,0.3353352995894002,0.08433333333333334,0.17222222222222222,0.32083333333333336,0.47512820512820514,0.6038888888888889,767,134,32580,22664,7569,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.3353352995894002,5.981155586069894,0.05606530289404205,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,780,0.3291855587613301,0.09055555555555556,0.16875,0.32,0.47430555555555554,0.6166666666666667,774,134,32580,22758,7520,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.3291855587613301,5.981155586069894,0.055037116828728375,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,810,0.3326214761392322,0.07666666666666666,0.16666666666666669,0.3138888888888889,0.4666666666666667,0.6332222222222222,769,134,32580,22737,7556,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.3326214761392322,5.981155586069894,0.05561157394298642,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,840,0.3147327210023238,0.04766666666666667,0.1635416666666667,0.3047619047619048,0.4416666666666667,0.5705555555555555,765,134,32580,22654,7174,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.3147327210023238,5.981155586069894,0.052620721275891236,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,870,0.29078481749560114,0.047474747474747475,0.13048245614035087,0.245,0.4191666666666667,0.5666666666666667,768,134,32580,22710,6564,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.29078481749560114,5.981155586069894,0.04861682885709222,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,900,0.27747932500125766,0.06033333333333333,0.14666666666666667,0.25277777777777777,0.36379310344827587,0.5396666666666667,768,134,32580,22667,6346,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.27747932500125766,5.981155586069894,0.04639225999194984,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,930,0.29277334338680533,0.05688888888888889,0.15138888888888888,0.275,0.39861111111111114,0.55,770,134,32580,22599,6595,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.29277334338680533,5.981155586069894,0.048949294024163856,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,960,0.26481046306575734,0.03333333333333333,0.13450854700854703,0.2388888888888889,0.3716666666666667,0.5431699346405229,766,134,32580,22428,5905,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.26481046306575734,5.981155586069894,0.04427413051793882,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,990,0.24076618118481172,0.028250000000000004,0.1137878787878788,0.20833333333333331,0.36867283950617286,0.47570175438596496,761,134,32580,22462,5390,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.24076618118481172,5.981155586069894,0.040254124427987786,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1020,0.21148483012288982,0.01766666666666667,0.06805555555555556,0.16279380341880342,0.3222222222222222,0.47771717171717165,765,134,32580,22459,4650,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.21148483012288982,5.981155586069894,0.03535852346249574,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1050,0.14327821055609913,0,0.018055555555555557,0.09722222222222222,0.21845238095238095,0.35677777777777786,760,134,32580,22238,3176,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.14327821055609913,5.981155586069894,0.023954937886884926,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1080,0.10120636723216217,0,0,0.02222222222222222,0.16666666666666666,0.3126666666666667,761,134,32580,22344,2294,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.10120636723216217,5.981155586069894,0.016920871857584126,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1110,0.08148408566904324,0,0,0.005555555555555555,0.12083333333333332,0.26966666666666667,757,134,32580,22211,1812,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.08148408566904324,5.981155586069894,0.013623468658601624,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1140,0.05824243212384029,0,0,0,0.05555555555555556,0.197037037037037,755,134,32580,21978,1307,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.05824243212384029,5.981155586069894,0.009737655422220893,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1170,0.04641598625691321,0,0,0,0.027083333333333334,0.19693939393939394,759,134,32580,22208,1020,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.04641598625691321,5.981155586069894,0.007760370983329041,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1200,0.022966775565466894,0,0,0,0.006666666666666666,0.08266666666666671,755,134,32580,22046,509,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.022966775565466894,5.981155586069894,0.0038398558999128015,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1230,0.015024283345178871,0,0,0,0,0.043000000000000066,753,134,32580,22026,328,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.015024283345178871,5.981155586069894,0.0025119365528912863,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1260,0.009256161720134956,0,0,0,0,0.026666666666666665,759,134,32580,22278,201,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.009256161720134956,5.981155586069894,0.0015475540782942593,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1290,0.0050307983890073415,0,0,0,0,0.00977777777777779,761,134,32580,22478,119,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.0050307983890073415,5.981155586069894,8.41108096355839e-4,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1320,0.004552238805970155,0,0,0,0,0,760,134,32580,22415,104,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.004552238805970155,5.981155586069894,7.610968717437004e-4,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1350,0.004262023217247105,0,0,0,0,0,756,134,32580,22300,100,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.004262023217247105,5.981155586069894,7.125752132536651e-4,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1380,0.0017910447761194037,0,0,0,0,0,765,134,32580,22454,43,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,0.0017910447761194037,5.981155586069894,2.994479495385048e-4,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
chest,full_day,MEDI,1410,4.145936981757882e-5,0,0,0,0,0,770,134,32580,22814,1,1086,135,134,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,4.145936981757882e-5,5.981155586069894,6.931665498576505e-6,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|RISE|THUAS|TUM|UCR,7
glasses,full_day,MEDI,0,9.033423667570006e-4,0,0,0,0,0,702,123,29730,20857,20,991,124,123,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,9.033423667570006e-4,6.114145845000064,1.4774629026812023e-4,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,30,4.0650406504065e-4,0,0,0,0,0,701,123,29730,20962,9,991,124,123,leave_one_site_out::BAUA,leave_one_site_out,,BAUA,30,250,strict_greater_than,proportion_of_valid_wall_minutes,valid_minutes_within_participant_day_bin;equal_days_within_participant_bin;equal_participants_within_profile_bin,.profile_participant_day,20,TRUE,supported,4.0650406504065e-4,6.114145845000064,6.648583062065406e-5,48,TRUE,TRUE,FUSPCEU|IZTECH|KNUST|MPI|RISE|THUAS|TUM|UCR,8
