placement,site,participant_key,local_date,photoperiod_hours,absolute_latitude_deg,deterministic_plot_offset_deg,plot_latitude_deg,display_order,display_name,color_hex
chest,RISE,RISE::RISE_S015,2025-10-10,12.055592330296834,57.715675,0.125,57.840675,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S015,2025-10-11,11.976120831569036,57.715675,0.15000000000000002,57.865674999999996,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S015,2025-10-12,11.896925158434444,57.715675,0.175,57.890674999999995,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S016,2025-10-07,12.295595754848586,57.715675,0.2,57.915675,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S016,2025-10-08,12.215335908797051,57.715675,-0.2,57.515674999999995,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S016,2025-10-09,12.135332807037566,57.715675,-0.17500000000000002,57.540675,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S016,2025-10-10,12.055592330296834,57.715675,-0.15000000000000002,57.565675,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S016,2025-10-11,11.976120831569036,57.715675,-0.125,57.590675,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S016,2025-10-12,11.896925158434444,57.715675,-0.1,57.615674999999996,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S017,2025-10-14,11.73939129365815,57.715675,-0.07500000000000001,57.640674999999995,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S017,2025-10-15,11.661069481571515,57.715675,-0.04999999999999999,57.665675,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S017,2025-10-16,11.58305630173948,57.715675,-0.024999999999999994,57.690675,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S017,2025-10-17,11.50536142786344,57.715675,0,57.715675,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S017,2025-10-18,11.42799517068598,57.715675,0.024999999999999994,57.740674999999996,1,Borås (SE),#88CCEE
chest,RISE,RISE::RISE_S017,2025-10-19,11.350968501501614,57.715675,0.04999999999999999,57.765674999999995,1,Borås (SE),#88CCEE
chest,THUAS,THUAS::THUAS_S001,2025-02-22,11.59127261598905,52.0116,-0.2,51.8116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S001,2025-02-23,11.654367930557992,52.0116,-0.17500000000000002,51.836600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S001,2025-02-24,11.717774412168398,52.0116,-0.15000000000000002,51.8616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S001,2025-02-25,11.781480873823165,52.0116,-0.125,51.8866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S001,2025-02-26,11.845476604236497,52.0116,-0.1,51.9116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S001,2025-02-27,11.909751350416078,52.0116,-0.07500000000000001,51.9366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S001,2025-02-28,11.974295300576422,52.0116,-0.04999999999999999,51.961600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S001,2025-03-02,12.10415366133054,52.0116,-0.024999999999999994,51.9866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S002,2025-03-04,12.234981320500374,52.0116,0,52.0116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S002,2025-03-05,12.300738272799386,52.0116,0.024999999999999994,52.0366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S002,2025-03-06,12.366713795595698,52.0116,0.04999999999999999,52.0616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S002,2025-03-07,12.432900649176704,52.0116,0.07500000000000001,52.086600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S002,2025-03-08,12.499291886356142,52.0116,0.10000000000000003,52.1116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S003,2025-03-18,13.173087510267893,52.0116,0.125,52.1366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S003,2025-03-19,13.241332811580763,52.0116,0.15000000000000002,52.1616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S003,2025-03-20,13.309714924295744,52.0116,0.175,52.1866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S003,2025-03-21,13.378228944804933,52.0116,0.2,52.211600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S003,2025-03-22,13.446869988971287,52.0116,-0.2,51.8116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S003,2025-03-23,13.515633172988892,52.0116,-0.17500000000000002,51.836600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S005,2025-03-25,13.653506302436194,52.0116,-0.15000000000000002,51.8616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S005,2025-03-26,13.72260629620817,52.0116,-0.125,51.8866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S005,2025-03-27,13.791808485322528,52.0116,-0.1,51.9116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S005,2025-03-28,13.861107677883572,52.0116,-0.07500000000000001,51.9366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S005,2025-03-29,13.930498557686805,52.0116,-0.04999999999999999,51.961600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S005,2025-03-30,13.9999756623639,52.0116,-0.024999999999999994,51.9866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S006,2025-04-01,14.13916583571169,52.0116,0,52.0116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S006,2025-04-02,14.208867051866319,52.0116,0.024999999999999994,52.0366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S006,2025-04-03,14.27863074236446,52.0116,0.04999999999999999,52.0616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S006,2025-04-05,14.418319160474672,52.0116,0.07500000000000001,52.086600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S006,2025-04-06,14.488229966627227,52.0116,0.10000000000000003,52.1116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S007,2025-04-08,14.628147530357042,52.0116,0.125,52.1366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S007,2025-04-09,14.698138311372864,52.0116,0.15000000000000002,52.1616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S007,2025-04-10,14.76813911543952,52.0116,0.175,52.1866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S007,2025-04-11,14.838140927619405,52.0116,0.2,52.211600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S007,2025-04-12,14.908134275078773,52.0116,-0.2,51.8116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S007,2025-04-13,14.978109200398126,52.0116,-0.17500000000000002,51.836600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S010,2025-06-03,18.042194473081164,52.0116,-0.15000000000000002,51.8616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S010,2025-06-05,18.110051562454967,52.0116,-0.125,51.8866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S010,2025-06-06,18.14129734608862,52.0116,-0.1,51.9116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S010,2025-06-07,18.170695600642098,52.0116,-0.07500000000000001,51.9366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S010,2025-06-08,18.198204170399244,52.0116,-0.04999999999999999,51.961600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S010,2025-06-09,18.223782843152684,52.0116,-0.024999999999999994,51.9866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S011,2025-05-13,16.991607664691077,52.0116,0,52.0116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S011,2025-05-14,17.05210279080603,52.0116,0.024999999999999994,52.0366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S011,2025-05-15,17.111836332347657,52.0116,0.04999999999999999,52.0616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S011,2025-05-16,17.170767495963307,52.0116,0.07500000000000001,52.086600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S011,2025-05-17,17.22885436197122,52.0116,0.10000000000000003,52.1116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S011,2025-05-18,17.286053916414577,52.0116,0.125,52.1366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S014,2025-07-08,18.05177746653557,52.0116,0.15000000000000002,52.1616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S014,2025-07-09,18.01588496943315,52.0116,0.175,52.1866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S014,2025-07-10,17.978340305818453,52.0116,0.2,52.211600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S014,2025-07-11,17.939192422562176,52.0116,-0.2,51.8116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S014,2025-07-12,17.898490925100116,52.0116,-0.17500000000000002,51.836600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S014,2025-07-13,17.856285890539485,52.0116,-0.15000000000000002,51.8616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S015,2025-07-08,18.05177746653557,52.0116,-0.125,51.8866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S015,2025-07-09,18.01588496943315,52.0116,-0.1,51.9116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S015,2025-07-10,17.978340305818453,52.0116,-0.07500000000000001,51.9366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S015,2025-07-11,17.939192422562176,52.0116,-0.04999999999999999,51.961600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S015,2025-07-12,17.898490925100116,52.0116,-0.024999999999999994,51.9866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S015,2025-07-13,17.856285890539485,52.0116,0,52.0116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S016,2025-07-08,18.05177746653557,52.0116,0.024999999999999994,52.0366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S016,2025-07-09,18.01588496943315,52.0116,0.04999999999999999,52.0616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S016,2025-07-10,17.978340305818453,52.0116,0.07500000000000001,52.086600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S016,2025-07-11,17.939192422562176,52.0116,0.10000000000000003,52.1116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S016,2025-07-12,17.898490925100116,52.0116,0.125,52.1366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S016,2025-07-13,17.856285890539485,52.0116,0.15000000000000002,52.1616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S017,2025-09-09,14.2053072239293,52.0116,0.175,52.1866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S017,2025-09-10,14.136658898790678,52.0116,0.2,52.211600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S017,2025-09-11,14.068081025481224,52.0116,-0.2,51.8116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S017,2025-09-12,13.99957904915015,52.0116,-0.17500000000000002,51.836600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S017,2025-09-13,13.931158213880327,52.0116,-0.15000000000000002,51.8616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S017,2025-09-14,13.862823584808243,52.0116,-0.125,51.8866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S018,2025-09-23,13.252464475962851,52.0116,-0.1,51.9116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S018,2025-09-24,13.185245578487715,52.0116,-0.07500000000000001,51.9366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S018,2025-09-25,13.118162540859647,52.0116,-0.04999999999999999,51.961600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S018,2025-09-26,13.05121983177132,52.0116,-0.024999999999999994,51.9866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S018,2025-09-27,12.984421993957625,52.0116,0,52.0116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S018,2025-09-28,12.917773662938012,52.0116,0.024999999999999994,52.0366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S018,2025-09-29,12.85127958536148,52.0116,0.04999999999999999,52.0616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S019,2025-09-30,12.784944637285339,52.0116,0.07500000000000001,52.086600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S019,2025-10-01,12.718773842520184,52.0116,0.10000000000000003,52.1116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S019,2025-10-02,12.652772391173574,52.0116,0.125,52.1366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S019,2025-10-03,12.586945657730103,52.0116,0.15000000000000002,52.1616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S019,2025-10-04,12.521299219065241,52.0116,0.175,52.1866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S019,2025-10-05,12.455838873253928,52.0116,0.2,52.211600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S019,2025-10-06,12.390570657451947,52.0116,-0.2,51.8116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S020,2025-10-07,12.325500866307152,52.0116,-0.17500000000000002,51.836600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S020,2025-10-08,12.260636069840855,52.0116,-0.15000000000000002,51.8616,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S020,2025-10-09,12.195983132190175,52.0116,-0.125,51.8866,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S020,2025-10-10,12.131549229489432,52.0116,-0.1,51.9116,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S020,2025-10-11,12.067341867884,52.0116,-0.07500000000000001,51.9366,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S020,2025-10-12,12.003368901809056,52.0116,-0.04999999999999999,51.961600000000004,2,Delft (NL),#117733
chest,THUAS,THUAS::THUAS_S020,2025-10-13,11.939638552069663,52.0116,-0.024999999999999994,51.9866,2,Delft (NL),#117733
chest,BAUA,BAUA::BAUA_S001,2025-06-11,18.13485554655393,51.498204,-0.2,51.298204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S001,2025-06-12,18.15373947189914,51.498204,-0.17500000000000002,51.323204000000004,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S001,2025-06-13,18.170627665254806,51.498204,-0.15000000000000002,51.348204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S001,2025-06-14,18.18549463795291,51.498204,-0.125,51.373204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S001,2025-06-15,18.198317792680527,51.498204,-0.1,51.398204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S001,2025-06-16,18.20907755719291,51.498204,-0.07500000000000001,51.423204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S002,2025-06-11,18.13485554655393,51.498204,-0.04999999999999999,51.448204000000004,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S002,2025-06-12,18.15373947189914,51.498204,-0.024999999999999994,51.473204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S002,2025-06-13,18.170627665254806,51.498204,0,51.498204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S002,2025-06-14,18.18549463795291,51.498204,0.024999999999999994,51.523204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S002,2025-06-15,18.198317792680527,51.498204,0.04999999999999999,51.548204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S002,2025-06-16,18.20907755719291,51.498204,0.07500000000000001,51.573204000000004,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S003,2025-06-11,18.13485554655393,51.498204,0.10000000000000003,51.598204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S003,2025-06-12,18.15373947189914,51.498204,0.125,51.623204,3,Dortmund (DE),#DDCC77
chest,BAUA,BAUA::BAUA_S003,2025-06-13,18.170627665254806,51.498204,0.15000000000000002,51.648204,3,Dortmund (DE),#DDCC77
