path,sha256,bytes,role,producer,r_version
artifacts/09_tables/H01/stage3/H01_stage3_r2_table.csv,93a7b41482e0e0f7fd46b2c059335b326a2f966d31f6b6b52553a992fdd7ae4d,53142,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/09_tables/H01/stage3/H01_stage3_r2.csv,9463e71c6a1b11eefa9ed37c0181b827f36386913c6b272c296a91880dd4f7b9,154338,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/09_tables/H01/stage3/H01_stage3_scope_sensitivity.csv,ae624246e0210d886954eb895f0a5064a137f39f89cfd187b9226030951c79f7,39751,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/09_tables/H01/stage3/H01_stage3_sensitivity_classification.csv,06dbc85db0529347ea688abac6936fbd4cb2e64c16eeba9c18d6563b3fd2ed32,1160,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/09_tables/H01/stage3/H01_stage3_sensitivity_support.csv,474d5b45bd7313162cc21668e5cfa64f23f1a8557c1eb9fd35af09202d400ae1,5385,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts.csv,33496e57a17ae11dc6f01cc8252246459128bb0c06ffdf4de9e66c1e8c229795,182514,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.png,103556d8d6ca681cb8fba1ba65f4b1d7d5839ee477215becdfbc7480af0613c4,495057,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.svg,be25f8b9c83996a2e70cd7333283ae8111a659392f577f02a585508f37116f44,76304,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_model_support.png,cff7d52c1483b1d90d9fc187a8797b58ec7f0707ec8fc14df7dde9cd08ee5696,332911,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_model_support.svg,4ddf972fc4c8082594d13a3b446537ae8a525ca35077e0605967f9c4c0ce519e,54914,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.png,fccf4fc76be0e348348e01fac7379d7b83453d74fe68c630d03c4140b2c0f605,237502,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.svg,eaf3f2eb3370b2c10b262a994b2dd6a6bfbf3047a01582f969c50359b7063225,22469,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_chest.png,2d7a52fa342f4e7ea395a406e236951521a38e5ca481798a3289b62f2165edcd,213063,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_chest.svg,a6c5e31e32569b3de1054135e52f9d1defea25f29c6174844bb3142919cd41f3,179402,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_near_eye.png,0bf40dbcfb09009d1cfaa48915860f8aacd89982ff347175d4fdcc309a7a88a7,222423,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_near_eye.svg,9980d587902234fd4389e023e133fab7cbe9097baa3bb760ae3d9b40b1ce063b,177339,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_r2_intervals.png,a1850ae0fb1a34ca854444195ed577879aa332a4fa4de8be34ae11a86f7fe969,232203,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_r2_intervals.svg,23b5cf901fb535ee6396c91a4622a6b7d621b3d0183863c10f818517fb26d7ad,77458,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_chest.png,d3ac65ca113402ff2f0d880ba3770d24000a2092194ed139d8a010ec0968e2f8,889975,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_chest.svg,b1e61346359b0d068803b39639ad3490b937f3e60bc01c391d3dcf57af9b7a69,111554,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_near_eye.png,1900f637c266f40ae99d352a62b63b585406eb23dbd9ef20780c18d50106ea68,743684,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_near_eye.svg,a3cefc649a44274914021078bb6b484d96a14040a17080700ff1bc33a0002c26,92623,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_daily_geometric_mean_medi.png,f6eb91a92b8aa39152088232fcddab6e6aef4cacbdb839130fd56ed0ac28fe16,60394,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_dose_time_sensitive_corrected_medi.png,16ed174f0f92ee0830e380ed114e081265c0c725a5af9d4ad085f087e9ac330e,58728,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_above_1000.png,05756bc56003f120e8d2887f87c08e180c076df21b691e54ee3c23635a281a59,66506,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_above_250_wake.png,a4de1ac2793b7a66f1952dd1397e174b2c3e809ec71df366db1b464806a1b530,67110,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_below_1_sleep_environment.png,053e11315ac56c470ae0129d7aab26988cf2e6b4ed2d24909a39c13c5e1ae3c6,56802,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_duration_below_10_pre_sleep.png,ad84caccfb052454999516b51962c28cce956222bcdd846e0a4fc20dae2de155,64899,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_first_timing_above_250.png,8751348442bd301c9cb8b84c140354222f180089a9a26fe57674fa8e016fb08e,61436,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_interdaily_stability.png,08ee6941646bd2d039f6016a13afd146b55baf0da71d1902faae9c62ef0e641d,65458,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_intradaily_variability.png,de8051cb460dda22aa13b81aeb5abdd5b7e529cb30047e5213ed9d6147c7aaae,64300,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_l10_mean_medi.png,ec5279b39e54b6b1085f5e390189d20b64f5a5e8c18c2c3ee6f30858f35571e6,59111,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_l10_midpoint.png,bc61323bee55d650e2c5ce100c1596eefa7a4b60dbfc7527c17014b1a6bc9408,59216,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_last_timing_above_250.png,691581cc91630d1ef13adfee452ccf2860f47ee7d22b0f54b952fea06b1b3ff1,65593,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_longest_bout_above_250.png,76f78b893cc1d8d7f56f132b4ee5c6d98fdf3e20757c03bfb4b96dc926c0e3a8,65422,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_m10_mean_medi.png,97b8f5811dc2620636668f8a0bfc0534463c83497e1c8f658ea006cd79fc0860,61156,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_m10_midpoint.png,8cb71b347d652144ea998e81847f900c17923fd833af369a99f92e704b5776e2,63863,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_mder_mean_of_viable_ratios.png,62141d961a77eb3619676fe4afd52e07c00417060882328ab5e761b5f92055da,55352,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/10_figures/H01/stage3/metric_density/H01_stage3_metric_density_mean_timing_above_250.png,d74a4d68d4825f432d1c70554af9e481ff4625339998a619368f95c399a30792,60786,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/descriptives/latitude_photoperiod.csv,cb0db01ffad971eb23b9f8fbfa4c84546cc94e98df0ad727400286d92387b5c8,78282,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/descriptives/metric_plot_values.csv,613b8cb50b478e762fd06d675f6dad1729b5ae5320826e9c5b2c0d71080eae81,44392304,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostic_plot_data.csv,c6d3e931b08fc91268afa291becc4799e5cf07c393c382c039567d8925c2932b,170038,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/main/glasses/all_available/duration_above_250_wake_diagnostic_plot_data.csv,0780060aa6a04662e084fbbe1ceeca5185b8ccb98512cab03be6b121b15929c0,152881,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostic_plot_data.csv,d4e3f359fec2cc11e503c625ce5a82d76b50ec0e1ce685b888c5f48aa2476ff5,161007,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,8ee0accaee1511bdbfd6421b4e8ca00142cdacf8d645c9e3571bc98a24abed96,135893,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/reporting/H01_figure_s10_theoretical_bounds_source.csv,073fa2fdae1e4a97c76409d2fc62136dddce0f4c16359b21d855cf7bf0b36f4a,3001,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv,d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397,21261,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_l10_noon_effect_source.csv,336f85650e171e0b91869d809b258a538a7690fe9aa7f15659e82be201dc4125,1976,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_l10_noon_sample_source.csv,69b204acffb1416e310206fa23753112cec108c0b4e8cda6597d5829c802a6b4,818,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_latitude_leave_one_site_out_source.csv,2b30f0f4b15a0cf0f8117219f387754cc9fb042883ee7e82d65e9ee3fa2de318,115450,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_model_support_figure_source.csv,b921ce3c1e2fd3c0ef9960946d6c31ebf28dc2cb488a417d06c64250dac3eb5b,96474,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_paired_placement_figure_source.csv,2513e118c95021d76b56bf744238504a12031dae7d678bafd003f6ab729508fa,22119,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_participant_influence_source.csv,83837da50e4bd65f251d6acefa8bf617941be051a0b7c4c50922bdec635a5011,33864,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_bounds.csv,bec885c76b37d24b6c4e9fedfc9822405b6ec6fc85fe99f4e608081e0cd224c5,2989,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_source.csv,74af9280fab19c1e60616ea8a154fdcb6f4b0e46111e82be6644c5d5e4a3894f,191261,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_r2_figure_source.csv,466edddae926000014c4c626f5118df2d323e09085a4195ba4005eba0b5a3748,77048,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
artifacts/11_source_data/H01/stage3/H01_stage3_site_contrast_figure_source.csv,33496e57a17ae11dc6f01cc8252246459128bb0c06ffdf4de9e66c1e8c229795,182514,H01 Stage 3 reporting output,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
audit/decisions/mder_mean_of_viable_ratios.md,1664347de976057807fcb5ac6e24bd4b66af1fe32378fabd1f2acafcfc9266de,9617,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
audit/hypotheses/H01/02_implementation_and_v0_comparison_archive_manifest.csv,d171bacc6a9924c0c1bf65c577ff842de89ca1ada7ef4da5d9d9510680e2be22,1596,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv,c1f334c973fd9e970ce4f3678addcbdf70d25ca653792ee6ac170b3e13da540c,17694,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_summary.csv,35bfabc0d658f09fd3c7f0e8af12325f205792a9f2ae6f371ac1088b96a105e5,397,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
config/site_display_registry.csv,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295,H01 Stage 3 reporting input,scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,4.6.1
