site,participant,participant_order,local_date,weekday,protocol_day,duration_above_250_daytime_h,finite_daytime_samples,samples_above_250,metric_id,metric_source,selection_rule
MPI,MPI_S227,3,2023-11-02,Thu,2,1,22,2,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
MPI,MPI_S227,3,2023-11-03,Fri,3,2,20,4,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
MPI,MPI_S227,3,2023-11-04,Sat,4,0,22,0,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
MPI,MPI_S227,3,2023-11-05,Sun,5,0,20,0,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S022,4,2025-09-25,Wed,1,0,26,0,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S022,4,2025-09-26,Thu,2,4,26,8,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S022,4,2025-09-27,Fri,3,7,26,14,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S022,4,2025-09-28,Sat,4,7,26,14,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S022,4,2025-09-29,Sun,5,4,26,8,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
MPI,MPI_S205,5,2023-08-30,Wed,1,3.5,29,7,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
MPI,MPI_S205,5,2023-08-31,Thu,2,6.5,29,13,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
MPI,MPI_S205,5,2023-09-01,Fri,3,5,29,10,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
MPI,MPI_S205,5,2023-09-02,Sat,4,8,29,16,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
MPI,MPI_S205,5,2023-09-03,Sun,5,9,29,18,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
TUM,TUM_S009,6,2024-07-17,Wed,1,5.5,34,11,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
TUM,TUM_S009,6,2024-07-18,Thu,2,5,34,10,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
TUM,TUM_S009,6,2024-07-19,Fri,3,9.5,34,19,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
TUM,TUM_S009,6,2024-07-20,Sat,4,7,31,14,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
TUM,TUM_S009,6,2024-07-21,Sun,5,10,33,20,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S009,7,2025-06-26,Wed,1,6.5,35,13,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S009,7,2025-06-27,Thu,2,4.5,36,9,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S009,7,2025-06-28,Fri,3,9,36,18,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S009,7,2025-06-29,Sat,4,13.5,36,27,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
BAUA,BAUA_S009,7,2025-06-30,Sun,5,12.5,36,25,duration_above_250_daytime,Calculated from the displayed gap-timing-unaware 30-minute daytime samples with LightLogR::duration_above_threshold,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset
