site,Id,Date,study_day,protocol_day,weekday,selection_rule,duration_above_250_daytime_h,finite_daytime_samples,samples_above_250,participant_order
BAUA,BAUA_S022,2025-09-28,5,4,Sat,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,7,26,14,4
BAUA,BAUA_S022,2025-09-29,6,5,Sun,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,4,26,8,4
MPI,MPI_S205,2023-08-30,2,1,Wed,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,3.5,29,7,5
MPI,MPI_S205,2023-08-31,3,2,Thu,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,6.5,29,13,5
MPI,MPI_S205,2023-09-01,4,3,Fri,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,5,29,10,5
MPI,MPI_S205,2023-09-02,5,4,Sat,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,8,29,16,5
MPI,MPI_S205,2023-09-03,6,5,Sun,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,9,29,18,5
TUM,TUM_S009,2024-07-17,2,1,Wed,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,5.5,34,11,6
TUM,TUM_S009,2024-07-18,3,2,Thu,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,5,34,10,6
TUM,TUM_S009,2024-07-19,4,3,Fri,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,9.5,34,19,6
TUM,TUM_S009,2024-07-20,5,4,Sat,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,7,31,14,6
TUM,TUM_S009,2024-07-21,6,5,Sun,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,10,33,20,6
BAUA,BAUA_S009,2025-06-26,2,1,Wed,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,6.5,35,13,7
BAUA,BAUA_S009,2025-06-27,3,2,Thu,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,4.5,36,9,7
BAUA,BAUA_S009,2025-06-28,4,3,Fri,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,9,36,18,7
BAUA,BAUA_S009,2025-06-29,5,4,Sat,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,13.5,36,27,7
BAUA,BAUA_S009,2025-06-30,6,5,Sun,Seven fixed example participants and study days 2–6; displayed 30-minute values come directly from the gap-timing-unaware dataset,12.5,36,25,7
