layer_role,frame_id,source_row,data_scenario_id,placement,placement_label,instrument_order,instrument_id,instrument_name,predictor_value,predictor_centered_value,predictor_unit,predictor_direction,metric_order,metric_id,metric_name,metric_abbreviation,timing_hour,timing_conf_low,timing_conf_high,timing_unit,site,participants,participant_days,observations,main_p_adjusted,fdr_supported,prediction_scope,site_order,site_name,site_colour
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,22,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.125,-0.98858429858348007,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,11.216666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,23,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.125,-0.98858429858348007,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.25,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,24,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.125,-0.98858429858348007,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.383333333333333,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,25,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.875,-1.2385842985834801,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.216666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,26,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.875,-1.2385842985834801,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.116666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,27,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.875,-1.2385842985834801,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.550000000000001,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,28,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.875,-1.2385842985834801,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.016666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,29,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.875,-1.2385842985834801,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.083333333333334,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,30,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.875,-1.2385842985834801,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.65,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,31,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.5833333333333335,-0.53025096525014659,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.366666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,32,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.5833333333333335,-0.53025096525014659,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.916666666666666,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,33,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.5833333333333335,-0.53025096525014659,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.366666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,34,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.5833333333333335,-0.53025096525014659,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.716666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,35,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.5833333333333335,-0.53025096525014659,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,19,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,36,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.5833333333333335,-0.53025096525014659,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,37,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.0059523808293873,-0.10763191775409275,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.199999999999999,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,38,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.0059523808293873,-0.10763191775409275,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.183333333333334,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,39,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.0059523808293873,-0.10763191775409275,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.800000000000001,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,40,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.0059523808293873,-0.10763191775409275,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.466666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,41,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.0059523808293873,-0.10763191775409275,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.6,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,42,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.0059523808293873,-0.10763191775409275,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.283333333333333,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,43,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9940476191706127,-1.1195366794128674,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.066666666666666,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,44,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9940476191706127,-1.1195366794128674,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,18.166666666666668,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,45,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9940476191706127,-1.1195366794128674,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.416666666666666,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,46,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9940476191706127,-1.1195366794128674,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.416666666666666,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,47,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9940476191706127,-1.1195366794128674,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.949999999999999,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,48,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9940476191706127,-1.1195366794128674,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.483333333333333,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,49,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.5892857141627204,-1.5242985844207597,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.916666666666666,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,50,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.5892857141627204,-1.5242985844207597,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,11.15,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,51,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.5892857141627204,-1.5242985844207597,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.366666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,52,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.5892857141627204,-1.5242985844207597,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.083333333333334,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,53,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.5892857141627204,-1.5242985844207597,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.366666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,54,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.5892857141627204,-1.5242985844207597,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.966666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,55,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9166666666666665,-1.1969176319168136,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.85,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,56,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9166666666666665,-1.1969176319168136,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.65,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,57,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9166666666666665,-1.1969176319168136,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,18,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,58,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9166666666666665,-1.1969176319168136,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.066666666666666,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,59,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.9166666666666665,-1.1969176319168136,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.416666666666666,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,60,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.7083333333333335,-1.4052509652501466,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.199999999999999,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,61,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.7083333333333335,-1.4052509652501466,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.066666666666666,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,62,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.7083333333333335,-1.4052509652501466,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.466666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,63,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.7083333333333335,-1.4052509652501466,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.933333333333334,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,64,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.7083333333333335,-1.4052509652501466,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.233333333333333,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,65,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.7083333333333335,-1.4052509652501466,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.300000000000001,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,66,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,2.7083333333333335,-1.4052509652501466,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.433333333333334,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,67,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,1.8333333333333333,-2.280250965250147,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.15,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,68,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,1.8333333333333333,-2.280250965250147,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.449999999999999,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,69,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,1.8333333333333333,-2.280250965250147,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,11.9,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,70,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,1.8333333333333333,-2.280250965250147,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.716666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,71,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,1.8333333333333333,-2.280250965250147,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.183333333333334,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,72,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,1.8333333333333333,-2.280250965250147,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.116666666666667,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,73,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.9107142858372796,-0.20287001274620042,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.699999999999999,,,local clock hour,RISE,140,810,810,0.016987530319488669,TRUE,,1,Borås (SE),#88CCEE
