timestamp,call_id,within_call_index,observation_id,image_path,metadata_path,bytes,sha256
2026-09-14T16:49:00.269Z,call_1pCePj1j0lPuKGqvY4S6IR3C,1,P708-S4-right,browser_captures/2026-09-14T164900269Z_call_1pCePj1j0lPuKGqvY4S6IR3C_1.jpg,browser_captures/2026-09-14T164900269Z_call_1pCePj1j0lPuKGqvY4S6IR3C.json,118153,bd97dec59a9110df1e75bcba1b7fccdca9e20dea0f45cdbfbb7de4f2ba85ad0f
2026-09-14T16:49:00.269Z,call_1pCePj1j0lPuKGqvY4S6IR3C,2,P708-S8,browser_captures/2026-09-14T164900269Z_call_1pCePj1j0lPuKGqvY4S6IR3C_2.jpg,browser_captures/2026-09-14T164900269Z_call_1pCePj1j0lPuKGqvY4S6IR3C.json,111858,8d0fa37d62b522ef758e6baa09e18eb27ae7f2654670087c323090c0722f42c5
2026-09-14T16:49:23.808Z,call_UE1MFZ7dnpCHlgiWf4a9oydQ,1,P708-S8-caption,browser_captures/2026-09-14T164923808Z_call_UE1MFZ7dnpCHlgiWf4a9oydQ_1.jpg,browser_captures/2026-09-14T164923808Z_call_UE1MFZ7dnpCHlgiWf4a9oydQ.json,108333,9f471cb0d588af7f3935c1b4db84c9d67607c12dd313e869eca122859f79f9c6
2026-09-14T16:49:23.808Z,call_UE1MFZ7dnpCHlgiWf4a9oydQ,2,S708-S7,browser_captures/2026-09-14T164923808Z_call_UE1MFZ7dnpCHlgiWf4a9oydQ_2.jpg,browser_captures/2026-09-14T164923808Z_call_UE1MFZ7dnpCHlgiWf4a9oydQ.json,86117,21769daba640c69c604f161a2a8b8ea2bcbe143782db15f8417aea9ab2fdceaa
2026-09-14T16:50:11.368Z,call_G5j68JL3nJniw0XX0pjsyeJW,1,S708-S7-right,browser_captures/2026-09-14T165011368Z_call_G5j68JL3nJniw0XX0pjsyeJW_1.jpg,browser_captures/2026-09-14T165011368Z_call_G5j68JL3nJniw0XX0pjsyeJW.json,88917,54f60f433473a3ce01d3d7cb428e55cb104d7d490850a0288c4689be90f9d143
2026-09-14T16:50:11.368Z,call_G5j68JL3nJniw0XX0pjsyeJW,2,S708-S7-bottom,browser_captures/2026-09-14T165011368Z_call_G5j68JL3nJniw0XX0pjsyeJW_2.jpg,browser_captures/2026-09-14T165011368Z_call_G5j68JL3nJniw0XX0pjsyeJW.json,89331,f86926c0afee32972a431595ef6e70a37d9ebbb756d190dc49a65b90ea62d77d
2026-09-14T16:50:11.368Z,call_G5j68JL3nJniw0XX0pjsyeJW,3,S1440-S4,browser_captures/2026-09-14T165011368Z_call_G5j68JL3nJniw0XX0pjsyeJW_3.jpg,browser_captures/2026-09-14T165011368Z_call_G5j68JL3nJniw0XX0pjsyeJW.json,169581,a7ffcb80b184b0e3c9fe52856e74d7bdee07eb0e7fc4ff768b51528d7265942c
2026-09-14T16:50:40.159Z,call_cwZYeJfxVtbCbpYLmkeqLNme,1,S1440-S2,browser_captures/2026-09-14T165040159Z_call_cwZYeJfxVtbCbpYLmkeqLNme_1.jpg,browser_captures/2026-09-14T165040159Z_call_cwZYeJfxVtbCbpYLmkeqLNme.json,161513,a300930aef0984ddc20beeb8263aba3fbb48210ed07d2b0cbe4dd9031ca561ea
2026-09-14T16:50:40.159Z,call_cwZYeJfxVtbCbpYLmkeqLNme,2,S1440-S8,browser_captures/2026-09-14T165040159Z_call_cwZYeJfxVtbCbpYLmkeqLNme_2.jpg,browser_captures/2026-09-14T165040159Z_call_cwZYeJfxVtbCbpYLmkeqLNme.json,152883,1ffa02f25a8e75c032392ce7f2ad818bc18c3c2fca26d5a2a5c8e58666fd15f2
2026-09-14T16:51:03.141Z,call_RgAte7G8oJt4chVBmpl4UY6T,1,,browser_captures/2026-09-14T165103141Z_call_RgAte7G8oJt4chVBmpl4UY6T_1.jpg,browser_captures/2026-09-14T165103141Z_call_RgAte7G8oJt4chVBmpl4UY6T.json,116729,03bc71f68ef2dc10146e5f03428bcece8a7e0c0865b2d8a830c71a958801b569
