"path","role","sha256","bytes","observed_sha256","observed_bytes","exact"
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/08_page10_table2_caption.txt","native_review_evidence","92a881b8534752ac237662518b4a5e90a2b08e220205d0b744c333bf86d2487e",193872,"92a881b8534752ac237662518b4a5e90a2b08e220205d0b744c333bf86d2487e",193872,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/09_page11_table2.png","native_review_evidence","881fda9632a889661aa12ee14fa6c53f0373ddd3a28108656d9f5d3972c544db",142311,"881fda9632a889661aa12ee14fa6c53f0373ddd3a28108656d9f5d3972c544db",142311,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/09_page11_table2.txt","native_review_evidence","09c14589cee0ed23651cf6acaa29e3beeacb38620d4b03488fc3ac0196bd3802",193177,"09c14589cee0ed23651cf6acaa29e3beeacb38620d4b03488fc3ac0196bd3802",193177,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/10_page14_figure2.png","native_review_evidence","e9d65cc4457e6683ec960740b712ea01d0cbf6413eb7f96aec86e84be923e824",138371,"e9d65cc4457e6683ec960740b712ea01d0cbf6413eb7f96aec86e84be923e824",138371,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/10_page14_figure2.txt","native_review_evidence","1bf403a0187381280cf323c8c892b6aa75d9811ecd2ba0c31acc580d0257633a",193979,"1bf403a0187381280cf323c8c892b6aa75d9811ecd2ba0c31acc580d0257633a",193979,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/11_page16_table3_caption.png","native_review_evidence","867374d79bb7c06a957a5d00ebe740fa99beed034051c1fc4f17e05ba42ecd52",139839,"867374d79bb7c06a957a5d00ebe740fa99beed034051c1fc4f17e05ba42ecd52",139839,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/11_page16_table3_caption.txt","native_review_evidence","4047cf6f7650867c986402e4471fb8b35eb51cca05503f982cec524a05898c8a",193641,"4047cf6f7650867c986402e4471fb8b35eb51cca05503f982cec524a05898c8a",193641,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/12_page17_table3a.png","native_review_evidence","5c56b0f635356589bb1cf81f8f1baa39f06c0483cbb8ebde00ad75e08355dec6",150454,"5c56b0f635356589bb1cf81f8f1baa39f06c0483cbb8ebde00ad75e08355dec6",150454,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/12_page17_table3a.txt","native_review_evidence","481d0b5ca27e24922570f31d7b3b2092cf0f8ddc7df8e29e6aa9a00ea1482399",193256,"481d0b5ca27e24922570f31d7b3b2092cf0f8ddc7df8e29e6aa9a00ea1482399",193256,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/13_page18_table3b.png","native_review_evidence","41736cc6b3ebc73f6ba24465d48b20cf69ae74e987baecd4320f499e5416d1be",138334,"41736cc6b3ebc73f6ba24465d48b20cf69ae74e987baecd4320f499e5416d1be",138334,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/13_page18_table3b.txt","native_review_evidence","59cb8522ce21bbe2e406364a863eb4f30a0ba41a2033e5378554fa27a72562f4",192997,"59cb8522ce21bbe2e406364a863eb4f30a0ba41a2033e5378554fa27a72562f4",192997,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/14_page19_table3c.png","native_review_evidence","feaaa4f3122156462dfd07b8cf56aa6c9b233ddd47a2ddb20f4f41ee72d3a950",153490,"feaaa4f3122156462dfd07b8cf56aa6c9b233ddd47a2ddb20f4f41ee72d3a950",153490,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/14_page19_table3c.txt","native_review_evidence","15347b19f247f38e50d065b39643fda747fea43d28494beff0ef49b27f40edcd",192997,"15347b19f247f38e50d065b39643fda747fea43d28494beff0ef49b27f40edcd",192997,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/15_page20_table3d.png","native_review_evidence","931a5474b6bad9808855521dbff0a72ed6c77f2d0f0c7bafe0ae48f4f18e24d5",160408,"931a5474b6bad9808855521dbff0a72ed6c77f2d0f0c7bafe0ae48f4f18e24d5",160408,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/15_page20_table3d.txt","native_review_evidence","b5f1e46ffde91e93daf025ccf2244e647b328507de31ac3f1dd92de01ab64fc3",192998,"b5f1e46ffde91e93daf025ccf2244e647b328507de31ac3f1dd92de01ab64fc3",192998,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/16_page23_figure3.png","native_review_evidence","f8229948650ba1b379d27253bf0dedd2e54b7b12bd72cc14d685bc09355a5f97",109793,"f8229948650ba1b379d27253bf0dedd2e54b7b12bd72cc14d685bc09355a5f97",109793,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/16_page23_figure3.txt","native_review_evidence","e0947743c09335c43104441c5cc980c6dbfa3095c44b587981d026a59756ef2c",192976,"e0947743c09335c43104441c5cc980c6dbfa3095c44b587981d026a59756ef2c",192976,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/17_page24_figure3_caption.png","native_review_evidence","546c5e2b7773f4a2e714d0a480441beba3005c4f5520f8d1539433f99dbf6f7c",160262,"546c5e2b7773f4a2e714d0a480441beba3005c4f5520f8d1539433f99dbf6f7c",160262,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/17_page24_figure3_caption.txt","native_review_evidence","507110e3c7d0c938265774a4612f0ebc9d7940683123238009d3f57b9304d2d7",195725,"507110e3c7d0c938265774a4612f0ebc9d7940683123238009d3f57b9304d2d7",195725,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/18_page63_s2a.png","native_review_evidence","572009c3f94694df746ae19cda0d8d5624331b1e248b27e048ea64e4626202c0",189236,"572009c3f94694df746ae19cda0d8d5624331b1e248b27e048ea64e4626202c0",189236,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/18_page63_s2a.txt","native_review_evidence","990a6128a5a7d568bb8162e62dc4495b59de749fffd7b971886c7ac47f2610b1",193091,"990a6128a5a7d568bb8162e62dc4495b59de749fffd7b971886c7ac47f2610b1",193091,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/19_page64_s2b.png","native_review_evidence","ab9940b8554d3493a3486f3c8287355dff5f6bc938a7544e88818cb5c48fc7f7",171025,"ab9940b8554d3493a3486f3c8287355dff5f6bc938a7544e88818cb5c48fc7f7",171025,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/19_page64_s2b.txt","native_review_evidence","af800ce2da5e4347f09772e63a15eeedc21856b3773f5cefe5af52451e2ccf63",193018,"af800ce2da5e4347f09772e63a15eeedc21856b3773f5cefe5af52451e2ccf63",193018,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/20_page65_s2c.png","native_review_evidence","86970527028027045cbc232dd966c62c56e8c547e6e78b0438a4d9b275cb5e6b",162336,"86970527028027045cbc232dd966c62c56e8c547e6e78b0438a4d9b275cb5e6b",162336,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/20_page65_s2c.txt","native_review_evidence","d711465c7a35931feb582fb554a4adbc61515f69f5efc5e542f0c037ddbb459f",193343,"d711465c7a35931feb582fb554a4adbc61515f69f5efc5e542f0c037ddbb459f",193343,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/21_page66_after_s2.png","native_review_evidence","02a36cda419c7ded3545cd1ba800f8c38cdab25a2fc640573e60edf00aaacf37",78445,"02a36cda419c7ded3545cd1ba800f8c38cdab25a2fc640573e60edf00aaacf37",78445,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/21_page66_after_s2.txt","native_review_evidence","e9513da07d73b9fb3ae84c0eeadc477009fddb505ab080672e22d8be185ed11e",192919,"e9513da07d73b9fb3ae84c0eeadc477009fddb505ab080672e22d8be185ed11e",192919,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/22_page74_s5.png","native_review_evidence","254ede56439f1155b5f5b05be7d257bab251a97a25a91449b69beb4244ff4e99",110238,"254ede56439f1155b5f5b05be7d257bab251a97a25a91449b69beb4244ff4e99",110238,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/22_page74_s5.txt","native_review_evidence","1bcc0a5ce3c09c023eb916a2fa72fc2961a3b57c47f97b2188b3349a9428c22f",193950,"1bcc0a5ce3c09c023eb916a2fa72fc2961a3b57c47f97b2188b3349a9428c22f",193950,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/23_page81_s7a.png","native_review_evidence","283690449d232217b2ae5a938d81daa3a019ac2587709398aae9d0c4cd1c7b08",103198,"283690449d232217b2ae5a938d81daa3a019ac2587709398aae9d0c4cd1c7b08",103198,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/23_page81_s7a.txt","native_review_evidence","04c1169372da77450e19ec22f9efa0a2685cb1f4113aa03025b60ec044bd3589",193126,"04c1169372da77450e19ec22f9efa0a2685cb1f4113aa03025b60ec044bd3589",193126,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/24_page82_s7b.png","native_review_evidence","45569ad2ec9bad6d0380fa88f799ed6eb437b89e3d1e09a88e4f6a5f788099e1",107382,"45569ad2ec9bad6d0380fa88f799ed6eb437b89e3d1e09a88e4f6a5f788099e1",107382,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/24_page82_s7b.txt","native_review_evidence","925a668695e954d2a3b995adc00c6bebe19d848419c49b9af761a53787e6670a",192996,"925a668695e954d2a3b995adc00c6bebe19d848419c49b9af761a53787e6670a",192996,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/25_page91_s8a.png","native_review_evidence","77067267d290810c73e59133d15d12ce6f312fa87a9a3c55369ecae9257ddf52",109622,"77067267d290810c73e59133d15d12ce6f312fa87a9a3c55369ecae9257ddf52",109622,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/25_page91_s8a.txt","native_review_evidence","678a7bc370682794f7d83c67d233b181dfad83e94e73650e9c440b4552fb3c66",193153,"678a7bc370682794f7d83c67d233b181dfad83e94e73650e9c440b4552fb3c66",193153,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/26_page92_s8b.png","native_review_evidence","8e5aa5d54b79e1752c589dfcc2ce288c3c046d4e9a0a5c6478eed9cb845ef28d",121841,"8e5aa5d54b79e1752c589dfcc2ce288c3c046d4e9a0a5c6478eed9cb845ef28d",121841,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/26_page92_s8b.txt","native_review_evidence","8830eda3d138b155dd46c173bff4e3d563278ea01607500a13ba0f1129fdaf8e",194095,"8830eda3d138b155dd46c173bff4e3d563278ea01607500a13ba0f1129fdaf8e",194095,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/27_page107_s15a.png","native_review_evidence","16ec82e9b2f58e019a63094335e0080209e40e425188cbe9661be70f4cd8af9b",97131,"16ec82e9b2f58e019a63094335e0080209e40e425188cbe9661be70f4cd8af9b",97131,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/27_page107_s15a.txt","native_review_evidence","b2ff169a34dc0072871cb6577e1ba892aa38175a764233102c65074a91052a78",193156,"b2ff169a34dc0072871cb6577e1ba892aa38175a764233102c65074a91052a78",193156,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/28_page108_s15b.png","native_review_evidence","c805d5b46e6a78756e3b7a26dab3b73e452d71ab94c5f14ca39c28e3995b37a4",136723,"c805d5b46e6a78756e3b7a26dab3b73e452d71ab94c5f14ca39c28e3995b37a4",136723,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/28_page108_s15b.txt","native_review_evidence","841d1aab34a7c16e1cec45b638e2e0c0fd045cf92a6d1e88ce6576be07657f0a",193558,"841d1aab34a7c16e1cec45b638e2e0c0fd045cf92a6d1e88ce6576be07657f0a",193558,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/29_page112_s17.png","native_review_evidence","9e0548d666f79e11138d4ab9c681e83289e0804f9547bc53a29939980301cd2d",118009,"9e0548d666f79e11138d4ab9c681e83289e0804f9547bc53a29939980301cd2d",118009,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/29_page112_s17.txt","native_review_evidence","2858cfadfec8baa463e5dc26f3c779c1d0aef54ff09c700b47e4d8c6088283eb",193373,"2858cfadfec8baa463e5dc26f3c779c1d0aef54ff09c700b47e4d8c6088283eb",193373,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/30_page79_table_s5.png","native_review_evidence","60dfab14aad1b309d8346d0e0ff3f7f551ef35bf03dc1f1f60b45d56b6e52c8b",157149,"60dfab14aad1b309d8346d0e0ff3f7f551ef35bf03dc1f1f60b45d56b6e52c8b",157149,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/30_page79_table_s5.txt","native_review_evidence","ca1c388bf9153c1fcbe613e86dd8c852520ee72d9891f1251964c56d82229a72",193424,"ca1c388bf9153c1fcbe613e86dd8c852520ee72d9891f1251964c56d82229a72",193424,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/31_page80_table_s6.png","native_review_evidence","9f54432a06f43a7649b844170c5b22370e6bc077b3f060beec49a2f1ed085607",141530,"9f54432a06f43a7649b844170c5b22370e6bc077b3f060beec49a2f1ed085607",141530,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/31_page80_table_s6.txt","native_review_evidence","81cbf4c087caa9a97f3f9582db86f4aa2f7e8f08e01c61f0da790aba5b529dff",193658,"81cbf4c087caa9a97f3f9582db86f4aa2f7e8f08e01c61f0da790aba5b529dff",193658,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/32_page99_table_s10a.png","native_review_evidence","d592ba28d1aaa920987a0fd605b2d3382a6458be6943e059168bcae522c23d58",136507,"d592ba28d1aaa920987a0fd605b2d3382a6458be6943e059168bcae522c23d58",136507,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/32_page99_table_s10a.txt","native_review_evidence","bf3036c0ed338cde14e3b9d1ac1dcbd32313f108c2ca99fe995870f251ec3d22",193019,"bf3036c0ed338cde14e3b9d1ac1dcbd32313f108c2ca99fe995870f251ec3d22",193019,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/33_page100_table_s10b.png","native_review_evidence","f2c520217626547848cd68b837511dd06fb868e184036d8eb1b0800f73a9ebe7",118436,"f2c520217626547848cd68b837511dd06fb868e184036d8eb1b0800f73a9ebe7",118436,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/33_page100_table_s10b.txt","native_review_evidence","64673cf536ea7c3b07182f023866f5b2395134839869949a59bf2d2af7204794",193334,"64673cf536ea7c3b07182f023866f5b2395134839869949a59bf2d2af7204794",193334,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/34_page60_table_s1.png","native_review_evidence","5b295cfeee4f8a37e613b90bf08053a18a69890336456e804222b7f0267662b9",109158,"5b295cfeee4f8a37e613b90bf08053a18a69890336456e804222b7f0267662b9",109158,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/34_page60_table_s1.txt","native_review_evidence","c76623adb66313d90dd17f7edc2171cc7916bc96d9297c01ef281e9024390800",193015,"c76623adb66313d90dd17f7edc2171cc7916bc96d9297c01ef281e9024390800",193015,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/35_page62_before_s2.png","native_review_evidence","4f3b3c37b0d9531e345e8f4b885afa0c96b2a725944369dd6b593f6bf927ac46",106219,"4f3b3c37b0d9531e345e8f4b885afa0c96b2a725944369dd6b593f6bf927ac46",106219,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/35_page62_before_s2.txt","native_review_evidence","8f9c1794fe9bacc9fb7404d9e977367807e298213722e17eb98bdfa3c076984b",192917,"8f9c1794fe9bacc9fb7404d9e977367807e298213722e17eb98bdfa3c076984b",192917,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/36_page68_table_s3.png","native_review_evidence","eac20a2ec11bfef8b4217881e639feff0d51da157bead61d94eb6f0361e3a0d5",121636,"eac20a2ec11bfef8b4217881e639feff0d51da157bead61d94eb6f0361e3a0d5",121636,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/36_page68_table_s3.txt","native_review_evidence","4fe477ba73e8176b277d4f657d4723f4e438bac52a0b1d326de4512b9f4dc590",193015,"4fe477ba73e8176b277d4f657d4723f4e438bac52a0b1d326de4512b9f4dc590",193015,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/37_page70_figure_s1.png","native_review_evidence","9efd25d6e2d5eef90a6f3764a1ffa61717f605d818a36bdda40f3d4fd0975ec1",113475,"9efd25d6e2d5eef90a6f3764a1ffa61717f605d818a36bdda40f3d4fd0975ec1",113475,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/37_page70_figure_s1.txt","native_review_evidence","82d525d373350b8c5008afc2ccdb179c0aaed424a4d459ac03c561dca6944b89",193142,"82d525d373350b8c5008afc2ccdb179c0aaed424a4d459ac03c561dca6944b89",193142,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/38_page71_figure_s2.png","native_review_evidence","779f31d92ebe8c359e0e663ceee147f2536eaf26642fbc2c4e4f8a4a7211f7af",109309,"779f31d92ebe8c359e0e663ceee147f2536eaf26642fbc2c4e4f8a4a7211f7af",109309,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/38_page71_figure_s2.txt","native_review_evidence","9b88840388ac19ac457fa2725458eba40c5f698229ba7852f50891e7f0b74257",193147,"9b88840388ac19ac457fa2725458eba40c5f698229ba7852f50891e7f0b74257",193147,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/39_page72_figure_s3.png","native_review_evidence","199ac9538c90c0c8a20bf77df8dc1b362f5963a4747cbb73467179f99d3909c1",97008,"199ac9538c90c0c8a20bf77df8dc1b362f5963a4747cbb73467179f99d3909c1",97008,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/39_page72_figure_s3.txt","native_review_evidence","e29a87e7709c75549b70dae92a120c5d7c309fb0ac5524a888a327565a1772db",193167,"e29a87e7709c75549b70dae92a120c5d7c309fb0ac5524a888a327565a1772db",193167,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/40_page73_figure_s4.png","native_review_evidence","524dc037321f374170c0af2aa849c74c727d207819d3f896580239f6fd0b82d2",100435,"524dc037321f374170c0af2aa849c74c727d207819d3f896580239f6fd0b82d2",100435,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/40_page73_figure_s4.txt","native_review_evidence","75b1aca4dccf0862ad1a2938abbc63a415ba5e3f46414ecb05521829137c0ea3",193668,"75b1aca4dccf0862ad1a2938abbc63a415ba5e3f46414ecb05521829137c0ea3",193668,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/41_page75_table_s4a.png","native_review_evidence","5a36b641d4770752a4c7fe99f4cdccbc3ffc64b78953396140b8388cf9ca34e7",129056,"5a36b641d4770752a4c7fe99f4cdccbc3ffc64b78953396140b8388cf9ca34e7",129056,TRUE
