run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,formula,site_random_effect_sd,converged,positive_definite_hessian,singular,max_gradient,warnings,error,random_site_status,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,wald_p_raw,effect_type,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_model_per_sd,std_error_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,interval_method,effect_status,fixed_estimate_model_per_point,estimate_change_random_minus_fixed,sign_concordant,relative_absolute_change,stability_class
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.20030862763410484,TRUE,TRUE,FALSE,1.88816784429946e-4,,,DESCRIPTIVE_PASS,-0.00385930969931113,0.00986087838438943,-0.02318627618864394,0.01546765679002166,0.6955194374967504,ratio,0.9911529782744728,0.9480117579397352,1.0362574283649415,-0.01428133204778599,0.03649006932909211,-0.08580055372617616,0.05723788963060417,0.9676508177172808,0.8207283707482919,1.1408745431514873,wald_normal,PASS,-0.00607995982843776,0.00222065012912662,TRUE,0.3652409212870109,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.1041352932593105,TRUE,TRUE,FALSE,0.0015919903262329171,,,DESCRIPTIVE_PASS,-0.004326679052567185,0.004866371298876763,-0.01386459153376504,0.00521123342863067,0.37395062754712105,ratio,0.9900869150882874,0.9685798022145752,1.0120715889261092,-0.017292869595088585,0.019449911410190274,-0.05541399546155616,0.020828256271378985,0.9609640268559952,0.8802094047338577,1.0491274643793511,wald_normal,PASS,-0.003693613418601919,-6.330656339652661e-4,TRUE,0.1713946648496013,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.10807829835038009,TRUE,TRUE,FALSE,5.032461558585055e-5,,,DESCRIPTIVE_PASS,-0.00414229672966469,0.005872043893721973,-0.015651291276998096,0.007366697817668718,0.48054471352422695,ratio,0.9905073516599711,0.964603223087744,1.0171071277907233,-0.013207166349246383,0.018722236859342593,-0.04990207630358614,0.023487743605093384,0.9700471267791679,0.8914519179525207,1.0555717130922555,wald_normal,PASS,-0.004891062312933067,7.487655832683774e-4,TRUE,0.1530885389230215,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.10741473461191545,TRUE,TRUE,FALSE,1.936430749083229e-4,,,DESCRIPTIVE_PASS,-0.0034238087889028423,0.004523659794581838,-0.012290019064595101,0.0054424014867894156,0.44912955145689043,ratio,0.9921473830811149,0.9720978462801945,1.0126104419646835,-0.014243436699496716,0.01881894285189684,-0.05112788691633201,0.02264101351733857,0.9677352559640763,0.8889393129026385,1.0535157035387275,wald_normal,PASS,-0.0037117353550079383,2.8792656610509594e-4,TRUE,0.07757195450818453,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.10588482873373094,TRUE,TRUE,FALSE,0.008134247337920897,,,DESCRIPTIVE_PASS,-0.00187752907528506,0.0052181986995844185,-0.012105010590644262,0.008349952440074141,0.7189936672078674,ratio,0.9956861609890086,0.9725120459973802,1.0194124949560788,-0.006947775183293684,0.01930988547858494,-0.04479445526691314,0.03089890490032577,0.984129442262669,0.9019979380061207,1.0737394381068528,wald_normal,PASS,-0.0014328041984676796,-4.447248768173805e-4,TRUE,0.31038775381381073,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.3179826820419368,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,0.04360741863042564,0.01534952673029052,0.01352289905932136,0.07369193820152992,0.00449777038909828,ratio,1.044572194800253,1.0136147470086758,1.0764751335454656,0.17429011826216972,0.06134898402869664,0.05404831907780134,0.2945319174465381,1.1904008727605069,1.055535603429847,1.3424978117880757,wald_normal,PASS,0.04342027610040176,1.871425300238802e-4,TRUE,0.00431002625573236,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.3183770213876709,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,-0.02476892528526881,0.01896737314275106,-0.06194429352639319,0.01240644295585556,0.19159673934770208,ratio,0.9755353075286266,0.93993524581067,1.012483722125115,-0.07897244883301258,0.06047496561764163,-0.19750120340988825,0.03955630574386305,0.9240653831740556,0.8207791528933818,1.040349074864398,wald_normal,PASS,-0.02350328039869394,-0.00126564488657486,TRUE,0.0538497122574088,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.3244107937490217,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,-0.00321547478589235,0.01478736091174106,-0.0321981695993002,0.02576722002751549,0.8278596104554485,ratio,0.9967896893166605,0.9683146725338544,1.026102064660459,-0.0133767433859418,0.06151711502746911,-0.13394807327258895,0.10719458650070532,0.9867123276434334,0.8746354803823513,1.1131508375328056,wald_normal,PASS,-0.00565668976550522,0.00244121497961286,TRUE,0.4315624651186494,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.3201313756718797,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,-0.04285904353543936,0.01677117350661304,-0.07572993958687325,-0.00998814748400547,0.01060297360653827,ratio,0.9580464233866228,0.9270665367276312,0.9900615684002004,-0.1585994075804226,0.06206153854968524,-0.28023778796294985,-0.03696102719789539,0.8533381312955928,0.7556040465449042,0.9637136932402328,wald_normal,PASS,-0.04303378049572252,1.7473696028315333e-4,TRUE,0.00406046037020897,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.22706077135805536,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,0.0138648668143834,0.01229798166213915,-0.01023873432594336,0.03796846795471017,0.25956919675971646,ratio,1.0139614298420048,0.9898135030807016,1.0386984800746029,0.05541509570305261,0.04915256957642362,-0.04092217041433683,0.15175236182044205,1.0569792711806634,0.9599038359584214,1.1638719816033722,wald_normal,PASS,0.01467699088972785,-8.121240753444468e-4,TRUE,0.05533314570037902,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.21040173108136112,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,-0.02339586033846737,0.01485737460740105,-0.05251577947379334,0.0057240587968586,0.11532644545039418,ratio,0.9768757008767344,0.9488393487520363,1.0057404725241823,-0.07459461249143459,0.04737077779768296,-0.16743963089454278,0.0182504059116736,0.9281196581915988,0.8458276776078639,1.0184179623417915,wald_normal,PASS,-0.01984153246141628,-0.00355432787705109,TRUE,0.17913575395261505,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.22324118553056924,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,0.00345111659188393,0.01154055391228427,-0.01916795343783605,0.02607018662160392,0.7649075851222116,ratio,1.0034570785512489,0.9810145836337378,1.0264129864052491,0.01435704028753124,0.04801002604453994,-0.079740881656597,0.10845496223165949,1.0144605975890535,0.9233555737578412,1.1145547103510949,wald_normal,PASS,0.00286109309643218,5.900234954517463e-4,TRUE,0.20622310269718652,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.2326945871328264,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,-0.01442449238010303,0.01337635513250173,-0.04064166668422394,0.01179268192401786,0.28087426237009494,ratio,0.9856790422010364,0.9601731303322298,1.0118624897347228,-0.05337767148818874,0.04949905141597259,-0.15039402953239137,0.04363868655601388,0.94802190401955,0.8603688988712536,1.0446048569165471,wald_normal,PASS,-0.01722576371652215,0.00280127133641911,TRUE,0.16262102409614876,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0,FALSE,TRUE,TRUE,2.8751401259796697e-5,,,DESCRIPTIVE_UNSTABLE,0.00498464280106258,0.01336228414985907,-0.0212049528838516,0.03117423848597677,0.7091199923487571,difference,0.00498464280106258,-0.0212049528838516,0.03117423848597677,0.0199064482232442,0.05336302483233977,-0.08468315855425826,0.12449605500074667,0.0199064482232442,-0.08468315855425826,0.12449605500074667,wald_normal,PASS,-0.00159329303197204,0.00657793583303463,FALSE,4.128516036308147,fit_unstable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0,FALSE,TRUE,TRUE,2.2998847271082923e-5,,,DESCRIPTIVE_UNSTABLE,0.03564744937918255,0.01646713406022636,0.00337245969254606,0.06792243906581905,0.03040580779943128,difference,0.03564744937918255,0.00337245969254606,0.06792243906581905,0.11368331338242918,0.05251535227573456,0.01075511428655591,0.2166115124783025,0.11368331338242918,0.01075511428655591,0.2166115124783025,wald_normal,PASS,0.03690975178721415,-0.0012623024080316,TRUE,0.03419969918272042,fit_unstable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0,FALSE,TRUE,TRUE,6.817685971327592e-4,,,DESCRIPTIVE_UNSTABLE,0.01093816346134809,0.01278090150931838,-0.01411194318686954,0.03598827010956573,0.3920968170308668,difference,0.01093816346134809,-0.01411194318686954,0.03598827010956573,0.04546707309409559,0.05312685124756726,-0.05865964196315303,0.14959378815134422,0.04546707309409559,-0.05865964196315303,0.14959378815134422,wald_normal,PASS,0.01254755327471473,-0.00160938981336663,TRUE,0.12826323810952123,fit_unstable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,response_value ~ leba_centered + (1 | site) + (1 | participant_key),2.859782947901392e-5,FALSE,TRUE,FALSE,0.00408839810006611,,,DESCRIPTIVE_UNSTABLE,-0.00650040579076894,0.01453184498738649,-0.03498229859496536,0.02198148701342748,0.654642990664387,difference,-0.00650040579076894,-0.03498229859496536,0.02198148701342748,-0.02407752607670401,0.05382600531235908,-0.1295745579205894,0.08141950576718136,-0.02407752607670401,-0.1295745579205894,0.08141950576718136,wald_normal,PASS,-0.00489135829775861,-0.00160904749301032,TRUE,0.32895719247302835,fit_unstable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.06008784882386481,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,0.00508258983212262,0.00372997611256963,-0.00222802901170858,0.01239320867595382,0.17299809393074006,ratio,1.00509552810251,0.9977744512025916,1.0124703227208065,0.02031409358178985,0.01490796745582289,-0.00890498571431821,0.04953317287789793,1.0205218290489293,0.991134546240111,1.0507804490482042,wald_normal,PASS,0.00471280447890115,3.697853532214678e-4,TRUE,0.07846397084304411,stable
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,response_value ~ leba_centered + (1 | site) + (1 | participant_key),0.06037217561483923,TRUE,TRUE,FALSE,,,,DESCRIPTIVE_PASS,-0.00352215183977312,0.00459397240421141,-0.01252617229799837,0.00548186861845212,0.4432659623229866,ratio,0.996484043661052,0.9875519536516274,1.0054969215537284,-0.01122991622547362,0.01464727461742675,-0.03993804694729775,0.01747821449635051,0.988832903908894,0.9608489648349626,1.0176318522868402,wald_normal,PASS,-0.00266728892102812,-8.548629187449994e-4,TRUE,0.3204988076115456,stable
