"path","classification","type_pre","exists_pre","sha256_pre","bytes_pre","mtime_utc_pre","mode_pre","link_target_pre","type_post","exists_post","sha256_post","bytes_post","mtime_utc_post","mode_post","link_target_post","byte_exact","allowed","disposition"
"_build/nathealth/audit/hypotheses/H02/H02_analysis_preparation.html","protected","file",TRUE,"d02a0963d657ab5044ef30b5c081d627f8cb64d5781c7edc1d95d2d58c055dfa",580722,"2026-08-01 12:32:09.297246 UTC",644,,"file",TRUE,"d02a0963d657ab5044ef30b5c081d627f8cb64d5781c7edc1d95d2d58c055dfa",580722,"2026-08-01 12:32:09.297246 UTC",644,,TRUE,TRUE,"byte_identical"
"_build/nathealth/audit/hypotheses/H02/H02_analysis_preparation.qmd","protected","file",TRUE,"52a1b3b85c4a375c44c0a2a83f542ea2663c7d233a6de18ed689cb2b7a0be557",51475,"2026-08-01 12:32:19.334940 UTC",644,,"file",TRUE,"52a1b3b85c4a375c44c0a2a83f542ea2663c7d233a6de18ed689cb2b7a0be557",51475,"2026-08-01 12:32:19.334940 UTC",644,,TRUE,TRUE,"byte_identical"
"_build/nathealth/notebooks/hypotheses/H02_files/figure-html/fig-h02-paired-placement-curves-1.png","target_resource","file",TRUE,"c7bfc7965a328210a8b1c35a9a57ef1bc019cb22b368411a8c9c5155a2e071eb",435566,"2026-08-01 12:36:25.965373 UTC",644,,"file",TRUE,"c7bfc7965a328210a8b1c35a9a57ef1bc019cb22b368411a8c9c5155a2e071eb",435566,"2026-08-20 08:38:41.235197 UTC",644,,TRUE,TRUE,"byte_identical"
"_build/nathealth/notebooks/hypotheses/H02.html","target_html","file",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",270001,"2026-08-01 12:36:31.257792 UTC",644,,"file",TRUE,"736dc6311e53f2b70349326ce0845cc35d23e3b68c000a300833952e81190dd9",296427,"2026-08-20 08:39:22.003266 UTC",644,,FALSE,TRUE,"expected_target_render_change"
"_quarto-nathealth.yml","protected","file",TRUE,"80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480,"2026-08-14 14:21:45.336235 UTC",644,,"file",TRUE,"80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480,"2026-08-14 14:21:45.336235 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/input_hashes.csv","protected","file",TRUE,"aa1c2c9b63cbe080ced3862de904921c0c6112ed5050844294b4138a63317548",4308,"2026-07-31 13:59:05.277305 UTC",644,,"file",TRUE,"aa1c2c9b63cbe080ced3862de904921c0c6112ed5050844294b4138a63317548",4308,"2026-07-31 13:59:05.277305 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/main__chest__all_available.rds","protected","file",TRUE,"5826c426d127c096a381e4b894c514b95552672fa12b59b28d6fd26c9b655c90",398764,"2026-07-31 13:59:03.534540 UTC",644,,"file",TRUE,"5826c426d127c096a381e4b894c514b95552672fa12b59b28d6fd26c9b655c90",398764,"2026-07-31 13:59:03.534540 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/main__chest__paired_common_sample.rds","protected","file",TRUE,"a5ab949b605e7fb0730baea601b2fedecd469231435e97a34199ea4873a71c67",290760,"2026-07-31 13:59:03.985148 UTC",644,,"file",TRUE,"a5ab949b605e7fb0730baea601b2fedecd469231435e97a34199ea4873a71c67",290760,"2026-07-31 13:59:03.985148 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/main__glasses__all_available.rds","protected","file",TRUE,"8420e7a5c1d1b89eda29807abf1c339c5d3b43095ae5d297ebed85f13f6de11e",356660,"2026-07-31 13:59:03.787036 UTC",644,,"file",TRUE,"8420e7a5c1d1b89eda29807abf1c339c5d3b43095ae5d297ebed85f13f6de11e",356660,"2026-07-31 13:59:03.787036 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/main__glasses__paired_common_sample.rds","protected","file",TRUE,"4c69dc4219220662628377fe2d9e71195f65080409c300eedd48be64464238b1",287936,"2026-07-31 13:59:04.183192 UTC",644,,"file",TRUE,"4c69dc4219220662628377fe2d9e71195f65080409c300eedd48be64464238b1",287936,"2026-07-31 13:59:04.183192 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/manuscript_prepared_data__chest__all_available.rds","protected","file",TRUE,"06d9ab3e4c8867efb3a254c3723a9893594b097a5aceee4a44b6e26f84a4921a",389872,"2026-07-31 13:59:04.452854 UTC",644,,"file",TRUE,"06d9ab3e4c8867efb3a254c3723a9893594b097a5aceee4a44b6e26f84a4921a",389872,"2026-07-31 13:59:04.452854 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/manuscript_prepared_data__chest__paired_common_sample.rds","protected","file",TRUE,"efdd56336faa557df1f982898d1369a42391bccc11111c3df48bb1f8a008e516",284256,"2026-07-31 13:59:04.901046 UTC",644,,"file",TRUE,"efdd56336faa557df1f982898d1369a42391bccc11111c3df48bb1f8a008e516",284256,"2026-07-31 13:59:04.901046 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/manuscript_prepared_data__glasses__all_available.rds","protected","file",TRUE,"be9eac0ef727912f32ebb21a1a4ceaf75f265afd6aaa5440732259ebb5737446",360964,"2026-07-31 13:59:04.704165 UTC",644,,"file",TRUE,"be9eac0ef727912f32ebb21a1a4ceaf75f265afd6aaa5440732259ebb5737446",360964,"2026-07-31 13:59:04.704165 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/manuscript_prepared_data__glasses__paired_common_sample.rds","protected","file",TRUE,"5dc855378686264f7e00514fad3048665c75374ddd60d3b34c7bc2622fc67954",285812,"2026-07-31 13:59:05.096810 UTC",644,,"file",TRUE,"5dc855378686264f7e00514fad3048665c75374ddd60d3b34c7bc2622fc67954",285812,"2026-07-31 13:59:05.096810 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/sample_counts.csv","protected","file",TRUE,"61adf723232139383aa56075587b4476e0766641f4bc311542724b8482a5ab12",5281,"2026-07-31 13:59:05.272993 UTC",644,,"file",TRUE,"61adf723232139383aa56075587b4476e0766641f4bc311542724b8482a5ab12",5281,"2026-07-31 13:59:05.272993 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/scenario_input_comparison.csv","protected","file",TRUE,"e292ffd34e6d587fc005f5d94fa328f6dc8f81b4ccd6acc91eb3ec5b6c65fa04",271,"2026-07-31 13:59:05.278714 UTC",644,,"file",TRUE,"e292ffd34e6d587fc005f5d94fa328f6dc8f81b4ccd6acc91eb3ec5b6c65fa04",271,"2026-07-31 13:59:05.278714 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/support_audit.csv","protected","file",TRUE,"84850a85b9e44f8b676e855dadbb0f5ba7a627a2f1842d8a96e1706842d1527f",466,"2026-07-31 13:59:05.275707 UTC",644,,"file",TRUE,"84850a85b9e44f8b676e855dadbb0f5ba7a627a2f1842d8a96e1706842d1527f",466,"2026-07-31 13:59:05.275707 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/06_model_data/H02/temporal_model_specification.csv","protected","file",TRUE,"82cd52782f5528adc726fb932eb9650a020a1241715f24f65eb59088ec04628f",2700,"2026-07-31 13:59:05.280205 UTC",644,,"file",TRUE,"82cd52782f5528adc726fb932eb9650a020a1241715f24f65eb59088ec04628f",2700,"2026-07-31 13:59:05.280205 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/main__chest__all_available__global_tp_diagnostic__model.rds","protected","file",TRUE,"b89f17e660cd52b80c7e7950e0e836950c82ae5136c60833a6c67e04fe08aed9",284095524,"2026-08-01 06:52:14.255892 UTC",644,,"file",TRUE,"b89f17e660cd52b80c7e7950e0e836950c82ae5136c60833a6c67e04fe08aed9",284095524,"2026-08-01 06:52:14.255892 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/main__chest__all_available__selected_model.rds","protected","file",TRUE,"a8d795da44637b3dfed8777cbde9bb0621bfdc960d88db824659417d00c0ce06",279074420,"2026-07-31 15:03:13.697640 UTC",644,,"file",TRUE,"a8d795da44637b3dfed8777cbde9bb0621bfdc960d88db824659417d00c0ce06",279074420,"2026-07-31 15:03:13.697640 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/main__chest__paired_common_sample__selected_model.rds","protected","file",TRUE,"3a9adc5b5cc8e8e184af0f0323227a3fbb224585351c556eaa37f4e18b2e446a",141972500,"2026-07-31 15:34:35.812897 UTC",644,,"file",TRUE,"3a9adc5b5cc8e8e184af0f0323227a3fbb224585351c556eaa37f4e18b2e446a",141972500,"2026-07-31 15:34:35.812897 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/main__glasses__all_available__cyclic_ordered_sensitivity__selected_model.rds","protected","file",TRUE,"8e79cb938429354e80101f9becf447c29c2e1e3a2fbfba8d980e0294504becce",146530140,"2026-07-31 15:43:05.475112 UTC",644,,"file",TRUE,"8e79cb938429354e80101f9becf447c29c2e1e3a2fbfba8d980e0294504becce",146530140,"2026-07-31 15:43:05.475112 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/main__glasses__all_available__global_tp_diagnostic__model.rds","protected","file",TRUE,"321e35291f694fea0e4d0a1183bc7877563b9d73c884a2397f9cfb65d16b8f07",234453700,"2026-08-01 06:46:06.603321 UTC",644,,"file",TRUE,"321e35291f694fea0e4d0a1183bc7877563b9d73c884a2397f9cfb65d16b8f07",234453700,"2026-08-01 06:46:06.603321 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/main__glasses__all_available__selected_model.rds","protected","file",TRUE,"45fa9d6b28a10a7c09d1bd4541c009977eebb8ccdbcda5f33ba306934b20acc7",229855360,"2026-07-31 14:53:05.361515 UTC",644,,"file",TRUE,"45fa9d6b28a10a7c09d1bd4541c009977eebb8ccdbcda5f33ba306934b20acc7",229855360,"2026-07-31 14:53:05.361515 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/main__glasses__paired_common_sample__selected_model.rds","protected","file",TRUE,"de0b5715d014f047886f31d3988779b8086c66e28f0a450cc8dc9e6f4c9d85ff",141793796,"2026-07-31 15:36:52.450005 UTC",644,,"file",TRUE,"de0b5715d014f047886f31d3988779b8086c66e28f0a450cc8dc9e6f4c9d85ff",141793796,"2026-07-31 15:36:52.450005 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/manuscript_prepared_data__chest__all_available__selected_model.rds","protected","file",TRUE,"86c15094288f7908e83608728d17c277b98fcf1e9e65029b75d95b0e7bc59834",259795400,"2026-07-31 15:32:53.526894 UTC",644,,"file",TRUE,"86c15094288f7908e83608728d17c277b98fcf1e9e65029b75d95b0e7bc59834",259795400,"2026-07-31 15:32:53.526894 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/manuscript_prepared_data__chest__paired_common_sample__selected_model.rds","protected","file",TRUE,"25f90412808afa38b8505e6ff21492650707af980ce64fc5c57f5a2f6ad1464b",136362584,"2026-07-31 15:38:36.030194 UTC",644,,"file",TRUE,"25f90412808afa38b8505e6ff21492650707af980ce64fc5c57f5a2f6ad1464b",136362584,"2026-07-31 15:38:36.030194 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/manuscript_prepared_data__glasses__all_available__cyclic_ordered_sensitivity__selected_model.rds","protected","file",TRUE,"a27d495469a1c2aea2f3e25d978ab4458ae32a97e67806f961e47a3e7f5ccebe",134013084,"2026-07-31 15:44:54.620802 UTC",644,,"file",TRUE,"a27d495469a1c2aea2f3e25d978ab4458ae32a97e67806f961e47a3e7f5ccebe",134013084,"2026-07-31 15:44:54.620802 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/manuscript_prepared_data__glasses__all_available__selected_model.rds","protected","file",TRUE,"d7e1a8cf709eb8f5ac6dc8d869c88a65d21a96efef4037ec4d64766eb1b3f001",219481764,"2026-07-31 14:56:15.968560 UTC",644,,"file",TRUE,"d7e1a8cf709eb8f5ac6dc8d869c88a65d21a96efef4037ec4d64766eb1b3f001",219481764,"2026-07-31 14:56:15.968560 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/manuscript_prepared_data__glasses__paired_common_sample__selected_model.rds","protected","file",TRUE,"acc6eb6619ae914dc463e52ac7fb4d94e7a3a4c27030bf8404cefe1f7cc5a838",135352152,"2026-07-31 15:40:53.837187 UTC",644,,"file",TRUE,"acc6eb6619ae914dc463e52ac7fb4d94e7a3a4c27030bf8404cefe1f7cc5a838",135352152,"2026-07-31 15:40:53.837187 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/07_models/H02/selected_temporal_model_specification.csv","protected","file",TRUE,"c3c95e97dbf7a260e4aa7513a15bb8c3c7e98bdb754d97c54700e4d82629310f",3280,"2026-07-31 15:41:03.272546 UTC",644,,"file",TRUE,"c3c95e97dbf7a260e4aa7513a15bb8c3c7e98bdb754d97c54700e4d82629310f",3280,"2026-07-31 15:41:03.272546 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/ar_boundary_audit.csv","protected","file",TRUE,"8297f61c1f6fdc3479f3b155412a916687f092903f59fd05e7c51e05c62908cf",2993,"2026-07-31 15:41:03.241065 UTC",644,,"file",TRUE,"8297f61c1f6fdc3479f3b155412a916687f092903f59fd05e7c51e05c62908cf",2993,"2026-07-31 15:41:03.241065 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/basis_dimension_checks.csv","protected","file",TRUE,"97f8aa0a0a1801de2dfda5e437f529fcd9a27abd07a18adfbc5b0d8fbf73c938",3575,"2026-07-31 15:41:03.244013 UTC",644,,"file",TRUE,"97f8aa0a0a1801de2dfda5e437f529fcd9a27abd07a18adfbc5b0d8fbf73c938",3575,"2026-07-31 15:41:03.244013 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/cluster_residual_acf_detail.csv","protected","file",TRUE,"539a0e6069f63548ecac88e8d202206e01949a620eaa26291bab7af98597cc4c",373577,"2026-07-31 17:00:07.430802 UTC",644,,"file",TRUE,"539a0e6069f63548ecac88e8d202206e01949a620eaa26291bab7af98597cc4c",373577,"2026-07-31 17:00:07.430802 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/cluster_residual_acf_summary.csv","protected","file",TRUE,"4898e00e8b335d571bbfae4e253c90b940f63b3a72d95c623b23436b94e43b56",1991,"2026-07-31 17:00:07.434569 UTC",644,,"file",TRUE,"4898e00e8b335d571bbfae4e253c90b940f63b3a72d95c623b23436b94e43b56",1991,"2026-07-31 17:00:07.434569 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/conditional_deletion_influence.csv","protected","file",TRUE,"70c8084b1c3b2501bf627198ec425ad902eee8d5328cce6809b735d3ef5ad8df",201156,"2026-07-31 15:41:03.255978 UTC",644,,"file",TRUE,"70c8084b1c3b2501bf627198ec425ad902eee8d5328cce6809b735d3ef5ad8df",201156,"2026-07-31 15:41:03.255978 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/fitted_term_dependence.csv","protected","file",TRUE,"71dcd616cac0d490841de5ef96d0c90c647e34882e647f19bfd1bf8910680dbe",5813,"2026-07-31 17:00:07.421780 UTC",644,,"file",TRUE,"71dcd616cac0d490841de5ef96d0c90c647e34882e647f19bfd1bf8910680dbe",5813,"2026-07-31 17:00:07.421780 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/formal_concurvity.csv","protected","file",TRUE,"17819cf23145c2a0a84932c7876b9ecb10d0b8affe9f97b71e6dac2d6718bb2e",4892,"2026-07-31 17:00:07.418511 UTC",644,,"file",TRUE,"17819cf23145c2a0a84932c7876b9ecb10d0b8affe9f97b71e6dac2d6718bb2e",4892,"2026-07-31 17:00:07.418511 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/formula_sensitivity_basis_dimension_checks.csv","protected","file",TRUE,"8affd09c35caa2f8219c66a5adf93e910ed26870611a09a1d86ba889a8285e13",3733,"2026-07-31 15:44:54.846803 UTC",644,,"file",TRUE,"8affd09c35caa2f8219c66a5adf93e910ed26870611a09a1d86ba889a8285e13",3733,"2026-07-31 15:44:54.846803 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/formula_sensitivity_residual_acf.csv","protected","file",TRUE,"9c97b8b5ea4514e6b2dd08f22f33d22d8f9174a8398d99b88aa03a0282393a8d",3234,"2026-07-31 15:44:54.842649 UTC",644,,"file",TRUE,"9c97b8b5ea4514e6b2dd08f22f33d22d8f9174a8398d99b88aa03a0282393a8d",3234,"2026-07-31 15:44:54.842649 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/formula_sensitivity_residual_summary.csv","protected","file",TRUE,"430c6a6c051d56faa788ad98c2649795ceeb1779e9fa64f01568eb352d9f8d03",738,"2026-07-31 15:44:54.844475 UTC",644,,"file",TRUE,"430c6a6c051d56faa788ad98c2649795ceeb1779e9fa64f01568eb352d9f8d03",738,"2026-07-31 15:44:54.844475 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/global_time_basis_cluster_residual_acf.csv","protected","file",TRUE,"0eceafc5576afffd8aa88fc31be9ff61d430be1499a19075eaf4c8ef9bc43c85",1958,"2026-08-01 06:52:14.455406 UTC",644,,"file",TRUE,"0eceafc5576afffd8aa88fc31be9ff61d430be1499a19075eaf4c8ef9bc43c85",1958,"2026-08-01 06:52:14.455406 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/global_time_basis_midnight_continuity.csv","protected","file",TRUE,"b0700557a22d5aed41a40668f66390e79951b2e100567860ee655bebb97cbc66",1112,"2026-08-01 06:52:14.456226 UTC",644,,"file",TRUE,"b0700557a22d5aed41a40668f66390e79951b2e100567860ee655bebb97cbc66",1112,"2026-08-01 06:52:14.456226 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/global_time_basis_residual_acf.csv","protected","file",TRUE,"5a624c98cfb6fc9d4b03b4449b694662f9b8b851e28857eafa397f2baf6cacc7",2206,"2026-08-01 06:52:14.454445 UTC",644,,"file",TRUE,"5a624c98cfb6fc9d4b03b4449b694662f9b8b851e28857eafa397f2baf6cacc7",2206,"2026-08-01 06:52:14.454445 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/global_time_basis_residual_metrics.csv","protected","file",TRUE,"c53e1e78da391240701727a0d56a2694545c3cf52c1bbdb4dc80a055b463ae92",1684,"2026-08-01 06:52:14.453168 UTC",644,,"file",TRUE,"c53e1e78da391240701727a0d56a2694545c3cf52c1bbdb4dc80a055b463ae92",1684,"2026-08-01 06:52:14.453168 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/global_time_basis_runtime.csv","protected","file",TRUE,"c7f38acc82b57dba47b22b956b09c4201b22afd824bcc60d5240134fc2a6d8fb",484,"2026-08-01 06:52:14.457106 UTC",644,,"file",TRUE,"c7f38acc82b57dba47b22b956b09c4201b22afd824bcc60d5240134fc2a6d8fb",484,"2026-08-01 06:52:14.457106 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/influence_scores.csv","protected","file",TRUE,"bc8ae6ebdab677269cdeddabe7cb1fc1d3956cea3f5606cb3955265acbf13d25",151414,"2026-07-31 15:41:03.249262 UTC",644,,"file",TRUE,"bc8ae6ebdab677269cdeddabe7cb1fc1d3956cea3f5606cb3955265acbf13d25",151414,"2026-07-31 15:41:03.249262 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__chest__all_available__checkpoint.rds","protected","file",TRUE,"0975b9843e744bcd0ed743a4aa5d9ca2eb563b6f00901c0aef25ad36d8fb8c68",40620,"2026-07-31 14:59:15.576629 UTC",644,,"file",TRUE,"0975b9843e744bcd0ed743a4aa5d9ca2eb563b6f00901c0aef25ad36d8fb8c68",40620,"2026-07-31 14:59:15.576629 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__chest__all_available__dominance_bootstrap.rds","protected","file",TRUE,"333ccd59a59b4e2d6e5b66d5c69fb249b401d779ec882387b22762c5b7ecd5c2",236104,"2026-07-31 18:15:17.101410 UTC",644,,"file",TRUE,"333ccd59a59b4e2d6e5b66d5c69fb249b401d779ec882387b22762c5b7ecd5c2",236104,"2026-07-31 18:15:17.101410 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__chest__all_available__variation_bootstrap.rds","protected","file",TRUE,"026755c0516ca07a4b4da0ed5385f15c57e0414317a7ce1e6edf063c1a2e50c8",81976,"2026-07-31 15:03:13.866085 UTC",644,,"file",TRUE,"026755c0516ca07a4b4da0ed5385f15c57e0414317a7ce1e6edf063c1a2e50c8",81976,"2026-07-31 15:03:13.866085 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__chest__paired_common_sample__checkpoint.rds","protected","file",TRUE,"78bd1a7e146d89f72c34d7914a48e2ee7fa1efb1c9fb652f376d06233597cedc",39340,"2026-07-31 15:33:47.252205 UTC",644,,"file",TRUE,"78bd1a7e146d89f72c34d7914a48e2ee7fa1efb1c9fb652f376d06233597cedc",39340,"2026-07-31 15:33:47.252205 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__chest__paired_common_sample__variation_bootstrap.rds","protected","file",TRUE,"e9f0a55a226a6c4a9209646b84e004466652b3d97c3277275608cddfb6b76ac5",82164,"2026-07-31 15:34:35.914164 UTC",644,,"file",TRUE,"e9f0a55a226a6c4a9209646b84e004466652b3d97c3277275608cddfb6b76ac5",82164,"2026-07-31 15:34:35.914164 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__glasses__all_available__checkpoint.rds","protected","file",TRUE,"b5b707fbe96b97029c7e9e8d571e6ef121659b96f8fd1a69f9610f79bee1d950",55540,"2026-07-31 14:51:49.816858 UTC",644,,"file",TRUE,"b5b707fbe96b97029c7e9e8d571e6ef121659b96f8fd1a69f9610f79bee1d950",55540,"2026-07-31 14:51:49.816858 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__glasses__all_available__cyclic_ordered_sensitivity__variation_bootstrap.rds","protected","file",TRUE,"48a8f51ac8012250bd0ff8539fad45faf91b048d0289a75ea732ee5782dd1c67",83824,"2026-07-31 15:43:05.606750 UTC",644,,"file",TRUE,"48a8f51ac8012250bd0ff8539fad45faf91b048d0289a75ea732ee5782dd1c67",83824,"2026-07-31 15:43:05.606750 UTC",644,,TRUE,TRUE,"byte_identical"
