run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,estimand,site,estimate_model,std_error,conf_low_model,conf_high_model,estimate_practical,conf_low_practical,conf_high_practical,interval_method
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,site_mean,BAUA,1.4012054582946978,0.09833888450000347,1.2084647863948468,1.5939461301945488,1.4012054582946978,1.2084647863948468,1.5939461301945488,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,site_mean,FUSPCEU,1.3392017350085985,0.09745838853961333,1.1481868034796454,1.5302166665375516,1.3392017350085985,1.1481868034796454,1.5302166665375516,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,site_mean,IZTECH,1.3335055493905281,0.09505679825481586,1.1471976483253992,1.519813450455657,1.3335055493905281,1.1471976483253992,1.519813450455657,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,site_mean,KNUST,1.4576413449455912,0.10273731771970356,1.2562799023467235,1.6590027875444588,1.4576413449455912,1.2562799023467235,1.6590027875444588,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,site_mean,RISE,1.222158918781807,0.10062608525176768,1.0249354157830852,1.4193824217805286,1.222158918781807,1.0249354157830852,1.4193824217805286,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,site_mean,THUAS,1.4337290274101122,0.10098285071593685,1.2358062769506912,1.6316517778695332,1.4337290274101122,1.2358062769506912,1.6316517778695332,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,site_mean,TUM,1.3537035772770487,0.1361741063624459,1.0868072331797283,1.6205999213743691,1.3537035772770487,1.0868072331797283,1.6205999213743691,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,site_mean,UCR,1.2142378058502,0.06282537152995206,1.091102340336146,1.3373732713642539,1.2142378058502,1.091102340336146,1.3373732713642539,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,overall_equal_site_mean,,1.344422927119823,0.033788591793534356,1.2781985041161699,1.410647350123476,1.344422927119823,1.2781985041161699,1.410647350123476,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,overall_observed_sample_mean,,1.3245035724837326,0.03109096082674571,1.2635664090185654,1.3854407359488998,1.3245035724837326,1.2635664090185654,1.3854407359488998,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,BAUA,0.46314047381825296,0.07285520921026134,0.32034688768000996,0.605934059956496,2.804962120999798,1.9909655985498969,3.9358411110618134,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,FUSPCEU,0.5682043898985814,0.07244814628410742,0.4262086324350415,0.7102001473621212,3.600022711794769,2.568140115024876,5.030977938791449,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,IZTECH,0.7133379334956511,0.07005572192450672,0.576031241612665,0.8506446253786373,5.06818359880728,3.6673089870076465,6.989973719462886,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,KNUST,0.40658584440234735,0.07658121347785103,0.25648942409338604,0.5566822647113087,2.450268134287178,1.705050780135288,3.5031493564259404,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,RISE,0.6359776820399595,0.07417087923664444,0.49060543003446677,0.7813499340454523,4.224916051519274,2.99460647597055,5.944354588517659,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,THUAS,0.6371342209732542,0.07406354377939364,0.4919723425982372,0.7822960993482713,4.2364487788958805,3.004361885137876,5.957537332234182,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,TUM,0.5518903330849074,0.10032692567998248,0.35525317207251517,0.7485274940972997,3.4636113467502265,2.1659648674089267,5.504378961624555,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,UCR,0.7423079539924936,0.04656352041643457,0.6510451309828864,0.8335707770021008,5.424690508501555,4.3775983203295885,6.716646566117274,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,overall_equal_site_mean,,0.589822353963181,0.02497876806431202,0.5408648681789501,0.6387798397474118,3.788860405204083,3.3742804151368144,4.252911522419103,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,overall_observed_sample_mean,,0.6139305832544665,0.023056773302223627,0.5687401379824035,0.6591210285265294,4.0108400902220245,3.6045898968255945,4.4616402133626485,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,BAUA,1.7624388039611782,0.10401264173132375,1.558577772230916,1.9662998356914405,57.76804412713989,36.08909913481383,92.43368033909299,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,FUSPCEU,1.9331443731110538,0.10358939412762722,1.7301128914405797,2.136175854781528,85.63227988594043,53.61714117142259,136.72827593124825,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,IZTECH,1.8728705761142028,0.09984063831103536,1.6771865208310837,2.0685546313973218,74.52263427238886,47.45394168009501,116.9993896407448,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,KNUST,1.5709108204771725,0.10955873348772259,1.356179648649414,1.785641992304931,37.131524591121334,22.60803990011569,60.94386065360977,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,RISE,2.0841301590856958,0.10572728011143212,1.876908497883911,2.2913518202874807,121.27525604793824,75.21968549087852,195.49233000895453,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,THUAS,1.9863292034342501,0.10536252915517529,1.7798224409700552,2.192835965898445,96.8012107449359,60.13132830889526,155.79635672118718,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,TUM,1.7366714721886853,0.1430231940200756,1.4563511629554529,2.016991781421918,54.43451714428407,28.499020757339537,103.89004865916517,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,UCR,2.0238333783840474,0.06648389248175475,1.8935273435677749,2.15413941320032,105.54121279028564,78.15774752910966,142.50653024355427,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,overall_equal_site_mean,,1.8712910983445359,0.0356312135616037,1.8014552030383375,1.9411269936507343,74.25173347517278,63.20750574001469,87.22266744903423,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,overall_observed_sample_mean,,1.902640510644027,0.03291062195683418,1.838136876899819,1.967144144388235,79.8172462276377,68.7869373583234,92.61374936277636,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,BAUA,-0.8413708257850578,0.055542090846205164,-0.9502313234696718,-0.7325103281004439,0.04408845154578794,0.012142097931305884,0.08513548660005096,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,FUSPCEU,-0.794877365995078,0.05515326822682508,-0.9029757853493323,-0.6867789466408236,0.060369817140261434,0.025032874197077587,0.1056937298671009,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,IZTECH,-0.5102244858820842,0.05350825441889285,-0.6150987374187205,-0.4053502343454481,0.2088698478228697,0.14260584648114685,0.2932328271467949,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,KNUST,-0.709174913835039,0.05828455809396998,-0.8234105485540526,-0.5949392791160253,0.095355249624967,0.050172168286545915,0.15413279964908314,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,RISE,-0.8240315835484906,0.056641188287787504,-0.935046272634106,-0.7130168944628752,0.04995757766760631,0.016132487194170514,0.09363466367802864,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,THUAS,-0.7480178337737463,0.056660166482363564,-0.8590697194372223,-0.6369659481102703,0.0786414216422679,0.03833442860578315,0.1306928061799679,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,TUM,-0.6524374304262098,0.07660231404616795,-0.8025752070891257,-0.502299653763294,0.122619175307146,0.05755231646346551,0.21455771852092068,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_mean,UCR,-0.5744115337765043,0.03550362904323346,-0.6439973680217121,-0.5048256995312965,0.1664332768762888,0.12698786081099736,0.2127334244809885,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,overall_equal_site_mean,,-0.7068182466277764,0.01906253241292336,-0.7441801236112335,-0.6694563696443192,0.09641821201872022,0.08022700944097796,0.11406399702407213,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,overall_observed_sample_mean,,-0.693253670806827,0.01758530869999898,-0.7277202425158439,-0.6587870990978101,0.10264986986725366,0.08718875573009927,0.11938801610726998,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,site_mean,BAUA,-0.030709775789414067,0.1659619446676396,-0.3559892101422169,0.29456965856338874,0.969756979192363,0.7004801782759807,1.3425484801109957,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,site_mean,FUSPCEU,-0.1748416605291952,0.1732028561205823,-0.5143130205450093,0.16462969948661887,0.8395899504733711,0.5979112062758226,1.1789564696847226,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,site_mean,IZTECH,-0.3485506542860842,0.1670282252341446,-0.6759199601466517,-0.02118134842551672,0.7057101668738519,0.5086882323824525,0.9790414008529357,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,site_mean,KNUST,0.2471474153800237,0.17483531360802995,-0.09552350251748051,0.5898183332775279,1.2803678447793365,0.908897000035015,1.803660720501584,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,site_mean,RISE,0.11373001643948105,0.16945504900637937,-0.2183957766114923,0.4458558094904544,1.1204495810777824,0.8038072505944878,1.5618262497742978,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,site_mean,THUAS,0.17519249875708118,0.16573605432229074,-0.14964419865438253,0.5000291961685449,1.1914755521011238,0.8610142719682055,1.6487694077469364,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,site_mean,TUM,-0.5684566426257248,0.23374628297452868,-1.026590938775909,-0.11032234647554073,0.5663989204295463,0.3582260960281626,0.8955454128571767,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,site_mean,UCR,0.30052040705764516,0.1058794091577162,0.09300057840414111,0.5080402357111492,1.3505614664447494,1.097462370044678,1.6620308125654781,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,overall_equal_site_mean,,-0.03574604944952341,0.05891301292849257,-0.15121343301011136,0.07972133411106457,0.9648852955245499,0.8596641983598505,1.08298523457852,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,overall_observed_sample_mean,,0.02342031297118151,0.05403423692589777,-0.08248484533568236,0.1293254712780454,1.0236967221460953,0.9208253925507842,1.1380604698896422,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_mean,BAUA,0.8064204554857303,0.13536767401912672,0.5411046897372835,1.071736221234177,2.2398758841847553,1.7179035647956915,2.9204456404682477,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_mean,FUSPCEU,1.1974092964791518,0.1335343567719977,0.9356867665073141,1.4591318264509896,3.3115266164082726,2.5489633994606646,4.302222830465421,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_mean,IZTECH,0.5877107631104372,0.13215696064201085,0.32868787994581866,0.8467336462750559,1.7998633819598153,1.3891442081505867,2.3320172050623085,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_mean,KNUST,0.6302686388691945,0.14414600660804144,0.34774765740216074,0.9127896203362282,1.8781150462038245,1.4158749191017472,2.4912625255167153,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_mean,RISE,0.9525330449540688,0.1363723026118918,0.6852482433459635,1.219817846562174,2.5922676804957643,1.9842643548250305,3.3865708019209144,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_mean,THUAS,1.0911924491120133,0.13875054525225108,0.8192463775823062,1.3631385206417204,2.9778228584925808,2.268789382555033,3.908440794347657,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_mean,TUM,0.5430042118882762,0.18321259761407935,0.18391411905065175,0.9020943047259007,1.7211698618900146,1.2019125972689118,2.4647596673917622,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_mean,UCR,1.1097029758692867,0.08462873471126911,0.9438337037780046,1.275572247960569,3.033457250608652,2.569814465215586,3.580749900751392,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,overall_equal_site_mean,,0.8647802294710198,0.046950891862815286,0.7727581723778673,0.9568022865641724,2.374484186984375,2.165731484193911,2.603358355081303,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,overall_observed_sample_mean,,0.9173455161240865,0.04302595732189189,0.8330161893728211,1.0016748428753521,2.5026383518261923,2.300246265989925,2.7228383380663437,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_mean,BAUA,2.040302821734313,0.15264816218852562,1.7411179215385741,2.339487721930052,2.040302821734313,1.7411179215385741,2.339487721930052,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_mean,FUSPCEU,1.572409070889389,0.15173525407831623,1.2750134377108548,1.869804704067923,1.572409070889389,1.2750134377108548,1.869804704067923,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_mean,IZTECH,1.6109348258808136,0.1454866539546033,1.3257862238985494,1.8960834278630778,1.6109348258808136,1.3257862238985494,1.8960834278630778,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_mean,KNUST,1.8576831457361151,0.15939203973939106,1.5452804884245317,2.170085803047699,1.8576831457361151,1.5452804884245317,2.170085803047699,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_mean,RISE,2.0407422213383106,0.15471650166546672,1.7375034502599647,2.3439809924166566,2.0407422213383106,1.7375034502599647,2.3439809924166566,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_mean,THUAS,1.7739541854089829,0.15828382271788846,1.4637235935465989,2.084184777271367,1.7739541854089829,1.4637235935465989,2.084184777271367,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_mean,TUM,2.1802418581828182,0.20895456856473155,1.7706984293908392,2.5897852869747973,2.1802418581828182,1.7706984293908392,2.5897852869747973,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_mean,UCR,1.7673400696851256,0.09699902165345882,1.5772254807087256,1.9574546586615256,1.7673400696851256,1.5772254807087256,1.9574546586615256,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,overall_equal_site_mean,,1.8554510248569835,0.052331823815318174,1.7528825349336645,1.9580195147803026,1.8554510248569835,1.7528825349336645,1.9580195147803026,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,overall_observed_sample_mean,,1.8235312892884954,0.04823367751162028,1.7289950185238,1.9180675600531907,1.8235312892884954,1.7289950185238,1.9180675600531907,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_mean,BAUA,2.029892300118958,0.04478881261817314,1.9421078404770256,2.1176767597608905,7.613266366742205,6.97343437730566,8.311804719866439,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_mean,FUSPCEU,2.0486674917242236,0.044277690646921296,1.9618848127376518,2.1354501707107953,7.757557206993458,7.112720585411524,8.46085447855313,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_mean,IZTECH,1.8753103527926822,0.043899980897001,1.7892679713125639,1.9613527342728005,6.522843188826092,5.9850696197361435,7.108937066615221,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_mean,KNUST,1.929570361664696,0.04737748815257922,1.8367121912076676,2.022428532121724,6.886550879643231,6.275870441707552,7.556654245560169,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_mean,RISE,2.004874496154008,0.045273633808808535,1.9161398044394886,2.0936091878685277,7.425161951895641,6.794678990286029,8.114147863453045,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_mean,THUAS,1.9701281595450724,0.046076166185989906,1.8798205332748499,2.0604357858152946,7.171595537874448,6.552328831667605,7.849389717788475,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_mean,TUM,1.8876307058986,0.06255803562339851,1.7650192091331651,2.0102422026640347,6.603704014301217,5.841684570705064,7.465125201587974,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_mean,UCR,1.8790027907686693,0.02904081141910714,1.8220838463053997,1.935921735231939,6.546972904050775,6.184733064011424,6.930429132955035,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,overall_equal_site_mean,,1.9531345823333637,0.015489932381034476,1.9227748727435754,1.983494291923152,7.050754147172913,6.839912045751854,7.268095512244484,emmeans_wald_normal
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,overall_observed_sample_mean,,1.948017702711169,0.014329374192328872,1.9199326453732066,1.9761027600491312,7.0147684327567,6.820499061650467,7.214571209587188,emmeans_wald_normal
