run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,term,term_label,estimate_model,std_error,conf_low_model,conf_high_model,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,interval_method,status
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.15836799906550295,0.03161258724269223,0.09640846661169582,0.22032753151931006,5.452909972570343e-7,ratio,1.1715972620842017,1.1012087791597043,1.2464849268370468,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.08084732807587794,0.03151837536300654,-0.1426222086385853,-0.019072447513170582,0.01031503794699494,ratio,0.9223344952780167,0.867081582957285,0.9811082808129047,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.1109967232677351,0.025616746484347256,0.06078882275732145,0.16120462377814876,1.4710778983239077e-5,ratio,1.1173912454565131,1.0626744778240114,1.1749253618845552,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.0019868701012651824,0.0263494713527261,-0.05363088496427822,0.04965714476174785,0.9398928369929512,ratio,0.998015102418538,0.9477818824874501,1.0509107243550562,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.07460537231928424,0.029037700043626144,-0.13151821859866863,-0.01769252603989986,0.01019162524262332,difference,-0.07460537231928424,-0.13151821859866863,-0.01769252603989986,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.009579779366935097,0.02732981660028774,-0.043985676873713755,0.06314523560758395,0.7259448577071465,difference,0.009579779366935097,-0.043985676873713755,0.06314523560758395,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,-0.01324455002130771,0.008520680708062323,-0.029944777332875105,0.003455677290259685,0.12008892333178621,ratio,0.9868427730877716,0.9704991256189051,1.003461655026753,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.026069183976882408,0.008344133069849801,0.009714983677767162,0.04242338427599765,0.0017825702535068588,ratio,1.0264119572782022,1.0097623273217389,1.0433361173594153,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.04109358809177802,0.01066466109846119,0.020191236431468727,0.06199593975208732,1.1656104153416907e-4,ratio,1.0992426947154468,1.047589740238003,1.1534424741604994,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.015572143563320467,0.010059632056909979,-0.0352886600925886,0.004144372965947669,0.12162629013378382,ratio,0.9647790325906133,0.9219584304876696,1.009588448835089,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.044775126763297236,0.049495171800611304,-0.05223362737452338,0.14178388090111785,0.3656581227480387,difference,0.044775126763297236,-0.05223362737452338,0.14178388090111785,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.32128742270380917,0.04979584882076404,0.22368935243551036,0.418885492972108,1.1031620701968098e-10,difference,0.32128742270380917,0.22368935243551036,0.418885492972108,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,photoperiod_centered_hours,Photoperiod per hour,-0.14546025382843403,0.04730036603546829,-0.2381672677135135,-0.05275323994335458,0.002103291079438904,difference,-0.14546025382843403,-0.2381672677135135,-0.05275323994335458,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.2227996183988765,0.047218958837427764,0.1302521596900388,0.31534707710771415,2.3766512803669918e-6,difference,0.2227996183988765,0.1302521596900388,0.31534707710771415,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.11114161234954198,0.0430698051521719,0.02672634543012742,0.19555687926895654,0.009865748795954385,difference,0.11114161234954198,0.02672634543012742,0.19555687926895654,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.4186500593598716,0.04607760227008142,0.328339618416551,0.5089605003031922,1.0297621551657527e-19,difference,0.4186500593598716,0.328339618416551,0.5089605003031922,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,-0.07584589756900609,0.06882860145582477,-0.21074747752868372,0.05905568239067155,0.27048201860714005,difference,-0.07584589756900609,-0.21074747752868372,0.05905568239067155,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3395097661601348,0.07237779379740282,0.19765189703675878,0.4813676352835108,2.721386847350588e-6,difference,0.3395097661601348,0.19765189703675878,0.4813676352835108,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.29495984201148956,0.06263162757711956,0.17220410766720962,0.4177155763557695,2.4839929730841007e-6,difference,0.29495984201148956,0.17220410766720962,0.4177155763557695,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3656365592306981,0.05976819916893959,0.24849304143875975,0.4827800770226365,9.500886993370803e-10,difference,0.3656365592306981,0.24849304143875975,0.4827800770226365,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.09469212731436948,0.018648937593150394,0.05814088128185964,0.1312433733468793,3.822019526066421e-7,ratio,1.2436326841967857,1.1432491345339189,1.3528304605566404,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.025888604346794342,0.0179755356755655,-0.061120006873717575,0.009342798180128894,0.1498070805184265,ratio,0.9421312202794574,0.8687203460654325,1.0217456518031225,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,0.021028296111777915,0.01078579650610926,-1.1147658477417624e-4,0.04216806880833,0.051220415629055376,difference,0.021028296111777915,-1.1147658477417624e-4,0.04216806880833,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.031736589857391556,0.010462911516254373,-0.05224351960267949,-0.011229660112103624,0.002419378766653696,difference,-0.031736589857391556,-0.05224351960267949,-0.011229660112103624,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.06761889570330075,0.01697544233336189,0.034347640108274874,0.10089015129832662,6.79544850918299e-5,ratio,1.1684735761369964,1.0822999542986653,1.2615084133632077,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02477309196980605,0.02026594856592149,-0.014947437331941215,0.06449362127155331,0.22155646561128958,ratio,1.0587004360890468,0.9661678072188472,1.1600951770495644,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.08997812116257618,0.023937189055459784,0.04306209272274867,0.1368941496024037,1.7064432773594793e-4,ratio,1.230206794034987,1.1042364854783817,1.3705476824868688,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.07154778471613661,0.028420552087615934,0.015844526203664756,0.12725104322860847,0.011820224584732192,ratio,1.1790922497111271,1.0371570557887373,1.340451309248996,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.033103558241646014,0.012142050602754126,0.00930557636178508,0.056901540121506944,0.0064037796678414124,ratio,1.0792040295470005,1.021658085410004,1.139991308269324,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.03553039808261361,0.01546898614136437,-0.06584905379703698,-0.00521174236819023,0.021625641312786652,ratio,0.9214453906706854,0.8593121377000607,0.9880712383055078,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.1644743666003261,0.035802948302887015,0.09430187738631812,0.2346468558143341,4.350843838773213e-6,ratio,1.1787733531958473,1.0988914263228737,1.2644621524204345,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.014146290729489839,0.04590535591785461,-0.10411913502597747,0.0758265535669978,0.7579589923396003,ratio,0.9859532978849748,0.9011179363173459,1.0787754481760896,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.11609269894995904,0.027308668155236648,0.06256869289993935,0.16961670499997872,2.1269464278517293e-5,ratio,1.1230999774965642,1.064567584640792,1.184850616955795,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.10148194148741628,0.035626404713093196,0.03165547135110561,0.17130841162372695,0.004392535870748705,ratio,1.1068099308703994,1.0321618347169277,1.186856732994109,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.0868029833867509,0.03353122328071419,-0.15252297337452167,-0.02108299339898012,0.009633309714600722,difference,-0.0868029833867509,-0.15252297337452167,-0.02108299339898012,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.007582583018378387,0.040287641998834854,-0.07137974432138118,0.08654491035813795,0.8507111402855193,difference,0.007582583018378387,-0.07137974432138118,0.08654491035813795,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,-0.014010753582666735,0.010282261122199692,-0.03416361506181452,0.006142107896481053,0.17300417505743146,ratio,0.9860869402384179,0.9664133719178274,1.006161009319565,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.024671875389375927,0.012816446402386961,-4.478979690904529e-4,0.04979164874784231,0.05422724921150979,ratio,1.0249787445893692,0.999552202322231,1.0510520855431198,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.04239268862724128,0.011874984617950095,0.019118146459091965,0.0656672307953906,3.5709674559596984e-4,ratio,1.1025357706924201,1.0450044659483029,1.16323438345618,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.009400350817572152,0.014174180545012247,-0.01838053256102016,0.03718123419616446,0.5072009227692512,ratio,1.0218810623506631,0.9585603646077527,1.0893846064856103,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.04335166877743333,0.05860842752036243,-0.07151873835300315,0.1582220759078698,0.45949224884405687,difference,0.04335166877743333,-0.07151873835300315,0.1582220759078698,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.2744345852301266,0.07388367927712507,0.12962523480165317,0.4192439356586,2.036749825480495e-4,difference,0.2744345852301266,0.12962523480165317,0.4192439356586,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,photoperiod_centered_hours,Photoperiod per hour,-0.16122621246917676,0.053878938503469975,-0.2668269914612263,-0.05562543347712724,0.0027681223455430413,difference,-0.16122621246917676,-0.2668269914612263,-0.05562543347712724,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.2705915286764591,0.06886286488972312,0.135622793620354,0.40556026373256415,8.514889056823219e-5,difference,0.2705915286764591,0.135622793620354,0.40556026373256415,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.13573458175600536,0.0491537462871787,0.03939500932791573,0.232074154184095,0.005754902321713665,difference,0.13573458175600536,0.03939500932791573,0.232074154184095,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3901737067103795,0.06783003631843536,0.25722927845620236,0.5231181349645566,8.807588349136426e-9,difference,0.3901737067103795,0.25722927845620236,0.5231181349645566,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,-0.05365216369253035,0.08012384706534258,-0.21069201824339703,0.10338769085833635,0.5031029801347351,difference,-0.05365216369253035,-0.21069201824339703,0.10338769085833635,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.14409515540284312,0.1028335362060695,-0.05745487196394869,0.34564518276963496,0.16114030747888847,difference,0.14409515540284312,-0.05745487196394869,0.34564518276963496,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.32824213199711283,0.060353631533229514,0.2099511878557821,0.44653307613844356,5.3686530007404575e-8,difference,0.32824213199711283,0.2099511878557821,0.44653307613844356,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.46969320122075214,0.07651317386933411,0.31973013609400613,0.6196562663474982,8.318733141757462e-10,difference,0.46969320122075214,0.31973013609400613,0.6196562663474982,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.10637922016385162,0.0221219977889966,0.0630209012313436,0.14973753909635965,1.5187483007786988e-6,ratio,1.2775538649530178,1.1561678835873326,1.4116841516062644,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.013432478934878297,0.027438940795345586,-0.06721181466768245,0.04034685679792586,0.6244589306589006,ratio,0.9695439954947097,0.8566199515376407,1.0973542672132597,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,0.028012882711133495,0.004118975842862348,0.019939838405932782,0.03608592701633421,1.0394306190006644e-11,difference,0.028012882711133495,0.019939838405932782,0.03608592701633421,wald_normal,PASS
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.014082856979648103,0.005636724944187303,-0.02513063486101376,-0.0030350790982824477,0.012475137771284102,difference,-0.014082856979648103,-0.02513063486101376,-0.0030350790982824477,wald_normal,PASS
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,1,interdaily_stability,participant,gaussian,logit,photoperiod_centered_hours,Photoperiod per hour,-0.012822759860439632,0.020731062121160077,-0.05345489497917591,0.027809375258296645,0.5362267912595111,odds_ratio,0.987259101455216,0.9479486972852657,1.0281996654433405,wald_normal,PASS
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,1,interdaily_stability,participant,gaussian,logit,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.008074488755716725,0.025415243002729956,-0.04173847218796759,0.05788744969940104,0.7507105395846049,odds_ratio,1.0081071753566853,0.9591205844828912,1.0595957311807263,wald_normal,PASS
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,2,intradaily_variability,participant,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.01205494156731109,0.018557080854499426,-0.04842615170032773,0.024316268565705543,0.5159415163441972,difference,-0.01205494156731109,-0.04842615170032773,0.024316268565705543,wald_normal,PASS
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,2,intradaily_variability,participant,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.04608404510602137,0.022211913168435033,-0.08961859494388498,-0.0025494952681577587,0.038010218983569447,difference,-0.04608404510602137,-0.08961859494388498,-0.0025494952681577587,wald_normal,PASS
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.07343939140605432,0.014070306845988069,0.04586209673649036,0.10101668607561828,1.794464157616253e-7,ratio,1.1842390872675466,1.1113787707014213,1.2618760163352454,wald_normal,PASS
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.06110946883965477,0.017698913102668728,0.02642023659292001,0.09579870108638952,5.549557106937224e-4,ratio,1.1510904977686855,1.0627233834146688,1.2468054761305172,wald_normal,PASS
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.0958204251359363,0.01973299197121119,0.057144471565144336,0.13449637870672826,1.198721534541178e-6,ratio,1.246867844736408,1.1406291639552084,1.3630016409949224,wald_normal,PASS
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.09469394000905734,0.024239165441693942,0.04718604872802932,0.14220183129008537,9.358448748912984e-5,ratio,1.2436378749858905,1.1147719918633545,1.3874004508439457,wald_normal,PASS
