"path","bytes","sha256","current_sha256","current_bytes","current_exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/07_run_primary_diagnostics.R",6688,"20c8a54701b7cd1772ce78aa5b18588dfa9459d08a13dd879ac4716ba58eb5f3","20c8a54701b7cd1772ce78aa5b18588dfa9459d08a13dd879ac4716ba58eb5f3",6688,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/boundary_model_contract.R",13006,"a0c8e8c62c9ef0dd4402abca414fba2e735ca13157cec6477669ccf031fdc5dd","a0c8e8c62c9ef0dd4402abca414fba2e735ca13157cec6477669ccf031fdc5dd",13006,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/compiled/endpoint_inflated_betabinomial.cpp",7835,"4e7ff70aee219f83cd432eb791709250fe6ef0f5adacc95a5946c6435d360374","4e7ff70aee219f83cd432eb791709250fe6ef0f5adacc95a5946c6435d360374",7835,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/compiled/endpoint_inflated_betabinomial.o",12525232,"37eacddfd07854d8692bb41ec024525803c41ebcf4dd3842fd66c9d54701fbca","37eacddfd07854d8692bb41ec024525803c41ebcf4dd3842fd66c9d54701fbca",12525232,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/compiled/endpoint_inflated_betabinomial.so",12478672,"86110864b46a11d3fa183f78bce41edc8cf1f8abf4613ba988f5367d8b2d2361","86110864b46a11d3fa183f78bce41edc8cf1f8abf4613ba988f5367d8b2d2361",12478672,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/diagnostic_interface.R",22754,"6026e55cdb9a1d09920ce796084d32b0d714a990cd894d0bbbbef18efb518f38","6026e55cdb9a1d09920ce796084d32b0d714a990cd894d0bbbbef18efb518f38",22754,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/estimand_interface.R",17678,"1a5a18f55231c6176d84dffdf62bab9e2479d97eb711180179d5356c1ff64a99","1a5a18f55231c6176d84dffdf62bab9e2479d97eb711180179d5356c1ff64a99",17678,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/fit_candidate_interface.R",16592,"7b9dbacb50b922c4fc67241c673436762da1853b2f9161482f0d964a676bea69","7b9dbacb50b922c4fc67241c673436762da1853b2f9161482f0d964a676bea69",16592,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/run_bounded_job_v2.py",6103,"1d108833c89ac2815b01075db8d43a1f527c4fabdd09968c4f89a77efe4f1698","1d108833c89ac2815b01075db8d43a1f527c4fabdd09968c4f89a77efe4f1698",6103,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/run_bounded_job_v3.py",10120,"f4cfa0953a9dabb8a4c76d3847107507657b8e1ec51a35edbbfbd6f67be3e1d9","f4cfa0953a9dabb8a4c76d3847107507657b8e1ec51a35edbbfbd6f67be3e1d9",10120,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/run_bounded_job.py",4150,"8e24c1f43f9586f6f4d491ffda7fceed0875184fd86504de7e12671eb3b5ff3b","8e24c1f43f9586f6f4d491ffda7fceed0875184fd86504de7e12671eb3b5ff3b",4150,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/runtime_contract.R",2837,"63c92ae3c619e67fb2d56a07db3b5accb8f059828e975242479694909bed2903","63c92ae3c619e67fb2d56a07db3b5accb8f059828e975242479694909bed2903",2837,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/00_verify_recovery_code.R",3366,"538d2d5bafc8926c9396f4376685cebb89cdae71d05469cc32f3bb70c273ab64","538d2d5bafc8926c9396f4376685cebb89cdae71d05469cc32f3bb70c273ab64",3366,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/01_complete_preflight_evidence_copy.R",4966,"4814d7ce2559de03c57f3853749fb689f07cf94d87daf0844e688be336fa8302","4814d7ce2559de03c57f3853749fb689f07cf94d87daf0844e688be336fa8302",4966,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/author_gate.md",426,"668da4fa76df6a8e8a09dccbd9da2c672af3b1a5b905f389159a72f51123f88b","668da4fa76df6a8e8a09dccbd9da2c672af3b1a5b905f389159a72f51123f88b",426,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/code_identity.csv",702,"48e8087f33efa5cb550deb6450428cb298b907039fa9725752e0ff954ab99a16","48e8087f33efa5cb550deb6450428cb298b907039fa9725752e0ff954ab99a16",702,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/code_verification.csv",157,"3c9fe8d859c0167e39f66dee82f94a32f6037d9081754645a36c0fd377418f07","3c9fe8d859c0167e39f66dee82f94a32f6037d9081754645a36c0fd377418f07",157,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/01_seal_stop.R",7842,"9f864b9285a20fff2e981b71bda6972f1cdb1b8166db620d12fe3262f24d58da","9f864b9285a20fff2e981b71bda6972f1cdb1b8166db620d12fe3262f24d58da",7842,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/author_gate.md",459,"1dbb42556fd50d9cc5e071290e0c1e0cc217876fece6066ecf0e16d2c9bc92fe","1dbb42556fd50d9cc5e071290e0c1e0cc217876fece6066ecf0e16d2c9bc92fe",459,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/final_manifest_verification.csv",42220,"1be8b830831f0daca427748e88bdf7d044daf1386bd7e120e2be42757a2887eb","1be8b830831f0daca427748e88bdf7d044daf1386bd7e120e2be42757a2887eb",42220,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/final_manifest.csv",31936,"b15ce21db75fe4eaab7a2f74019611bbe4048a4172626a6cc1fba563fce23067","b15ce21db75fe4eaab7a2f74019611bbe4048a4172626a6cc1fba563fce23067",31936,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/finalization_checks.csv",558,"278351bd0c0a71d5d92d42467996b3d66b20654ea39df1306465e8a05b644c93","278351bd0c0a71d5d92d42467996b3d66b20654ea39df1306465e8a05b644c93",558,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/preservation_summary.csv",1340,"a1dadc3abe61ee5fe2dadfb8fec31a453f4ccc5340feae6d52a000ce77d2647f","a1dadc3abe61ee5fe2dadfb8fec31a453f4ccc5340feae6d52a000ce77d2647f",1340,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/process_teardown.md",581,"0005ba16f67c5c49d8f5a927c17fdce58cec7e7baae835912dfaf8327292021a","0005ba16f67c5c49d8f5a927c17fdce58cec7e7baae835912dfaf8327292021a",581,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/protected_identity_verification.csv",2246186,"6fe225b96b133f832cb68abc020a579cc3dd5ab27c9c64cd50edf0d9dd5a7fb6","6fe225b96b133f832cb68abc020a579cc3dd5ab27c9c64cd50edf0d9dd5a7fb6",2246186,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/runtime_accumulator.csv",1714,"796fa459653375bbe38be1344bb1bce2addc80e44ea1875d996baa4a8fa2eafd","796fa459653375bbe38be1344bb1bce2addc80e44ea1875d996baa4a8fa2eafd",1714,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/runtime_scope.txt",114,"88bf2c6b89c1e93fa19826a5c32380c5926d375928f88fe1a68be095f641f95d","88bf2c6b89c1e93fa19826a5c32380c5926d375928f88fe1a68be095f641f95d",114,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/scientific_assessment.md",1209,"a8c8821aea22417410482ed72ff1fb2169c3ddadc980622e977d07768f3d825f","a8c8821aea22417410482ed72ff1fb2169c3ddadc980622e977d07768f3d825f",1209,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/session.txt",791,"c4c4335101b6ebeb7a6cc95743d2868d6c860a4eb5e18de0eaf19a60143bdaab","c4c4335101b6ebeb7a6cc95743d2868d6c860a4eb5e18de0eaf19a60143bdaab",791,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/stage2_handoff.md",3170,"23605325d066fed6f05dd4ed929cedecb8663c6c78827d5656174665e5fb7c56","23605325d066fed6f05dd4ed929cedecb8663c6c78827d5656174665e5fb7c56",3170,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/stored_model_gate_inventory.csv",1741,"2e8b82f3beea5b2cebb921230bd66ad1edd5af7c5d73e726790149a896628197","2e8b82f3beea5b2cebb921230bd66ad1edd5af7c5d73e726790149a896628197",1741,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_001/unexecuted_output_paths.csv",1770,"1797e235a7b259e6426e3adc16fe78ed69d6cfc8e855c316cc906c8e277909ea","1797e235a7b259e6426e3adc16fe78ed69d6cfc8e855c316cc906c8e277909ea",1770,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/01_seal_scientific_gate_stop.R",7148,"d281500c72fb426d73a75c9d1072bdca78829fbb2f793006a007cef9817ca0eb","d281500c72fb426d73a75c9d1072bdca78829fbb2f793006a007cef9817ca0eb",7148,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/author_gate.md",767,"d9c8d95ce57faecbed7a5009c2637b25b1b8f0d873b1072cc69839cfb2600b32","d9c8d95ce57faecbed7a5009c2637b25b1b8f0d873b1072cc69839cfb2600b32",767,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/final_manifest_verification.csv",58080,"6d2cdb8eb1036aba5a72f17edd03cf1f32d9c328e5de7fc06216da2e32f7d46a","6d2cdb8eb1036aba5a72f17edd03cf1f32d9c328e5de7fc06216da2e32f7d46a",58080,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/final_manifest.csv",44018,"5753221dd6a001c1715e2ba8e3e34ec2a83976e6d4ed0f637fa2cf3ac22baa80","5753221dd6a001c1715e2ba8e3e34ec2a83976e6d4ed0f637fa2cf3ac22baa80",44018,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/finalization_checks.csv",642,"c8dabe78033fe7d672c7fafffab48f043c569335185ce6e5c89302b4155c6d58","c8dabe78033fe7d672c7fafffab48f043c569335185ce6e5c89302b4155c6d58",642,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/nested_manifest_verification.csv",1113,"989b3f5f24cf0946e84628814443c50669e15f7c8ac97d115b54c761cf00aeaa","989b3f5f24cf0946e84628814443c50669e15f7c8ac97d115b54c761cf00aeaa",1113,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/process_teardown.md",566,"8d79b0be6880a7303790b43089363ff326ea8717b2f53ae9987a2a39e5f845b3","8d79b0be6880a7303790b43089363ff326ea8717b2f53ae9987a2a39e5f845b3",566,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/protected_identity_verification.csv",2595471,"a202bb09e785c8f9bbc4a466d3f8076657bab0bd872ac964c45aa23f151290d1","a202bb09e785c8f9bbc4a466d3f8076657bab0bd872ac964c45aa23f151290d1",2595471,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/runtime_accumulator.csv",1983,"888fa91deebb5696919aef29465c90e3f4522cfd2daeda5d3bb57adcc3bdd702","888fa91deebb5696919aef29465c90e3f4522cfd2daeda5d3bb57adcc3bdd702",1983,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/runtime_scope.txt",98,"665eb608ba84460621c58d1c49f623c9776a45025310ea543aff329e63cac60d","665eb608ba84460621c58d1c49f623c9776a45025310ea543aff329e63cac60d",98,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/scientific_assessment.md",1587,"4f46d3ef238b4f2533a7aec608825872baf2703abe26ee4819935c93bb79bdc3","4f46d3ef238b4f2533a7aec608825872baf2703abe26ee4819935c93bb79bdc3",1587,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/session.txt",804,"012b95a918b28e0118c1dc87b333e8ff2b3604b18881b34fba90b64c5be5595e","012b95a918b28e0118c1dc87b333e8ff2b3604b18881b34fba90b64c5be5595e",804,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/stage2_handoff.md",3511,"a9218c8e1a1b15d67f6e72ffb3f6be634acbefb6ab06b1479c2800fc483c1347","a9218c8e1a1b15d67f6e72ffb3f6be634acbefb6ab06b1479c2800fc483c1347",3511,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_002/unexecuted_output_paths.csv",1623,"72a548e9e5cf350a55c86ef331b466dcd8100de520ed351ae52bf80b1fd86c5a","72a548e9e5cf350a55c86ef331b466dcd8100de520ed351ae52bf80b1fd86c5a",1623,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/01_seal_diagnostic_export_stop.R",10702,"c3228cf9de98ed4e68273c00e62bec8a0df9fac7073e673528d4d244dc07c33e","c3228cf9de98ed4e68273c00e62bec8a0df9fac7073e673528d4d244dc07c33e",10702,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/author_gate.md",746,"0160fb97a2a0782d011de6487fa4264a9fa9393235a37216614f60facf81acdd","0160fb97a2a0782d011de6487fa4264a9fa9393235a37216614f60facf81acdd",746,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/diagnostic_draw_accounting.csv",1508,"82d400383ce12603c6c573b791f807feb9f0af5b3e1f6c8f49389c9cdba3c4df","82d400383ce12603c6c573b791f807feb9f0af5b3e1f6c8f49389c9cdba3c4df",1508,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/draw_scope.txt",381,"93e7c471b8a9da51b543a388d9edfd578448376e955c5075a558b60db3042b37","93e7c471b8a9da51b543a388d9edfd578448376e955c5075a558b60db3042b37",381,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/finalization_checks.csv",872,"ca003dcdbff704991cb55812fcb818b2c89e15256dbeffe51dca1b524ec4e178","ca003dcdbff704991cb55812fcb818b2c89e15256dbeffe51dca1b524ec4e178",872,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/nested_manifest_verification.csv",1377,"41b4916d8569340a68562b1aff2178e2fca3f8612a500f6edb812bd13787fd28","41b4916d8569340a68562b1aff2178e2fca3f8612a500f6edb812bd13787fd28",1377,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/process_teardown.md",626,"34a64e91c688017e1fbed6b34fafbd0987602ffcc756102e5afe787c9de9fda9","34a64e91c688017e1fbed6b34fafbd0987602ffcc756102e5afe787c9de9fda9",626,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/protected_identity_verification.csv",2944774,"788a8ad0749191f3084dccf09513502c00923ade622cf7255db64f9c97a8ea70","788a8ad0749191f3084dccf09513502c00923ade622cf7255db64f9c97a8ea70",2944774,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/runtime_accumulator.csv",2248,"e1ab255263e4ffdd69f486d9d00e5da3fe902464dbdde95cbc3fdb03b29e0d32","e1ab255263e4ffdd69f486d9d00e5da3fe902464dbdde95cbc3fdb03b29e0d32",2248,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/runtime_scope.txt",92,"ec9223e5533c3d7d7cc02152633afc830084955721206623547d1207530c0564","ec9223e5533c3d7d7cc02152633afc830084955721206623547d1207530c0564",92,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/session.txt",759,"0e6beb80eed2e907ce7d4aeaa5435605cb6a44847894b492a37b2cac5a580e15","0e6beb80eed2e907ce7d4aeaa5435605cb6a44847894b492a37b2cac5a580e15",759,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/stage2_handoff.md",3550,"525adab617ccdac866d4d1261acc36bd2f40ac562ab441b24b6063dc485abc07","525adab617ccdac866d4d1261acc36bd2f40ac562ab441b24b6063dc485abc07",3550,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/status_field_schema.csv",66,"03d5cc23b481bc23836a161f288cf2de94d91f1fc4119c9f0a1a56b54bc6e911","03d5cc23b481bc23836a161f288cf2de94d91f1fc4119c9f0a1a56b54bc6e911",66,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/continued_final_package_003/unexecuted_output_paths.csv",1801,"28c5bc512e491f8b5cedf235085c6571f8045a665f4e437abcb4a8c84242b556","28c5bc512e491f8b5cedf235085c6571f8045a665f4e437abcb4a8c84242b556",1801,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/manifest_verification.csv",785,"657e27234f91e8aa358e8e716585549f06c6d202f681549c69582d6a46ef2a64","657e27234f91e8aa358e8e716585549f06c6d202f681549c69582d6a46ef2a64",785,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/new_path_state.csv",1314,"ca800849f82ad83dedbaa36b96c26a006a37b732cb160dc8e0b290b368dc87d5","ca800849f82ad83dedbaa36b96c26a006a37b732cb160dc8e0b290b368dc87d5",1314,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/completion_v2/estimand_bookkeeping_recovery_001/preflight_evidence_manifest.csv",1616,"6368e8d772f88a86d501d0e5d8930873241bde2cde0fd1ae943ddaf40c7a3566","6368e8d772f88a86d501d0e5d8930873241bde2cde0fd1ae943ddaf40c7a3566",1616,TRUE
