leverage_share,residual_rank,run_id,placement,leverage_source,participant,long_rows,effective_weighted_hours,leverage,mean_absolute_standardized_residual,maximum_absolute_standardized_residual
,13,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S006,139,139,,2.402914440025457,9.42377072727741
,14,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S006,144,117,,2.39632345498603,12.88137276156431
,15,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S009,143,143,,2.386126566648085,15.619881049521902
,16,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S014,77,76,,2.3844843707664625,14.662189909492861
,17,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S011,156,143,,2.379403288041079,16.06687533055994
,18,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S014,113,113,,2.3695767534812777,10.346269803269152
,19,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S009,151,135,,2.353527499332923,20.16356446662086
,20,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S010,133,133,,2.3465177517132814,11.82504281492847
,21,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S015,152,139,,2.300507125723713,11.544807988482352
,22,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S011,117,117,,2.2770335089609826,14.821450868253502
,23,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S007,125,112,,2.2528589308190465,12.77820067504216
,24,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S004,65,65,,2.240879424809795,10.049892622744123
,25,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S012,155,144,,2.2316566083640175,14.078510445355871
,26,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S014,140,136,,2.224953201338288,18.256459452963885
,27,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S004,118,118,,2.199829451863567,11.327166285498496
,28,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S007,114,106,,2.1715862587885164,11.110243935898911
,29,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S013,143,142,,2.1267868926188758,13.922252437072459
,30,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S007,92,92,,2.111172732754182,11.149746225330775
,31,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S012,143,143,,2.0463968859107156,7.336212829603824
,32,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S015,134,134,,2.0371419736065,13.226029994463225
,33,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S018,138,138,,2.0081115932100033,9.266097764802788
,34,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S022,152,144,,2.007689083476102,11.607383656543515
,35,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S015,136,136,,1.9922009793422508,10.647908277316576
,36,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S013,136,136,,1.9636835364087522,7.911169022196915
,37,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S017,146,136,,1.9579439029234578,11.287455645423007
,38,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S002,137,137,,1.9569499264307457,9.31324754653488
,39,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S005,115,114,,1.9323431881266915,10.996597075074675
,40,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S018,120,117,,1.9314183794119693,8.939388638453776
,41,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S017,144,144,,1.9268837102243117,11.964320371911459
,42,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S023,144,144,,1.9045784523566478,6.499768481203727
,43,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S003,153,136,,1.8933730137143314,9.250078518785314
,44,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S006,145,141,,1.8839279156012678,12.40702781376036
,45,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S016,99,94,,1.876394851213205,8.00787470711816
,46,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S001,140,140,,1.8653351793670887,12.683678608280385
,47,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S024,118,117,,1.855841395205246,11.476775365641819
,48,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S004,131,119,,1.846266536272005,12.77999351551064
,49,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S002,137,137,,1.8412964244010925,13.077548945005773
,50,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S021,86,86,,1.8393475850490166,9.060120573678798
,51,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S004,150,135,,1.8367759280893576,12.727686949416752
,52,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S019,143,143,,1.8351561892860215,7.312678177484388
,53,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S011,141,141,,1.8243008536545575,8.186586786866677
,54,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S008,141,120,,1.8165971162940597,9.852592851593853
,55,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S005,137,137,,1.816182597327942,7.505978254826639
,56,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S006,149,143,,1.811139287817887,11.34709797920101
,57,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S010,135,135,,1.8034692460024448,8.267362511722862
,58,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S224,140,140,,1.8005539428721153,10.717778168658858
,59,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S003,133,133,,1.7602235758277123,11.012229204441152
,60,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S009,150,133,,1.7149219270682359,7.827095877374586
,61,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S005,177,143,,1.708097500468073,7.501771139951315
,62,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S020,140,135,,1.707738341021978,6.8333147476913165
,63,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S003,175,141,,1.7057784849919415,7.601088548484309
,64,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S004,157,141,,1.7014875751816902,12.164252221695943
,65,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S022,140,137,,1.6978246904706464,8.509712634053669
,66,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S223,137,137,,1.6931722897772674,8.586841313541465
,67,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S231,134,133,,1.6901346987100503,8.467161671718772
,68,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S006,139,137,,1.6716530469198698,7.766175359942083
,69,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S010,131,131,,1.6616925883395584,6.117751358086899
,70,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S005,155,114.99999999999999,,1.6607780041234346,8.06687981955464
,71,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S004,144,144,,1.6523060963018885,5.403842962315333
,72,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S010,83,81,,1.6222644738040728,6.882055732030229
,73,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S006,139,139,,1.6212987538313288,16.92092773944106
,74,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S218,135,135,,1.6181556003064768,8.15043164243426
,75,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S230,112,112,,1.615237831944338,5.801446516586837
,76,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S003,134,134,,1.6148985524845787,8.546209837791702
,77,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S001,114,94,,1.6115653482789685,9.76808562970176
,78,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S228,138,138,,1.608697507720279,7.687717192384623
,79,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S009,141,141,,1.6077364526392526,8.394668911475927
,80,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S007,146,140,,1.5985436080383448,7.107664978454312
,81,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S006,125,116,,1.5942374143077325,12.511147013042953
,82,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S005,135,135,,1.5890989881302446,6.338414189900859
,83,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S225,154,142,,1.5732542763575716,6.308863320942788
,84,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S007,146,141,,1.5699785854992314,6.05447277406707
,85,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S010,138,138,,1.5639011183546514,10.742434451514159
,86,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S007,139,139,,1.562740992688353,6.490493745137781
,87,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S016,115,114,,1.5505853728599706,7.127152470132706
,88,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S001,123,114,,1.5490341853237963,10.963206723389296
,89,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S013,148,142,,1.5464756834027777,6.61603097045469
,90,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S025,100,86,,1.5346937854172895,7.335818230020514
,91,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S014,144,144,,1.5279931556050426,4.902966502658624
,92,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S005,144,137,,1.526811990129284,10.601211322444787
,93,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S025,144,144,,1.5253459214794671,5.823812570164918
,94,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S008,109,105,,1.5186752459250474,7.70375903814204
,95,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S001,134,134,,1.5007682318997286,5.476398032642199
,96,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S007,133,124,,1.4997616285012287,5.361608018812489
,97,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S012,145,144,,1.4994485339726267,5.768087132653466
,98,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S006,148,139,,1.498184939045943,5.62020464328724
,99,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S005,153,140,,1.4728309458281272,6.373415289196354
,100,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S004,139,136,,1.471758412796789,9.067094718907912
,101,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S003,139,139,,1.4336379006867395,5.101586744234085
,102,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S011,144,144,,1.4298922551212714,11.002537312986716
,103,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S005,68,68,,1.4239974337242072,4.151014753344651
,104,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S002,165,136.99999999999997,,1.412239309989895,7.665424447120471
,105,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S227,139,139,,1.4087573806159601,5.9900153645432646
,106,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S001,153,139,,1.4084923717846567,7.180836112067248
,107,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S221,137,136,,1.4080474362243856,5.330890530372762
,108,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S002,144,144,,1.3915084111988658,6.080703633047544
,109,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S219,138,137,,1.3889115932533633,6.012691594636266
,110,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S009,153,153,,1.381473609576516,6.093844617613941
,111,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S001,161,161,,1.3747516043075427,10.06357736045335
,112,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S011,142,142,,1.336168621874022,11.094794767149962
,113,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S003,114,114,,1.3238672625843333,5.64971225209011
,114,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S222,133,133,,1.3145143749894677,6.754040171841948
,115,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S002,162,141,,1.298645665847178,7.203075673957558
,116,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S003,139,139,,1.297320502649236,7.420151701263487
,117,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S015,154,142,,1.2756486615745422,4.518083706514575
,118,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S226,143,143,,1.220804934144878,9.122989119641053
,119,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S001,167,167,,1.2155059834798736,4.939060021969077
,120,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S016,150,139,,1.2098607491925413,7.643010212600809
,121,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S016,133,133,,1.2055318622393048,9.500472206054798
,122,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S013,152,144,,1.1626138053717716,3.954586855495459
,123,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,MPI.MPI_S229,163,139,,1.123474575179972,4.557268559676128
,124,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S016,134,134,,1.1166762788100053,7.205421182495969
,125,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S024,144,141,,1.0977882570683266,10.197242210998917
,126,temporal_activity_long__near_eye,Near-eye,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S003,161,143,,0.95466032086838,4.304283055352986
,1,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S007,92,92,,3.75068464350911,13.510492436416458
,2,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S014,77,76,,3.5685486821302503,23.035495150169595
,3,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S008,162,142,,3.4485220035661506,20.884547674138407
,4,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S002,141,141,,3.1809980593387777,19.11580435941426
,5,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S004,138,138,,2.9876431842981113,10.735364206364281
,6,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S012,188,168,,2.9766700067317844,16.35173218482234
,7,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S011,156,143,,2.9404266181469296,24.38876513747386
,8,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S009,151,135,,2.84132496682618,25.272769435669684
,9,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S002,120,120,,2.829358094595258,18.219963567390977
,10,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,TUM.TUM_S008,132,132,,2.8207444808979703,11.260115090725728
,11,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S010,124,113,,2.80752357056082,11.886246901333609
,12,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S015,134,134,,2.7687338577309837,17.295376837553203
,13,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S014,137,120,,2.7500188836354935,8.495164269241288
,14,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S009,170,140,,2.7257077219243246,10.16480577827731
,15,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S007,141,141,,2.6504817685964746,18.657437782955906
,16,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S013,143,142,,2.619335209392038,12.06997256056241
,17,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S001,134,134,,2.5700637603170677,9.111170975322581
,18,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S013,94,94,,2.5414065338434475,9.184860494601402
,19,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S006,144,117,,2.5195584138388405,14.18664117820022
,20,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S011,127,127,,2.461533018644821,11.037205334731265
,21,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S013,143,143,,2.4433700982321382,11.35127586490202
,22,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S010,133,133,,2.4430094830275166,17.149574882482685
,23,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S017,142,134,,2.4371094700633655,11.72240733835747
,24,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S011,117,117,,2.4048444487681477,13.780231574887083
,25,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S007,146,141,,2.394857127406201,10.061949143874871
,26,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S008,108,108,,2.3912536284989803,7.271798530607945
,27,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S002,137,137,,2.3813449805559674,13.819839777331339
,28,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S012,130,130,,2.3762398317652274,10.811027846089125
,29,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S014,140,136,,2.3733693447679496,17.97852534409978
,30,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S014,142,142,,2.3583730998611956,12.975345811079489
,31,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S015,113,113,,2.3461098506090927,10.564638063468905
,32,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S038,146,142,,2.3431692263680977,12.5368620794285
,33,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,FUSPCEU.FUSPCEU_S004,118,118,,2.3406527864945286,11.4482576409512
,34,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S019,141,141,,2.3312195952070938,19.36006834283322
,35,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S003,133,133,,2.3188176561131253,10.748714991005686
,36,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S005,115,114,,2.3142004859039806,11.398299516461227
,37,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S018,168,154,,2.3093682761568752,13.723241397910675
,38,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S015,152,139,,2.3060403256015056,9.480810529488013
,39,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,IZTECH.IZTECH_S012,155,144,,2.3059926595805846,13.545121619567906
,40,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S006,119,119,,2.2938375852599684,13.16860217891566
,41,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S015,140,139,,2.291786324243595,10.426019517426063
,42,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S036,118,116,,2.2870227246650305,7.820332891006452
,43,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,RISE.RISE_S013,136,136,,2.2799363729306745,11.598099840489137
,44,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,THUAS.THUAS_S007,125,112,,2.253298615732288,13.948050133801871
,45,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S012,143,143,,2.2508593181113397,11.895606395025519
,46,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S010,138,138,,2.2269572333679815,12.69340940990888
,47,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,KNUST.KNUST_S006,138,138,,2.2031528778116787,21.599830223817346
,48,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,UCR.UCR_S040,140,137,,2.182410758922592,9.685871229796403
,49,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S004,150,135,,2.1771234944474354,14.737158552531454
,50,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S018,120,117,,2.174507873631442,10.044106676567107
,51,temporal_activity_long__chest,Chest,unavailable for discrete bam; participant residual ranking retained,BAUA.BAUA_S022,152,144,,2.173742978924371,13.788107654094373
