"sample_id","analysis_state","state_display","day_type","day_type_display","weighting","estimate","standard_error","conf_low","conf_high","contrast_estimate","contrast_standard_error","contrast_conf_low","contrast_conf_high","contrast_p_value","contrast_p_adjusted","row_kind","location","site","site_display","contrast_type","contrast_significant"
"primary_any_valid","Pre-sleep","Pre-sleep","Work day","Work day",,0.688540675750941,0.0422916485375108,0.605650567770594,0.771430783731288,0.0687387994590674,0.0408710617915535,-0.0113670096622885,0.148844608580423,0.0925988595870535,0.20834743407087,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",FALSE
"primary_any_valid","Pre-sleep","Pre-sleep","Free day","Free day",,0.728716121921299,0.0565887091454908,0.617804290064525,0.839627953778073,0.0497344274443528,0.0531891923247655,-0.0545144738789617,0.153983328767667,0.349763761288519,0.590226347174376,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"primary_any_valid","Pre-sleep","Pre-sleep","Work day","Work day",,0.648328345707575,0.0576896744582205,0.535258661489623,0.761398029925528,0.0285264694157018,0.0534772800068431,-0.0762870733888746,0.133340012220278,0.593734868855761,0.745620532981653,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"primary_any_valid","Pre-sleep","Pre-sleep","Free day","Free day",,0.595031753731265,0.0640683089094459,0.469460175718364,0.720603331744166,-0.0839499407456814,0.0594619004099384,-0.200493124001468,0.0325932425101053,0.158000786135904,0.304715801833529,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Pre-sleep","Pre-sleep","Work day","Work day",,0.581348113668459,0.0558302030009244,0.471922926537087,0.690773300799831,-0.0384537626234145,0.0520184604926695,-0.140408071720266,0.0635005464734373,0.459765525335317,0.63091831050219,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Pre-sleep","Pre-sleep","Free day","Free day",,0.726360297057449,0.0844974145697125,0.560748407714062,0.891972186400835,0.0473786025805024,0.0765600021083265,-0.102676244208128,0.197433449369133,0.536019953549221,0.705977499796535,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"primary_any_valid","Pre-sleep","Pre-sleep","Work day","Work day",,0.569681058048983,0.070804941897566,0.430905922002302,0.708456194095663,-0.0501208182428908,0.0650521040063165,-0.177620599213825,0.0773789627280432,0.441020016777751,0.63091831050219,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"primary_any_valid","Sleep environment","Sleep","Free day","Free day",,0.864006171167593,0.0295581131935544,0.806073333857268,0.921939008477917,0.0246026068125268,0.0285818789405295,-0.0314168465213949,0.0806220601464485,0.389361206291108,0.600728718277709,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Sleep environment","Sleep","Work day","Work day",,0.904904410294301,0.0171358951521631,0.871318672953207,0.938490147635395,0.00059122389429507,0.0162383584900976,-0.0312353739143463,0.0324178217029365,0.970956164320298,0.997378508776002,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Sleep environment","Sleep","Free day","Free day",,0.944698336183648,0.013080514047889,0.919060999750515,0.970335672616781,0.105294771828582,0.0165787098228037,0.0728010976657464,0.137788445991418,2.13635862312435e-10,2.88408414121788e-09,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",TRUE
"primary_any_valid","Sleep environment","Sleep","Work day","Work day",,0.975583984979942,0.00546605152961721,0.964870720844252,0.986297249115632,0.0712707985799363,0.00782824816184138,0.0559277141206853,0.0866138830391872,8.68164592114006e-20,1.56269626580521e-18,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",TRUE
"primary_any_valid","Sleep environment","Sleep","Free day","Free day",,0.755229297720785,0.0336215471761674,0.689332276150983,0.821126319290587,-0.0841742666342809,0.0313463503565449,-0.145611984379883,-0.0227365488886786,0.00724653384465479,0.0321881732512285,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",TRUE
"primary_any_valid","Sleep environment","Sleep","Work day","Work day",,0.843417001263937,0.0250616822712036,0.794297006620392,0.892536995907482,-0.0608961851360684,0.0231691048384552,-0.106306796173473,-0.0154855740986636,0.0085803796139773,0.0330957499396267,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",TRUE
"primary_any_valid","Sleep environment","Sleep","Free day","Free day",,0.978044280064781,0.00661565430149018,0.965077835899692,0.991010724229869,0.138640715709715,0.0130853189018767,0.112993961935815,0.164287469483614,3.13888950568895e-26,1.69500033307203e-24,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",TRUE
"primary_any_valid","Sleep environment","Sleep","Work day","Work day",,0.979866733980753,0.00582444749647453,0.968451026657819,0.991282441303688,0.0755535475807474,0.0080645425517056,0.0597473346276137,0.0913597605338811,7.34945419937233e-21,1.98435263383053e-19,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",TRUE
"primary_any_valid","Sleep environment","Sleep","Free day","Free day",,0.839476795613402,0.0221898107835308,0.795985565653923,0.88296802557288,7.32312583357209e-05,0.0222888349711441,-0.0436120825424635,0.0437585450591349,0.997378508776002,0.997378508776002,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Sleep environment","Sleep","Work day","Work day",,0.909840277567089,0.013138362884078,0.884089559498478,0.9355909956357,0.00552709116708323,0.0129352850486083,-0.0198256016579484,0.0308797839921149,0.669169623353611,0.803003548024333,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Sleep environment","Sleep","Free day","Free day",,0.864906902392928,0.0482985666460636,0.770243451261736,0.95957035352412,0.0255033380378618,0.0462107829303804,-0.0650681322030822,0.116074808278806,0.581022696348228,0.745620532981653,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",FALSE
"primary_any_valid","Sleep environment","Sleep","Work day","Work day",,0.961751593435164,0.00882467415394383,0.944455549918132,0.979047636952195,0.057438407035158,0.00978392320975817,0.0382622699165265,0.0766145441537895,4.33977900993589e-09,4.68696133073077e-08,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",TRUE
"primary_any_valid","Sleep environment","Sleep","Free day","Free day",,0.815859596575562,0.0348309868712492,0.747592116761926,0.884127076389198,-0.0235439677795043,0.0323938963974888,-0.0870348380375041,0.0399469024784956,0.467346896668289,0.63091831050219,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"primary_any_valid","Sleep environment","Sleep","Work day","Work day",,0.904492611536571,0.0186621799400619,0.867915410981044,0.941069812092098,0.000179425136565173,0.0173402343022361,-0.0338068095793036,0.034165659852434,0.991744172010782,0.997378508776002,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"primary_any_valid","Sleep environment","Sleep","Free day","Free day",,0.667409250976025,0.0498744472839642,0.569657130550613,0.765161371401436,-0.171994313379041,0.045190783747055,-0.260566621956407,-0.0834220048016755,0.000141255236918828,0.000762778279361669,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",TRUE
"primary_any_valid","Sleep environment","Sleep","Work day","Work day",,0.765840423481139,0.0387648047420228,0.689862802319047,0.841818044643231,-0.138472762918867,0.0347711130008353,-0.206622892102876,-0.0703226337348571,6.8220500070879e-05,0.000409323000425274,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",TRUE
"primary_any_valid","Sleep environment","Sleep","Free day","Free day",,0.825001448500872,0.0618351654111732,0.703806751316895,0.946196145684848,-0.0144021158541943,0.0555282386326202,-0.123235463699076,0.0944312319906869,0.795353156140802,0.930855057326542,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"primary_any_valid","Sleep environment","Sleep","Work day","Work day",,0.893121641061156,0.0279113465340887,0.838416407094325,0.947826875027987,-0.01119154533885,0.025225175892943,-0.0606319815927062,0.0382488909150062,0.657284296996352,0.803003548024333,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.385064014705121,0.039718816520887,0.307216564815628,0.462911464594614,0.170174362100727,0.0368211448137777,0.0980062443961888,0.242342479805265,3.80703994273e-06,2.56975196134275e-05,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",TRUE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.287608045686391,0.0295697846671941,0.229652332708086,0.345563758664696,0.021851374311654,0.0280789880269907,-0.033182430943579,0.0768851795668871,0.436444696864109,0.63091831050219,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.162634174783002,0.0247324329851459,0.114159496882066,0.211108852683939,-0.0522554778213921,0.0247426480050722,-0.100750176793485,-0.00376077884929867,0.0346898978592606,0.0936627242200037,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.305311046305746,0.0270133859925816,0.252365782659807,0.358256309951685,0.0395543749310086,0.025893789240784,-0.0111965194041989,0.090305269266216,0.126621260704839,0.261709628773654,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.17131038593256,0.0279619767587687,0.116505918548827,0.226114853316292,-0.0435792666718347,0.0272240946465589,-0.0969375116907998,0.00977897834713037,0.109429883350407,0.236368548036879,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.191936471232205,0.0223050218475696,0.14821943173659,0.235653510727821,-0.0738202001425322,0.0221322899525365,-0.117198691344901,-0.030441708940163,0.000851745646709697,0.00418129681112033,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",TRUE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.0967724572163089,0.0187820298153491,0.0599603552216673,0.133584559210951,-0.118117195388085,0.0203003844510761,-0.157905217784511,-0.0783291729916595,5.93884100259846e-09,5.34495690233862e-08,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",TRUE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.209677795128986,0.0279324413955034,0.154931215993524,0.264424374264448,-0.0560788762457513,0.0265358505135103,-0.10808818755137,-0.00406956494013238,0.0345729605067247,0.0936627242200037,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.170624652736223,0.0198729884090609,0.131674311189282,0.209574994283165,-0.0442649998681711,0.0208570315486712,-0.0851440305279822,-0.00338596920835992,0.0338120633605941,0.0936627242200037,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.23978488451212,0.0214001821440412,0.197841298247202,0.281728470777038,-0.0259717868626177,0.0214786857716928,-0.0680692374103885,0.0161256636851532,0.226590309055807,0.3947056996456,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.300439038691814,0.0376959910672388,0.226556253838483,0.374321823545146,0.0855493860874199,0.0350640694186445,0.0168250728754644,0.154273699299375,0.0146953145900901,0.0529031325243244,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.352016403728632,0.0349013124384004,0.283611088336187,0.420421719121076,0.0862597323538945,0.0323941912575752,0.0227682841807448,0.149751180527044,0.00774900467159204,0.0321881732512285,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",TRUE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.283941236661173,0.0433628003031045,0.198951709798286,0.36893076352406,0.0690515840567784,0.0398948575243615,-0.00914089985932691,0.147244067972884,0.083480444689893,0.19650067903906,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.305205152111875,0.0351021764883642,0.236406150415712,0.374004153808037,0.0394484807371373,0.0325730484007434,-0.0243935209949997,0.103290482469274,0.225865765952033,0.3947056996456,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.192476163971852,0.0310168262189644,0.131684301667944,0.25326802627576,-0.0224134886325426,0.029554749352896,-0.0803397329363272,0.035512755671242,0.448228431573006,0.63091831050219,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.311945415724944,0.040528319909369,0.232511368348663,0.391379463101225,0.0461887443502065,0.0371353138963244,-0.0265951334411791,0.118972622141592,0.213574757353902,0.3947056996456,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.170744748741495,0.0538284924592345,0.0652428421793097,0.276246655303681,-0.0441449038628993,0.0487544644968543,-0.13970189836227,0.0514120906364717,0.365225147446691,0.597641150367312,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"primary_any_valid","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.188324827941738,0.0360421688031605,0.11768347516283,0.258966180720645,-0.0774318434329997,0.0333001773024427,-0.142698991624585,-0.0121646952414139,0.0200576234210622,0.067694479046085,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day","equal_site",0.626875512260551,0.0168174737475362,0.593913869404432,0.65983715511667,0.0411661227878292,0.0253738203607905,-0.00856565126950924,0.0908978968451676,0.104720793476107,0.104720793476107,"average","Equal-site average",,,,FALSE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day","equal_site",0.66804163504838,0.0209739443371588,0.626933459533801,0.709149810562959,0.0411661227878292,0.0253738203607905,-0.00856565126950924,0.0908978968451676,0.104720793476107,0.104720793476107,"average","Equal-site average",,,"Free day minus Work day",FALSE
"support_80","Sleep environment","Sleep","Work day","Work day","equal_site",0.900588885117434,0.00795838071917067,0.884990745532602,0.916187024702266,-0.0626767024023586,0.0137057732985397,-0.0895395244477672,-0.03581388035695,4.8075645730355e-06,1.44226937191065e-05,"average","Equal-site average",,,,TRUE
"support_80","Sleep environment","Sleep","Free day","Free day","equal_site",0.837912182715075,0.0129257742793876,0.812578130655181,0.863246234774969,-0.0626767024023586,0.0137057732985397,-0.0895395244477672,-0.03581388035695,4.8075645730355e-06,1.44226937191065e-05,"average","Equal-site average",,,"Free day minus Work day",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day","equal_site",0.269357908152392,0.0108962910089655,0.248001570209752,0.290714246095032,-0.0567210402820845,0.0143586837233237,-0.0848635432452003,-0.0285785373189686,7.80548425373797e-05,0.000117082263806069,"average","Equal-site average",,,,TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day","equal_site",0.212636867870308,0.0120148297888993,0.189088234203686,0.236185501536929,-0.0567210402820845,0.0143586837233237,-0.0848635432452003,-0.0285785373189686,7.80548425373797e-05,0.000117082263806069,"average","Equal-site average",,,"Free day minus Work day",TRUE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day",,0.643173378250176,0.0572722035731602,0.530921921931536,0.755424834568816,-0.0248682567982046,0.0542641509867154,-0.13122403838381,0.0814875247874011,0.646750209691656,0.804149531026956,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day",,0.570030333184424,0.0427101282287381,0.48632002008101,0.653740646287838,-0.0568451790761271,0.041244806565967,-0.137683514494744,0.0239931563424893,0.168129673515868,0.336259347031736,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day",,0.676274386368012,0.0489941683550937,0.580247580939537,0.772301191796488,0.00823275131963217,0.0478820817289057,-0.0856144043738263,0.102079907013091,0.863486239704331,0.863486239704331,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day",,0.586463001896159,0.0433391163611305,0.501519894706552,0.671406109085765,-0.0404125103643921,0.0420152601633169,-0.122760907085574,0.0419358863567896,0.336123374836633,0.568317082840389,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day",,0.621631049158284,0.0638212949780726,0.496543609554555,0.746718488762013,-0.046410585890096,0.0598236211923107,-0.163662728851792,0.0708415570716,0.437872803714794,0.619741975624208,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day",,0.540513273288422,0.0428440178663994,0.456540541317288,0.624486005259555,-0.0863622389721294,0.0414929645434706,-0.167686955089129,-0.00503752285512954,0.0373999921206143,0.111233674815834,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day",,0.826541830956715,0.0390879030601294,0.749930948727668,0.903152713185762,0.158500195908335,0.0400139114629718,0.0800743705603357,0.236926021256334,7.45967565752625e-05,0.000447580539451575,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",TRUE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day",,0.768516882230583,0.0539766896577831,0.662724514496633,0.874309249964533,0.141641369970032,0.0507671414543081,0.0421396011215378,0.241143138818526,0.00527046896261927,0.0203289517129601,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",TRUE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day",,0.641866122984215,0.0403874139964345,0.562708246122494,0.721023999845935,-0.0261755120641656,0.0407401677970178,-0.106024773670439,0.0536737495421077,0.520549318140542,0.685601540965592,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day",,0.612980013185229,0.0353551748403665,0.543685143830994,0.682274882539464,-0.013895499075322,0.0354394223043072,-0.0833554904246694,0.0555644922740255,0.694990548843991,0.804149531026956,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day",,0.655466416058853,0.0545234464672273,0.54860242467009,0.762330407447616,-0.0125752189895271,0.0519744008904903,-0.114443172852935,0.0892927348738803,0.808818717195172,0.863486239704331,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day",,0.706337678928664,0.0434317302736644,0.621213051806024,0.791462306051304,0.0794621666681129,0.0417384100171202,-0.00234361373740846,0.161267947073634,0.0569344208595807,0.139748123928062,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day",,0.681680529887551,0.076756482515659,0.531240588576881,0.832120471198221,0.0136388948391712,0.0709821766752742,-0.125483614988625,0.152761404666968,0.847628356291441,0.863486239704331,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day",,0.690263124973985,0.0578339817056557,0.576910603748352,0.803615646199619,0.0633876127134342,0.0540042266093891,-0.0424587264539081,0.169233951880776,0.240494050849639,0.447816508478637,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day",,0.566600766946293,0.0679431610484339,0.433434618295558,0.699766915597028,-0.101440868102087,0.0631316699075598,-0.225176667404775,0.0222949312006015,0.108095116928492,0.241393718470765,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day",,0.58375973281508,0.0564867840545059,0.473047670465757,0.694471795164403,-0.0431157794454709,0.0525458560295601,-0.146103764800235,0.0598722059092938,0.411910475215611,0.605456314863337,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Free day","Free day",,0.699140234825323,0.0887576174203109,0.525178501327928,0.873101968322717,0.0310985997769424,0.080682377705466,-0.127035954712828,0.189233154266713,0.699907925153091,0.804149531026956,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"support_80","Pre-sleep","Pre-sleep","Work day","Work day",,0.583015569842413,0.0726023321138666,0.440717613705619,0.725313525979207,-0.043859942418138,0.0663931672176112,-0.173988158984201,0.0862682741479253,0.508862915926081,0.685601540965592,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.864417928103706,0.0292804942585037,0.807029213907507,0.921806642299905,0.0265057453886304,0.0283527223086232,-0.0290645691999363,0.0820760599771971,0.349861918534243,0.568317082840389,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.896826193270205,0.0186125980300749,0.860346171472537,0.933306215067872,-0.00376269184722938,0.0175310457299309,-0.0381229100892187,0.0305975263947599,0.830055646586286,0.863486239704331,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",FALSE
