run_id,model_role,predictor_id,effect_id,distribution,covariance_type,site_specific,site,log_estimate,log_standard_error,estimate_ratio,conf_low_ratio,conf_high_ratio,statistic,denominator_df,p_raw,status
main__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,TUM,0.5479408544668589,0.39514621645677883,1.729687669703004,0.7917696272187812,3.77864890477279,1.3866787321922713,136,0.1678085471406144,ESTIMABLE
main__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,TUM,-0.011607931093755366,0.1234351637518126,0.9884591810098267,0.7743676877827387,1.2617411185120946,-0.09404071531103639,136,0.92521521997207,ESTIMABLE
main__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,FUSPCEU,-0.14625278801976213,0.526702404960053,0.8639392820783751,0.3048794565300897,2.4481514484870974,-0.277676324699627,136,0.7816825016505755,ESTIMABLE
main__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,FUSPCEU,0.16774917223402602,0.24663930268920473,1.1826399345093352,0.7261526397098776,1.9260925846872181,0.6801396630828551,136,0.49757218819983207,ESTIMABLE
main__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,FUSPCEU,-0.1038129568253453,0.07715216701664261,0.9013938812276473,0.773843164210266,1.0499684777132297,-1.3455611273102888,136,0.180683150175835,ESTIMABLE
main__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,IZTECH,-0.18741490972867417,0.20676683876107035,0.8290996634943207,0.5508410979175137,1.247921142059252,-0.9064069985866625,136,0.36632358190754766,ESTIMABLE
main__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,IZTECH,0.1767288979176045,0.30623288773162544,1.1933075411119742,0.6512476793149611,2.186545814908047,0.5771061992286247,136,0.5648218026923061,ESTIMABLE
main__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,IZTECH,-0.10877294465966486,0.050555292747297184,0.8969340480451962,0.8115988332335627,0.9912417977949767,-2.1515639362108163,136,0.03319824261287797,ESTIMABLE
main__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,UCR,-0.18128563777899778,0.33762993255827084,0.8341970464703221,0.427855674492212,1.6264473134911657,-0.5369359179897656,136,0.5921892086536693,ESTIMABLE
main__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,UCR,0.3781074320823319,0.45282405705672246,1.4595197336976593,0.5960804356758309,3.573675171267257,0.8349985522853277,136,0.40518295114364666,ESTIMABLE
main__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,UCR,0.00579530915426895,0.09810486466956983,1.0058121344452504,0.8284382118707665,1.2211629489093698,0.05907259720288406,136,0.9529809966182659,ESTIMABLE
main__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,KNUST,-0.630769127738839,0.4373136160711246,0.5321823273682171,0.22411782029765465,1.2637015172952581,-1.442372486376575,136,0.15149635572236658,ESTIMABLE
main__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,KNUST,0.890256724634723,0.6913627844200185,2.4357548893136727,0.6206703345731882,9.55886168604352,1.2876838972198306,136,0.20004288932920414,ESTIMABLE
main__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,KNUST,-0.09080301501584731,0.11184608830800469,0.9131975793936931,0.7319921769788457,1.1392605621174565,-0.8118568685727443,136,0.4182924632898981,ESTIMABLE
main__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,RISE,0.7779692238743734,0.3099940109139047,2.1770466789114473,1.1798450142813628,4.017080366310813,2.509626626594539,148,0.013162268410166352,ESTIMABLE
main__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,RISE,1.4431525653303576,0.5435808535209024,4.234022832404838,1.446244524600712,12.395517521682489,2.6548995535488706,148,0.008801532892713532,ESTIMABLE
main__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,RISE,0.1192473190305621,0.22177152812831813,1.1266485254556053,0.726875268625653,1.7462925961304228,0.5377034646285388,148,0.59158939490961,ESTIMABLE
main__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,THUAS,0.7919913729205192,0.30393368741622384,2.2077885819909,1.2109209389090454,4.025308561565395,2.605803192312545,148,0.010102445131927184,ESTIMABLE
main__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,THUAS,-0.14310380766877112,0.96411859134488,0.8666640978461223,0.128951328722888,5.8247298878907685,-0.148429673437944,148,0.8822057263136973,ESTIMABLE
main__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,THUAS,0.015268454203095756,0.16483852210689273,1.015385612566217,0.7331003691938097,1.40636669347237,0.09262673559518224,148,0.9263253681084657,ESTIMABLE
main__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,BAUA,0.7082715910362969,0.24282133976743706,2.030478726343815,1.256621637086241,3.280895168807166,2.916842447680448,148,0.004087251516535152,ESTIMABLE
main__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,BAUA,1.0223104919959658,0.3925079568730307,2.7796096161482655,1.2797524867374221,6.037284317283117,2.604559918072349,148,0.010137525038887318,ESTIMABLE
main__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,BAUA,-0.2490642316839122,0.2556575451083099,0.7795299012583914,0.47035156313070503,1.2919418464589094,-0.9742103702763616,148,0.3315416995836994,ESTIMABLE
main__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,TUM,-0.035931057828145624,0.37209821277835387,0.9647068001725455,0.4624380365958823,2.012505755689904,-0.09656337115907762,148,0.923203782560299,ESTIMABLE
main__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,TUM,-0.07944556036382872,0.5617872763762048,0.9236283005886062,0.30434114056294975,2.8030690693680445,-0.14141573457535453,148,0.887733833010169,ESTIMABLE
main__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,TUM,-0.12376322277726509,0.0936815177469134,0.8835890298727118,0.7342619916270537,1.0632847438846433,-1.3211060810481245,148,0.1885048879379261,ESTIMABLE
main__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,FUSPCEU,-0.20887587891912623,0.505583928731441,0.8114959531475288,0.2988027408537393,2.2038809955132144,-0.413137892739621,148,0.6801035374976994,ESTIMABLE
main__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,FUSPCEU,0.06406341188083492,0.23911382518437505,1.0661600038291141,0.6646765174508941,1.7101509138975637,0.26792014987605645,148,0.7891338206925366,ESTIMABLE
main__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,FUSPCEU,-0.0941343799579489,0.07897812041344855,0.91016044670001806,0.7786412852659799,1.0638943174637883,-1.191904535903839,148,0.23520638540335598,ESTIMABLE
main__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,IZTECH,-0.24480869643424874,0.2093525084049667,0.7828542867342171,0.5176194820064506,1.1839987781806527,-1.1693611808113444,148,0.2441379889589254,ESTIMABLE
main__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,IZTECH,0.24269565280288039,0.3063769883016028,1.2746806196036122,0.6957653576475069,2.33528540065115,0.7921471326820622,148,0.42954274859823616,ESTIMABLE
main__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,IZTECH,-0.08186658623121061,0.049888884212780725,0.9213948772597704,0.8348918090673835,1.0168605208726245,-1.640978496974236,148,0.10292535655177146,ESTIMABLE
main__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,UCR,0.17977077825654664,0.23820489951436466,1.1969429663206008,0.7475520965513274,1.9164851135241123,0.7546896752461877,148,0.45163441143777094,ESTIMABLE
main__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,UCR,0.5486360392375482,0.20612795225998676,1.730890540289243,1.151772380309539,2.601192834349454,2.661628533259575,148,0.008635537567438109,ESTIMABLE
main__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,UCR,-0.004517780919814154,0.07628854628076444,0.9954924089015034,0.8561811569928238,1.157471322612656,-0.059219648821035115,148,0.9528570458789193,ESTIMABLE
main__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,KNUST,-0.4741892369816225,0.4014494106450085,0.6223894623196597,0.28153389013508295,1.3759218921057481,-1.1811930081544846,148,0.23942069706271774,ESTIMABLE
main__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,KNUST,0.33709094532964456,0.35961840067225126,1.4008664602074021,0.6882803315727692,2.85120284470389,0.937357334050496,148,0.35010189165127736,ESTIMABLE
main__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,KNUST,-0.052527769296110693,0.09592509071956119,0.9488279724050374,0.7849874891078392,1.1468648019364516,-0.5475915519295844,148,0.5847972511038653,ESTIMABLE
main__glasses__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,RISE,0.6679120560048271,0.2192655536590044,1.9501612393527041,1.262747231263463,3.0117895057020956,3.046133078630057,108,0.0029133690409279445,ESTIMABLE
main__glasses__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,RISE,1.1238425889218604,0.5761025306894446,3.0766538341481557,0.9820701168616572,9.638618111533455,1.95076835989058,108,0.05367552235858215,ESTIMABLE
main__glasses__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,RISE,0.18574474849704925,0.20681532866126612,1.204114869018203,0.7991559970443604,1.8142798441769592,0.8981188662339074,108,0.37112006325374725,ESTIMABLE
main__glasses__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,THUAS,0.7500649508331014,0.33665914658787605,2.1171375219929254,1.0862681622041923,4.12630273351212,2.227965461313604,108,0.027955574015187223,ESTIMABLE
main__glasses__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,THUAS,0.8168818269280818,0.6325521071621051,2.263431052654031,0.6460061942009968,7.930450475718719,1.2914063800893136,108,0.19931991099133323,ESTIMABLE
main__glasses__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,THUAS,-0.02841614251567248,0.22724097445651306,0.9719837988448775,0.6194971512411022,1.5250312343231922,-0.12504849789363343,108,0.9007176241322299,ESTIMABLE
main__glasses__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,BAUA,0.9656551082478543,0.2661890363515732,2.6265077398760925,1.5496394002181086,4.451708511449867,3.627704286710181,108,4.3831890151862124e-4,ESTIMABLE
main__glasses__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,BAUA,0.8954972583121874,0.37916793741924654,2.4485530501477495,1.1547924455917513,5.191765898949585,2.3617430957038827,108,0.019981007033270465,ESTIMABLE
main__glasses__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,BAUA,-0.11292236414265715,0.27711092730215575,0.8932200033249749,0.5157132958195692,1.547064969639655,-0.4074987776267987,108,0.6844482982545335,ESTIMABLE
main__glasses__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,TUM,0.10688202631617773,0.28698879037213043,1.1128029652699607,0.6300352278321241,1.9654939673366592,0.37242578770267215,108,0.7103056831608555,ESTIMABLE
main__glasses__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,TUM,0.5479408544668467,0.3951462164567645,1.7296876697029826,0.7903277881857945,3.785542504573054,1.3866787321922907,108,0.1683954115408316,ESTIMABLE
main__glasses__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,TUM,-0.0116079310937552,0.12343516375184187,0.9884591810098268,0.77392691138184,1.2624597208773891,-0.09404071531101274,108,0.9252510603561552,ESTIMABLE
main__glasses__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,FUSPCEU,-0.14625278801978664,0.5267024049598945,0.8639392820783539,0.30413964371361935,2.454106521611074,-0.2776763246997571,108,0.7817916855597469,ESTIMABLE
main__glasses__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,FUSPCEU,0.16774917223400587,0.24663930268918222,1.1826399345093113,0.7253269839210834,1.928285098584395,0.6801396630828355,108,0.4978714119026838,ESTIMABLE
main__glasses__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,FUSPCEU,-0.10381295682534311,0.07715216701662739,0.9013938812276492,0.7735678176543517,1.0503422073301587,-1.3455611273105257,108,0.18126226786420008,ESTIMABLE
main__glasses__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,IZTECH,-0.18741490972869546,0.20676683876103205,0.8290996634943031,0.5503159810366309,1.249111920594235,-0.9064069985869334,108,0.36673830310870337,ESTIMABLE
main__glasses__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,IZTECH,0.1767288979175794,0.3062328877315629,1.1933075411119443,0.6503284006819605,2.189636630018601,0.5771061992286607,108,0.5650687717597902,ESTIMABLE
main__glasses__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,IZTECH,-0.10877294465966679,0.050555292747301576,0.8969340480451944,0.8114095930973703,0.9914729791051399,-2.1515639362106675,108,0.03365983717057124,ESTIMABLE
main__glasses__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,UCR,-0.18128563777900752,0.3376299325582665,0.834197046470314,0.427189855858792,1.6289822962692742,-0.5369359179898013,108,0.5924163224244892,ESTIMABLE
main__glasses__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,UCR,0.3781074320823192,0.4528240570566156,1.4595197336976407,0.5948366752953749,3.581147467067411,0.8349985522854967,108,0.40556184639995885,ESTIMABLE
main__glasses__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,UCR,0.005795309154267694,0.09810486466952176,1.005812134445249,0.828063404391016,1.22171568557762,0.05907259720290021,108,0.9530034508231386,ESTIMABLE
main__glasses__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,KNUST,-0.6079750676383522,0.45107447558610003,0.5444522325499586,0.2226658788670572,1.3312692318952775,-1.3478374426936586,108,0.18053112350707895,ESTIMABLE
main__glasses__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,KNUST,0.9005316138512247,0.6853388443126399,2.460911017859213,0.6325924706400461,9.573435219191635,1.3139947068875284,108,0.1916321481513445,ESTIMABLE
main__glasses__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,KNUST,-0.08581780865133054,0.10929520933286768,0.9177614241807613,0.7389981403756656,1.1397674577179964,-0.7851927744606375,108,0.4340596515978531,ESTIMABLE
main__chest__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,RISE,0.6128235109950536,0.274579129863464,1.8456352201379829,1.070964924515103,3.1806544620087074,2.2318648591383603,108,0.027688575292800454,ESTIMABLE
main__chest__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,RISE,1.339298511678138,0.5485645799420291,3.816365430375624,1.286529583015943,11.320878501699896,2.441460058940866,108,0.016252306857301516,ESTIMABLE
main__chest__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,RISE,0.15608729776019187,0.2042978675498594,1.1689282434533352,0.7796840402291824,1.7524960982159625,0.7640182427361772,108,0.4465223373157432,ESTIMABLE
main__chest__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,THUAS,0.8026860479608955,0.36312099580427765,2.231526873834498,1.08645188881458,4.583463142651349,2.2105195161822686,108,0.029177869337697625,ESTIMABLE
main__chest__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,THUAS,0.006686485631599348,0.9278744747237444,1.0067088900844974,0.16000956344490636,6.333763854834282,0.007206239436201876,108,0.9942635969381103,ESTIMABLE
main__chest__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,THUAS,0.04043767244429222,0.20556100886218806,1.0412664080899021,0.6927958523640195,1.5650147571131108,0.19671859302559852,108,0.8444174726327636,ESTIMABLE
main__chest__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,BAUA,0.6967874397559203,0.23358433278196625,2.0072937859732236,1.263370019516076,3.1892701908108307,2.983023011249303,108,0.003528940110726621,ESTIMABLE
main__chest__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,BAUA,1.0037947715772906,0.3746684381067404,2.7286166838864885,1.2984054420103124,5.734225047652382,2.6791548726378616,108,0.008535687695947472,ESTIMABLE
main__chest__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,BAUA,-0.23246592272037664,0.23913149610213882,0.7925767577463858,0.49338472534665434,1.2732009822120303,-0.9721259077519627,108,0.33316014437319674,ESTIMABLE
main__chest__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,TUM,-0.0359310578281577,0.3720982127782805,0.9647068001725339,0.4613979997702885,2.017042143144242,-0.09656337115912911,108,0.9232521089232525,ESTIMABLE
main__chest__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,TUM,-0.07944556036383665,0.5617872763761824,0.9236283005885989,0.30330832916645606,2.8126139496156286,-0.1414157345753743,108,0.8878049729956196,ESTIMABLE
main__chest__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,TUM,-0.12376322277726251,0.09368151774692801,0.8835890298727141,0.7338458814939519,1.0638876546148996,-1.321106081047891,108,0.18925820969013862,ESTIMABLE
main__chest__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,FUSPCEU,-0.20887587891914902,0.5055839287313398,0.8114959531475102,0.2978900155203341,2.2106336153110675,-0.4131378927397487,108,0.6803247003710439,ESTIMABLE
main__chest__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,FUSPCEU,0.06406341188085868,0.2391138251843507,1.0661600038291394,0.6637155088182236,1.712627079919969,0.26792014987618307,108,0.7892718107823372,ESTIMABLE
main__chest__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,FUSPCEU,-0.09413437995794668,0.07897812041344082,0.91016044670002,0.7782692647723585,1.06440286958972,-1.1919045359039275,108,0.23591117721738203,ESTIMABLE
main__chest__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,IZTECH,-0.2534487002570822,0.20594968318357418,0.7761195586377431,0.5159854553731447,1.1674002881814485,-1.2306340866335277,108,0.22113329112663105,ESTIMABLE
main__chest__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,IZTECH,0.25543972921871827,0.3135318168969924,1.2910291993344933,0.6934787201537833,2.4034715775628257,0.8147170891515624,108,0.4170271772950034,ESTIMABLE
main__chest__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,IZTECH,-0.08385801511474215,0.05131818502650993,0.9195618107046951,0.8306227480365225,1.0180240376336487,-1.6340799089333111,108,0.10515385651958453,ESTIMABLE
main__chest__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,UCR,-0.09711824737098523,0.4021245821614378,0.9074486963661995,0.40893505261231994,2.013677065040882,-0.24151283378143723,108,0.8096156234590187,ESTIMABLE
main__chest__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,UCR,0.4416302278596436,0.6304553525469146,1.5552405494691182,0.4457301056722919,5.42654206196098,0.700494057311981,108,0.48512517730767923,ESTIMABLE
main__chest__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,UCR,0.06734595665436362,0.13128780022513192,1.0696654720579883,0.8245732991220766,1.3876076551729875,0.5129643160969943,108,0.6090239394846081,ESTIMABLE
main__chest__paired_common,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,KNUST,-0.4700308036693964,0.4322239436156008,0.6249830162159753,0.2653319372195863,1.4721325093826074,-1.087470536077981,108,0.2792499004836374,ESTIMABLE
main__chest__paired_common,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,KNUST,0.38955954411587385,0.5078148904486639,1.476330392248364,0.539551162198485,4.039563955705865,0.7671290295794413,108,0.44467858257116466,ESTIMABLE
main__chest__paired_common,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,KNUST,-0.055098117795584746,0.10380296455726264,0.9463922854730185,0.7703936957412858,1.162598244188675,-0.5307952237259083,108,0.5966505218533451,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,RISE,0.6811530508852034,0.2166444628551721,1.9761550263625765,1.2875297481964607,3.0330861820384074,3.1441055169757908,136,0.0020459701205755598,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,RISE,1.1468112349094295,0.5907738841895546,3.148138213941325,0.9787490265337037,10.125960737020867,1.9412016434725572,136,0.05430189780549528,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,RISE,0.19073794256269383,0.21735359905647256,1.2101422837393006,0.7873424359967061,1.8599840170432484,0.8775467413039547,136,0.38173733891046757,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,THUAS,0.7510966178509108,0.3412754982122149,2.119322830007808,1.0791822501922026,4.161974733176312,2.2008512822794484,136,0.02943364334325546,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,THUAS,0.8299480223463206,0.6369938201327353,2.293199542034774,0.6506743637205622,8.082021411630288,1.302913774223709,136,0.1948059433659274,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,THUAS,-0.022005621928542357,0.22967709030776506,0.9782347354699704,0.6211354983834051,1.540635175691272,-0.09581113161549999,136,0.9238116112568024,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,BAUA,0.8592211791044234,0.27236621379991943,2.3613209312936307,1.3779548922422906,4.0464579587885385,3.1546540487419206,136,0.0019783327754143766,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,BAUA,0.7350761027133267,0.35629559718882703,2.0856407093825675,1.0309491727644817,4.2193129240014855,2.063107454914062,136,0.04100464781947183,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,BAUA,-0.12387284939109781,0.2719672177525522,0.8834921703086371,0.5159710850846171,1.5127948785514942,-0.455469782037491,136,0.6494976500680945,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,MPI,0.061366612299215334,0.2500747344482629,1.0632886574399287,0.6484493550819921,1.7435174546475587,0.24539309192753042,136,0.8065219918832156,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,MPI,1.0599524133972282,0.3337596881720765,2.88623363994626,1.4917088548974688,5.584430632698774,3.1757951932491872,136,0.0018489786358559426,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,MPI,-0.016401229032785097,0.09525342434149744,0.9837325388066673,0.8148341651059222,1.187640073709003,-0.17218519067602542,136,0.8635479026132092,ESTIMABLE
