run_id,base_run_id,placement,model_variant,method,elapsed_seconds,.type,.term,.concurvity
activity_context__glasses__restricted_unadjusted,activity_context__glasses,glasses,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),94.52599999999984,estimate,s(time_hour):sex_smoothFemale,0.9594249006487988
activity_context__glasses__restricted_unadjusted,activity_context__glasses,glasses,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),94.52599999999984,estimate,"s(time_hour,site)",0.998834756514414
activity_context__glasses__restricted_unadjusted,activity_context__glasses,glasses,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),94.52599999999984,estimate,"s(time_hour,participant)",0.18710706888889775
activity_context__glasses__restricted_unadjusted,activity_context__glasses,glasses,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),94.52599999999984,estimate,s(participant_day),0.18828341831776318
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,para,0.9999999999999996
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,s(time_hour),0.9999999753524503
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,s(time_hour):sex_smoothFemale,0.9999999745414804
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,s(time_hour):activity_smoothsleep,0.9827947965120911
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,s(time_hour):activity_smoothroad_vehicle,0.8466469147237271
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,s(time_hour):activity_smoothworking_indoor,0.9489278966519472
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,s(time_hour):activity_smoothoutdoor,0.9156345734946854
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,"s(time_hour,site)",1.000000000000199
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,"s(time_hour,participant)",1.0000000000000053
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,worst,s(participant_day),1.0000000000000098
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,para,1
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,s(time_hour),0.9999509940551252
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,s(time_hour):sex_smoothFemale,0.9956911267906078
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,s(time_hour):activity_smoothsleep,0.952224992689913
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,s(time_hour):activity_smoothroad_vehicle,0.45886670275413594
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,s(time_hour):activity_smoothworking_indoor,0.8483076403836046
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,s(time_hour):activity_smoothoutdoor,0.7286780297581842
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,"s(time_hour,site)",0.9918424418228297
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,"s(time_hour,participant)",0.4557952565766677
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,observed,s(participant_day),0.06994031247267754
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,para,1
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,s(time_hour),0.9848737940997904
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,s(time_hour):sex_smoothFemale,0.9564692712471465
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,s(time_hour):activity_smoothsleep,0.9250278019386788
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,s(time_hour):activity_smoothroad_vehicle,0.45926358764797126
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,s(time_hour):activity_smoothworking_indoor,0.753504745990845
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,s(time_hour):activity_smoothoutdoor,0.5503673789458743
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,"s(time_hour,site)",0.9988414252195771
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,"s(time_hour,participant)",0.19424475570494554
activity_context__glasses__activity_adjusted,activity_context__glasses,glasses,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),106.2460000000001,estimate,s(participant_day),0.19178856279095388
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,worst,para,0.9999999999999998
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,worst,s(time_hour),0.9999999731888092
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,worst,s(time_hour):sex_smoothFemale,0.9999999729277622
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,worst,"s(time_hour,site)",1.000000000000361
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,worst,"s(time_hour,participant)",1.0000000000000075
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,worst,s(participant_day),1.0000000000000067
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,observed,para,0.9999999999999996
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,observed,s(time_hour),0.9998363892566686
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,observed,s(time_hour):sex_smoothFemale,0.9999335722754831
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,observed,"s(time_hour,site)",0.9892848377832189
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,observed,"s(time_hour,participant)",0.32973984681751156
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,observed,s(participant_day),0.0705904988381001
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,estimate,para,1
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,estimate,s(time_hour),0.9622872677935502
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,estimate,s(time_hour):sex_smoothFemale,0.9572773857955125
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,estimate,"s(time_hour,site)",0.9988636587561428
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,estimate,"s(time_hour,participant)",0.16927138756270246
activity_context__chest__restricted_unadjusted,activity_context__chest,chest,restricted_unadjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),151.42500000000018,estimate,s(participant_day),0.18524171666550956
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,para,1.0000000000000004
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,s(time_hour),0.9999999737245642
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,s(time_hour):sex_smoothFemale,0.9999999730324263
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,s(time_hour):activity_smoothsleep,0.9830510136083136
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,s(time_hour):activity_smoothroad_vehicle,0.877485510879449
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,s(time_hour):activity_smoothworking_indoor,0.9638176400020482
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,s(time_hour):activity_smoothoutdoor,0.9637470840851542
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,"s(time_hour,site)",1.0000000000003886
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,"s(time_hour,participant)",1.0000000000000053
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,worst,s(participant_day),1.000000000000008
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,para,1.0000000000000009
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,s(time_hour),0.9999741096114014
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,s(time_hour):sex_smoothFemale,0.9999647915771949
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,s(time_hour):activity_smoothsleep,0.9208525013111567
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,s(time_hour):activity_smoothroad_vehicle,0.4508955125636689
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,s(time_hour):activity_smoothworking_indoor,0.9022609077766172
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,s(time_hour):activity_smoothoutdoor,0.6521317474262853
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,"s(time_hour,site)",0.9896042981363727
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,"s(time_hour,participant)",0.42755366138749457
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,observed,s(participant_day),0.07874105304515974
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,para,1
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,s(time_hour),0.9836892648168309
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,s(time_hour):sex_smoothFemale,0.9546832073069262
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,s(time_hour):activity_smoothsleep,0.9172479409793662
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,s(time_hour):activity_smoothroad_vehicle,0.46505014957873664
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,s(time_hour):activity_smoothworking_indoor,0.7523331882425173
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,s(time_hour):activity_smoothoutdoor,0.544777990898788
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,"s(time_hour,site)",0.998886819411668
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,"s(time_hour,participant)",0.17510563799033896
activity_context__chest__activity_adjusted,activity_context__chest,chest,activity_adjusted,gratia::model_concurvity() wrapper around mgcv::concurvity(full = TRUE),176.5630000000001,estimate,s(participant_day),0.18813542418623896
