.model_row_id,site,participant_key,local_date,value,response_value,photoperiod_hours,photoperiod_centered_hours,latitude_deg,absolute_latitude_10deg_centered
BAUA::BAUA_S004::2025-06-14,BAUA,BAUA::BAUA_S004,2025-06-14,42,0.7,18.18549463795291,4.297169643034854,51.498204,1.3409768196470289
BAUA::BAUA_S004::2025-06-15,BAUA,BAUA::BAUA_S004,2025-06-15,225,3.75,18.198317792680527,4.309992797762471,51.498204,1.3409768196470289
BAUA::BAUA_S004::2025-06-16,BAUA,BAUA::BAUA_S004,2025-06-16,101,1.6833333333333333,18.20907755719291,4.320752562274853,51.498204,1.3409768196470289
BAUA::BAUA_S005::2025-06-11,BAUA,BAUA::BAUA_S005,2025-06-11,138,2.3,18.13485554655393,4.246530551635873,51.498204,1.3409768196470289
BAUA::BAUA_S005::2025-06-12,BAUA,BAUA::BAUA_S005,2025-06-12,188,3.1333333333333333,18.15373947189914,4.265414476981084,51.498204,1.3409768196470289
BAUA::BAUA_S005::2025-06-13,BAUA,BAUA::BAUA_S005,2025-06-13,200,3.3333333333333335,18.170627665254806,4.282302670336749,51.498204,1.3409768196470289
BAUA::BAUA_S005::2025-06-14,BAUA,BAUA::BAUA_S005,2025-06-14,253,4.216666666666667,18.18549463795291,4.297169643034854,51.498204,1.3409768196470289
BAUA::BAUA_S005::2025-06-15,BAUA,BAUA::BAUA_S005,2025-06-15,527,8.783333333333333,18.198317792680527,4.309992797762471,51.498204,1.3409768196470289
BAUA::BAUA_S006::2025-06-11,BAUA,BAUA::BAUA_S006,2025-06-11,59,0.9833333333333333,18.13485554655393,4.246530551635873,51.498204,1.3409768196470289
BAUA::BAUA_S006::2025-06-12,BAUA,BAUA::BAUA_S006,2025-06-12,79,1.3166666666666667,18.15373947189914,4.265414476981084,51.498204,1.3409768196470289
BAUA::BAUA_S006::2025-06-13,BAUA,BAUA::BAUA_S006,2025-06-13,116,1.9333333333333333,18.170627665254806,4.282302670336749,51.498204,1.3409768196470289
BAUA::BAUA_S006::2025-06-15,BAUA,BAUA::BAUA_S006,2025-06-15,135,2.25,18.198317792680527,4.309992797762471,51.498204,1.3409768196470289
BAUA::BAUA_S006::2025-06-16,BAUA,BAUA::BAUA_S006,2025-06-16,79,1.3166666666666667,18.20907755719291,4.320752562274853,51.498204,1.3409768196470289
BAUA::BAUA_S008::2025-06-25,BAUA,BAUA::BAUA_S008,2025-06-25,221,3.683333333333333,18.211450270281897,4.323125275363841,51.498204,1.3409768196470289
BAUA::BAUA_S008::2025-06-26,BAUA,BAUA::BAUA_S008,2025-06-26,274,4.566666666666666,18.201224926577673,4.312899931659617,51.498204,1.3409768196470289
BAUA::BAUA_S008::2025-06-27,BAUA,BAUA::BAUA_S008,2025-06-27,245,4.083333333333333,18.188940423462125,4.300615428544068,51.498204,1.3409768196470289
BAUA::BAUA_S008::2025-06-28,BAUA,BAUA::BAUA_S008,2025-06-28,202,3.3666666666666667,18.174617048899332,4.286292053981276,51.498204,1.3409768196470289
BAUA::BAUA_S008::2025-06-29,BAUA,BAUA::BAUA_S008,2025-06-29,218,3.6333333333333333,18.15827808989419,4.269953094976133,51.498204,1.3409768196470289
BAUA::BAUA_S008::2025-06-30,BAUA,BAUA::BAUA_S008,2025-06-30,269,4.483333333333333,18.13994969639513,4.251624701477075,51.498204,1.3409768196470289
BAUA::BAUA_S009::2025-06-25,BAUA,BAUA::BAUA_S009,2025-06-25,135,2.25,18.211450270281897,4.323125275363841,51.498204,1.3409768196470289
BAUA::BAUA_S009::2025-06-26,BAUA,BAUA::BAUA_S009,2025-06-26,177,2.95,18.201224926577673,4.312899931659617,51.498204,1.3409768196470289
BAUA::BAUA_S009::2025-06-27,BAUA,BAUA::BAUA_S009,2025-06-27,172,2.8666666666666667,18.188940423462125,4.300615428544068,51.498204,1.3409768196470289
BAUA::BAUA_S009::2025-06-28,BAUA,BAUA::BAUA_S009,2025-06-28,195,3.25,18.174617048899332,4.286292053981276,51.498204,1.3409768196470289
BAUA::BAUA_S009::2025-06-29,BAUA,BAUA::BAUA_S009,2025-06-29,123,2.05,18.15827808989419,4.269953094976133,51.498204,1.3409768196470289
BAUA::BAUA_S009::2025-06-30,BAUA,BAUA::BAUA_S009,2025-06-30,140,2.3333333333333335,18.13994969639513,4.251624701477075,51.498204,1.3409768196470289
BAUA::BAUA_S010::2025-06-28,BAUA,BAUA::BAUA_S010,2025-06-28,126,2.1,18.174617048899332,4.286292053981276,51.498204,1.3409768196470289
BAUA::BAUA_S010::2025-06-29,BAUA,BAUA::BAUA_S010,2025-06-29,62,1.0333333333333334,18.15827808989419,4.269953094976133,51.498204,1.3409768196470289
BAUA::BAUA_S012::2025-07-16,BAUA,BAUA::BAUA_S012,2025-07-16,172,2.8666666666666667,17.605919546220036,3.71759455130198,51.498204,1.3409768196470289
BAUA::BAUA_S012::2025-07-17,BAUA,BAUA::BAUA_S012,2025-07-17,132,2.2,17.559705352187155,3.671380357269099,51.498204,1.3409768196470289
BAUA::BAUA_S012::2025-07-18,BAUA,BAUA::BAUA_S012,2025-07-18,104,1.7333333333333334,17.51226164135668,3.623936646438624,51.498204,1.3409768196470289
BAUA::BAUA_S012::2025-07-19,BAUA,BAUA::BAUA_S012,2025-07-19,180,3,17.463635578751564,3.5753105838335077,51.498204,1.3409768196470289
BAUA::BAUA_S012::2025-07-20,BAUA,BAUA::BAUA_S012,2025-07-20,232,3.8666666666666667,17.413873874545096,3.5255488796270402,51.498204,1.3409768196470289
BAUA::BAUA_S012::2025-07-21,BAUA,BAUA::BAUA_S012,2025-07-21,209,3.4833333333333334,17.36302268412378,3.4746976892057244,51.498204,1.3409768196470289
BAUA::BAUA_S013::2025-07-16,BAUA,BAUA::BAUA_S013,2025-07-16,142,2.3666666666666667,17.605919546220036,3.71759455130198,51.498204,1.3409768196470289
BAUA::BAUA_S013::2025-07-17,BAUA,BAUA::BAUA_S013,2025-07-17,227,3.783333333333333,17.559705352187155,3.671380357269099,51.498204,1.3409768196470289
BAUA::BAUA_S013::2025-07-18,BAUA,BAUA::BAUA_S013,2025-07-18,198,3.3,17.51226164135668,3.623936646438624,51.498204,1.3409768196470289
BAUA::BAUA_S013::2025-07-19,BAUA,BAUA::BAUA_S013,2025-07-19,271,4.516666666666667,17.463635578751564,3.5753105838335077,51.498204,1.3409768196470289
BAUA::BAUA_S013::2025-07-20,BAUA,BAUA::BAUA_S013,2025-07-20,193,3.216666666666667,17.413873874545096,3.5255488796270402,51.498204,1.3409768196470289
BAUA::BAUA_S013::2025-07-21,BAUA,BAUA::BAUA_S013,2025-07-21,214,3.566666666666667,17.36302268412378,3.4746976892057244,51.498204,1.3409768196470289
BAUA::BAUA_S014::2025-07-16,BAUA,BAUA::BAUA_S014,2025-07-16,114,1.9,17.605919546220036,3.71759455130198,51.498204,1.3409768196470289
BAUA::BAUA_S014::2025-07-17,BAUA,BAUA::BAUA_S014,2025-07-17,130,2.1666666666666665,17.559705352187155,3.671380357269099,51.498204,1.3409768196470289
BAUA::BAUA_S014::2025-07-18,BAUA,BAUA::BAUA_S014,2025-07-18,159,2.65,17.51226164135668,3.623936646438624,51.498204,1.3409768196470289
BAUA::BAUA_S014::2025-07-19,BAUA,BAUA::BAUA_S014,2025-07-19,1402,-0.6333333333333329,17.463635578751564,3.5753105838335077,51.498204,1.3409768196470289
BAUA::BAUA_S014::2025-07-20,BAUA,BAUA::BAUA_S014,2025-07-20,134,2.2333333333333334,17.413873874545096,3.5255488796270402,51.498204,1.3409768196470289
BAUA::BAUA_S014::2025-07-21,BAUA,BAUA::BAUA_S014,2025-07-21,185,3.0833333333333335,17.36302268412378,3.4746976892057244,51.498204,1.3409768196470289
BAUA::BAUA_S015::2025-07-23,BAUA,BAUA::BAUA_S015,2025-07-23,152,2.533333333333333,17.25823315329022,3.369908158372164,51.498204,1.3409768196470289
BAUA::BAUA_S015::2025-07-24,BAUA,BAUA::BAUA_S015,2025-07-24,215,3.5833333333333335,17.20438357512156,3.3160585802035047,51.498204,1.3409768196470289
BAUA::BAUA_S015::2025-07-25,BAUA,BAUA::BAUA_S015,2025-07-25,93,1.55,17.14962189859814,3.261296903680085,51.498204,1.3409768196470289
BAUA::BAUA_S015::2025-07-26,BAUA,BAUA::BAUA_S015,2025-07-26,358,5.966666666666667,17.093990320430862,3.205665325512806,51.498204,1.3409768196470289
BAUA::BAUA_S015::2025-07-27,BAUA,BAUA::BAUA_S015,2025-07-27,76,1.2666666666666666,17.037530069549877,3.149205074631821,51.498204,1.3409768196470289
BAUA::BAUA_S015::2025-07-28,BAUA,BAUA::BAUA_S015,2025-07-28,9,0.15,16.98028136703703,3.0919563721189736,51.498204,1.3409768196470289
BAUA::BAUA_S016::2025-07-23,BAUA,BAUA::BAUA_S016,2025-07-23,56,0.9333333333333333,17.25823315329022,3.369908158372164,51.498204,1.3409768196470289
BAUA::BAUA_S016::2025-07-24,BAUA,BAUA::BAUA_S016,2025-07-24,161,2.683333333333333,17.20438357512156,3.3160585802035047,51.498204,1.3409768196470289
BAUA::BAUA_S016::2025-07-25,BAUA,BAUA::BAUA_S016,2025-07-25,185,3.0833333333333335,17.14962189859814,3.261296903680085,51.498204,1.3409768196470289
BAUA::BAUA_S016::2025-07-26,BAUA,BAUA::BAUA_S016,2025-07-26,130,2.1666666666666665,17.093990320430862,3.205665325512806,51.498204,1.3409768196470289
BAUA::BAUA_S016::2025-07-27,BAUA,BAUA::BAUA_S016,2025-07-27,192,3.2,17.037530069549877,3.149205074631821,51.498204,1.3409768196470289
BAUA::BAUA_S016::2025-07-28,BAUA,BAUA::BAUA_S016,2025-07-28,149,2.4833333333333334,16.98028136703703,3.0919563721189736,51.498204,1.3409768196470289
BAUA::BAUA_S017::2025-09-09,BAUA,BAUA::BAUA_S017,2025-09-09,202,3.3666666666666667,14.173865788976352,0.2855407940582957,51.498204,1.3409768196470289
BAUA::BAUA_S017::2025-09-10,BAUA,BAUA::BAUA_S017,2025-09-10,350,5.833333333333333,14.106545170876714,0.21822017595865795,51.498204,1.3409768196470289
BAUA::BAUA_S017::2025-09-11,BAUA,BAUA::BAUA_S017,2025-09-11,231,3.85,14.039288122190369,0.15096312727231265,51.498204,1.3409768196470289
BAUA::BAUA_S017::2025-09-12,BAUA,BAUA::BAUA_S017,2025-09-12,164,2.7333333333333334,13.972100253105163,0.08377525818710652,51.498204,1.3409768196470289
BAUA::BAUA_S017::2025-09-13,BAUA,BAUA::BAUA_S017,2025-09-13,179,2.9833333333333334,13.904986972941293,0.016661978023236657,51.498204,1.3409768196470289
BAUA::BAUA_S017::2025-09-14,BAUA,BAUA::BAUA_S017,2025-09-14,117,1.95,13.837953510483105,-0.050371484434950986,51.498204,1.3409768196470289
BAUA::BAUA_S018::2025-09-09,BAUA,BAUA::BAUA_S018,2025-09-09,200,3.3333333333333335,14.173865788976352,0.2855407940582957,51.498204,1.3409768196470289
BAUA::BAUA_S018::2025-09-10,BAUA,BAUA::BAUA_S018,2025-09-10,107,1.7833333333333334,14.106545170876714,0.21822017595865795,51.498204,1.3409768196470289
BAUA::BAUA_S018::2025-09-11,BAUA,BAUA::BAUA_S018,2025-09-11,187,3.1166666666666667,14.039288122190369,0.15096312727231265,51.498204,1.3409768196470289
BAUA::BAUA_S018::2025-09-12,BAUA,BAUA::BAUA_S018,2025-09-12,159,2.65,13.972100253105163,0.08377525818710652,51.498204,1.3409768196470289
BAUA::BAUA_S018::2025-09-13,BAUA,BAUA::BAUA_S018,2025-09-13,114,1.9,13.904986972941293,0.016661978023236657,51.498204,1.3409768196470289
BAUA::BAUA_S018::2025-09-14,BAUA,BAUA::BAUA_S018,2025-09-14,166,2.7666666666666666,13.837953510483105,-0.050371484434950986,51.498204,1.3409768196470289
BAUA::BAUA_S022::2025-09-24,BAUA,BAUA::BAUA_S022,2025-09-24,162,2.7,13.17307060652309,-0.7152543883949658,51.498204,1.3409768196470289
BAUA::BAUA_S022::2025-09-25,BAUA,BAUA::BAUA_S022,2025-09-25,152,2.533333333333333,13.107228702041837,-0.7810962928762191,51.498204,1.3409768196470289
BAUA::BAUA_S022::2025-09-26,BAUA,BAUA::BAUA_S022,2025-09-26,160,2.6666666666666665,13.041522514886326,-0.8468024800317302,51.498204,1.3409768196470289
BAUA::BAUA_S022::2025-09-27,BAUA,BAUA::BAUA_S022,2025-09-27,261,4.35,12.975956710047193,-0.9123682848708636,51.498204,1.3409768196470289
BAUA::BAUA_S022::2025-09-28,BAUA,BAUA::BAUA_S022,2025-09-28,214,3.566666666666667,12.910536039935218,-0.977788954982838,51.498204,1.3409768196470289
BAUA::BAUA_S022::2025-09-29,BAUA,BAUA::BAUA_S022,2025-09-29,190,3.1666666666666665,12.845265362262726,-1.0430596326553303,51.498204,1.3409768196470289
BAUA::BAUA_S023::2025-09-24,BAUA,BAUA::BAUA_S023,2025-09-24,391,6.516666666666667,13.17307060652309,-0.7152543883949658,51.498204,1.3409768196470289
BAUA::BAUA_S023::2025-09-25,BAUA,BAUA::BAUA_S023,2025-09-25,131,2.183333333333333,13.107228702041837,-0.7810962928762191,51.498204,1.3409768196470289
BAUA::BAUA_S023::2025-09-26,BAUA,BAUA::BAUA_S023,2025-09-26,103,1.7166666666666666,13.041522514886326,-0.8468024800317302,51.498204,1.3409768196470289
BAUA::BAUA_S023::2025-09-27,BAUA,BAUA::BAUA_S023,2025-09-27,214,3.566666666666667,12.975956710047193,-0.9123682848708636,51.498204,1.3409768196470289
BAUA::BAUA_S023::2025-09-28,BAUA,BAUA::BAUA_S023,2025-09-28,264,4.4,12.910536039935218,-0.977788954982838,51.498204,1.3409768196470289
BAUA::BAUA_S023::2025-09-29,BAUA,BAUA::BAUA_S023,2025-09-29,113,1.8833333333333333,12.845265362262726,-1.0430596326553303,51.498204,1.3409768196470289
BAUA::BAUA_S024::2025-10-14,BAUA,BAUA::BAUA_S024,2025-10-14,117,1.95,11.888039366337988,-2.000285628580068,51.498204,1.3409768196470289
BAUA::BAUA_S024::2025-10-15,BAUA,BAUA::BAUA_S024,2025-10-15,196,3.2666666666666666,11.825984905560812,-2.062340089357244,51.498204,1.3409768196470289
BAUA::BAUA_S024::2025-10-16,BAUA,BAUA::BAUA_S024,2025-10-16,160,2.6666666666666665,11.764196532567341,-2.124128462350715,51.498204,1.3409768196470289
BAUA::BAUA_S024::2025-10-17,BAUA,BAUA::BAUA_S024,2025-10-17,153,2.55,11.702684059407975,-2.185640935510081,51.498204,1.3409768196470289
BAUA::BAUA_S024::2025-10-18,BAUA,BAUA::BAUA_S024,2025-10-18,182,3.033333333333333,11.641457739075024,-2.246867255843032,51.498204,1.3409768196470289
BAUA::BAUA_S024::2025-10-19,BAUA,BAUA::BAUA_S024,2025-10-19,170,2.8333333333333335,11.580528282059564,-2.307796712858492,51.498204,1.3409768196470289
BAUA::BAUA_S025::2025-10-14,BAUA,BAUA::BAUA_S025,2025-10-14,286,4.766666666666667,11.888039366337988,-2.000285628580068,51.498204,1.3409768196470289
BAUA::BAUA_S025::2025-10-15,BAUA,BAUA::BAUA_S025,2025-10-15,148,2.466666666666667,11.825984905560812,-2.062340089357244,51.498204,1.3409768196470289
BAUA::BAUA_S025::2025-10-16,BAUA,BAUA::BAUA_S025,2025-10-16,314,5.233333333333333,11.764196532567341,-2.124128462350715,51.498204,1.3409768196470289
BAUA::BAUA_S025::2025-10-17,BAUA,BAUA::BAUA_S025,2025-10-17,281,4.683333333333334,11.702684059407975,-2.185640935510081,51.498204,1.3409768196470289
BAUA::BAUA_S025::2025-10-18,BAUA,BAUA::BAUA_S025,2025-10-18,291,4.85,11.641457739075024,-2.246867255843032,51.498204,1.3409768196470289
BAUA::BAUA_S025::2025-10-19,BAUA,BAUA::BAUA_S025,2025-10-19,358,5.966666666666667,11.580528282059564,-2.307796712858492,51.498204,1.3409768196470289
FUSPCEU::FUSPCEU_S003::2024-10-08,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-08,90,1.5,12.348446626994345,-1.539878367923711,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S003::2024-10-09,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-09,188,3.1333333333333333,12.305623547832171,-1.582701447085885,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S003::2024-10-10,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-10,154,2.566666666666667,12.26295735961861,-1.6253676352994457,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S003::2024-10-11,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-11,123,2.05,12.220454689529207,-1.667870305388849,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S003::2024-10-12,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-12,177,2.95,12.178122354679637,-1.7102026402384194,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S003::2024-10-13,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-13,137,2.283333333333333,12.13596737186114,-1.7523576230569162,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S004::2024-10-08,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-08,161,2.683333333333333,12.348446626994345,-1.539878367923711,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S004::2024-10-09,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-09,202,3.3666666666666667,12.305623547832171,-1.582701447085885,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S004::2024-10-11,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-11,149,2.4833333333333334,12.220454689529207,-1.667870305388849,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S004::2024-10-12,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-12,322,5.366666666666666,12.178122354679637,-1.7102026402384194,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S004::2024-10-13,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-13,312,5.2,12.13596737186114,-1.7523576230569162,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S005::2024-10-15,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-15,210,3.5,12.052218589584033,-1.8361064053340233,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S005::2024-10-16,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-16,81,1.35,12.010639912883441,-1.8776850820346151,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S005::2024-10-17,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-17,284,4.733333333333333,11.969268852670988,-1.9190561422470687,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S005::2024-10-18,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-18,224,3.7333333333333334,11.928113571604094,-1.9602114233139627,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S005::2024-10-19,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-19,248,4.133333333333334,11.88718248864015,-2.0011425062779065,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S005::2024-10-20,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-20,360,6,11.846484287579854,-2.0418407073382028,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S006::2024-10-15,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-15,178,2.966666666666667,12.052218589584033,-1.8361064053340233,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S006::2024-10-16,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-16,113,1.8833333333333333,12.010639912883441,-1.8776850820346151,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S006::2024-10-17,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-17,162,2.7,11.969268852670988,-1.9190561422470687,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S006::2024-10-18,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-18,181,3.0166666666666666,11.928113571604094,-1.9602114233139627,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S006::2024-10-19,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-19,234,3.9,11.88718248864015,-2.0011425062779065,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S007::2024-10-22,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-22,231,3.85,11.765822637412283,-2.1225023575057733,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S007::2024-10-23,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-23,196,3.2666666666666666,11.725877948668268,-2.1624470462497882,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S007::2024-10-24,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-24,220,3.6666666666666665,11.68620367626349,-2.202121318654566,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S007::2024-10-25,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-25,221,3.683333333333333,11.646809936960539,-2.2415150579575176,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S007::2024-10-26,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-26,269,4.483333333333333,11.607707152366638,-2.2806178425514183,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S007::2024-10-27,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-27,299,4.983333333333333,11.568906053569581,-2.3194189413484754,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S008::2024-10-22,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-22,225,3.75,11.765822637412283,-2.1225023575057733,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S008::2024-10-23,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-23,143,2.3833333333333333,11.725877948668268,-2.1624470462497882,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S008::2024-10-24,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-24,221,3.683333333333333,11.68620367626349,-2.202121318654566,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S008::2024-10-25,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-25,1407,-0.5500000000000007,11.646809936960539,-2.2415150579575176,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S008::2024-10-26,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-26,116,1.9333333333333333,11.607707152366638,-2.2806178425514183,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S008::2024-10-27,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-27,171,2.85,11.568906053569581,-2.3194189413484754,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S009::2024-11-04,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-04,382,6.366666666666666,11.270750055644248,-2.6175749392738084,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S009::2024-11-05,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-05,220,3.6666666666666665,11.235199311110708,-2.653125683807348,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S009::2024-11-06,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-06,146,2.433333333333333,11.200074996153514,-2.688249998764542,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S009::2024-11-07,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-07,149,2.4833333333333334,11.165391299592125,-2.7229336953259313,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S009::2024-11-08,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-08,158,2.6333333333333333,11.131162701845168,-2.757162293072888,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S009::2024-11-09,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-09,271,4.516666666666667,11.097403965526157,-2.7909210293918996,40.4165,0.2328064196470283
FUSPCEU::FUSPCEU_S009::2024-11-10,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-10,217,3.6166666666666667,11.06413012444973,-2.824194870468327,40.4165,0.2328064196470283
