run_id,placement,family_id,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,estimate_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,effect_type,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,interval_method,p_raw,p_adjusted,family_rank,family_observed_tests,model_adequacy,specified_limitations,reader_inference_status,observations,participants,participant_days,represented_days,sites,leba_participant_mean,leba_participant_sd
main__chest__all_available,chest,H05-F2-complementary-chest,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.00176288356508806,-0.01347373395982435,0.00994796682964822,-0.00733379753837284,-0.05605227645440903,0.04138468137766334,ratio,0.995949037955788,0.969451899777054,1.0231703980704676,0.9832550881188686,0.8789167143929151,1.0999797278624122,wald_normal,0.759693355703468,0.9063008454006284,57,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.00294661438152593,-0.01651197125356884,0.01061874249051696,-0.01090391331042046,-0.0611023635335109,0.03929453691266998,ratio,0.9932381346445178,0.9626934761255566,1.0247519242391303,0.9752053758742534,0.8687556388001725,1.094698535076553,wald_normal,0.6596503422088222,0.8442956331248958,53,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.01057698716452026,-0.00763312090572548,0.028787095234766,0.04227409926244685,-0.0305080554444951,0.1150562539693888,ratio,1.024653404005648,0.9825776449615824,1.068530923458382,1.102234751056019,0.9321631800956792,1.3033355879931048,wald_normal,0.2397491828098501,0.6645697178158566,24,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.01978849883382251,-0.04159641541458356,0.00201941774693854,-0.06309301649698998,-0.13262467992176694,0.006438646927787,ratio,0.9554577801342063,0.9086645488744102,1.004660708673868,0.8647826811689973,0.736843607391163,1.0149359757596896,wald_normal,0.06898199147919883,0.5726074326129581,7,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,0.00114324324394591,-0.01579602356439721,0.01808251005228904,0.00475602283341561,-0.06571326718725667,0.0752253128540879,ratio,1.002635882697419,0.9642818145128358,1.0425154743588203,1.011011330582958,0.8595808524311123,1.1891189847659371,wald_normal,0.89336964625206,0.9681104338834028,62,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.00607995982843776,-0.0256777230158356,0.01351780335896007,-0.0224988228238377,-0.0950201246315321,0.05002247898385669,ratio,0.9860979141806976,0.9425888041033128,1.0316153683541345,0.949513572901095,0.8034888887112092,1.1220765312256216,wald_normal,0.5295189298046828,0.8080773567946886,44,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,-0.00369361341860191,-0.01335180270147533,0.00596457586427149,-0.01476263305101262,-0.053364481203885,0.02383921510185973,ratio,0.991531204805849,0.9697241184908152,1.0138286873113906,0.9665790257562438,0.8843730890756132,1.0564263256907056,wald_normal,0.44093969436571406,0.7609605482613212,38,68,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT,retained_for_inference,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.00489106231293306,-0.01645320935825305,0.00667108473238691,-0.01559450657622632,-0.05245888625439331,0.02126987310194067,ratio,0.9888010927314398,0.962823741470514,1.015479322823524,0.9647293547536194,0.886219116189149,1.0501948230652831,wald_normal,0.3950579907448207,0.7609605482613212,34,68,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT,retained_for_inference,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.00371173535500793,-0.01265357718276776,0.00523010647275188,-0.01544124419146695,-0.05264033032718025,0.02175784194424633,ratio,0.9914898317483865,0.9712844208418046,1.0121155712643264,0.9650698675164644,0.8858489396683417,1.0513754743974109,wald_normal,0.4015071331117731,0.7609605482613212,35,68,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT,retained_for_inference,902,154,902,902,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.00143280419846767,-0.01181759381974435,0.00895198542280899,-0.00530207578869122,-0.04373087274539206,0.03312672116800962,ratio,0.99670628263867,0.9731558690164012,1.020826617277128,0.987865740477672,0.9042096283657138,1.0792615900068676,wald_normal,0.7805447424921897,0.9066665009573428,58,68,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT,retained_for_inference,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.04342027610040176,0.01382073428428506,0.07301981791651845,0.17354214705189985,0.05523870681942624,0.2918455872843735,ratio,1.0443767292074588,1.0139166821461054,1.0757518558639283,1.189510820087385,1.056792848228955,1.3388962590693234,wald_normal,0.0048037708423207,0.22411054834293653,1,68,acceptable,,retained_for_inference,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.02350328039869394,-0.05978375886190189,0.01277719806451399,-0.07493710717427525,-0.1906126238175808,0.04073840946903031,ratio,0.9767707704660286,0.9419682038389616,1.0128591752338048,0.9278018365728424,0.8264526742322233,1.0415796025436543,wald_normal,0.2053764267282145,0.6645697178158566,18,68,acceptable,,retained_for_inference,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.00565668976550522,-0.03395038917781916,0.02263700964680871,-0.02353247729978619,-0.14123750740546037,0.094172552805888,ratio,0.994359279179402,0.9666194582340472,1.0228951710702834,0.976742252202778,0.8682830635482774,1.0987493218392257,wald_normal,0.6951106912578832,0.8594095819188373,55,68,acceptable,,retained_for_inference,902,154,902,902,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.04303378049572252,-0.07550880918703018,-0.01055875180441486,-0.1592460197326606,-0.27941949741047556,-0.03907254205484564,ratio,0.9578790318919568,0.9272715619894024,0.98949679613787,0.8527865308449253,0.7562226032426388,0.9616809443041492,wald_normal,0.00988723007395308,0.22411054834293653,3,68,acceptable,,retained_for_inference,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.01467699088972785,-0.0090193090108745,0.03837329079033021,0.05866099297422426,-0.03604837166517295,0.15337035761362147,ratio,1.014785226798043,0.9910212429481804,1.0391190540618942,1.060415691429094,0.9645936333543574,1.1657566458516615,wald_normal,0.22616622574419107,0.6645697178158566,23,68,acceptable,,retained_for_inference,818,154,818,818,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.01984153246141628,-0.04797692078667617,0.00829385586384361,-0.06326210721826035,-0.1529680790891918,0.0264438646526711,ratio,0.9803540152858428,0.9531557849093482,1.0083283451702296,0.9386974020771224,0.8581571145309036,1.0267966060597256,wald_normal,0.16799491122960566,0.6645697178158566,13,68,acceptable_with_specified_limitations,WARN_TWEEDIE_DIAGNOSTIC,retained_for_inference,818,154,818,818,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,0.00286109309643218,-0.01926567235735531,0.02498785855021969,0.01190247496953759,-0.0801474035537973,0.1039523534928725,ratio,1.002865189929494,0.9809187246322878,1.025302671787957,1.0119735912980958,0.9229802857847644,1.1095475875890803,wald_normal,0.7999998537858908,0.9066665009573428,60,68,acceptable_with_specified_limitations,WARN_TWEEDIE_DIAGNOSTIC,retained_for_inference,818,154,818,818,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.01722576371652215,-0.04298205552167741,0.0085305280886331,-0.06374374449821107,-0.1590546120491484,0.03156712305272623,ratio,0.9829217515159568,0.9579285794414314,1.008567016725349,0.9382453992731276,0.8529497763620495,1.032070649003289,wald_normal,0.19014049419715345,0.6645697178158566,15,68,acceptable,,retained_for_inference,818,154,818,818,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,-0.00159329303197204,-0.02997946422083432,0.02679287815689022,-0.00636290432659412,-0.11972465753121232,0.10699884887802404,difference,-0.00159329303197204,-0.02997946422083432,0.02679287815689022,-0.00636290432659412,-0.11972465753121232,0.10699884887802404,wald_normal,0.90697490098136,0.9681104338834028,63,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,743,153,743,743,8,15.522875816993466,3.9935556102436705
main__chest__all_available,chest,H05-F2-complementary-chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.03690975178721415,0.00372545941186461,0.07009404416256368,0.11770892314511402,0.01188086601393296,0.22353698027629507,difference,0.03690975178721415,0.00372545941186461,0.07009404416256368,0.11770892314511402,0.01188086601393296,0.22353698027629507,wald_normal,0.02575588112992486,0.35027998336697813,5,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,743,153,743,743,8,13.915032679738562,3.1891009135935016
main__chest__all_available,chest,H05-F2-complementary-chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.01254755327471473,-0.01367392756406384,0.03876903411349332,0.05215688391469704,-0.05683892604417481,0.1611526938735689,difference,0.01254755327471473,-0.01367392756406384,0.03876903411349332,0.05215688391469704,-0.05683892604417481,0.1611526938735689,wald_normal,0.32589870293916345,0.7609605482613212,28,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,743,153,743,743,8,12.660130718954248,4.156737395154261
main__chest__all_available,chest,H05-F2-complementary-chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.00489135829775861,-0.03571540225503784,0.02593268565952062,-0.01811760846254095,-0.1322899764745185,0.0960547595494366,difference,-0.00489135829775861,-0.03571540225503784,0.02593268565952062,-0.01811760846254095,-0.1322899764745185,0.0960547595494366,wald_normal,0.7543407395646055,0.9063008454006284,56,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,743,153,743,743,8,12.130718954248366,3.704003542501283
main__chest__all_available,chest,H05-F2-complementary-chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.00471280447890115,-0.00253708008860982,0.01196268904641213,0.01883613558820158,-0.01014020096974692,0.04781247214615009,ratio,1.0047239272081476,0.9974661355790344,1.012034528188328,1.0190146546985954,0.989911037532288,1.0489739250499348,wald_normal,0.20351357330775433,0.6645697178158566,17,68,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,unfit_for_inference,861,154,861,861,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.00266728892102812,-0.01146401379179515,0.0061294359497389,-0.00850429864892173,-0.03655149475265851,0.01954289745481504,ratio,0.9973362651334672,0.9886014476253236,1.0061482593816242,0.9915317606068722,0.9641084460920668,1.0197351099632208,wald_normal,0.5525471195900299,0.8080773567946886,46,68,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,unfit_for_inference,861,154,861,861,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,3.873683805719389e-4,-0.00641832902829611,0.00719306578943999,0.00161149682948008,-0.02670098386550761,0.02992397752446777,ratio,1.0003874434173918,0.9936022244489592,1.0072189980273083,1.0016127959882657,0.9736523357590096,1.03037619922656,wald_normal,0.9111627613020262,0.9681104338834028,64,68,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,unfit_for_inference,861,154,861,861,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.00179425511530286,-0.00971244290545306,0.00612393267484733,-0.00663962083287914,-0.03594078551215955,0.02266154384640126,ratio,0.9982073535981152,0.9903345705398976,1.0061427222864072,0.9933823727462602,0.9646974158552712,1.0229202672924294,wald_normal,0.6569352490159238,0.8442956331248958,52,68,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,unfit_for_inference,861,154,861,861,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.00655941483265248,-0.00293187523642038,0.01605070490172535,0.02621666731990352,-0.01171811810316843,0.06415145274297548,ratio,1.015218246753961,0.9932718438672276,1.0376495567712456,1.0622253638889887,0.9733787971653648,1.159181530330177,wald_normal,0.16325268801025336,0.6645697178158566,12,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.00750828979569647,-0.01895761053928197,0.00394103094788902,-0.02393919093723146,-0.0604438388451208,0.01256545697065787,ratio,0.9828601120264796,0.9572875031076014,1.0091158577509622,0.9463696609158218,0.8700739401313545,1.0293556602404583,wald_normal,0.18727972481621272,0.6645697178158566,14,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.00184182245331538,-0.01067531219786827,0.00699166729123751,-0.00766219235447316,-0.04441052141420178,0.02908613670525545,ratio,0.9957680272166388,0.975718833278162,1.0162291945268218,0.982511873921894,0.9027956931652464,1.0692669334885927,wald_normal,0.6704700615991819,0.8442956331248958,54,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.0092271069743228,-0.01935332638911868,8.991124404730769e-4,-0.03414480536875985,-0.0716167661904711,0.00332715545295138,ratio,0.9789779115431732,0.9564156492751874,1.002072427417669,0.9243899062880412,0.8479753616769053,1.007690479541071,wald_normal,0.0669760936976055,0.5726074326129581,6,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.00341189686925133,-0.03958380316857551,0.04640759690707818,0.01363666842745049,-0.15820853313944794,0.18548186999434893,difference,0.00341189686925133,-0.03958380316857551,0.04640759690707818,0.01363666842745049,-0.15820853313944794,0.18548186999434893,wald_normal,0.8717249180125448,0.9681104338834028,61,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.02022915332644262,-0.03163634512657561,0.07209465177946085,0.0644979851813671,-0.10086831051397815,0.22986428087671232,difference,0.02022915332644262,-0.03163634512657561,0.07209465177946085,0.0644979851813671,-0.10086831051397815,0.22986428087671232,wald_normal,0.42836623117670647,0.7609605482613212,36,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.01544969234518157,-0.05512332008801511,0.02422393539765197,-0.06427248964911084,-0.22931932498232135,0.10077434568409964,difference,-0.01544969234518157,-0.05512332008801511,0.02422393539765197,-0.06427248964911084,-0.22931932498232135,0.10077434568409964,wald_normal,0.4328266556429912,0.7609605482613212,37,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.01612228586428451,-0.02984243608414197,0.06208700781271099,0.05966033714222811,-0.11043159840438152,0.22975227268883777,difference,0.01612228586428451,-0.02984243608414197,0.06208700781271099,0.05966033714222811,-0.11043159840438152,0.22975227268883777,wald_normal,0.4800257236120255,0.7609605482613212,42,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.11038961038961,3.7004887299754983
