path,sha256,bytes,producer,r_version,written_utc,artifact_type,run_label,placement,coverage_sha256,coverage_settings_sha256,state_interval_manifest_sha256,reference_profiles_sha256,timing_exceedance_distributions_sha256,relevance_maps_sha256,profile_variant,state_support_status,mder_support_cutoff,mder_support_decision_id,mder_support_status,mder_support_candidates,mder_support_sensitivity_cutoffs,mder_support_rule,mder_failure_scope,mder_ratio_definition,mder_ratio_scaled_or_weighted,rolling_window_minutes,rolling_window_candidate_step_minutes,rolling_window_profile_bin_minutes,m10_wraps_midnight,l10_wraps_midnight,excluded_darkest_window,longest_bout_primary,longest_bout_missing_rule,longest_bout_possible_bound,longest_bout_exact_only_sensitivity,longest_bout_failure_scope,longest_bout_winner_selection_rule,longest_bout_day_boundary_contact_scope,rows,columns,status
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_admissibility.csv,7c4af8bd5c45afd73c4854a037f1a9f673f15b892a5216dbea76d777603d7208,2503664,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:05:24 UTC,metric_admissibility,full,chest,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,20152,14,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_admissibility.csv,6107c7c8fc402732ddca80aa7602d0b3193628cf4865c5aaf7a28e6fc18929bd,2308157,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:49 UTC,metric_admissibility,full,glasses,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,18234,14,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_censoring_diagnostics.csv,fd2b776b6eb913ccbe402c88f3fd364568a09d19907eae17317658e5e1ac0deb,348865,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:05:24 UTC,metric_censoring_diagnostics,full,chest,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,902,36,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_censoring_diagnostics.csv,fabd450ccb578f7e684af621369ffef7177acaec1e443ec4b573614b3b65b7b9,316993,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:49 UTC,metric_censoring_diagnostics,full,glasses,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,816,36,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metric_derivation_settings.csv,04ff8f3eec5420504c0c10e8f851d15cfc3871c0741ce768775d99e1bd244b5b,6780,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:50 UTC,metric_derivation_settings,full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_gap_diagnostics.csv,c6249ac0c45aac578fe47663a1bd5aa96d7e790d45556ac49840f83e375cfc2e,75880,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:05:24 UTC,metric_gap_diagnostics,full,chest,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,902,18,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_gap_diagnostics.csv,661cbce597e1a075fac3d5dcfeb6aa2ad08ea9848a247197cc8be0c2aa02363a,70497,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:49 UTC,metric_gap_diagnostics,full,glasses,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,816,18,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metric_state_interval_inputs.csv,1f06f7464eab7a05e32e59ed37f911348ec21f4fb4079e25b9f2d42bbaaa55e1,15733,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:50 UTC,metric_state_interval_inputs,full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,9,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_support_diagnostics.csv,dce994323d3247bf3fee543c6c1ecc2e5f432b4f972ea5848043e6e157472037,2445647,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:05:24 UTC,metric_support_diagnostics,full,chest,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,19844,22,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_support_diagnostics.csv,f027e6bca2b0f0d792cf4d3704d6ab6e8b7a21992e6c41ff9f5f915e42ff76e5,2251869,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:49 UTC,metric_support_diagnostics,full,glasses,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,17952,22,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_participant_day.csv,02517f0b5aa6755c28b5f675b1e5ea96e2b9b651a687cb22762ee11dedd994a6,652960,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:05:24 UTC,participant_day_metrics_csv,full,chest,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,902,65,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_participant_day.csv,41e4f47cc67d64fc03fc0163e001283edb1228a5ce9aa55c2f27eb5118f56171,589371,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:48 UTC,participant_day_metrics_csv,full,glasses,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,816,65,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_participant_day.rds,66de7b1fbfc104825667fd0f41597d1005790276eb68f6d13b8c5a0e4e3fa3ce,88780,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:05:24 UTC,participant_day_metrics_rds,full,chest,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,,,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_participant_day.rds,3ca01239e5a11c081bc67ae67eab642e1485ae301bbaba57f8725e49c0fc69c9,81320,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:48 UTC,participant_day_metrics_rds,full,glasses,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,,,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_participant.csv,244ee135d82763853894ecb1171c00dc1e041a9724e70cd3de6d5899a5a4fff2,26359,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:05:24 UTC,participant_is_iv_csv,full,chest,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,154,21,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_participant.csv,3aa00950529521833490b5458f0ca7bd5a5ed01255bfc991227c51406ea97095,24055,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:48 UTC,participant_is_iv_csv,full,glasses,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,141,21,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_participant.rds,367d850e0af8a1ef19e621cc325562dad82c4615ee01b35ee7931bb0e232454a,5664,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:05:24 UTC,participant_is_iv_rds,full,chest,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,,,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_participant.rds,227d31e4dfff9a0f4b9b0481f1642a929af707ebd12ee51738d807a3650a7d1f,5460,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:48 UTC,participant_is_iv_rds,full,glasses,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,216392d001ac92a3f7313200bae0354b21315a70d7017309d022fb4d1fc6903a,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,pooled,author_approved,0.8,METRIC-003,author_approved,0.7|0.8|0.9,0.7|0.9,ordinary_and_both_fixed_signal_profile_supports_gte_cutoff,metric_specific_only_day_retained,ratio_of_observed_paired_integrals,FALSE,600,1,30,FALSE,TRUE,five_hour_window_not_produced,longest_observed_uninterrupted_above_250_lower_bound,missing_or_invalid_minutes_break_observed_runs,upper_bound_if_all_missing_or_invalid_minutes_qualified,TRUE,metric_specific_only_day_retained,earliest_onset_then_earliest_offset,selected_winner_with_any_winning_run_diagnostic,,,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/state_support_candidate_diagnostics.csv,e123d6aabe3ef353f74c777d14d6300f477be5d263f45cbc333dce3a2ee17cbf,4676,scripts/pipeline/build_metric_derivation.R,4.6.1,2026-07-31 07:12:50 UTC,state_support_candidate_diagnostics,full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27,diagnostic_only_not_final
