run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,inferential_run,metric_order,metric_id,manuscript_name,participants,participant_days,sites,metric_support_valid_hours,metric_support_expected_hours,metric_support_missing_rows,site_levels,site_contrasts,score_center,score_participant_sd,row_key_hash,model_frame_hash,analytical_role,response_family,response_transform,effect_scale,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_model_per_sd,std_error_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,effect_type,interval_method,effect_status,average_lrt_statistic,average_lrt_df,average_p_raw,average_p_adjusted,average_adjusted_significant,average_comparison_status,interaction_lrt_statistic,interaction_lrt_df,interaction_p_raw,interaction_p_adjusted,interaction_adjusted_significant,interaction_comparison_status,diagnostic_status,diagnostic_issues,average_effect_status,interaction_effect_status
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,TRUE,2,m10_mean_medi,Brightest 10 h mean,154,902,8,,,902,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,4d6ae78e79c77602ee5d5d7056624c7fd665b131c89ffdeb9d4166e3047c8a0d,complementary_chest,gaussian,log10_offset_0.1,ratio,-0.009268744330302024,0.006193598017396334,-0.02140797337911752,0.0028704847185134705,0.9788840579494524,0.9519015338461652,1.00663142650471,-0.05134736401082087,0.03431154432604628,-0.1185967551438212,0.015902027122179453,0.8884901878614058,0.761032571990801,1.0372943852599494,ratio,wald_normal,PASS,2.221227652929656,1,0.1361247794497286,0.24502460300951145,FALSE,PASS,15.989467401665024,7,0.025212762468145244,0.1001663599440839,FALSE,PASS,PASS,,ESTIMABLE,ESTIMABLE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,TRUE,3,l10_mean_medi,Darkest 10 h mean,154,902,8,,,902,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,91947ddf3de09d2c911fa10ea4e9cbfe73f7d632ef68cd9f1694e7b9cdefe54f,complementary_chest,gaussian,log10_offset_0.1,ratio,0.0013327591116346262,0.0033042436056393088,-0.005143439351565186,0.007808957574834439,1.0030735048233208,0.9882266479557887,1.0181434169578818,0.007383272728767941,0.01830498211548579,-0.028493832955234003,0.04326037841276988,1.0171459465706776,0.936496518186576,1.104740761480377,ratio,wald_normal,PASS,0.16259334058688069,1,0.6867800283129615,0.7726275318520817,FALSE,PASS,6.14165801087907,7,0.5233096321691012,0.6086640753336852,FALSE,PASS,REVIEW_WITH_LIMITATIONS,RESIDUAL_SPREAD_REVIEW,ESTIMABLE,ESTIMABLE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",154,902,8,20891.75,21648,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,6ec8218af2884a787b64590eae26fbb79d9cfb2cf9c9b299358432a5ff23e338,complementary_chest,tweedie_log,identity,ratio,-0.024446721394771224,0.010861594870332298,-0.045735056155287515,-0.003158386634254929,0.9758496794432374,0.9552950282027,0.9968465958219228,-0.1354309340721169,0.06017150173424236,-0.25336491036692127,-0.017496957777312513,0.8733394788470313,0.7761845923348581,0.9826552251165457,ratio,wald_normal,PASS,5.0491516394149585,1,0.024637998729151865,0.16807376265686022,FALSE,PASS,8.150357275622355,7,0.31952256637060006,0.5979704238759993,FALSE,PASS,PASS,,ESTIMABLE,ESTIMABLE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,154,818,8,10297.716666666667,10727.6,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,9866d96dc5cde14dd0ea6908bfe5f100ffb2ecd58e84bbe86a684fa16eec388a,f8a953cf2178d07058a2abeb2312a0255570706c8397cc8c0f1038fc417ea13d,complementary_chest,tweedie_log,identity,ratio,-0.015010715459557697,0.008410948658674219,-0.03149587190637464,0.0014744409872592418,0.9851013837324697,0.9689949565473864,1.001475528509802,-0.08315696747022581,0.04659531292079536,-0.17448210264335853,0.008168167702906903,0.9202066933664007,0.8398918859393191,1.0082016181991116,ratio,wald_normal,PASS,3.176612375321838,1,0.07469945006971565,0.16807376265686022,FALSE,PASS,3.495530870456605,7,0.8356986211048355,0.8356986211048355,FALSE,PASS,PASS,,ESTIMABLE,ESTIMABLE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,153,743,8,2180.1,2205.5,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,797cba2a91bb3e82d683f6f2e082d4237fa95a4659083b6945cde91ae37a7634,30df3f2dbaf62fec792e7c9ac6b6b79e21490d90e965a1f1cf799fe021f1ff45,complementary_chest,gaussian,identity,difference,0.012075319618580126,0.00955824283057901,-0.006658492084842909,0.03080913132200316,0.012075319618580126,-0.006658492084842909,0.03080913132200316,0.06689534309142352,0.052951139489416335,-0.03688698324818909,0.17067766943103613,0.06689534309142352,-0.03688698324818909,0.17067766943103613,difference,wald_normal,PASS,1.5823290091152558,1,0.20842553726162474,0.28607289025232047,FALSE,PASS,16.03076444889325,7,0.024836773722281366,0.1001663599440839,FALSE,PASS,PASS,,ESTIMABLE,ESTIMABLE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,154,861,8,6871.416666666667,6873.866666666667,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,f3cac6989c6f1f291fc69c0dd96d36e988017d9c671a1430f8b6e8e31a7ebc6d,e4d9bfc259ee11a90ebaebc2332f7fd01935ceff8b24df4cb451285983f6c9a9,complementary_chest,tweedie_log,identity,ratio,-4.6359454460395043e-4,0.0025701829374065737,-0.005501060535600197,0.004573871446392296,0.9995365128987429,0.9945140425908127,1.0045843475624427,-0.002568239773038826,0.014238403192324956,-0.030474997227355863,0.02533851768127821,0.9974350553332492,0.9699846840705497,1.0256622665758315,ratio,wald_normal,PASS,0.03253804570522334,1,0.8568518580753044,0.8568518580753044,FALSE,PASS,7.296780747673893,7,0.39864694925066624,0.5979704238759993,FALSE,PASS,REVIEW_WITH_LIMITATIONS,ZERO_MASS_REVIEW,ESTIMABLE,ESTIMABLE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,154,902,8,20891.75,21648,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,3c08272546ecef13d7ca1bb7293eab0b6f98a7f64f3231616fd9bc7fcbf13489,complementary_chest,gaussian,log10_offset_0.1,ratio,-0.006121162963398854,0.0032177663879915056,-0.01242786919452574,1.8554326772803227e-4,0.9860043638368142,0.9717893400590433,1.0004273204377525,-0.03391026568978133,0.017825912134162864,-0.06884841146431606,0.0010278800847534006,0.9248892556333709,0.8533979367494179,1.0023695843984994,ratio,wald_normal,PASS,3.5723612048076347,1,0.058748719027632096,0.16807376265686022,FALSE,PASS,5.988996758937105,7,0.5410347336299424,0.6086640753336852,FALSE,PASS,PASS,,ESTIMABLE,ESTIMABLE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,154,851,8,19814.9,20424,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,cd7805caba6dede5d964ca1c97a5b7f3d81876d9fcdd07b3f87acf6bc6da847b,b3074758167e8280e204e026a322c61c63db0532ed89ca1d5e1af16511a58af0,complementary_chest,gaussian,log10_offset_0.1,ratio,-0.011016505460745873,0.005776459479908619,-0.022338157999521734,3.051470780299891e-4,0.9749525837181654,0.9498649051407615,1.0007028740132955,-0.061029681676598994,0.032000663416611896,-0.12374982945454677,0.0016904661013487712,0.8689010425748526,0.7520559828209401,1.0039000274364203,ratio,wald_normal,PASS,3.5851559017301042,1,0.05829794628079011,0.16807376265686022,FALSE,PASS,7.822120695629792,7,0.34854029888602395,0.5979704238759993,FALSE,PASS,PASS,,ESTIMABLE,ESTIMABLE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,112,643,8,14874.116666666667,15432,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,d8a0ee557f3d4a12f46d829a0ca1ec19e40e60a369216ae1f9cbe6ef4b60f2b9,paired_placement_sensitivity,gaussian,log10_offset_0.1,ratio,-0.005631077166701271,0.0054407512207235555,-0.01629475360816177,0.005032599274759228,0.9871176625522726,0.963175099362832,1.0116553888978825,-0.031195268608969203,0.030140893250176333,-0.0902703338411812,0.0278797966232428,0.9306893224375226,0.8123247136960448,1.0663009512022832,ratio,wald_normal,PASS,,,,,FALSE,NOT_INFERENTIAL,,,,,FALSE,NOT_INFERENTIAL,PASS,,ESTIMABLE,ESTIMABLE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,112,643,8,,,643,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,3472bd98482d3d9c5a515f8a921d46e9e09a63150670da9453939ba6b0b68f94,paired_placement_sensitivity,gaussian,log10_offset_0.1,ratio,-0.010223708683875047,0.007651274423555264,-0.02521993098987582,0.0047725136221257285,0.9767339675972371,0.9435829156208517,1.0110497208722018,-0.056637714087687696,0.04238683892580452,-0.13971439180076495,0.02643896362538957,0.8777327153188396,0.7249125327871018,1.0627692096575254,ratio,wald_normal,PASS,,,,,FALSE,NOT_INFERENTIAL,,,,,FALSE,NOT_INFERENTIAL,PASS,,ESTIMABLE,ESTIMABLE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,112,643,8,,,643,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,d44149a02df52fdd657d225eaa914b15f39952e7c7ce05a91bdd70ed7546d727,paired_placement_sensitivity,gaussian,log10_offset_0.1,ratio,0.001644109600156704,0.004273489522279833,-0.006731775951821047,0.010019995152134455,1.003792877078413,0.9846190272854348,1.0233401063264858,0.009108104733986181,0.023674449771966182,-0.037292964172870015,0.05550917364084238,1.021193647952244,0.9177133212272172,1.136342300472955,ratio,wald_normal,PASS,,,,,FALSE,NOT_INFERENTIAL,,,,,FALSE,NOT_INFERENTIAL,REVIEW_WITH_LIMITATIONS,RESIDUAL_SPREAD_REVIEW,ESTIMABLE,ESTIMABLE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",112,643,8,14874.116666666667,15432,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,5ba37ddd607883b878fb1b2e56a9a76454cd7a33c840f6a97229dad1e4e8b0fa,paired_placement_sensitivity,tweedie_log,identity,ratio,-0.020825035711091296,0.012722203609942704,-0.045760096590564445,0.004110025168381857,0.979390307908327,0.9552711074988696,1.0041184829050247,-0.11536737351788674,0.07047897714082496,-0.2535036303811254,0.02276888334535189,0.8910387397343128,0.7760769274649932,1.0230300729345227,ratio,wald_normal,PASS,,,,,FALSE,NOT_INFERENTIAL,,,,,FALSE,NOT_INFERENTIAL,PASS,,ESTIMABLE,ESTIMABLE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,112,578,8,7172.933333333333,7477.166666666667,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,991170bd4b51bd6ebbb91285341801b70446bf7309787e98156e380c7e5c225a,a9c80bf1fc5a8d85f438783c64bd19c39daa795b9c1a16ba3846754164d0a4f6,paired_placement_sensitivity,tweedie_log,identity,ratio,-0.012729353400945593,0.009904751210799026,-0.03214230904994117,0.006683602248049982,0.987351322139423,0.9683687646342075,1.0067059873608295,-0.07051858584165259,0.05487074060235127,-0.17806326122730065,0.037026089543995486,0.9319104190253603,0.8368894791585575,1.0377200941290414,ratio,wald_normal,PASS,,,,,FALSE,NOT_INFERENTIAL,,,,,FALSE,NOT_INFERENTIAL,PASS,,ESTIMABLE,ESTIMABLE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,110,505,8,1479.2833333333333,1499.8333333333333,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,64057daefd07dcf172d314765593821d787d7bc721af3e893eed25bddfd60ffd,0fe426cc723b231e30e292284969ea05ccc95e0ce98961aae2ba64d096ae3283,paired_placement_sensitivity,gaussian,identity,difference,0.022663230913455377,0.012718669982920462,-0.0022649041843193843,0.04759136601123014,0.022663230913455377,-0.0022649041843193843,0.04759136601123014,0.1255506815060204,0.07045940141119822,-0.01254720763217873,0.26364857064421954,0.1255506815060204,-0.01254720763217873,0.26364857064421954,difference,wald_normal,PASS,,,,,FALSE,NOT_INFERENTIAL,,,,,FALSE,NOT_INFERENTIAL,PASS,,ESTIMABLE,ESTIMABLE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,112,608,8,4966.2,4969.216666666666,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,c4ea0239b2e5ccafdc9787b87be967d8d1350c2483f8fc3ecb28506c1357b9aa,e42183fd3e69fe729c70b7d8a6fbb8d49d03c60bd4bea6c872ae00ad795df77e,paired_placement_sensitivity,tweedie_log,identity,ratio,-4.2421182005029137e-4,0.0038272393961759,-0.007925463196767875,0.007077039556667293,0.999575878145062,0.9921058604804985,1.0071021409807626,-0.0023500657657157943,0.021202295308710345,-0.043905800960370604,0.039205669428939015,0.9976526934769453,0.9570441058626894,1.0399843546443666,ratio,wald_normal,PASS,,,,,FALSE,NOT_INFERENTIAL,,,,,FALSE,NOT_INFERENTIAL,REVIEW_WITH_LIMITATIONS,ZERO_MASS_REVIEW,ESTIMABLE,ESTIMABLE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,112,643,8,14874.116666666667,15432,0,RISE|THUAS|BAUA|TUM|FUSPCEU|IZTECH|UCR|KNUST,contr.sum(8),21.5978260869565,5.53984036898639,64013f092d80cfe82958b5fe2d6613591d6bf6b2562fe189da44e701cfb02516,186f31dcc8aa96e934182285f01df5d47928df5077b516255a5a3445b8b2808e,paired_placement_sensitivity,gaussian,log10_offset_0.1,ratio,-0.005742955385743355,0.004124801825747376,-0.013827418407573268,0.002341507636086558,0.9868634047914464,0.9686627106595956,1.0054060809808656,-0.03181505608322884,0.022850743668344078,-0.0766016906931399,0.012971578526682216,0.9293620705298681,0.8382977669814838,1.0303186912325881,ratio,wald_normal,PASS,,,,,FALSE,NOT_INFERENTIAL,,,,,FALSE,NOT_INFERENTIAL,PASS,,ESTIMABLE,ESTIMABLE
