path,artifact_type,sha256,bytes,producer,r_version,main_input_manifest_sha256,manuscript_prepared_input_manifest_sha256,model_implementation_id
artifacts/08_diagnostics/H01/H01_participant_influence.csv,csv,545c63fa3a01b88b10f99ffadd382c401878594d41091c9d12e5b1f0138f9c03,9462,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/08_diagnostics/H01/main/chest/all_available/mder_mean_of_viable_ratios_diagnostics.png,png,1bfa0f8572f9e2dfa97f1127ae5c9d9a429bf40cc7aea372de7269e0fd502da1,106934,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostics.png,png,b67bfdb389f379be1e282f78642154ffed273abb15e4037f90272248ef642368,141196,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/08_diagnostics/H01/main/glasses/all_available/mder_mean_of_viable_ratios_diagnostics.png,png,edd4c270093bb632340829ce5861a2055db7a20d421f822c54603dfe69798a56,128316,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostics.png,png,3cb1cb2b4518a1a3e7ba43331e838662b7a8c02d0b7ef994c0426b0b9e14e4dc,116941,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_diagnostics.png,png,fb970fb1f5c3b2877bd1844f774f020082a4a1af76806b82a8846aa143341de6,90057,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostics.png,png,fe007e3c2b4313ee5a60b012e3619795139e83ebc6372d2ab9a5873bf6663267,93900,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_diagnostics.png,png,4c467bede38d5540767eced4f3ed2a5f30fd35cce3a0bcd428176a88ae6aa10f,126536,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostics.png,png,70a55411b6acb89ccf92aa077fe22c8de7ee97e71c005dbed90209578edea17d,117135,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_exact_samples_by_site.csv,csv,65418bb26c6755e4e216ff74c1d0f800fc04209dd30745198c19d3f52d49a5b8,12856,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_exact_samples.csv,csv,2ed4ba2f5e7c28ad3af506c1297243346ed24e28d85167ef4730d679bad0cbc0,2241,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_exactly_identified_period_sensitivity.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_model_manifest.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_model_tests.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_r2.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_samples.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_site_deviations.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_site_estimates.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_term_effects.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_marginalization_comparison.csv,csv,2b9c876fd4f9e786c9c32f18359cb355e3bdc4ff39082d839bb25e341b7a38a0,3548,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_model_level_tests.csv,csv,91353a5c2fe8497d4afc1a2e2b464da07a423b91c707f54827b18143284276dc,13890,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_model_manifest.csv,csv,33ab2ab5ae938d1a132d18885fb27133776c43ada04db997c449d0a5262b97de,31320,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_preregistered_scope_sensitivity.csv,csv,09160db563850d9b24bd90bb2678e6a0d4b4c6c8d051a7c1df5168c9db98beda,1508,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_r2_point_summaries.csv,csv,c14ba0b60ef522f547d4fb8887dd737decb827165df85306b43904bb8def644e,3050,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_random_site_descriptions.csv,csv,b53713b26c541cbb04b56006ec82d8deb1cd078a7d52d32bff925d96a9110c3c,2396,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_site_deviations.csv,csv,3ffba32dd2a1da634541196a6483aa9d050f9424ad4e4ddc4d04e18f1f0f97be,31713,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_site_estimates.csv,csv,d51abdf8d4aa5087f51c5f193f998c25cda3ccd0fc4aede1e5501582ef39e420,28263,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/09_tables/H01/H01_term_effects.csv,csv,abb4885a7f2c0ac952a9232c528539cc6ded052fcbc8bfc11424ed4702f69cfb,7094,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,fe5dd0840b9ccbf31584f320796a15c7a9a96dbe09c178e39ea3f6a9802fe0a2,150728,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv,csv,8b7a00b9b526231272857bf72ac6dae26f54ccd9c8d57358cd3ca5b8dc513b02,136613,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,4f8b5855e10c883eff97079c1d4ec77635308c3ded24da5593704600b3c4e718,102896,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,csv,8860ea0abc3b6e20fa24377a737791deea9bb349ef0d6611376d6bb534552339,92543,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,a051237f7b95d62adccf194d0a1d6338a57767153d9e736296414b3b6aa8e409,145129,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv,csv,b25ed38e7bc82097029215d49ecc9e403af66539771367651242a6b6667a69ff,131191,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,18abdd753faf958355970a764a88c82653b0f2ec3cf0bfed43349b19d4ba948d,103048,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,csv,925be6c1276c93533980217756a4cdfcde87cf77916ff3d92ce4c41f3e068cf1,92566,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,627b9bfe536430ccff67946dfbd5129b50afb8fb5ae2d0077257deb12381b842,151371,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv,csv,2d60fe252400cfbea997b43ac8250127138abf5518747151fc8bc0f9f1793665,128648,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,b99e598d8f0e37d70b8f0754b013990c111d004e8029212dc26a0fc2b284f4b5,101232,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,csv,76d884cb31d0d1e290648415314fd4031616f86bb6fb9e6b429fc4b461c9c3f1,85316,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,3b90fbab6d3d3eb038770267317acba7845f648ec5e8508006ab4cbf31145409,151060,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv,csv,7dc8a97c537903c01509514d4c98f908b292ef4ffe7b420652ba07a62146908c,128182,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,d6acc027f30c7140350c92cfe475e1e3e9d18a5b70cc6eebeae31ebcd5b6b8a9,100990,scripts/hypotheses/H01/run_h01_models.R,4.6.1,9908f695a90c117e0787ab450e9a2531c9db6e9d7ee750797c6a1291c5f1b07b,b5b368619f073bd9b31bd44f7f76bbf5d41856b4a90889d7da1aa4a0ea4ec56e,new_h01_h11
