run_id,placement,participant,observations,score_energy,score_share,leverage,leverage_share,score_rank,leverage_rank
main__near_eye,Near-eye,BAUA.BAUA_S025,144,168.0359427001064,0.006766186978695604,0.09875696992210103,0.006583797994806982,22,71
main__near_eye,Near-eye,KNUST.KNUST_S009,141,165.57754500947124,0.006667196380758366,0.13560839237086955,0.009040559491391641,23,30
main__near_eye,Near-eye,BAUA.BAUA_S024,140,164.3013148575806,0.006615807304726267,0.07128658928744576,0.004752439285829895,24,118
main__near_eye,Near-eye,RISE.RISE_S010,113,163.5032685793056,0.006583672927701361,0.11133696826600706,0.007422464551067415,25,58
main__near_eye,Near-eye,TUM.TUM_S005,137,161.41034983429321,0.006499398817457911,0.11022059276501449,0.0073480395176679075,26,61
main__near_eye,Near-eye,THUAS.THUAS_S007,112,158.65229767519767,0.006388342240480563,0.13445724375569953,0.008963816250380304,27,32
main__near_eye,Near-eye,BAUA.BAUA_S003,134,155.61894928648172,0.006266200500804031,0.09550446126623996,0.006366964084416235,28,75
main__near_eye,Near-eye,BAUA.BAUA_S013,142,150.05585926901963,0.006042195406223515,0.11951266371768453,0.0079675109145126,29,46
main__near_eye,Near-eye,BAUA.BAUA_S007,106,141.40828700156402,0.00569398960017277,0.08938427362596213,0.005958951575064365,30,87
main__near_eye,Near-eye,BAUA.BAUA_S016,134,137.98030863604868,0.005555957568410404,0.07985608489561212,0.005323738993041007,31,105
main__near_eye,Near-eye,IZTECH.IZTECH_S012,144,132.23201506440043,0.005324495010524082,0.14007593428475892,0.009338395618984278,32,22
main__near_eye,Near-eye,IZTECH.IZTECH_S011,142,129.13731641686738,0.00519988292244662,0.08344593827092917,0.005563062551395486,33,97
main__near_eye,Near-eye,TUM.TUM_S009,143,125.80743590732416,0.005065800929140617,0.22312724606682788,0.014875149737789082,34,2
main__near_eye,Near-eye,KNUST.KNUST_S010,138,123.94320851872155,0.004990735375429871,0.09210603213173481,0.006140402142115884,35,81
main__near_eye,Near-eye,MPI.MPI_S222,133,115.42328274554153,0.004647669422398459,0.07287251945288656,0.004858167963525953,36,114
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S006,116,114.71981660853189,0.0046193434384470215,0.05872730809584589,0.00391515387305654,37,132
main__near_eye,Near-eye,KNUST.KNUST_S014,144,114.00362952460068,0.004590505228932206,0.12313993552600501,0.008209329035067308,38,39
main__near_eye,Near-eye,MPI.MPI_S216,144,110.12147239769318,0.004434185095398564,0.12247068132172591,0.008164712088115367,39,40
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S003,139,105.99372377067542,0.004267975898945271,0.08369607059707847,0.00557973803980544,40,95
main__near_eye,Near-eye,BAUA.BAUA_S005,114,103.23653351955802,0.004156954027819808,0.13904016291826077,0.009269344194551065,41,24
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S011,117,100.52144971316982,0.004047627627755284,0.0763025423469097,0.0050868361564608364,42,108
main__near_eye,Near-eye,BAUA.BAUA_S004,135,99.09948954058265,0.003990370541864119,0.10286291734359854,0.0068575278229068256,43,66
main__near_eye,Near-eye,MPI.MPI_S224,140,96.08722467635451,0.003869077757872674,0.09834553180323427,0.00655636878688253,44,72
main__near_eye,Near-eye,THUAS.THUAS_S016,94,95.31366392746827,0.003837929322709101,0.11913501785667442,0.007942334523778592,45,47
main__near_eye,Near-eye,TUM.TUM_S003,139,94.02902001357504,0.0037862014555470275,0.13612299509979425,0.009074866339986623,46,28
main__near_eye,Near-eye,RISE.RISE_S002,141,93.38172494902561,0.0037601372732848745,0.1360542677992997,0.009070284519953653,47,29
main__near_eye,Near-eye,TUM.TUM_S002,137,88.82127268266073,0.0035765046989331413,0.13906216404382843,0.009270810936255576,48,23
main__near_eye,Near-eye,MPI.MPI_S206,135,87.92755197440765,0.0035405178658687126,0.055557765800175164,0.0037038510533451497,49,136
main__near_eye,Near-eye,MPI.MPI_S226,143,86.86778665810931,0.0034978450295195967,0.07255535127446237,0.004837023418297673,50,115
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S015,142,84.60175197279187,0.003406600179550616,0.11503833455023914,0.007669222303349563,51,53
main__near_eye,Near-eye,MPI.MPI_S202,115,79.48798565312825,0.0032006876912566563,0.09000772309063712,0.006000514872709366,52,85
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S018,73,77.01251493662704,0.0031010096256059902,0.06407613714017195,0.004271742476011623,53,127
main__near_eye,Near-eye,MPI.MPI_S227,139,75.84488800167345,0.003053993600127697,0.07730310268959083,0.005153540179306248,54,106
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S019,144,69.0596012829471,0.0027807751570657923,0.09207588486639096,0.0061383923244262934,55,82
main__near_eye,Near-eye,RISE.RISE_S009,135,68.57206732768591,0.0027611439647937473,0.1431277233160694,0.009541848221071651,56,20
main__near_eye,Near-eye,KNUST.KNUST_S001,134,67.7104788216822,0.0027264509768731788,0.08117723762475285,0.005411815841650392,57,101
main__near_eye,Near-eye,KNUST.KNUST_S005,68,67.66080120981636,0.0027244506428664283,0.04957759630111406,0.0033051730867410607,58,139
main__near_eye,Near-eye,RISE.RISE_S006,141,66.97669306462323,0.0026969041337705363,0.11606245886944352,0.007737497257963191,59,50
main__near_eye,Near-eye,IZTECH.IZTECH_S001,167,64.58311621756697,0.002600523631868254,0.195370898321711,0.013024726554781221,60,7
main__near_eye,Near-eye,MPI.MPI_S223,137,64.16406942510848,0.0025836501647692714,0.06538838461133298,0.004359225640755695,61,123
main__near_eye,Near-eye,RISE.RISE_S003,141,63.688171393275155,0.0025644875081707106,0.11362171517609959,0.007574781011740256,62,55
main__near_eye,Near-eye,RISE.RISE_S001,139,61.5947337713119,0.002480192504668283,0.1596341731202929,0.010642278208019926,63,12
main__near_eye,Near-eye,KNUST.KNUST_S003,133,59.60825151888974,0.00240020419898932,0.08998958763554565,0.005999305842369935,64,86
main__near_eye,Near-eye,MPI.MPI_S208,90,57.660228020784366,0.002321764485346643,0.04530454268509198,0.003020302845672912,65,140
main__near_eye,Near-eye,BAUA.BAUA_S018,117,57.456582343470814,0.0023135644258357696,0.10592651292070263,0.007061767528047106,66,64
main__near_eye,Near-eye,MPI.MPI_S215,135,57.24160228884682,0.0023049079728001704,0.08565909634432753,0.0057106064229553825,67,93
main__near_eye,Near-eye,IZTECH.IZTECH_S014,136,52.913085947725115,0.002130614601788242,0.11550109638217987,0.007700073092145612,68,51
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S025,56,50.98083962688256,0.002052810176820362,0.05944490576602032,0.0039629937177348366,69,130
main__near_eye,Near-eye,THUAS.THUAS_S003,136,50.95610275306418,0.0020518141142468788,0.12076379317941416,0.008050919545294579,70,45
main__near_eye,Near-eye,UCR.UCR_S001,94,49.0528682966638,0.0019751778899404888,0.15581885742918652,0.010387923828612824,71,15
main__near_eye,Near-eye,KNUST.KNUST_S012,143,48.94875932784745,0.0019709858061645325,0.1222228051757512,0.008148187011717052,72,42
main__near_eye,Near-eye,BAUA.BAUA_S002,141,46.71490901038206,0.0018810369018556223,0.1249152208041841,0.008327681386945918,73,37
main__near_eye,Near-eye,MPI.MPI_S221,136,46.466822621281196,0.0018710473789681193,0.05714379603305944,0.0038095864022041053,74,135
main__near_eye,Near-eye,THUAS.THUAS_S017,144,45.94657867642327,0.0018500990761890813,0.18660785652220377,0.012440523768147383,75,10
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S005,135,45.38610813441897,0.0018275309968703607,0.08100023493101204,0.005400015662067671,76,102
main__near_eye,Near-eye,MPI.MPI_S230,112,43.923286762799755,0.001768628581364697,0.05789568340396123,0.003859712226930893,77,133
main__near_eye,Near-eye,THUAS.THUAS_S011,143,42.29871056154876,0.0017032128961120424,0.13469688709850222,0.008979792473233817,78,31
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S024,117,39.35661195182056,0.0015847454481166512,0.057872281695795176,0.003858152113053156,79,134
main__near_eye,Near-eye,RISE.RISE_S004,142,37.44422821145518,0.0015077408159266047,0.13644537122259057,0.009096358081506379,80,26
main__near_eye,Near-eye,THUAS.THUAS_S015,141,35.92812348905693,0.001446692876621513,0.13780661706239097,0.009187107804159742,81,25
main__near_eye,Near-eye,THUAS.THUAS_S010,133,35.78112364857331,0.0014407737358081356,0.1298996019733483,0.008659973464890211,82,36
main__near_eye,Near-eye,BAUA.BAUA_S006,139,35.525903440777284,0.001430496960381753,0.095192145971649,0.006346143064776838,83,76
main__near_eye,Near-eye,RISE.RISE_S005,143,34.659636009542936,0.0013956155694179956,0.14641169061172415,0.009760779374115309,84,18
main__near_eye,Near-eye,MPI.MPI_S231,133,34.115621672698474,0.001373710120720332,0.0736551970685734,0.004910346471238411,85,113
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S017,139,33.201194397337325,0.0013368895106526694,0.08362132277739552,0.005574754851826577,86,96
main__near_eye,Near-eye,TUM.TUM_S010,135,32.2737319448693,0.001299544022132288,0.12191213204835322,0.00812747546989052,87,43
main__near_eye,Near-eye,RISE.RISE_S013,136,30.619381513458595,0.0012329294385655578,0.10692348109198542,0.007128232072799294,88,63
main__near_eye,Near-eye,KNUST.KNUST_S002,137,28.0353225388101,0.0011288789246963183,0.12387620118237073,0.008258413412158359,89,38
main__near_eye,Near-eye,TUM.TUM_S006,143,26.49937833317338,0.001067032122653915,0.14092693383427904,0.00939512892228562,90,21
main__near_eye,Near-eye,MPI.MPI_S214,141,25.559301599510736,0.001029178703605141,0.10200734415302863,0.006800489610202163,91,67
main__near_eye,Near-eye,KNUST.KNUST_S008,108,24.35533224534401,9.806993030911087e-4,0.10564092882262854,0.0070427285881754995,92,65
main__near_eye,Near-eye,BAUA.BAUA_S015,134,23.233848679104764,9.355413006972297e-4,0.1019730503880732,0.0067982033592051344,93,68
main__near_eye,Near-eye,KNUST.KNUST_S007,92,23.085075561180844,9.295507565487478e-4,0.07384191828315151,0.004922794552210285,94,112
main__near_eye,Near-eye,THUAS.THUAS_S005,137,20.960897488819793,8.440179486108008e-4,0.12091892294116952,0.008061261529411603,95,44
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S009,153,20.733683390205933,8.348688757951061e-4,0.08659336612510504,0.005772891075007219,96,90
main__near_eye,Near-eye,KNUST.KNUST_S011,141,19.42221213395223,7.820607706099305e-4,0.09933060360614772,0.0066220402404100955,97,70
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S023,70,18.913062597157243,7.615591986800522e-4,0.06283239535271294,0.0041888263568476865,98,128
main__near_eye,Near-eye,IZTECH.IZTECH_S013,142,18.151665784444933,7.309005603136838e-4,0.1774326401291418,0.011828842675276563,99,11
main__near_eye,Near-eye,IZTECH.IZTECH_S003,143,18.08783839964002,7.283304671954397e-4,0.07663634548292562,0.0051090896988619,100,107
main__near_eye,Near-eye,IZTECH.IZTECH_S007,139,17.871544732187992,7.196211198214668e-4,0.11519987675704671,0.007679991783803401,101,52
main__near_eye,Near-eye,IZTECH.IZTECH_S017,144,17.122717619343295,6.894686168580588e-4,0.09142340778062331,0.006094893852041782,102,84
main__near_eye,Near-eye,BAUA.BAUA_S001,114,16.914298515822246,6.810763490985812e-4,0.08724979971878008,0.005816653314585556,103,89
main__near_eye,Near-eye,BAUA.BAUA_S022,143,16.807537815975092,6.767774899049179e-4,0.09169813510396327,0.006113209006931113,104,83
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S008,62,16.716856753823354,6.731260983509073e-4,0.07396753737045245,0.0049311691580303475,105,111
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S007,124,16.344687990278135,6.58140236389987e-4,0.06884338515426325,0.004589559010284388,106,119
main__near_eye,Near-eye,RISE.RISE_S007,141,16.177820584873295,6.514211020936182e-4,0.1339735171308304,0.00893156780872236,107,33
main__near_eye,Near-eye,IZTECH.IZTECH_S004,119,15.624588265240645,6.291444792643428e-4,0.07522182204449775,0.005014788136300037,108,109
main__near_eye,Near-eye,MPI.MPI_S218,135,15.190992065123458,6.116851612392656e-4,0.09287778621949218,0.0061918524146330435,109,80
main__near_eye,Near-eye,MPI.MPI_S209,139,13.785097034524073,5.55074959299128e-4,0.0982731551044437,0.0065515436736298255,110,73
main__near_eye,Near-eye,IZTECH.IZTECH_S009,133,13.236385034362192,5.329803530447067e-4,0.10715665846131955,0.007143777230754904,111,62
main__near_eye,Near-eye,MPI.MPI_S225,142,13.179281755753944,5.306810148557961e-4,0.05911118431047967,0.003940745620698792,112,131
main__near_eye,Near-eye,IZTECH.IZTECH_S006,139,12.854586957746028,5.1760675420043e-4,0.0937263092762945,0.006248420618419867,113,78
main__near_eye,Near-eye,MPI.MPI_S219,137,12.641369747000851,5.090212843789375e-4,0.0650023464214292,0.004333489761428775,114,124
main__near_eye,Near-eye,MPI.MPI_S228,138,12.183318934841655,4.905772694199251e-4,0.09366002776189064,0.006244001850792943,115,79
main__near_eye,Near-eye,KNUST.KNUST_S015,136,12.169195028731941,4.900085518701423e-4,0.11857121192353978,0.007904747461569614,116,48
main__near_eye,Near-eye,MPI.MPI_S212,139,12.14525771899719,4.890446847901013e-4,0.0746148968989606,0.004974326459930893,117,110
main__near_eye,Near-eye,IZTECH.IZTECH_S016,139,12.120899081940973,4.880638524144786e-4,0.08056869562263469,0.0053712463748425135,118,104
main__near_eye,Near-eye,MPI.MPI_S205,130,11.971063128321626,4.8203051179681667e-4,0.07217249424993077,0.004811499616662232,119,116
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S016,114,11.569912046070822,4.658776388721283e-4,0.06452302413011893,0.00430153494200809,120,126
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S013,144,10.431921126218205,4.2005494629782265e-4,0.08057146929204735,0.005371431286136691,121,103
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S022,78,9.903303759812761,3.9876947674998757e-4,0.08448352612890558,0.005632235075260583,122,94
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S021,40,9.37468318713117,3.774838780972505e-4,0.06470430135520105,0.004313620090346898,123,125
main__near_eye,Near-eye,THUAS.THUAS_S002,144,8.752941695847195,3.524486438798406e-4,0.1114165397312188,0.007427769315414865,124,57
main__near_eye,Near-eye,UCR.UCR_S005,112,8.329893263298105,3.354140455095396e-4,0.18930727906460018,0.012620485270973817,125,8
main__near_eye,Near-eye,UCR.UCR_S002,144,7.77749276273831,3.131709169630286e-4,0.23976147291173547,0.015984098194116295,126,1
main__near_eye,Near-eye,UCR.UCR_S003,114,6.035158329237663,2.4301354249270585e-4,0.15688424341753063,0.0104589495611691,127,14
main__near_eye,Near-eye,KNUST.KNUST_S006,139,4.979167915149995,0.00020049270751766076,0.1510432321020046,0.010069548806800683,128,16
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S004,118,4.433015943223798,1.785011841479786e-4,0.14736367832343086,0.009824245221562425,129,17
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S010,81,4.145420911435524,1.6692079409597494e-4,0.05304197780225989,0.003536131853484125,130,137
main__near_eye,Near-eye,MPI.MPI_S229,139,3.852569592284984,1.551287527595177e-4,0.100091936461465,0.0066727957640979165,131,69
main__near_eye,Near-eye,IZTECH.IZTECH_S002,137,3.514064013770357,1.4149838296625777e-4,0.0857555868058085,0.0057170391203874476,132,92
main__near_eye,Near-eye,IZTECH.IZTECH_S005,140,3.2963556842709343,1.3273207237494855e-4,0.09749765139927372,0.006499843426618491,133,74
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S012,144,2.9429037458025245,1.1849986785232556e-4,0.08926505259526103,0.005951003506350958,134,88
main__near_eye,Near-eye,UCR.UCR_S006,94,2.2794232598814586,9.178395843246009e-5,0.21808847990224675,0.014539231993483661,135,3
main__near_eye,Near-eye,IZTECH.IZTECH_S008,120,1.8771035951010602,7.558403100402552e-5,0.0834119144568474,0.0055607942971233676,136,98
main__near_eye,Near-eye,FUSPCEU.FUSPCEU_S020,134,1.631827378187776,6.570766337460565e-5,0.06575902381815454,0.004383934921210467,137,122
main__near_eye,Near-eye,UCR.UCR_S004,100,1.1346837885424497,4.568952660726232e-5,0.20335746490811396,0.013557164327208104,138,4
main__near_eye,Near-eye,IZTECH.IZTECH_S010,131,1.1154776557152468,4.491616655251235e-5,0.08118902305372815,0.005412601536915413,139,100
main__near_eye,Near-eye,MPI.MPI_S213,141,1.033529395272143,4.161641267945877e-5,0.07132413074671413,0.00475494204978112,140,117
main__chest,Chest,KNUST.KNUST_S007,92,5654.814145279311,0.39290765570439756,0.07590511472381355,0.0054217939088440905,1,102
main__chest,Chest,RISE.RISE_S008,142,935.8777315262998,0.06502663324963891,0.14595704344039537,0.010425503102885893,2,9
main__chest,Chest,TUM.TUM_S008,132,748.0017056360407,0.051972635894619854,0.19185263688515702,0.013703759777511888,3,2
main__chest,Chest,BAUA.BAUA_S009,140,501.3017913107497,0.03483143858737607,0.12569271359310927,0.008978050970936817,4,24
main__chest,Chest,RISE.RISE_S012,168,495.18437463033905,0.034406388393839,0.1888155066841784,0.013486821906013403,5,3
main__chest,Chest,RISE.RISE_S010,113,277.6388906310527,0.019290898488906638,0.1015939263801009,0.007256709027150419,6,57
main__chest,Chest,FUSPCEU.FUSPCEU_S006,116,264.82496116761297,0.018400561360843,0.05368037895910663,0.0038343127827935183,7,135
main__chest,Chest,KNUST.KNUST_S014,144,236.91045925933722,0.016461006633992678,0.12596938588995224,0.008997813277854172,8,23
main__chest,Chest,BAUA.BAUA_S022,143,232.32481679718322,0.016142387138565483,0.08050968658120648,0.005750691898657887,9,90
main__chest,Chest,TUM.TUM_S009,143,212.4263458051791,0.014759802072335312,0.22443307318688221,0.016030933799063802,10,1
main__chest,Chest,BAUA.BAUA_S001,114,205.71829436075976,0.0142937134088252,0.08077625454235546,0.005769732467311387,11,88
main__chest,Chest,BAUA.BAUA_S002,141,182.48341939611953,0.012679308404805275,0.11080089267923471,0.007914349477088582,12,41
main__chest,Chest,UCR.UCR_S030,140,148.66348951651935,0.010329432878626602,0.04762884729526978,0.0034020605210908655,13,141
main__chest,Chest,KNUST.KNUST_S009,141,144.38528238234267,0.010032174597006427,0.13957739868297378,0.009969814191641472,14,13
main__chest,Chest,THUAS.THUAS_S006,117,138.02994878951367,0.00959059346648202,0.07990094829068602,0.005707210592192138,15,93
main__chest,Chest,FUSPCEU.FUSPCEU_S011,117,134.68098634574832,0.009357900941313817,0.07435788067100117,0.0053112771907860585,16,107
main__chest,Chest,UCR.UCR_S029,136,128.86553946350998,0.008953832205777884,0.11808072973413891,0.008434337838153193,17,34
main__chest,Chest,KNUST.KNUST_S005,139,124.21524758004885,0.00863072074086843,0.10531799903555907,0.007522714216826016,18,49
main__chest,Chest,THUAS.THUAS_S010,133,101.67938740337374,0.007064884664948706,0.1111324535592188,0.007938032397087446,19,40
main__chest,Chest,RISE.RISE_S006,141,101.07872692308008,0.0070231495884062745,0.1023858467450561,0.0073132747675043654,20,55
main__chest,Chest,KNUST.KNUST_S008,108,98.97160698452403,0.006876742733277853,0.1074092931206288,0.0076720923657595756,21,44
main__chest,Chest,RISE.RISE_S016,134,97.88733579928498,0.006801405429770585,0.10675090875779475,0.007625064911271427,22,45
main__chest,Chest,TUM.TUM_S002,137,94.17359183766717,0.006543367164257697,0.1384622509265657,0.009890160780469462,23,14
main__chest,Chest,TUM.TUM_S005,137,91.2902975228478,0.006343030180435297,0.1088972242965065,0.007778373164036559,24,43
main__chest,Chest,KNUST.KNUST_S010,138,82.2791596806393,0.005716918525153576,0.09239522115851805,0.0065996586541801835,25,67
main__chest,Chest,BAUA.BAUA_S006,119,82.03925992261487,0.005700249816137186,0.07525793414592488,0.005375566724709183,26,103
main__chest,Chest,RISE.RISE_S015,140,80.86484369964495,0.005618649057361844,0.1305343481832285,0.009323882013088208,27,21
main__chest,Chest,BAUA.BAUA_S008,120,79.84282134258952,0.00554763692538517,0.06521872653411079,0.004658480466722428,28,114
main__chest,Chest,TUM.TUM_S007,140,79.06325031463314,0.0054934707906227915,0.12562957436874347,0.008973541026339259,29,25
main__chest,Chest,KNUST.KNUST_S003,133,78.03857686557213,0.005422274455537367,0.09143903759936702,0.006531359828526535,30,69
main__chest,Chest,RISE.RISE_S007,141,76.15565720912782,0.005291445478830703,0.11664648739258729,0.008331891956613786,31,36
main__chest,Chest,IZTECH.IZTECH_S012,144,72.20716754488254,0.005017096618250241,0.13392432160808834,0.00956602297200678,32,18
main__chest,Chest,BAUA.BAUA_S013,142,71.90674429985857,0.004996222617816467,0.11062703902045298,0.007901931358604172,33,42
main__chest,Chest,THUAS.THUAS_S016,94,68.03239008590683,0.004727024834748205,0.10515050817565465,0.0075107505839756995,34,50
main__chest,Chest,THUAS.THUAS_S001,161,66.36798180061815,0.004611378459693832,0.1195120214886811,0.00853657296347764,35,33
main__chest,Chest,RISE.RISE_S002,141,63.48033694510723,0.004410739191711379,0.11606914735444424,0.00829065338246071,36,37
main__chest,Chest,UCR.UCR_S018,163,61.65145257908973,0.004283664693709312,0.07514449602128101,0.005367464001520335,37,104
main__chest,Chest,TUM.TUM_S001,140,60.905199050872326,0.004231813524634584,0.13167691035249088,0.009405493596606952,38,19
main__chest,Chest,BAUA.BAUA_S014,120,60.3431985170045,0.004192764617527538,0.10350236991309723,0.00739302642236445,39,53
main__chest,Chest,TUM.TUM_S003,139,56.52052583788267,0.00392715776957607,0.13586802692225378,0.009704859065875746,40,16
main__chest,Chest,RISE.RISE_S009,135,56.185294616848026,0.0039038652422194284,0.13093015002156605,0.009352153572969462,41,20
main__chest,Chest,KNUST.KNUST_S006,138,55.66372651457796,0.003867625660318368,0.1530061443379968,0.01092901030985745,42,8
main__chest,Chest,KNUST.KNUST_S002,137,52.57000669351345,0.003652667896708147,0.12707798365466225,0.00907699883247632,43,22
main__chest,Chest,BAUA.BAUA_S003,134,48.7739085382866,0.00338890749916456,0.08201442313787599,0.005858173081277143,44,84
main__chest,Chest,IZTECH.IZTECH_S017,144,48.64973176716561,0.0033802794518440625,0.08708016074772207,0.006220011481980452,45,76
main__chest,Chest,THUAS.THUAS_S014,77,47.931908920625425,0.0033304037026860443,0.09812433399674103,0.00700888099976756,46,62
main__chest,Chest,BAUA.BAUA_S016,134,47.63297403584502,0.0033096331164616704,0.06962376100888991,0.004973125786349523,47,111
main__chest,Chest,FUSPCEU.FUSPCEU_S025,56,46.74642920393995,0.003248034230515709,0.0541293786880474,0.0038663841920035754,48,133
main__chest,Chest,THUAS.THUAS_S018,153,43.95642716991304,0.003054179378625459,0.14318502824664722,0.01022750201761816,49,10
main__chest,Chest,UCR.UCR_S034,91,43.23544696349454,0.0030040842498669567,0.04889332858808663,0.0034923806134349302,50,140
main__chest,Chest,UCR.UCR_S031,80,42.016727678850735,0.0029194052268630122,0.04665960832955408,0.003332829166396883,51,143
main__chest,Chest,FUSPCEU.FUSPCEU_S019,144,40.25091226234992,0.0027967128840415928,0.0848339398189023,0.00605956712992189,52,78
main__chest,Chest,RISE.RISE_S014,144,39.3974723544794,0.0027374141936034792,0.08675413695350459,0.0061967240681077744,53,77
main__chest,Chest,THUAS.THUAS_S007,112,39.19168927974813,0.0027231159791265627,0.11312100535441699,0.008080071811030182,54,39
main__chest,Chest,UCR.UCR_S005,112,38.524375364263605,0.00267674969025908,0.03983985023128759,0.002845703587949253,55,149
main__chest,Chest,BAUA.BAUA_S025,144,37.505703709538764,0.0026059703716983483,0.0830193425900398,0.005929953042145991,56,80
main__chest,Chest,RISE.RISE_S003,141,36.917138058806444,0.002565075667802479,0.09865991801644498,0.0070471370011749865,57,61
main__chest,Chest,RISE.RISE_S017,144,36.705780504233815,0.002550390127455964,0.0805797886817567,0.005755699191554333,58,89
main__chest,Chest,TUM.TUM_S004,144,36.35623834971663,0.0025261032481752603,0.1756356302051514,0.01254540215751143,59,4
main__chest,Chest,BAUA.BAUA_S017,133,35.670653289139565,0.0024784674440591933,0.11514319276385539,0.008224513768847216,60,38
main__chest,Chest,FUSPCEU.FUSPCEU_S018,73,35.20479637506588,0.0024460987855498455,0.06109123218594039,0.004363659441853099,61,123
main__chest,Chest,BAUA.BAUA_S024,140,33.96163004532431,0.0023597211335668598,0.06424473666558159,0.004588909761827481,62,116
main__chest,Chest,UCR.UCR_S007,86,30.883119828976717,0.0021458201633330403,0.04100715982631215,0.002929082844736726,63,148
main__chest,Chest,BAUA.BAUA_S005,114,30.14704954888238,0.0020946765464509576,0.12348853776862528,0.008820609840616524,64,27
main__chest,Chest,UCR.UCR_S027,142,27.579308556269524,0.0019162648307085711,0.06960872756319153,0.0049720519687996385,65,112
main__chest,Chest,THUAS.THUAS_S015,141,27.364402132963317,0.001901332707953034,0.1211059049503699,0.008650421782169702,66,29
main__chest,Chest,RISE.RISE_S004,142,26.974789484883125,0.0018742616516358667,0.12046220197528258,0.008604442998234891,67,30
main__chest,Chest,BAUA.BAUA_S018,117,26.325372106070247,0.0018291388494839917,0.08781265276106036,0.0062723323400760474,68,74
