run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,omitted_site,observations,participants,sites,refit_error,refit_warnings,term,term_label,estimate_model,std_error,conf_low_model,conf_high_model,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,interval_method,status
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,565,97,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.07808822887142189,0.02446479114233468,-0.12603833839969236,-0.0301381193431514,0.00141359018780462,ratio,0.8354332789733898,0.7481034569473457,0.932957543685504,wald_normal,PASS
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,565,99,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.02993711297020125,0.01700778414391714,-0.06327175734911022,0.00339753140870772,0.07837378918673547,ratio,0.9333894483590292,0.8644268392326069,1.0078537856152094,wald_normal,PASS
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,566,99,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.03051259361622871,0.01668671358707695,-0.0632179512672347,0.00219276403477727,0.06746611902860195,ratio,0.9321534394826412,0.8645339423724487,1.0050617935888793,wald_normal,PASS
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,583,102,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.03128940126591882,0.0150848536523815,-0.06085517113664406,-0.00172363139519358,0.03805829208119456,ratio,0.9304876188272432,0.8692502592132817,0.9960390573531666,wald_normal,PASS
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,611,106,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.024239012257472,0.01756414107265594,-0.05866409617925836,0.01018607166431434,0.1675779225519643,ratio,0.9457165467434148,0.8736468267698432,1.0237315118411203,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,709,123,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02160813782445602,0.01592887188125815,-0.00961187737716271,0.05282815302607477,0.17492769759953447,ratio,1.0510131209205449,0.9781109539219276,1.1293489515866464,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,687,118,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02340046278087219,0.01614122368644528,-0.0082357543109654,0.05503667987270978,0.1471330216630796,ratio,1.055359594551193,0.9812151513087456,1.135106681063469,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,715,124,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02238851979649328,0.01414756201853335,-0.00534019222887885,0.05011723182186543,0.11353542552379677,ratio,1.0529033798744727,0.9877790429149492,1.1223213686327846,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,735,126,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.04187267274641371,0.02498943752556911,-0.09085107029044288,0.00710572479761545,0.09381365709910187,ratio,0.9080867256879552,0.8112392030081004,1.0164961189165285,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,MPI,666,115,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,1.6756602152768476e-4,0.01628093193809464,-0.0317424742118857,0.03207760625494107,0.9917881862276648,ratio,1.0003859094671683,0.9295174040146024,1.0766575897751909,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,738,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02344277932536697,0.01558493441811699,-0.00710313083556102,0.05398868948629498,0.13253118299928784,ratio,1.055462431103142,0.983777462822082,1.1323708720410322,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,738,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02058390168813088,0.01596883525854976,-0.01071444029368001,0.05188224366994177,0.197396496455632,ratio,1.048537341758256,0.9756309290984012,1.126891864813546,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,756,131,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01644852083235825,0.01480905312573738,-0.0125766899392273,0.04547373160394382,0.26669443403706533,ratio,1.0386004844470946,0.9714563916954806,1.11038537140211,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,784,135,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.03162940816104903,0.01702107584162988,-0.00173128746667032,0.06499010378876839,0.06313357082017901,ratio,1.0755470369522264,0.9960214985783752,1.161422148365091,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,549,96,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00579266863252603,0.01752152898891673,-0.02854889713982526,0.04013423440487733,0.7409444409029675,ratio,1.0134274618726429,0.9363777873476692,1.096817154737031,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,520,90,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00957867286681279,0.01900398075643704,-0.02766844497869604,0.04682579071232164,0.6142367293260728,ratio,1.0223007345973991,0.9382780466001316,1.113847644358,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,542,95,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00337165455358894,0.01469699127853565,-0.0254339190334402,0.0321772281406181,0.8185493241077793,ratio,1.007793735786073,0.9431181026099372,1.076904590293618,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,565,97,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.06757639622964012,0.02622166235769772,-0.11896991006549729,-0.01618288239378296,0.00996270742354781,ratio,0.8559011379180472,0.7603789576934454,0.9634232384751892,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,565,99,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00443541815599943,0.01709590617790107,-0.02907194223576246,0.03794277854776134,0.7952932317045991,ratio,1.0102652576691649,0.9352507341130204,1.091296540730654,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,566,99,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00368908699444862,0.01775686088752756,-0.03111372082359333,0.03849189481249058,0.8354198150823424,ratio,1.0085306168183996,0.9308640950450896,1.0926772344902111,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,583,102,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,1.8685970343264795e-4,0.01583694573305163,-0.03085298355846383,0.03122670296532912,0.9905859996205694,ratio,1.000430352942874,0.9314231254753764,1.0745501842447678,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,611,106,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01550271209322073,0.01835313111651138,-0.02046876389868296,0.05147418808512442,0.3982837686358367,ratio,1.036341076179932,0.9539623529537662,1.1258335539681732,wald_normal,PASS
