"sample_id","participant_id","site","state_rows","behavioral_days","states","day_types","valid_minutes","mean_absolute_pearson_residual","maximum_absolute_pearson_residual","mean_absolute_quantile_residual","maximum_absolute_quantile_residual","maximum_fixed_linear_predictor_variance","sum_fixed_linear_predictor_variance","valid_minute_share","valid_minute_share_percentile","mean_absolute_pearson_residual_percentile","maximum_absolute_pearson_residual_percentile","mean_absolute_quantile_residual_percentile","maximum_absolute_quantile_residual_percentile","maximum_fixed_linear_predictor_variance_percentile","sum_fixed_linear_predictor_variance_percentile","influence_screen_score","influence_screen_rank","selected_for_bounded_refit"
"temporal_80","FUSPCEU::FUSPCEU_S023","FUSPCEU",12,4,3,2,5778,0.624875831087077,1.88825801797531,0.901069600459451,2.13580610539002,0.138635147713341,1.12026885119459,0.00579615355292777,0.192857142857143,0.728571428571429,0.842857142857143,0.885714285714286,0.785714285714286,0.525,0.25,0.885714285714286,60,FALSE
"temporal_80","MPI::MPI_S225","MPI",17,6,3,2,8065,0.570570584210062,2.04307455329693,0.660390890728562,2.04259987573911,0.0743901946545409,1.08142402824668,0.00809033894156498,0.678571428571429,0.592857142857143,0.885714285714286,0.557142857142857,0.742857142857143,0.0964285714285714,0.207142857142857,0.885714285714286,61,FALSE
"temporal_80","THUAS::THUAS_S011","THUAS",18,6,3,2,8374,0.528214372527549,1.75858948058333,0.521202209984198,2.12302644163127,0.192043513966322,2.59522533452505,0.00840030977020027,0.8,0.457142857142857,0.757142857142857,0.292857142857143,0.778571428571429,0.817857142857143,0.882142857142857,0.882142857142857,62,FALSE
"temporal_80","MPI::MPI_S214","MPI",18,6,3,2,8449,0.543383827447404,1.02982812016925,0.561847864512446,1.4135246220225,0.0743901946545409,1.16984360972139,0.00847554540821854,0.878571428571429,0.507142857142857,0.278571428571429,0.371428571428571,0.321428571428571,0.0964285714285714,0.3,0.878571428571429,63,FALSE
"temporal_80","IZTECH::IZTECH_S003","IZTECH",17,6,3,2,8442,0.474019778163375,0.941652780115933,0.454876454384983,2.01771310645599,0.130256332813337,1.58730344405415,0.00846852341533684,0.871428571428572,0.314285714285714,0.171428571428571,0.164285714285714,0.735714285714286,0.385714285714286,0.492857142857143,0.871428571428572,64,FALSE
"temporal_80","MPI::MPI_S216","MPI",17,6,3,2,8434,0.459046681033656,1.39621786791583,0.415995566689098,1.22708876732336,0.0743901946545409,1.0877240582167,0.00846049828061489,0.864285714285714,0.264285714285714,0.578571428571429,0.121428571428571,0.164285714285714,0.0964285714285714,0.235714285714286,0.864285714285714,65,FALSE
"temporal_80","THUAS::THUAS_S002","THUAS",5,2,3,2,2675,0.750338485795889,1.61785882723303,0.887858371432983,1.74117606192238,0.163982445454854,0.701346514052546,0.00268340442265175,0.0142857142857143,0.864285714285714,0.685714285714286,0.864285714285714,0.557142857142857,0.610714285714286,0.0285714285714286,0.864285714285714,66,FALSE
"temporal_80","IZTECH::IZTECH_S011","IZTECH",17,6,3,2,8331,0.295262581232854,1.02987660324294,0.306085449793358,2.44326553164435,0.130256332813337,1.61547917122448,0.00835717467106979,0.771428571428571,0.0142857142857143,0.285714285714286,0.0285714285714286,0.857142857142857,0.385714285714286,0.514285714285714,0.857142857142857,67,FALSE
"temporal_80","KNUST::KNUST_S005","KNUST",5,3,2,1,3146,0.430025296638011,0.664926511076258,0.828261721115157,1.39903604501107,0.192297101892602,0.712866775225976,0.0031558842294065,0.0214285714285714,0.15,0.0357142857142857,0.814285714285714,0.285714285714286,0.857142857142857,0.0428571428571429,0.857142857142857,68,FALSE
"temporal_80","RISE::RISE_S004","RISE",18,6,3,2,8429,0.672540238076397,1.8572835274668,0.653317504382194,1.71180538082452,0.187958977706247,2.45218885786879,0.00845548257141367,0.857142857142857,0.778571428571429,0.807142857142857,0.542857142857143,0.55,0.739285714285714,0.810714285714286,0.857142857142857,69,FALSE
"temporal_80","TUM::TUM_S005","TUM",16,6,3,2,7700,0.445156399351193,1.02472963967352,0.633129665788485,2.33265878688096,0.182209533589325,2.56429458643843,0.00772419216987605,0.542857142857143,0.192857142857143,0.271428571428571,0.5,0.828571428571429,0.660714285714286,0.857142857142857,0.857142857142857,70,FALSE
"temporal_80","BAUA::BAUA_S014","BAUA",17,6,3,2,8253,0.73013421936718,1.87213873743376,0.671928728204602,1.93761355197824,0.1255514522466,1.63459734061453,0.00827892960753079,0.742857142857143,0.85,0.821428571428571,0.578571428571429,0.714285714285714,0.278571428571429,0.542857142857143,0.85,71,FALSE
"temporal_80","MPI::MPI_S226","MPI",18,6,3,2,8428,0.568846790387145,1.25609740272814,0.666389012493538,1.87086958196816,0.0743901946545409,1.15581422290122,0.00845447942957343,0.85,0.585714285714286,0.464285714285714,0.571428571428571,0.657142857142857,0.0964285714285714,0.289285714285714,0.85,72,FALSE
"temporal_80","IZTECH::IZTECH_S008","IZTECH",15,5,3,1,6869,0.509237447742341,1.26675351842137,0.562993491521042,2.40083618694273,0.100382518977489,1.33291521434352,0.00689058130063359,0.321428571428571,0.4,0.492857142857143,0.385714285714286,0.835714285714286,0.192857142857143,0.364285714285714,0.835714285714286,73,FALSE
"temporal_80","MPI::MPI_S228","MPI",16,6,3,2,7434,0.718083752610843,1.49112225067715,0.68686502601276,1.80664701617584,0.0743901946545409,1.0305540203288,0.00745735644037124,0.478571428571429,0.835714285714286,0.607142857142857,0.621428571428571,0.607142857142857,0.0964285714285714,0.185714285714286,0.835714285714286,74,FALSE
"temporal_80","IZTECH::IZTECH_S005","IZTECH",17,6,3,2,8338,0.564809020680049,1.31865749849176,0.828788167926929,1.86977696934269,0.130256332813337,1.66042206746695,0.0083641966639515,0.778571428571429,0.578571428571429,0.542857142857143,0.821428571428571,0.65,0.385714285714286,0.55,0.821428571428571,75,FALSE
"temporal_80","IZTECH::IZTECH_S009","IZTECH",15,7,3,2,7216,0.570634307303103,1.0587506868885,0.771675163908174,2.27416519315575,0.130256332813337,1.49422154357573,0.00723867151919813,0.421428571428571,0.6,0.314285714285714,0.75,0.821428571428571,0.385714285714286,0.435714285714286,0.821428571428571,76,FALSE
"temporal_80","RISE::RISE_S003","RISE",18,6,3,2,8408,0.562740139827194,1.20952833111965,0.600696157605562,1.54072635722697,0.187958977706247,2.45218885786879,0.00843441659276855,0.821428571428571,0.564285714285714,0.414285714285714,0.435714285714286,0.457142857142857,0.739285714285714,0.810714285714286,0.821428571428571,77,FALSE
"temporal_80","THUAS::THUAS_S003","THUAS",13,5,3,2,6603,0.443926722110521,1.35730127122337,0.568852752042758,1.27256798988012,0.192043513966322,1.86016106435118,0.00662374557112878,0.264285714285714,0.185714285714286,0.571428571428571,0.392857142857143,0.2,0.817857142857143,0.653571428571429,0.817857142857143,78,FALSE
"temporal_80","THUAS::THUAS_S006","THUAS",13,5,3,2,6960,0.451846843291895,0.679635425430823,0.301114266652585,0.723010262074922,0.192043513966322,1.86016106435118,0.00698186720809576,0.357142857142857,0.228571428571429,0.05,0.0142857142857143,0.0214285714285714,0.817857142857143,0.653571428571429,0.817857142857143,79,FALSE
"temporal_80","THUAS::THUAS_S014","THUAS",11,5,3,2,5790,0.706301769232568,1.82900988784156,0.821952444996911,1.56869611692795,0.192043513966322,1.58822151803325,0.00580819125501069,0.2,0.807142857142857,0.785714285714286,0.807142857142857,0.485714285714286,0.817857142857143,0.5,0.817857142857143,80,FALSE
"temporal_80","THUAS::THUAS_S018","THUAS",14,5,3,2,6377,0.621967678223747,1.22194850313057,0.508466161424259,1.10619635817645,0.192043513966322,1.96725982878595,0.00639703551523371,0.235714285714286,0.714285714285714,0.435714285714286,0.257142857142857,0.107142857142857,0.817857142857143,0.692857142857143,0.817857142857143,81,FALSE
"temporal_80","IZTECH::IZTECH_S012","IZTECH",11,4,3,2,5625,0.534244404045767,1.86226491132477,0.519634612997985,1.51223173050913,0.130256332813337,1.08231308548707,0.00564267285137049,0.178571428571429,0.471428571428571,0.814285714285714,0.285714285714286,0.428571428571429,0.385714285714286,0.221428571428571,0.814285714285714,82,FALSE
"temporal_80","FUSPCEU::FUSPCEU_S005","FUSPCEU",11,4,3,1,4954,0.636967177525086,1.53778307676487,0.700906445068643,2.22335942022058,0.138635147713341,1.01962782384269,0.00496956467656701,0.114285714285714,0.742857142857143,0.628571428571429,0.65,0.807142857142857,0.525,0.142857142857143,0.807142857142857,83,FALSE
