"sample_id","quadrature_nodes","analysis_state","site","day_type","cell_key","state_display","cell_weight","denominator_rows","mean_inverse_valid_minutes","pi_zero","pi_one","pi_beta","population_average_mean","random_mean_variance","observation_variance","beta_binomial_precision"
"primary_any_valid",30,"Pre-sleep","IZTECH","Work day","Pre-sleep||IZTECH||Work day","Pre-sleep",0.0185185185185185,72,0.0116523630915059,0.00895503259267225,0.0348449189096321,0.956200048497696,0.553421380742132,0.00546931904605819,0.0951571758550116,1.77818938696735
"primary_any_valid",30,"Sleep environment","IZTECH","Work day","Sleep environment||IZTECH||Work day","Sleep",0.0185185185185185,64,0.00227260653510578,0.00724224051539381,0.135755306131383,0.857002453353223,0.843417001263937,0.00153537999590281,0.0371538221073455,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","UCR","Work day","Wake outside the three hours before sleep||UCR||Work day","Daytime",0.0185185185185185,22,0.00134668293106331,0.0198502805470564,0,0.980149719452944,0.188324827941738,0.00232672238677938,0.0276336358566049,4.60870310746166
"primary_any_valid",30,"Pre-sleep","UCR","Work day","Pre-sleep||UCR||Work day","Pre-sleep",0.0185185185185185,20,0.00643227003201594,0.00895503259267225,0.0348449189096321,0.956200048497696,0.569681058048983,0.00539674649187494,0.0934572467189145,1.77818938696735
"primary_any_valid",30,"Sleep environment","UCR","Work day","Sleep environment||UCR||Work day","Sleep",0.0185185185185185,23,0.00286770782074668,0.00724224051539381,0.135755306131383,0.857002453353223,0.893121641061156,0.000795756532363523,0.027756772084577,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","KNUST","Work day","Wake outside the three hours before sleep||KNUST||Work day","Daytime",0.0185185185185185,41,0.00133605381972828,0.0198502805470564,0,0.980149719452944,0.209677795128986,0.00271721717845862,0.0300159888592508,4.60870310746166
"primary_any_valid",30,"Pre-sleep","KNUST","Work day","Pre-sleep||KNUST||Work day","Pre-sleep",0.0185185185185185,41,0.00866657099554576,0.00895503259267225,0.0348449189096321,0.956200048497696,0.728950518539651,0.00357848822949669,0.0756601698372985,1.77818938696735
"primary_any_valid",30,"Sleep environment","KNUST","Work day","Sleep environment||KNUST||Work day","Sleep",0.0185185185185185,42,0.00302491629712616,0.00724224051539381,0.135755306131383,0.857002453353223,0.979866733980753,1.71762835801115e-05,0.00997747587734151,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","RISE","Free day","Wake outside the three hours before sleep||RISE||Free day","Daytime",0.0185185185185185,30,0.0013949001985501,0.0280972163781016,0,0.971902783621898,0.300439038691814,0.00423633104766317,0.0391955443497549,4.60870310746166
"primary_any_valid",30,"Pre-sleep","RISE","Free day","Pre-sleep||RISE||Free day","Pre-sleep",0.0185185185185185,30,0.0231356519725246,0.0120556028625487,0.0861567486260804,0.901787648511371,0.683034449586524,0.0039898004686047,0.0890912259413875,1.77818938696735
"primary_any_valid",30,"Sleep environment","RISE","Free day","Sleep environment||RISE||Free day","Sleep",0.0185185185185185,30,0.00207327582065232,0.00955931362001124,0.1979948448538,0.792445841526188,0.864906902392928,0.00113161096120162,0.0356167522772357,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","THUAS","Free day","Wake outside the three hours before sleep||THUAS||Free day","Daytime",0.0185185185185185,23,0.00149690665519849,0.0280972163781016,0,0.971902783621898,0.283941236661173,0.00398203120422647,0.0377925536403311,4.60870310746166
"primary_any_valid",30,"Pre-sleep","THUAS","Free day","Pre-sleep||THUAS||Free day","Pre-sleep",0.0185185185185185,24,0.00929854956063128,0.0120556028625487,0.0861567486260804,0.901787648511371,0.728716121921299,0.00336562395091156,0.0795646946738855,1.77818938696735
"primary_any_valid",30,"Sleep environment","THUAS","Free day","Sleep environment||THUAS||Free day","Sleep",0.0185185185185185,24,0.00274176420913413,0.00955931362001124,0.1979948448538,0.792445841526188,0.815859596575562,0.00185068614322181,0.0456353134163733,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","BAUA","Free day","Wake outside the three hours before sleep||BAUA||Free day","Daytime",0.0185185185185185,33,0.00151472607781301,0.0280972163781016,0,0.971902783621898,0.385064014705121,0.00526582839469664,0.0452094021351395,4.60870310746166
"primary_any_valid",30,"Pre-sleep","BAUA","Free day","Pre-sleep||BAUA||Free day","Pre-sleep",0.0185185185185185,33,0.00676572815170996,0.0120556028625487,0.0861567486260804,0.901787648511371,0.668833775987279,0.00415725199252381,0.0891897104172737,1.77818938696735
"primary_any_valid",30,"Sleep environment","BAUA","Free day","Sleep environment||BAUA||Free day","Sleep",0.0185185185185185,33,0.00188647261792273,0.00955931362001124,0.1979948448538,0.792445841526188,0.864006171167593,0.001144459181879,0.0357857149332429,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","MPI","Free day","Wake outside the three hours before sleep||MPI||Free day","Daytime",0.0185185185185185,62,0.00141418232235039,0.0280972163781016,0,0.971902783621898,0.170624652736223,0.00199725275569656,0.0257747662803634,4.60870310746166
"primary_any_valid",30,"Pre-sleep","MPI","Free day","Pre-sleep||MPI||Free day","Pre-sleep",0.0185185185185185,61,0.0159265075425357,0.0120556028625487,0.0861567486260804,0.901787648511371,0.620996827916813,0.00461025933302262,0.0968916951235438,1.77818938696735
"primary_any_valid",30,"Sleep environment","MPI","Free day","Sleep environment||MPI||Free day","Sleep",0.0185185185185185,62,0.00221125857557814,0.00955931362001124,0.1979948448538,0.792445841526188,0.839476795613401,0.00150176425688575,0.0408064784154034,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","TUM","Free day","Wake outside the three hours before sleep||TUM||Free day","Daytime",0.0185185185185185,30,0.00150955092853302,0.0280972163781016,0,0.971902783621898,0.192476163971852,0.00239171794901964,0.0284109832796592,4.60870310746166
"primary_any_valid",30,"Pre-sleep","TUM","Free day","Pre-sleep||TUM||Free day","Pre-sleep",0.0185185185185185,28,0.006616615943421,0.0120556028625487,0.0861567486260804,0.901787648511371,0.595031753731265,0.00477721526800684,0.0985870089143553,1.77818938696735
"primary_any_valid",30,"Sleep environment","TUM","Free day","Sleep environment||TUM||Free day","Sleep",0.0185185185185185,30,0.00207493455365507,0.00955931362001124,0.1979948448538,0.792445841526188,0.667409250976025,0.00356385551989952,0.074809866043325,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","FUSPCEU","Free day","Wake outside the three hours before sleep||FUSPCEU||Free day","Daytime",0.0185185185185185,43,0.00156372418336273,0.0280972163781016,0,0.971902783621898,0.162634174783002,0.00185486249867027,0.024794110935852,4.60870310746166
"primary_any_valid",30,"Pre-sleep","FUSPCEU","Free day","Pre-sleep||FUSPCEU||Free day","Pre-sleep",0.0185185185185185,43,0.00620858174778988,0.0120556028625487,0.0861567486260804,0.901787648511371,0.680952314193609,0.00401521842163771,0.0872772963933955,1.77818938696735
"primary_any_valid",30,"Sleep environment","FUSPCEU","Free day","Sleep environment||FUSPCEU||Free day","Sleep",0.0185185185185185,43,0.0019400779382523,0.00955931362001124,0.1979948448538,0.792445841526188,0.944698336183648,0.000194550371891533,0.0191085017080428,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","IZTECH","Free day","Wake outside the three hours before sleep||IZTECH||Free day","Daytime",0.0185185185185185,35,0.00152606707249309,0.0280972163781016,0,0.971902783621898,0.17131038593256,0.00200953482353212,0.025872180086216,4.60870310746166
"primary_any_valid",30,"Pre-sleep","IZTECH","Free day","Pre-sleep||IZTECH||Free day","Pre-sleep",0.0185185185185185,35,0.00915357885839063,0.0120556028625487,0.0861567486260804,0.901787648511371,0.572773368878507,0.00487291039753823,0.101178310445649,1.77818938696735
"primary_any_valid",30,"Sleep environment","IZTECH","Free day","Sleep environment||IZTECH||Free day","Sleep",0.0185185185185185,36,0.00206010477222362,0.00955931362001124,0.1979948448538,0.792445841526188,0.755229297720785,0.00269469532515587,0.0576647600436525,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","UCR","Free day","Wake outside the three hours before sleep||UCR||Free day","Daytime",0.0185185185185185,7,0.00136539810502882,0.0280972163781016,0,0.971902783621898,0.170744748741495,0.00199940313827401,0.0257840391036323,4.60870310746166
"primary_any_valid",30,"Pre-sleep","UCR","Free day","Pre-sleep||UCR||Free day","Pre-sleep",0.0185185185185185,8,0.00990631163708087,0.0120556028625487,0.0861567486260804,0.901787648511371,0.726360297057449,0.00340059691899564,0.0800660716861107,1.77818938696735
"primary_any_valid",30,"Sleep environment","UCR","Free day","Sleep environment||UCR||Free day","Sleep",0.0185185185185185,7,0.00212437350668419,0.00955931362001124,0.1979948448538,0.792445841526188,0.825001448500872,0.00171580732478327,0.0437280398467305,3.34998665926625
"primary_any_valid",30,"Wake outside the three hours before sleep","KNUST","Free day","Wake outside the three hours before sleep||KNUST||Free day","Daytime",0.0185185185185185,40,0.00146104498945558,0.0280972163781016,0,0.971902783621898,0.0967724572163089,0.000783478378818358,0.0157893012582287,4.60870310746166
"primary_any_valid",30,"Pre-sleep","KNUST","Free day","Pre-sleep||KNUST||Free day","Pre-sleep",0.0185185185185185,40,0.00737522965090134,0.0120556028625487,0.0861567486260804,0.901787648511371,0.834136341019773,0.00164480180551485,0.0568145195922057,1.77818938696735
"primary_any_valid",30,"Sleep environment","KNUST","Free day","Sleep environment||KNUST||Free day","Sleep",0.0185185185185185,41,0.00215342613720129,0.00955931362001124,0.1979948448538,0.792445841526188,0.978044280064781,1.58599943036464e-05,0.0120961139257697,3.34998665926625
"support_80",30,"Wake outside the three hours before sleep","RISE","Work day","Wake outside the three hours before sleep||RISE||Work day","Daytime",0.0185185185185185,43,0.00129972245380103,0.0195439414606707,0,0.980456058539329,0.36357578071422,0.00463628919352369,0.043694675108899,4.50036608783725
"support_80",30,"Pre-sleep","RISE","Work day","Pre-sleep||RISE||Work day","Pre-sleep",0.0185185185185185,38,0.00567102931095964,0.0098437971018169,0.03685227297679,0.953303929921393,0.706337678928664,0.00354860519393252,0.0768409659580065,1.88331545795117
"support_80",30,"Sleep environment","RISE","Work day","Sleep environment||RISE||Work day","Sleep",0.0185185185185185,41,0.0023176652545788,0.00735861337557011,0.141261897078081,0.851379489546349,0.961393833104287,8.61907756235514e-05,0.0137708159101379,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","THUAS","Work day","Wake outside the three hours before sleep||THUAS||Work day","Daytime",0.0185185185185185,40,0.00138999104091525,0.0195439414606707,0,0.980456058539329,0.299667029053104,0.00386316612941136,0.0392124594329566,4.50036608783725
"support_80",30,"Pre-sleep","THUAS","Work day","Pre-sleep||THUAS||Work day","Pre-sleep",0.0185185185185185,32,0.00561929634319909,0.0098437971018169,0.03685227297679,0.953303929921393,0.690263124973985,0.00376567805961803,0.0790926073328912,1.88331545795117
"support_80",30,"Sleep environment","THUAS","Work day","Sleep environment||THUAS||Work day","Sleep",0.0185185185185185,40,0.00207900466623073,0.00735861337557011,0.141261897078081,0.851379489546349,0.90600312021696,0.000563949284371756,0.0247611824925284,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","BAUA","Work day","Wake outside the three hours before sleep||BAUA||Work day","Daytime",0.0185185185185185,53,0.00133710464762351,0.0195439414606707,0,0.980456058539329,0.298339557342877,0.00384464673450415,0.0390961801095881,4.50036608783725
"support_80",30,"Pre-sleep","BAUA","Work day","Pre-sleep||BAUA||Work day","Pre-sleep",0.0185185185185185,51,0.00564640374715763,0.0098437971018169,0.03685227297679,0.953303929921393,0.570030333184424,0.00487065661383684,0.0909302991249745,1.88331545795117
"support_80",30,"Sleep environment","BAUA","Work day","Sleep environment||BAUA||Work day","Sleep",0.0185185185185185,51,0.00219047045354407,0.00735861337557011,0.141261897078081,0.851379489546349,0.896826193270205,0.000671185405413666,0.0265349248210769,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","MPI","Work day","Wake outside the three hours before sleep||MPI||Work day","Daytime",0.0185185185185185,82,0.00133359025355965,0.0195439414606707,0,0.980456058539329,0.242664311447651,0.00300163750321756,0.0340715651742946,4.50036608783725
"support_80",30,"Pre-sleep","MPI","Work day","Pre-sleep||MPI||Work day","Pre-sleep",0.0185185185185185,75,0.0056421689006124,0.0098437971018169,0.03685227297679,0.953303929921393,0.612980013185229,0.00459478305429417,0.0877222540359491,1.88331545795117
"support_80",30,"Sleep environment","MPI","Work day","Sleep environment||MPI||Work day","Sleep",0.0185185185185185,86,0.00228745269102586,0.00735861337557011,0.141261897078081,0.851379489546349,0.906254322780997,0.000561101138941478,0.0247250770858185,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","TUM","Work day","Wake outside the three hours before sleep||TUM||Work day","Daytime",0.0185185185185185,26,0.00135124404115381,0.0195439414606707,0,0.980456058539329,0.304935720773588,0.0039357967687174,0.0396268152292158,4.50036608783725
"support_80",30,"Pre-sleep","TUM","Work day","Pre-sleep||TUM||Work day","Pre-sleep",0.0185185185185185,28,0.00570374824968779,0.0098437971018169,0.03685227297679,0.953303929921393,0.58375973281508,0.00479827517970533,0.0900363660217746,1.88331545795117
"support_80",30,"Sleep environment","TUM","Work day","Sleep environment||TUM||Work day","Sleep",0.0185185185185185,28,0.00206303955117025,0.00735861337557011,0.141261897078081,0.851379489546349,0.749068367360624,0.00270526874514787,0.0528727231908377,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","FUSPCEU","Work day","Wake outside the three hours before sleep||FUSPCEU||Work day","Daytime",0.0185185185185185,67,0.00131991241618289,0.0195439414606707,0,0.980456058539329,0.310681349220101,0.00401336598208449,0.0400701293304439,4.50036608783725
"support_80",30,"Pre-sleep","FUSPCEU","Work day","Pre-sleep||FUSPCEU||Work day","Pre-sleep",0.0185185185185185,63,0.00562324707380532,0.0098437971018169,0.03685227297679,0.953303929921393,0.586463001896159,0.00478224425682267,0.0898330926613541,1.88331545795117
"support_80",30,"Sleep environment","FUSPCEU","Work day","Sleep environment||FUSPCEU||Work day","Sleep",0.0185185185185185,68,0.00213783785434749,0.00735861337557011,0.141261897078081,0.851379489546349,0.977037543343031,2.24737260036134e-05,0.0105550275099499,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","IZTECH","Work day","Wake outside the three hours before sleep||IZTECH||Work day","Daytime",0.0185185185185185,61,0.00135795961627562,0.0195439414606707,0,0.980456058539329,0.198718069118878,0.00227923280310438,0.0293891323373254,4.50036608783725
"support_80",30,"Pre-sleep","IZTECH","Work day","Pre-sleep||IZTECH||Work day","Pre-sleep",0.0185185185185185,55,0.00566676156485975,0.0098437971018169,0.03685227297679,0.953303929921393,0.540513273288422,0.00497404316950312,0.0924834650316072,1.88331545795117
"support_80",30,"Sleep environment","IZTECH","Work day","Sleep environment||IZTECH||Work day","Sleep",0.0185185185185185,64,0.00227260653510578,0.00735861337557011,0.141261897078081,0.851379489546349,0.842999186999006,0.00138937837475495,0.0365967300996579,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","UCR","Work day","Wake outside the three hours before sleep||UCR||Work day","Daytime",0.0185185185185185,21,0.00131976088544245,0.0195439414606707,0,0.980456058539329,0.190890998968862,0.00214917348458279,0.0284824998905153,4.50036608783725
"support_80",30,"Pre-sleep","UCR","Work day","Pre-sleep||UCR||Work day","Pre-sleep",0.0185185185185185,18,0.00566808545152894,0.0098437971018169,0.03685227297679,0.953303929921393,0.583015569842413,0.0048025861990878,0.0900829260010566,1.88331545795117
"support_80",30,"Sleep environment","UCR","Work day","Sleep environment||UCR||Work day","Sleep",0.0185185185185185,20,0.00241397537290109,0.00735861337557011,0.141261897078081,0.851379489546349,0.887618495011794,0.000784464749954195,0.0283081261062851,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","KNUST","Work day","Wake outside the three hours before sleep||KNUST||Work day","Daytime",0.0185185185185185,38,0.00130958639032527,0.0195439414606707,0,0.980456058539329,0.214748356732247,0.00254533168573925,0.0311660518044607,4.50036608783725
"support_80",30,"Pre-sleep","KNUST","Work day","Pre-sleep||KNUST||Work day","Pre-sleep",0.0185185185185185,28,0.0056476164238749,0.0098437971018169,0.03685227297679,0.953303929921393,0.768516882230583,0.00261190799055411,0.0665824487867612,1.88331545795117
"support_80",30,"Sleep environment","KNUST","Work day","Sleep environment||KNUST||Work day","Sleep",0.0185185185185185,36,0.00245041528526888,0.00735861337557011,0.141261897078081,0.851379489546349,0.978098903970004,1.95793824498969e-05,0.010338891833314,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","RISE","Free day","Wake outside the three hours before sleep||RISE||Free day","Daytime",0.0185185185185185,29,0.00139236473018272,0.0265631876060648,0,0.973436812393935,0.306385088780911,0.00392853217753276,0.0403401373843021,4.50036608783725
"support_80",30,"Pre-sleep","RISE","Free day","Pre-sleep||RISE||Free day","Pre-sleep",0.0185185185185185,26,0.00558941770301408,0.0128918976977257,0.075103194581326,0.912004907720948,0.655466416058853,0.00394869609104187,0.087615518250207,1.88331545795117
"support_80",30,"Sleep environment","RISE","Free day","Sleep environment||RISE||Free day","Sleep",0.0185185185185185,30,0.00207327582065232,0.00934118768218492,0.201179251442703,0.789479560875112,0.857970262055458,0.00111488228045731,0.0362326542852398,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","THUAS","Free day","Wake outside the three hours before sleep||THUAS||Free day","Daytime",0.0185185185185185,20,0.00143697107382668,0.0265631876060648,0,0.973436812393935,0.272510004609917,0.00344790621522369,0.0373774498342992,4.50036608783725
"support_80",30,"Pre-sleep","THUAS","Free day","Pre-sleep||THUAS||Free day","Pre-sleep",0.0185185185185185,16,0.00560405643738977,0.0128918976977257,0.075103194581326,0.912004907720948,0.681680529887551,0.00366909088459538,0.0839928196000599,1.88331545795117
"support_80",30,"Sleep environment","THUAS","Free day","Sleep environment||THUAS||Free day","Sleep",0.0185185185185185,23,0.0019914061312704,0.00934118768218492,0.201179251442703,0.789479560875112,0.813846106913305,0.00170213700603961,0.0450535118191914,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","BAUA","Free day","Wake outside the three hours before sleep||BAUA||Free day","Daytime",0.0185185185185185,33,0.00151472607781301,0.0265631876060648,0,0.973436812393935,0.385353712775092,0.00479265444350904,0.0458954858599171,4.50036608783725
"support_80",30,"Pre-sleep","BAUA","Free day","Pre-sleep||BAUA||Free day","Pre-sleep",0.0185185185185185,25,0.00558148837850886,0.0128918976977257,0.075103194581326,0.912004907720948,0.643173378250176,0.00406413695849533,0.0891824541066782,1.88331545795117
"support_80",30,"Sleep environment","BAUA","Free day","Sleep environment||BAUA||Free day","Sleep",0.0185185185185185,33,0.00188647261792273,0.00934118768218492,0.201179251442703,0.789479560875112,0.864417928103706,0.00103109574068272,0.0349214282866608,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","MPI","Free day","Wake outside the three hours before sleep||MPI||Free day","Daytime",0.0185185185185185,58,0.00138645700935142,0.0265631876060648,0,0.973436812393935,0.16866833624367,0.00177686130018781,0.0260006448879878,4.50036608783725
"support_80",30,"Pre-sleep","MPI","Free day","Pre-sleep||MPI||Free day","Pre-sleep",0.0185185185185185,49,0.00569651869244341,0.0128918976977257,0.075103194581326,0.912004907720948,0.641866122984215,0.00407579167217626,0.0893600441482465,1.88331545795117
"support_80",30,"Sleep environment","MPI","Free day","Sleep environment||MPI||Free day","Sleep",0.0185185185185185,62,0.00221125857557814,0.00934118768218492,0.201179251442703,0.789479560875112,0.841861382578936,0.00132789007617595,0.0394769029920818,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","TUM","Free day","Wake outside the three hours before sleep||TUM||Free day","Daytime",0.0185185185185185,28,0.00145801889474566,0.0265631876060648,0,0.973436812393935,0.188317390738663,0.0020986192066891,0.0284255004498011,4.50036608783725
"support_80",30,"Pre-sleep","TUM","Free day","Pre-sleep||TUM||Free day","Pre-sleep",0.0185185185185185,20,0.00583322500696444,0.0128918976977257,0.075103194581326,0.912004907720948,0.566600766946293,0.00452748600072195,0.0971011436879494,1.88331545795117
"support_80",30,"Sleep environment","TUM","Free day","Sleep environment||TUM||Free day","Sleep",0.0185185185185185,30,0.00207493455365507,0.00934118768218492,0.201179251442703,0.789479560875112,0.665786762177171,0.0032290818974417,0.0741935250592529,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","FUSPCEU","Free day","Wake outside the three hours before sleep||FUSPCEU||Free day","Daytime",0.0185185185185185,40,0.00151098126627173,0.0265631876060648,0,0.973436812393935,0.162444697169849,0.0016762593399933,0.0252229085208949,4.50036608783725
"support_80",30,"Pre-sleep","FUSPCEU","Free day","Pre-sleep||FUSPCEU||Free day","Pre-sleep",0.0185185185185185,36,0.00564538201723736,0.0128918976977257,0.075103194581326,0.912004907720948,0.676274386368012,0.00373029637517719,0.0847771145339275,1.88331545795117
"support_80",30,"Sleep environment","FUSPCEU","Free day","Sleep environment||FUSPCEU||Free day","Sleep",0.0185185185185185,43,0.0019400779382523,0.00934118768218492,0.201179251442703,0.789479560875112,0.945493497304915,0.000171246988383555,0.0185064357589599,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","IZTECH","Free day","Wake outside the three hours before sleep||IZTECH||Free day","Daytime",0.0185185185185185,32,0.00148672318238486,0.0265631876060648,0,0.973436812393935,0.161509293153609,0.0016612147008988,0.0251001799871242,4.50036608783725
"support_80",30,"Pre-sleep","IZTECH","Free day","Pre-sleep||IZTECH||Free day","Pre-sleep",0.0185185185185185,23,0.00569322806908445,0.0128918976977257,0.075103194581326,0.912004907720948,0.621631049158284,0.00424036830258667,0.0917436035745212,1.88331545795117
"support_80",30,"Sleep environment","IZTECH","Free day","Sleep environment||IZTECH||Free day","Sleep",0.0185185185185185,35,0.00197610776571573,0.00934118768218492,0.201179251442703,0.789479560875112,0.746508383487787,0.00253655150697074,0.0583923462994556,3.4864335503073
"support_80",30,"Wake outside the three hours before sleep","UCR","Free day","Wake outside the three hours before sleep||UCR||Free day","Daytime",0.0185185185185185,7,0.00136539810502882,0.0265631876060648,0,0.973436812393935,0.171471687884647,0.00182243185404533,0.0263505891917482,4.50036608783725
"support_80",30,"Pre-sleep","UCR","Free day","Pre-sleep||UCR||Free day","Pre-sleep",0.0185185185185185,7,0.00560721329952099,0.0128918976977257,0.075103194581326,0.912004907720948,0.699140234825323,0.00345980594403433,0.0813661996500346,1.88331545795117
"support_80",30,"Sleep environment","UCR","Free day","Sleep environment||UCR||Free day","Sleep",0.0185185185185185,7,0.00212437350668419,0.00934118768218492,0.201179251442703,0.789479560875112,0.82583288481475,0.00154223444831048,0.0426754253396709,3.4864335503073
