run_id,placement,metric_id,metric_order,manuscript_name,display_unit,response_family,response_transform,method_id,photoperiod_hours,derivative_estimate,derivative_se,critical_value,derivative_lower,derivative_upper,pointwise_detected_increase,pointwise_detected_decrease,pointwise_compatible_with_zero,zero_compatible_to_recorded_end,previous_point_detected_increase,qualifying_transition,derivative_state
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,11.359463410156744,0.1118131493433298,0.03780498875424237,1.9599639845400536,0.03771673294907302,0.1859095657375866,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,11.462445251963755,0.11151842745627596,0.03646820976969391,1.9599639845400536,0.04004204972702417,0.18299480518552777,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,11.565427093770769,0.11117925782757906,0.03509054410058641,1.9599639845400536,0.04240305519251525,0.17995546046264288,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,11.668408935577782,0.1107949275139356,0.03371643748381297,1.9599639845400536,0.04471192435866591,0.1768779306692053,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,11.771390777384791,0.11036400837033476,0.03239774503791468,1.9599639845400536,0.04686559491571074,0.17386242182495876,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,11.874372619191806,0.10988518371934054,0.03118363131266698,1.9599639845400536,0.04876638943933778,0.1710039779993433,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,11.977354460998818,0.10935719218144346,0.0301160408493689,1.9599639845400536,0.05033083675974338,0.16838354760314356,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,12.08033630280583,0.10877888101513472,0.02922444297335215,1.9599639845400536,0.05150002531911988,0.16605773671114957,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,12.183318144612842,0.10814952755310946,0.02852629240602633,1.9599639845400536,0.05223902182483943,0.16406003328137947,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,12.286299986419854,0.10746843800647812,0.02802763017101119,1.9599639845400536,0.05253529229928801,0.16240158371366825,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,12.389281828226869,0.10673484734320972,0.0277207217658636,1.9599639845400536,0.05240323105666152,0.16106646362975796,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,12.492263670033878,0.1059481099163993,0.02758784270007103,1.9599639845400536,0.05187693181310386,0.16001928801969473,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,12.59524551184089,0.10510696054722002,0.02759211176984691,1.9599639845400536,0.05102741522091636,0.15918650587352368,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,12.698227353647903,0.10420900694148698,0.02765409320206315,1.9599639845400536,0.05000798024032928,0.1584100336426447,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,12.801209195454916,0.103253503649079,0.0277108818586804,1.9599639845400536,0.04894117322622108,0.15756583407193694,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,12.904191037261928,0.10224030150629897,0.02771837848571614,1.9599639845400536,0.04791327796444546,0.15656732504815246,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.00717287906894,0.10116941098538834,0.02765100986810839,1.9599639845400536,0.04697442750773428,0.1553643944630424,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.110154720875952,0.100040948938027,0.02750121448748344,1.9599639845400536,0.04613955901144831,0.1539423388646057,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.213136562682964,0.09885517928612016,0.02727649636291906,1.9599639845400536,0.04539422879036103,0.15231612978187928,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.316118404489975,0.09761250567238232,0.02699504657904442,1.9599639845400536,0.0447031866164741,0.15052182472829057,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.419100246296988,0.09631338551176112,0.02668169461565307,1.9599639845400536,0.04401822501858483,0.1486085460049374,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.522082088104,0.0949584403868393,0.02636769308901357,1.9599639845400536,0.04327871157696703,0.14663816919671158,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.625063929911011,0.09354969952830652,0.02609124062949054,1.9599639845400536,0.04241180758253688,0.14468759147407614,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.728045771718026,0.09208815294292902,0.0258699089631181,1.9599639845400536,0.04138406309188762,0.1427922427939704,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.831027613525038,0.09057487322113668,0.02571647315246673,1.9599639845400536,0.04017151203291069,0.1409782344093627,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,13.934009455332047,0.08901129040087198,0.0256382942018723,1.9599639845400536,0.03876115714016019,0.13926142366158378,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.036991297139062,0.08739944621606707,0.02563446334448164,1.9599639845400536,0.03715682129787088,0.13764207113426327,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.139973138946074,0.08574205966394369,0.02569354622418436,1.9599639845400536,0.03538363442942726,0.1361004848984601,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.242954980753089,0.08404267926718763,0.02579408632990868,1.9599639845400536,0.03348719904644968,0.13459815948792558,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.345936822560098,0.08230578843997215,0.02590570545534813,1.9599639845400536,0.03153153875338703,0.13308003812655728,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.44891866436711,0.08053452830072894,0.02599866951698616,1.9599639845400536,0.02957807240147671,0.13149098419998115,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.551900506174125,0.07873195318341526,0.02604999708420832,1.9599639845400536,0.02767489710099355,0.12978900926583695,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.654882347981136,0.07690199890524324,0.02604379607144139,1.9599639845400536,0.02585709658451238,0.1279469012259741,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.757864189788148,0.075048883481757,0.02597259386886798,1.9599639845400536,0.02414353491368995,0.12595423204982406,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.86084603159516,0.07317729513819268,0.02583771631918362,1.9599639845400536,0.02253630170982999,0.12381828856655536,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,14.96382787340217,0.07129161561857693,0.02564708813397402,1.9599639845400536,0.02102424656766327,0.12155898466949058,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.066809715209184,0.06939591579967225,0.02541427923760243,1.9599639845400536,0.01958484380092743,0.11920698779841708,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.169791557016197,0.0674940796456904,0.02515651228694018,1.9599639845400536,0.0181882215866483,0.1167999377047325,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.272773398823208,0.06558795074771409,0.02488762613809683,1.9599639845400536,0.01680909985634663,0.11436680163908156,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.37575524063022,0.06367873852365241,0.02462461933177003,1.9599639845400536,0.01541537150037439,0.11194210554693045,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.478737082437233,0.06176824109824664,0.02439081878294763,1.9599639845400536,0.01396311473022622,0.10957336746626706,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.581718924244246,0.05985831383445307,0.02421174759974288,1.9599639845400536,0.01240416053618293,0.10731246713272322,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.684700766051256,0.05795119248268132,0.024113644265167,1.9599639845400536,0.01068931818694319,0.10521306677841943,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.787682607858269,0.056050975345298563,0.02412046414187985,1.9599639845400536,0.00877573433682425,0.10332621635377288,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.89066444966528,0.05415976206329265,0.02424213521856862,1.9599639845400536,0.00664605012654814,0.10167347400003716,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,15.993646291472292,0.05227880344374243,0.02448270349845201,1.9599639845400536,0.00429358634260372,0.10026402054488114,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,16.096628133279307,0.05040933802343848,0.02484260362266734,1.9599639845400536,0.00171872964080623,0.09909994640607073,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,16.199609975086318,0.04855258895396505,0.02531875850345611,1.9599639845400536,-0.00107126584607614,0.09817644375400623,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,16.30259181689333,0.04670975742787178,0.02590507797200459,1.9599639845400536,-0.00406326241395909,0.09748277726970268,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,16.40557365870034,0.04488176014632164,0.02659434764639768,1.9599639845400536,-0.00724220343295535,0.09700572372559864,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,16.508555500507356,0.04306990036821934,0.02737707749357863,1.9599639845400536,-0.01058818552115685,0.09672798625759554,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,16.611537342314367,0.04127800760372289,0.02822870881265653,1.9599639845400536,-0.01404924499915234,0.09660526020659813,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,16.71451918412138,0.03951009145586932,0.02911769968890065,1.9599639845400536,-0.01755955124702907,0.09657973415876772,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,16.81750102592839,0.03776861826595423,0.03001903016927117,1.9599639845400536,-0.02106759971663858,0.09660483624854704,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,16.9204828677354,0.03605539778608587,0.03091518744262747,1.9599639845400536,-0.0245372561767689,0.09664805174894064,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,17.023464709542417,0.03437237287161196,0.03179344938015593,1.9599639845400536,-0.02794164285779094,0.09668638860101486,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,17.126446551349428,0.03272314360981657,0.03264071120404786,1.9599639845400536,-0.03125147477989024,0.09669776199952336,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,17.22942839315644,0.03111401458248667,0.03344036957067808,1.9599639845400536,-0.0344279054057515,0.09665593457072484,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,17.332410234963454,0.02955056402200916,0.0341878860364561,1.9599639845400536,-0.0374564613170046,0.09655758936102292,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,17.435392076770462,0.02803806886156581,0.03489202549171198,1.9599639845400536,-0.04034904444984311,0.09642518217297474,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,17.538373918577477,0.02658206521803201,0.03557689072611471,1.9599639845400536,-0.04314735928706984,0.09631148972313389,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,REVISED_CENTRAL_UNCONDITIONAL_POINTWISE,17.64135576038449,0.02518572966092153,0.03626394983388018,1.9599639845400536,-0.04589030595065088,0.09626176527249394,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,POINTWISE_COMPATIBLE_WITH_ZERO
