"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",-0.216247237401058,0.115387894257699,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.050836494076896,0.0979143736308309,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0207981539241423,0.117607770619303,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.00032673114779742,0.166839008431116,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.0541077082369598,0.186052511761807,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_zero",-4.30392127483895,0.2251563393397,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_zero",0.492395540894314,0.285915951621233,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_zero",-0.179428555956025,0.3423597773187,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_zero",-0.174930276112005,0.213712263259943,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_one",-2.55289089555573,0.278586383858115,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_one",-0.74614110635125,0.280137863626063,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_one",0.593911468840712,0.326214892324365,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_one",0.190606306432102,0.328877861293186,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_disp",1.13319769227037,0.0408159245968912,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_disp",0.389858384587633,0.0572219594742266,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_disp",-0.477999683975315,0.0592428586928519,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"log_sd_mu_part",-1.16650641779918,0.126224741994781,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
