"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.253251213637877,0.187638743161389,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.022350134308566,0.0420598503915094,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.262135103927774,0.0501567652186749,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.207689821702022,0.097199001695659,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.0314885213155222,0.0881850706269922,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.187227838108923,0.0799320179592074,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0668053146461778,0.0624537830420333,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0819584857743426,0.0849246997950639,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.136559453830333,0.0839355943672506,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.0111221081364036,0.0744124428020142,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.120867477360849,0.132393421636211,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.261118507965335,0.11323932128822,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.0421905100714197,0.130412647945332,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.0883141274607373,0.1092161791059,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.0146732794926289,0.135930989531694,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.214578449916346,0.0953544529871835,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.150735068680323,0.11312008664586,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.0205476106045999,0.0770615335717241,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.076553018138323,0.0881048206328328,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0758305836421858,0.107595864079308,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0531488629028336,0.128323845460492,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.109011949667401,0.0992238874111564,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.146477115494522,0.113444706673201,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.0932942814431768,0.0945774078197271,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.134047357581722,0.108137500876361,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0101159424469462,0.165817573062495,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.0971540587048728,0.185812312409037,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_zero",-4.40148127027379,0.248043354893596,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_zero",0.679338035774422,0.302424142513972,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_zero",-0.108879934117489,0.370087290459955,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_zero",-0.171065923957465,0.220901918298735,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_one",-2.51528388740062,0.318717901296955,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_one",-0.805191489609379,0.321494381728808,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_one",0.680062322888841,0.337185101777721,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_one",0.295913446157039,0.340965384357442,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_disp",1.13804713494374,0.0411382312811443,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_disp",0.383553220912682,0.0585077237808511,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_disp",-0.566921785508852,0.0613286380893016,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"log_sd_mu_part",-1.14585646182889,0.120589851411691,"BA-LB-INFLUENCE-3","INFLUENCE-3"
