"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",-0.213737770897833,0.0564523276764985,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.179229995172729,0.105891906439235,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.0544008529271728,0.101325588964897,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.253332197974225,0.0857387722429698,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.00928785431579745,0.0682674252625058,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.120804270336205,0.0943764773070493,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.120653678224191,0.090677674959852,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.013376766092028,0.0850541208741068,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.0909421816868432,0.142356242045271,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.275250934256478,0.124193995241026,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.00891488129265409,0.141020135176674,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.14759818859032,0.129655936166312,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.0610867388301052,0.159525851999397,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.261369180928018,0.105120015358562,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.179882483761474,0.121807288195621,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.00343537592957631,0.0872322641245115,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.0262519789013189,0.0964379952970638,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.00292055079102374,0.12371728344569,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.210559713501024,0.144373226723432,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.171050543837692,0.110063935756853,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.277606579219947,0.122825986408499,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",0.0530114083843855,0.108855062996435,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.0955839671919696,0.125622596533452,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.00450055956453416,0.180534635888485,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_mu",-0.0525747065082496,0.192004898409277,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_zero",-4.1456163975716,0.222826511935246,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_zero",0.558606972442769,0.284453752241718,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_zero",-0.145051988198326,0.334110292398067,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_zero",-0.104809624750914,0.214052695804825,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_one",-2.40339515471355,0.269843998465706,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_one",-0.55364872772345,0.27264451502029,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_one",0.437227415398832,0.320616132958613,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_one",-0.0287651766152721,0.324643067599712,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_disp",1.14148046354067,0.0437812443242966,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_disp",0.347054882456386,0.0631696006083004,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"beta_disp",-0.454512911079952,0.0660487040060501,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
"log_sd_mu_part",-1.14971288115076,0.136382982847489,"BA-LB-SENS-SUPPORT90","SENS-SUPPORT90"
