"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",-0.0420011525748287,0.0769775668810725,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_mu",0.0965941586552855,0.0886937683821293,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_mu",0.0583951351637909,0.106129786697386,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_mu",0.0735613777361897,0.127192224675806,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_mu",0.101347937692124,0.0966904044139876,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_mu",-0.137304028104426,0.111672432261367,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_mu",-0.116873185693954,0.0942353442624145,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_mu",0.150208286435097,0.10829944599164,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_mu",-0.0131140767397229,0.16234479582763,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_mu",-0.0764324055654341,0.183179035922143,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_zero",-4.29302745057536,0.246110752419226,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_zero",0.347359484303184,0.323865774759471,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_zero",-0.173639917110543,0.379094140287727,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_zero",-0.114056893704107,0.238950077981351,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_one",-2.48899064259803,0.302762343455605,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_one",-0.668343031031434,0.304398243247053,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_one",0.649539694762595,0.333019693807894,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_one",0.197997147311088,0.336483175304741,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_disp",1.14951311291077,0.0441640072324566,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_disp",0.466640333966253,0.0613382018139101,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"beta_disp",-0.556955047212587,0.0644142083836748,"BA-LB-LOSO-BAUA","LOSO-BAUA"
"log_sd_mu_part",-1.13807576897333,0.124451777057456,"BA-LB-LOSO-BAUA","LOSO-BAUA"
