"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.0108386480999086,0.163632484853581,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_mu",-0.106504044229409,0.182957238492366,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_zero",-4.18738780225133,0.224117032831858,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_zero",0.438504256323255,0.294131677016868,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_zero",-0.136728890542295,0.337570705641584,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_zero",-0.165760828275525,0.216576532971018,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_one",-2.65750616164421,0.423112976231904,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_one",-0.907827341822482,0.420322316198403,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_one",0.841891600308138,0.424605619456806,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_one",0.386494791131112,0.426300862144602,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_disp",1.12094417146143,0.0433578530274001,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_disp",0.429888203470066,0.0636213300244414,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"beta_disp",-0.510370608109603,0.0656872677776429,"BA-LB-LOSO-THUAS","LOSO-THUAS"
"log_sd_mu_part",-1.0984931899675,0.121155516689591,"BA-LB-LOSO-THUAS","LOSO-THUAS"
