"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",-0.20290704934234,0.0798693733383983,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.0448380361078805,0.0626766290882758,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.0759768240329837,0.0853804903711195,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.127831341110203,0.0835226991116873,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.0242379010792097,0.0756030869405236,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.101646493322703,0.133198655442007,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.229801272444499,0.116078629524087,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.0139018998625418,0.132394139191606,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.0955956428522781,0.109641607722396,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.013145923145427,0.136679918543473,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.192192853550828,0.0953567274914234,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.127678393154717,0.11236929567816,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.00787766562438143,0.0771956624415656,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.0403277711042589,0.0878702280120504,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.0871813870613082,0.107868964394403,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.0512077679008111,0.127131701315445,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.122377006597647,0.0985869195532052,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.169774928914687,0.112625907722431,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.0759473795569354,0.095565254563901,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",0.0986300905595682,0.109253424118975,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.00154950861414862,0.166442177917764,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_mu",-0.0607282429841643,0.185565937117301,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_zero",-4.33405238777711,0.228923636766676,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_zero",0.608799611292786,0.286411412956776,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_zero",-0.303169659989034,0.356842925526668,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_zero",-0.168935874080393,0.212268495569915,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_one",-2.59076437370997,0.296664651822946,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_one",-0.768989356870558,0.300488209570485,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_one",0.751052124440496,0.325627022028212,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_one",0.311031026358893,0.329551228648929,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_disp",1.1136915013954,0.0405349360265079,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_disp",0.406080972915456,0.0570531265277772,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"beta_disp",-0.507080309597144,0.0588205996432094,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
"log_sd_mu_part",-1.16543450842411,0.122983683020506,"BA-LB-SENS-TINYGT30","SENS-TINYGT30"
