"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",-0.117189331627918,0.131922889433074,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",-0.229467617759232,0.113694088797366,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",-0.0148729926348064,0.132131869849029,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",-0.0761107502815727,0.107870703831633,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",-0.0094523155318013,0.135887899891834,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",-0.207524889684238,0.0946160711261912,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",0.156921005831791,0.114118200255751,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",0.0940937941959468,0.10753974114661,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",0.0590469091972477,0.129977375944953,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",0.113201424387096,0.098611076588267,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",-0.139631463782768,0.113695310903478,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",-0.0927400616812037,0.0950948407451716,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",0.13774677526282,0.110109271157057,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",0.0180136274799656,0.163631379497771,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_mu",-0.0864886172527182,0.18559082109851,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_zero",-4.22758479427667,0.250725516492311,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_zero",0.699773673434575,0.304313400841085,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_zero",-0.390793164242189,0.399713211588693,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_zero",-0.223746224532407,0.220849123708833,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_one",-2.485254045639,0.337304142193787,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_one",-0.613223006081873,0.337644589457746,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_one",0.732499520318081,0.363736728728603,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_one",0.122274354141236,0.366587264931263,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_disp",1.09253053162924,0.046205232994464,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_disp",0.514557163319214,0.0649198116968061,"BA-LB-LOSO-MPI","LOSO-MPI"
"beta_disp",-0.57367046024169,0.0677930821599605,"BA-LB-LOSO-MPI","LOSO-MPI"
"log_sd_mu_part",-1.2166227780571,0.141608277530124,"BA-LB-LOSO-MPI","LOSO-MPI"
