"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",-0.30193205437976,0.0546789488048679,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.189899181041271,0.096862808358192,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.0419927720373881,0.0877941607633942,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.180086404124867,0.079575097239042,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.0688275459723462,0.0632526306989502,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.0623067778774972,0.0866739286047161,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.130427374562661,0.0836917319548854,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.126238889701185,0.13187366052253,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.251594060114955,0.11295324694259,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.0104070826998552,0.129876235654917,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.0835473912137558,0.109373170579961,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.00551510950984864,0.134582894230744,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.225543602533193,0.0958667934132111,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.161065448629571,0.113168158718907,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.0288683994715484,0.0782556688834129,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.0936067955578525,0.089220554909348,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.0885090261829496,0.109120391649206,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.0855127681462199,0.129461692540672,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.107504264091497,0.0986717163197826,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.140861345260736,0.112404867155721,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",0.00693130913387649,0.165390903524931,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_mu",-0.0727946514783159,0.184402745017205,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_zero",-4.35215936465294,0.247928734985069,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_zero",0.543874436579716,0.310063602403771,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_zero",-0.245988539059781,0.384429713489416,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_zero",-0.17184590615663,0.23054202448896,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_one",-2.72266726384623,0.383015015552931,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_one",-0.293354054438371,0.391216331540226,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_one",0.922880647199724,0.410309584474388,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_one",-0.278494384393549,0.417426008706233,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_disp",1.06950687315987,0.044110432163245,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_disp",0.410251786618574,0.0612101515645053,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"beta_disp",-0.508870201949127,0.0641178931210061,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
"log_sd_mu_part",-1.20286559159864,0.141207895699052,"BA-LB-LOSO-IZTECH","LOSO-IZTECH"
