"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",-0.438461486489508,0.101199562972604,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.414970024755237,0.117250538191848,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.221741985064014,0.0961541896503519,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.132588716622139,0.108558131215575,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.080486421513382,0.168294645414968,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.245709675705156,0.188534022426049,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.0126541744202022,0.0424548611474459,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.257315666697378,0.0508361239231557,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.176372781045373,0.100443247870937,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.0341204708764874,0.0888612673296885,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.175628354779772,0.0812555713848411,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.0604149296472265,0.0626766600955016,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.0708659805417457,0.0860623653051012,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.130422240267867,0.0836371493529926,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.0113388744767142,0.0755683698889328,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.128297320084387,0.133396728980629,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.226533576857203,0.115727099517605,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.0200467542157531,0.132675070014424,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.0851908264954386,0.109370956548057,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.0101990389297392,0.137076570358517,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.187530606284847,0.0965108737308396,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.131161271523075,0.116358675872249,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.0140158396070616,0.0771530470712986,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.0697910288275932,0.088388092198674,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.0879422599495901,0.108371294284864,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.04851853022281,0.129402557945692,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.115752363327109,0.0995285521510491,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.140300983480126,0.113748223976373,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.0897878860064978,0.0952792944720471,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.119962307915661,0.109175722011911,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",0.0185310510042067,0.166223239413827,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_mu",-0.105027189844312,0.186560103051394,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_zero",-4.30979036728719,0.232014678922108,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_zero",0.480249944512979,0.298628190277938,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_zero",-0.20110054200103,0.362215909598005,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_zero",-0.250083519195684,0.218743809633012,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_one",-2.69598554210413,0.411550833419698,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_one",-0.821855763190469,0.414357774515503,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_one",0.829442127625399,0.414757177136378,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_one",0.337421564102962,0.419683386148565,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_disp",1.10682435721255,0.0415746373365263,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_disp",0.436222975780059,0.0592979025970207,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"beta_disp",-0.546583381412582,0.0631856026235593,"BA-LB-INFLUENCE-5","INFLUENCE-5"
"log_sd_mu_part",-1.13859826181509,0.119448020642044,"BA-LB-INFLUENCE-5","INFLUENCE-5"
