run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,comparison_id,family_id,p_raw,p_adjusted,p_raw_display,p_adjusted_display,raw_significant,adjusted_significant,comparison_method,final_assessment,interpreted_assessment,placement_label,predictor_label,effect_95_ci_display,significance_rule,metric_label
primary__chest__all_available,primary,chest,all_available,complementary_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,7.694120691210696,9.936683891630809,-11.781421862144985,27.169663244566376,normal,ESTIMABLE,7.694120691210696,-11.781421862144985,27.169663244566376,difference,min,,,,7.694120691210696,-11.781421862144985,27.169663244566376,,,,118.77560908198312,0.06477862543226312,-0.0991905825884928,0.22874783345301905,902,154,902,902,,,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.42451088544518,0.5551296194283123,0.425,0.555,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Chest (complementary),"Measured biological sex, Female minus Male",7.7 min (-11.8–27.2),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Midpoint of the brightest 10 hours
primary__chest__all_available,primary,chest,all_available,complementary_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,5.42819997698494,9.875331096477831,-13.927093307520044,24.783493261489923,normal,ESTIMABLE,5.42819997698494,-13.927093307520044,24.783493261489923,difference,min,,,,5.42819997698494,-13.927093307520044,24.783493261489923,,,,103.4813161028254,0.05245584595765237,-0.13458558348524702,0.23949727540055177,902,154,902,902,,,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.5723877322585238,0.6487060965596603,0.572,0.649,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",5.4 min (-13.9–24.8),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Midpoint of the darkest 10 hours
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-13.609655419255484,9.319152728364282,-31.874859133277653,4.655548294766682,normal,ESTIMABLE,-13.609655419255484,-31.874859133277653,4.655548294766682,difference,min,,,,-13.609655419255484,-31.874859133277653,4.655548294766682,,,,118.00417873313114,-0.11533197862453667,-0.2701163592296447,0.03945240198057138,831,154,831,831,19336.133333333335,19943,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.1351666035634804,0.3030469480341897,0.135,0.303,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Chest (complementary),"Measured biological sex, Female minus Male",-13.6 min (-31.9–4.7),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Mean timing of exposure above 250 lx melEDI
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-3.903282005483891,14.356496435916808,-32.04149796405847,24.234933953090692,normal,ESTIMABLE,-3.903282005483891,-32.04149796405847,24.234933953090692,difference,min,,,,-3.903282005483891,-32.04149796405847,24.234933953090692,,,,146.7146120073644,-0.02660458935942906,-0.2183933660435277,0.16518418732466955,802,154,802,802,18634.65,19247,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.7749503974655106,0.823384797307105,0.775,0.823,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",-3.9 min (-32.0–24.2),BH-adjusted p ≤ 0.05 within the labelled 17-member family,First light timing above 250 lx melEDI
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-20.227026694589025,14.081191157819315,-47.825654223338745,7.371600834160692,normal,ESTIMABLE,-20.227026694589025,-47.825654223338745,7.371600834160692,difference,min,,,,-20.227026694589025,-47.825654223338745,7.371600834160692,,,,143.1087758665458,-0.14134022579755326,-0.3341909252856577,0.05151047369055116,787,154,787,787,18358.116666666665,18887,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.1426103284866775,0.3030469480341897,0.143,0.303,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",-20.2 min (-47.8–7.4),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Last light timing above 250 lx melEDI
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,biological_sex,Female minus Male,biological_sexFemale,-0.07408719692897765,0.06614970119400651,-0.20373822885731657,0.05556383499936128,normal,ESTIMABLE,0.8431654514012047,0.6255496294110666,1.136485332276372,ratio,ratio,,,,,,,,,,0.6617463497062652,-0.11195709196108652,-0.30787964141812274,0.0839654574959497,851,154,851,851,19814.9,20424,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.25149106024879675,0.4275348024229544,0.251,0.428,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",0.84× (0.63–1.14),BH-adjusted p ≤ 0.05 within the labelled 17-member family,melEDI dose
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,biological_sex,Female minus Male,biological_sexFemale,-0.03450752261102995,0.03768792381365741,-0.1083744959378879,0.039359450715828,normal,ESTIMABLE,-0.03450752261102995,-0.1083744959378879,0.039359450715828,difference,dimensionless,,,,,,,,,,0.16046341876960932,-0.21504915497640784,-0.6753844382032653,0.24528612825044965,732,152,732,732,11145.3,17568,8,84,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.3473784635904575,0.5368576255488888,0.347,0.537,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_QQ_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",-0.035 (-0.108–0.039),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Melanopic daylight efficacy ratio
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,biological_sex,Female minus Male,biological_sexFemale,0.06670210345363446,0.07221852551248226,-0.07616336696154953,0.20956757386881847,t(131),ESTIMABLE,1.0689769861857947,0.926664807778918,1.2331447006537135,odds ratio,odds ratio,,,,,,,,,,0.4430086533642593,0.15056614119631956,-0.1719229779896082,0.4730552603822474,141,141,,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.3573849802028096,0.55568380980787635,0.357,0.556,FALSE,FALSE,nested partial F test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: NOT_APPLICABLE_PARTICIPANT_LEVEL; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",OR 1.07 (0.93–1.23),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Interdaily stability
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,biological_sex,Female minus Male,biological_sexFemale,-0.00183827672792424,0.06713870858967744,-0.13465465753418113,0.13097810407833263,t(131),ESTIMABLE,-0.00183827672792424,-0.13465465753418113,0.13097810407833263,difference,dimensionless,,,,,,,,,,0.38889872026394173,-0.00472687780169764,-0.3462460803234126,0.3367923247200173,141,141,,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.9781980924307592,0.9781980924307592,0.978,0.978,FALSE,FALSE,nested partial F test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: NOT_APPLICABLE_PARTICIPANT_LEVEL; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",-0.002 (-0.135–0.131),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Intradaily variability
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,Female minus Male,biological_sexFemale,-0.10704802587689484,0.05258764405138856,-0.2101179142494284,-0.00397813750436129,normal,ESTIMABLE,0.781541374097507,0.6164276143611969,0.99088182488255,ratio,ratio,,,,,,,,,,0.4409086159215882,-0.2427895985954886,-0.4765566075642216,-0.00902258962675561,816,141,816,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.03630459522324467,0.2057260395983865,0.036,0.206,TRUE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.78× (0.62–0.99),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Mean melEDI
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,Female minus Male,biological_sexFemale,-0.16055968297685674,0.07650474241339117,-0.3105062227536173,-0.01061314320009618,normal,ESTIMABLE,0.6909399703630154,0.48920825550298586,0.97585851684862,ratio,ratio,,,,,,,,,,0.6672676480889479,-0.2406226098878,-0.4653398432291839,-0.01590537654641609,816,141,816,816,,,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.03102935177188094,0.2057260395983865,0.031,0.206,TRUE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.69× (0.49–0.98),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Brightest 10 h mean
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,Female minus Male,biological_sexFemale,-0.06268354240244331,0.0404353664505218,-0.14193540434714522,0.01656831954225859,normal,ESTIMABLE,0.8655984251097442,0.7212147425137131,1.0388870185057582,ratio,ratio,,,,,,,,,,0.3343827060974733,-0.18746047944288996,-0.4244699314855438,0.04954897259976387,816,141,816,816,,,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.1093348231073902,0.26552742754651903,0.109,0.266,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_SPREAD_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",0.87× (0.72–1.04),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Darkest 10 h mean
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.2998477467837767,0.13045437090616877,-0.5555336153856972,-0.04416187818185613,normal,ESTIMABLE,0.7409310212253584,0.5737660091230358,0.9567990600438864,ratio,ratio,,,,,,,,,,1.468878697723946,-0.20413377037082517,-0.37820251341823297,-0.03006502732341735,816,141,816,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.0228502430062703,0.2057260395983865,0.023,0.206,TRUE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.74× (0.57–0.96),BH-adjusted p ≤ 0.05 within the labelled 17-member family,"Time above 1,000 lx melEDI"
