"path","manifest_sha256","observed_sha256","exact","classification"
"artifacts/10_figures/H09/H09_diagnostics_near_eye.pdf","a01d7184d3fc68bf33375f950c9ba422ac7f86f803cd214064ddf86d003ca5ac","a01d7184d3fc68bf33375f950c9ba422ac7f86f803cd214064ddf86d003ca5ac",TRUE,"live-exact"
"artifacts/10_figures/H09/H09_diagnostics_near_eye.png","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",TRUE,"live-exact"
"artifacts/10_figures/H09/H09_paired_placement_effects.pdf","5d8f8e95c4642ca29391941f63852776ee6d4ee3cb0cbdedfe74d24ec645ff7c","5d8f8e95c4642ca29391941f63852776ee6d4ee3cb0cbdedfe74d24ec645ff7c",TRUE,"live-exact"
"artifacts/10_figures/H09/H09_paired_placement_effects.png","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",TRUE,"live-exact"
"artifacts/10_figures/H09/H09_primary_effects.pdf","b354077d2c1225104ecef7af1d879acd2037a7b740940392092b2d09f2f833e0","b354077d2c1225104ecef7af1d879acd2037a7b740940392092b2d09f2f833e0",TRUE,"live-exact"
"artifacts/10_figures/H09/H09_primary_effects.png","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",TRUE,"live-exact"
"artifacts/10_figures/H09/H09_v0_chest_recreation.pdf","8cf88beea0e452906ace63d601b3d38ca5895baf4c750d6f3eb1cec12982e224","8cf88beea0e452906ace63d601b3d38ca5895baf4c750d6f3eb1cec12982e224",TRUE,"live-exact"
"artifacts/10_figures/H09/H09_v0_chest_recreation.png","1ad09d57531df119e222bff5f54dba86ea1d526a1fa91e23447ccf06dbd320e2","1ad09d57531df119e222bff5f54dba86ea1d526a1fa91e23447ccf06dbd320e2",TRUE,"live-exact"
"artifacts/10_figures/H09/H09_v0_near_eye_recreation.pdf","0fcda9c826e8c7d5485db9481694124d0e892435ca006b2e616eb678183814d8","0fcda9c826e8c7d5485db9481694124d0e892435ca006b2e616eb678183814d8",TRUE,"live-exact"
"artifacts/10_figures/H09/H09_v0_near_eye_recreation.png","45c02ab445ebfbf2ef8a6ab0563bd721d51f8e61ee0b4c4c121fa4bc5cec9ff6","45c02ab445ebfbf2ef8a6ab0563bd721d51f8e61ee0b4c4c121fa4bc5cec9ff6",TRUE,"live-exact"
"artifacts/11_source_data/H09/H09_linearity_curve_data.csv","8912611efb18135b870b0996876c75b84714fad998a5e7a53f5cfcbfad2dc0aa","8912611efb18135b870b0996876c75b84714fad998a5e7a53f5cfcbfad2dc0aa",TRUE,"live-exact"
"artifacts/11_source_data/H09/H09_paired_placement_effects_data.csv","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",TRUE,"live-exact"
"artifacts/11_source_data/H09/H09_primary_diagnostic_figure_data.csv","b3119775c6725295b54af0fea735d89b892f4e9dcea94c9ff564248e5345854a","b3119775c6725295b54af0fea735d89b892f4e9dcea94c9ff564248e5345854a",TRUE,"live-exact"
"artifacts/11_source_data/H09/H09_primary_diagnostic_plot_data.csv","f0fb02f9a4a71747765d22066e5c6cc2dca7f0a48d87133e63669c95b67ab0ec","f0fb02f9a4a71747765d22066e5c6cc2dca7f0a48d87133e63669c95b67ab0ec",TRUE,"live-exact"
"artifacts/11_source_data/H09/H09_primary_effects_data.csv","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6",TRUE,"live-exact"
"artifacts/11_source_data/H09/H09_v0_observed_figure_data.csv","ed2fa6028f7c77cbb0f2bcb2fe03bfdc5359e17567bc7803f0abcb770b298855","ed2fa6028f7c77cbb0f2bcb2fe03bfdc5359e17567bc7803f0abcb770b298855",TRUE,"live-exact"
"artifacts/11_source_data/H09/H09_v0_prediction_figure_data.csv","c045602d6262e72700a5ecdba7ce713b4703b7573b8f2dc094cb77672137b0c9","c045602d6262e72700a5ecdba7ce713b4703b7573b8f2dc094cb77672137b0c9",TRUE,"live-exact"
"audit/handoffs/H09_shared_change_request.md","8d5bf39b570ebcb08f91f6ce47950f86df93f0e859cf02cff70a3a6c432595a9","55359601c238a0c2d107f4f42b00b99d0c9b130c40fbd5ee636fce3507e54723",FALSE,"accepted historical-to-current transition"
"tests/hypotheses/H09/test_h09_stage2.R","df354fd860cc1bde914a04ef1f14f9c390093b564eca52b91194cfface1f9d9f","df354fd860cc1bde914a04ef1f14f9c390093b564eca52b91194cfface1f9d9f",TRUE,"live-exact"
"tests/hypotheses/H09/test_h09_stage3_reader_report.R","a0309e55d305b13be7571e404eb9650154f0ffc494c44b4512c833aa579d2bd1","a0309e55d305b13be7571e404eb9650154f0ffc494c44b4512c833aa579d2bd1",TRUE,"live-exact"
"renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_chronotype_score_audit.csv","357b3294e210ba4591e15a7b54e0c31671bdb6e61dc9b5ffae711fa4d3c31ce3","357b3294e210ba4591e15a7b54e0c31671bdb6e61dc9b5ffae711fa4d3c31ce3",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_chronotype_value_audit.csv","b5f35b00af20f198b75f15278e3e7d4ba58f4f97b123aeb88cea60f2d67cbb18","b5f35b00af20f198b75f15278e3e7d4ba58f4f97b123aeb88cea60f2d67cbb18",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_clock_support.csv","0f9cfd1624691e9bccd92afb5bfb831b2f34a13236f926bef8fc98e74956cce0","0f9cfd1624691e9bccd92afb5bfb831b2f34a13236f926bef8fc98e74956cce0",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_diagnostic_assessment_registry.csv","ff46eb58ab51141a5f13d5650444cc4f23ac63277340f2564b2cd4649d424ea4","ff46eb58ab51141a5f13d5650444cc4f23ac63277340f2564b2cd4649d424ea4",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_diagnostic_author_adjudication.csv","d3810b038ae450f4c32b8e62f9597b67635c50ddfd92d2b374670b9c804bddd7","d3810b038ae450f4c32b8e62f9597b67635c50ddfd92d2b374670b9c804bddd7",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_diagnostic_target_summary.csv","eaba3054164df505a8c2cf59e7fd1036e40b386446e2e60667062d9bc584048c","eaba3054164df505a8c2cf59e7fd1036e40b386446e2e60667062d9bc584048c",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_diagnostic_thresholds.csv","e0c6d8ad44b593d1aec06d8174837025394497dafee6a16b90709f457d52e08c","e0c6d8ad44b593d1aec06d8174837025394497dafee6a16b90709f457d52e08c",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_fit_gates.csv","3b5b08f05ba82f474567f7eb3b7dd72d2e53c4167ee5589090d7fcd565832982","3b5b08f05ba82f474567f7eb3b7dd72d2e53c4167ee5589090d7fcd565832982",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_leave_one_site_out.csv","f388a465eda6405908910cf6b3b2a8d2698c6510ee183b2f30eb4e8938dc8cae","f388a465eda6405908910cf6b3b2a8d2698c6510ee183b2f30eb4e8938dc8cae",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_leave_one_site_out_summary.csv","6a45eec5b9313e7f4e191a6e949b3a19de351f4b48829bfe56fb7ed015d202df","6a45eec5b9313e7f4e191a6e949b3a19de351f4b48829bfe56fb7ed015d202df",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_linearity_diagnostics.csv","86d562ca587de5f3be9fbf1d572aa7ff63f71c11f0abe7097f2fc1ab0180dc33","86d562ca587de5f3be9fbf1d572aa7ff63f71c11f0abe7097f2fc1ab0180dc33",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_participant_influence.csv","7ce3fe65b3944b79c23c43b4642db52ddcc4c07020d619737e25daa84dcfa8fe","7ce3fe65b3944b79c23c43b4642db52ddcc4c07020d619737e25daa84dcfa8fe",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_participant_influence_summary.csv","267674750eb7d3c41548915d4dac5ba65a6e6adc6d5ed59c27a6b01143b8649e","267674750eb7d3c41548915d4dac5ba65a6e6adc6d5ed59c27a6b01143b8649e",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_residual_diagnostics.csv","f5add8ecf3419a3093babdfa7e11675e73c459a662397dbbbb5b9b8899821c3a","f5add8ecf3419a3093babdfa7e11675e73c459a662397dbbbb5b9b8899821c3a",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_serial_diagnostics.csv","523201f4f306ea426c53ec3fec04bf496357edf5ded333b402b374c24955dfa5","523201f4f306ea426c53ec3fec04bf496357edf5ded333b402b374c24955dfa5",TRUE,"live-exact"
"artifacts/08_diagnostics/H09/H09_site_support.csv","15afc3501ae3d24558fe4e8e12e87fd028d855ce61c6b3a125f596fbe9135ef3","15afc3501ae3d24558fe4e8e12e87fd028d855ce61c6b3a125f596fbe9135ef3",TRUE,"live-exact"
"artifacts/07_models/H09/H09_model_bundles.rds","bda193d6eadaac0503619b2066e5181cd72da20daefd92305577570005dc261b","bda193d6eadaac0503619b2066e5181cd72da20daefd92305577570005dc261b",TRUE,"live-exact"
"artifacts/07_models/H09/H09_model_fit_index.csv","cbd2b3c1890b939a55f7e103a467ad236522286ec5814a5a5757ec9400dd91a3","cbd2b3c1890b939a55f7e103a467ad236522286ec5814a5a5757ec9400dd91a3",TRUE,"live-exact"
"artifacts/07_models/H09/H09_v0_model_objects.rds","b7615e7f2ea507eca541176c903c22c6b45cdea778184536936bf5de91e5d62a","b7615e7f2ea507eca541176c903c22c6b45cdea778184536936bf5de91e5d62a",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_author_approvals.csv","a7788bb72fe19e68aa3f3116554ffc215299422596dc6863538fbfc069757070","a7788bb72fe19e68aa3f3116554ffc215299422596dc6863538fbfc069757070",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_base_bundle_audit.csv","ced64a4d6720082ca94f585f3779e9e65d8e16d9eae089ba47f6bec72eb316a2","21e8a8f965de898e88fc3ab6702e3b26472be3b345e7aa0f4e39df07a42255ae",FALSE,"accepted historical-to-current transition"
"artifacts/06_model_data/H09/H09_family_registry.csv","92862d3d769d0822916a4b94c10dc71c56b4feae9547e7ba8903b05bc9121f44","92862d3d769d0822916a4b94c10dc71c56b4feae9547e7ba8903b05bc9121f44",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_formula_registry.csv","d315e77544ab99138dc72023360a0baac7d81ed3636a58fd76725ce3fefa233d","d315e77544ab99138dc72023360a0baac7d81ed3636a58fd76725ce3fefa233d",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_gap_common_sample_audit.csv","53bc4d1d952ddf97a0805de4f8bd172f52e6b8b345003b2285d4003336c0d105","53bc4d1d952ddf97a0805de4f8bd172f52e6b8b345003b2285d4003336c0d105",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_input_audit.csv","cfc1c4a10dd68daebaf5aeab262e7571ec7438cdaa2961b5e2bc75f02ca1af04","be258bf523eadc318cf8926298e83275f64b38f5c5c4d1cc499f7841c0c2cafb",FALSE,"accepted historical-to-current transition"
"artifacts/06_model_data/H09/H09_metric_display_audit.csv","03e8d9a248b4d70c240e78dbfa7b78461fc20ec889976202a09067395cb2bdbd","03e8d9a248b4d70c240e78dbfa7b78461fc20ec889976202a09067395cb2bdbd",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_metric_registry.csv","3d42bee1dff468c59ab2dec47561002210cb2320dc83c9da582fcfbaf56f49ae","3d42bee1dff468c59ab2dec47561002210cb2320dc83c9da582fcfbaf56f49ae",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_model_frame_by_site.csv","0539a468bd23dfaab9b90f3e715e486d4e910b57bef0e2ab52bd57c4311f706f","0539a468bd23dfaab9b90f3e715e486d4e910b57bef0e2ab52bd57c4311f706f",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_model_frame_index.csv","5a0fb42c30fa03d7f86c598d74455d7fca3bd8c3d4af957ae014f870e029fadb","5a0fb42c30fa03d7f86c598d74455d7fca3bd8c3d4af957ae014f870e029fadb",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_model_frames.rds","19389e7f2f24b662d041f96bd62cf18deccae0f038328f6358a50b18fc6480d5","19389e7f2f24b662d041f96bd62cf18deccae0f038328f6358a50b18fc6480d5",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_non_estimable_targets.csv","21008b6df7d70593bd3b60f8809164523be7133f58815005cbda4ba4243ff56d","21008b6df7d70593bd3b60f8809164523be7133f58815005cbda4ba4243ff56d",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_paired_sample_audit.csv","cfde6b0d653bfbe24a8a8d46714e4f326cbfc7f9eec2a181944839a75ed73ca2","cfde6b0d653bfbe24a8a8d46714e4f326cbfc7f9eec2a181944839a75ed73ca2",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_predictor_registry.csv","359e10349fa1776b2c3c3c65dcb5b82eeae5724b4621d519da5fa13e287eff01","359e10349fa1776b2c3c3c65dcb5b82eeae5724b4621d519da5fa13e287eff01",TRUE,"live-exact"
"artifacts/06_model_data/H09/H09_run_registry.csv","83ad1810c1980d8d0bf90daeb8e731f2cd85b0a55103f49b3d1b2183e021a4c6","83ad1810c1980d8d0bf90daeb8e731f2cd85b0a55103f49b3d1b2183e021a4c6",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_ar1_sensitivity.csv","dbbdb047eecf2bd120be42fd401a26a8c46d77ae07d375345f174822333c6159","dbbdb047eecf2bd120be42fd401a26a8c46d77ae07d375345f174822333c6159",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_family_audit.csv","895701a1c286842bdda523375ae0790296fa7a64f748383d14bd58df3e3e2e22","895701a1c286842bdda523375ae0790296fa7a64f748383d14bd58df3e3e2e22",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_fifth_outcome_sensitivity.csv","71c7f9795aaffacff29baab49c33275b92c0081673d502b6fd3ada45624bd8e3","71c7f9795aaffacff29baab49c33275b92c0081673d502b6fd3ada45624bd8e3",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_gap_timing_unaware_sensitivity.csv","057aad30063b690e012def7b2862d8e599045baa46172083d043bf3cad9671f2","057aad30063b690e012def7b2862d8e599045baa46172083d043bf3cad9671f2",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_l10_cut_sensitivity.csv","4a3c04b81e1b05df9e4696cc5c8a95e575393f4a29e03434a665a34321907cde","4a3c04b81e1b05df9e4696cc5c8a95e575393f4a29e03434a665a34321907cde",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_model_effects.csv","1053329412e52364959f99c34f3a20587da06636190a136a2b78de35af535b66","1053329412e52364959f99c34f3a20587da06636190a136a2b78de35af535b66",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_model_results_master.csv","d7a09b4d2954f13cafca37193415f58ae11216e695fcbc8b39ca676d75077321","d7a09b4d2954f13cafca37193415f58ae11216e695fcbc8b39ca676d75077321",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_model_tests.csv","f593699dba8e60a67e55e13daf5eada7c93c0fa4359e4424a477453f2e5862b1","f593699dba8e60a67e55e13daf5eada7c93c0fa4359e4424a477453f2e5862b1",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_paired_placement_effects.csv","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_participant_summary_sensitivity.csv","e464b5c3f29325aa728af746e982fd67cf783264b013e19830e67aa1aa32d5a9","e464b5c3f29325aa728af746e982fd67cf783264b013e19830e67aa1aa32d5a9",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_photoperiod_sensitivity.csv","e71fa9d19b74a90ae887ceef076a084dd9e5a4ddb32830abed5ed561414c5625","e71fa9d19b74a90ae887ceef076a084dd9e5a4ddb32830abed5ed561414c5625",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_site_specific_slopes.csv","23cdb15cdbe3909e0dabe558cd41879368c267989fa4014dc0da0577e733e4a6","23cdb15cdbe3909e0dabe558cd41879368c267989fa4014dc0da0577e733e4a6",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_v0_reproduction.csv","ef566d10248780130b9abba0f807d502d143905b26ab62371fe7d387f26fd910","ef566d10248780130b9abba0f807d502d143905b26ab62371fe7d387f26fd910",TRUE,"live-exact"
"artifacts/09_tables/H09/H09_v0_to_stage2_comparison.csv","c5db7fb40298325503e6d387fc2f7cfd2e8206c7ede333d4613a0b844d534419","c5db7fb40298325503e6d387fc2f7cfd2e8206c7ede333d4613a0b844d534419",TRUE,"live-exact"
"audit/hypotheses/H03-H11_gated_workflow.qmd","ba749fea6d198aaeef58c45e2b46a30b3f248f0a2eb8bb38d22d6b68077ae68e","ba749fea6d198aaeef58c45e2b46a30b3f248f0a2eb8bb38d22d6b68077ae68e",TRUE,"live-exact"
"audit/hypotheses/H09-H11_migration_map.md","35c39fd35a5f7a66e8fd08911f23baffc3042840653367d2e406dbd893bdb5b7","35c39fd35a5f7a66e8fd08911f23baffc3042840653367d2e406dbd893bdb5b7",TRUE,"live-exact"
"audit/evidence/preregistration_contract.md","117b3d075df5ee8c822fba70b3cc0b7b5240581ab500c14e2880514474ac4225","117b3d075df5ee8c822fba70b3cc0b7b5240581ab500c14e2880514474ac4225",TRUE,"live-exact"
"artifacts/12_manifests/H09/H09_execution_record.csv","2eb09e7d6b425807ce85564c53a27f69f576ac21b3753b889a38b76a9387bc24","2eb09e7d6b425807ce85564c53a27f69f576ac21b3753b889a38b76a9387bc24",TRUE,"live-exact"
"artifacts/12_manifests/H09/H09_figure_manifest.csv","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",TRUE,"live-exact"
"artifacts/12_manifests/H09/H09_package_versions.csv","135b4ecd2d2cf0a15611aecda8ac274d57f9db8dc81ec5b4a307cee8d3492013","135b4ecd2d2cf0a15611aecda8ac274d57f9db8dc81ec5b4a307cee8d3492013",TRUE,"live-exact"
"artifacts/12_manifests/H09/H09_stage2_artifacts.csv","f46c93d36165c456f65e85ba55c7ea39c877f0c5a002e8ce9883748765633f9e","f46c93d36165c456f65e85ba55c7ea39c877f0c5a002e8ce9883748765633f9e",TRUE,"live-exact"
"_build/nathealth/notebooks/hypotheses/H09.html","ce6c4c644af675e5feb25dcbc834b55c3ddfc87ec3dc581c95366edc0de067b1","ce6c4c644af675e5feb25dcbc834b55c3ddfc87ec3dc581c95366edc0de067b1",TRUE,"live-exact"
"notebooks/hypotheses/H09.qmd","bd365fb4f9e0e23fd1555e0a8db62f7d3a0ff9ad076eaaaf738ec22e698d50ff","c738a4365d01497030a260691ceff35fd5c2dab478148fd28676e27981e203c6",FALSE,"accepted historical-to-current transition"
"config/metric_display_registry.csv","6c0adc3ca061ac49591d71243dd7ff0693311eb1f499836cf52c2742328b8154","c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0",FALSE,"accepted historical-to-current transition"
"config/site_display_registry.csv","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",TRUE,"live-exact"
"scripts/pipeline/paths_io.R","ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c","ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c",TRUE,"live-exact"
"_quarto-nathealth.yml","d12881b61d830170c0ac380487dae9ea2461df6e3b574195c472f7dbaaae88fc","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",FALSE,"accepted historical-to-current transition"
"_quarto.yml","44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c","44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c",TRUE,"live-exact"
"audit/decisions/bootstrap_execution_policy.md","8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a","8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a",TRUE,"live-exact"
"audit/decisions/figure_readability_and_layout.md","62cedcc013c404a445455cae9beff5ffd21c6a2d82689103a98406e34cceb0b3","33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b",FALSE,"accepted historical-to-current transition"
"audit/decisions/gap_timing_unaware_dataset_terminology.md","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",TRUE,"live-exact"
"audit/decisions/model_reporting.md","1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a","1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a",TRUE,"live-exact"
"audit/decisions/p_value_display_conventions.md","ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772","ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772",TRUE,"live-exact"
"audit/decisions/paired_placement_comparison_display.md","0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4","0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4",TRUE,"live-exact"
"audit/decisions/placement_decision.md","86ea999e67b094361a955feaf101efc7c8331bb060f9dd61e24246bd5fd709eb","86ea999e67b094361a955feaf101efc7c8331bb060f9dd61e24246bd5fd709eb",TRUE,"live-exact"
"audit/decisions/reader_facing_symlog_scale.md","8ddfd61216c57ed9f5a0ec59420df3da71edd95c5c77eb1ebe62f3d986a06d58","8ddfd61216c57ed9f5a0ec59420df3da71edd95c5c77eb1ebe62f3d986a06d58",TRUE,"live-exact"
"audit/decisions/site_display_conventions.md","771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8","771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8",TRUE,"live-exact"
"scripts/pipeline/p_value_display.R","ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2","ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2",TRUE,"live-exact"
