"table_index","table_endpoint","attribute","attribute_index","pre_value_start_byte","pre_value_end_byte","pre_value","post_value","intended_pre_ids","intended_post_ids","post_value_start_byte","post_value_end_byte","pre_value_bytes","post_value_bytes"
2,"tbl-h09-formulas","headers",1,51203,51212,"Instrument","tbl-h09-formulas--gt-0001","Instrument","tbl-h09-formulas--gt-0001",51635,51659,10,25
2,"tbl-h09-formulas","headers",2,51267,51270,"Role","tbl-h09-formulas--gt-0002","Role","tbl-h09-formulas--gt-0002",51714,51738,4,25
2,"tbl-h09-formulas","headers",3,51324,51330,"Formula","tbl-h09-formulas--gt-0003","Formula","tbl-h09-formulas--gt-0003",51792,51816,7,25
2,"tbl-h09-formulas","headers",4,51444,51453,"Instrument","tbl-h09-formulas--gt-0001","Instrument","tbl-h09-formulas--gt-0001",51930,51954,10,25
2,"tbl-h09-formulas","headers",5,51519,51522,"Role","tbl-h09-formulas--gt-0002","Role","tbl-h09-formulas--gt-0002",52020,52044,4,25
2,"tbl-h09-formulas","headers",6,51608,51614,"Formula","tbl-h09-formulas--gt-0003","Formula","tbl-h09-formulas--gt-0003",52130,52154,7,25
2,"tbl-h09-formulas","headers",7,51737,51746,"Instrument","tbl-h09-formulas--gt-0001","Instrument","tbl-h09-formulas--gt-0001",52277,52301,10,25
2,"tbl-h09-formulas","headers",8,51801,51804,"Role","tbl-h09-formulas--gt-0002","Role","tbl-h09-formulas--gt-0002",52356,52380,4,25
2,"tbl-h09-formulas","headers",9,51879,51885,"Formula","tbl-h09-formulas--gt-0003","Formula","tbl-h09-formulas--gt-0003",52455,52479,7,25
2,"tbl-h09-formulas","headers",10,52020,52029,"Instrument","tbl-h09-formulas--gt-0001","Instrument","tbl-h09-formulas--gt-0001",52614,52638,10,25
2,"tbl-h09-formulas","headers",11,52088,52091,"Role","tbl-h09-formulas--gt-0002","Role","tbl-h09-formulas--gt-0002",52697,52721,4,25
2,"tbl-h09-formulas","headers",12,52156,52162,"Formula","tbl-h09-formulas--gt-0003","Formula","tbl-h09-formulas--gt-0003",52786,52810,7,25
2,"tbl-h09-formulas","headers",13,52264,52273,"Instrument","tbl-h09-formulas--gt-0001","Instrument","tbl-h09-formulas--gt-0001",52912,52936,10,25
2,"tbl-h09-formulas","headers",14,52321,52324,"Role","tbl-h09-formulas--gt-0002","Role","tbl-h09-formulas--gt-0002",52984,53008,4,25
2,"tbl-h09-formulas","headers",15,52399,52405,"Formula","tbl-h09-formulas--gt-0003","Formula","tbl-h09-formulas--gt-0003",53083,53107,7,25
2,"tbl-h09-formulas","headers",16,52537,52546,"Instrument","tbl-h09-formulas--gt-0001","Instrument","tbl-h09-formulas--gt-0001",53239,53263,10,25
2,"tbl-h09-formulas","headers",17,52605,52608,"Role","tbl-h09-formulas--gt-0002","Role","tbl-h09-formulas--gt-0002",53322,53346,4,25
2,"tbl-h09-formulas","headers",18,52694,52700,"Formula","tbl-h09-formulas--gt-0003","Formula","tbl-h09-formulas--gt-0003",53432,53456,7,25
3,"tbl-h09-primary-samples","id",1,64914,64919,"Metric","tbl-h09-primary-samples--gt-0001","","",65670,65701,6,32
3,"tbl-h09-primary-samples","id",2,65043,65052,"Instrument","tbl-h09-primary-samples--gt-0002","","",65825,65856,10,32
3,"tbl-h09-primary-samples","id",3,65180,65188,"Placement","tbl-h09-primary-samples--gt-0003","","",65984,66015,9,32
3,"tbl-h09-primary-samples","id",4,65315,65364,"Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004","","",66142,66173,50,32
3,"tbl-h09-primary-samples","headers",1,65621,65626,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",66430,66461,6,32
3,"tbl-h09-primary-samples","headers",2,65705,65714,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",66540,66571,10,32
3,"tbl-h09-primary-samples","headers",3,65769,65777,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",66626,66657,9,32
3,"tbl-h09-primary-samples","headers",4,65827,65876,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",66707,66738,50,32
3,"tbl-h09-primary-samples","headers",5,65987,65992,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",66849,66880,6,32
3,"tbl-h09-primary-samples","headers",6,66082,66091,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",66970,67001,10,32
3,"tbl-h09-primary-samples","headers",7,66157,66165,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",67067,67098,9,32
3,"tbl-h09-primary-samples","headers",8,66229,66278,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",67162,67193,50,32
3,"tbl-h09-primary-samples","headers",9,66377,66382,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",67292,67323,6,32
3,"tbl-h09-primary-samples","headers",10,66461,66470,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",67402,67433,10,32
3,"tbl-h09-primary-samples","headers",11,66518,66526,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",67481,67512,9,32
3,"tbl-h09-primary-samples","headers",12,66576,66625,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",67562,67593,50,32
3,"tbl-h09-primary-samples","headers",13,66736,66741,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",67704,67735,6,32
3,"tbl-h09-primary-samples","headers",14,66831,66840,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",67825,67856,10,32
3,"tbl-h09-primary-samples","headers",15,66899,66907,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",67915,67946,9,32
3,"tbl-h09-primary-samples","headers",16,66971,67020,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",68010,68041,50,32
3,"tbl-h09-primary-samples","headers",17,67119,67124,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",68140,68171,6,32
3,"tbl-h09-primary-samples","headers",18,67201,67210,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",68248,68279,10,32
3,"tbl-h09-primary-samples","headers",19,67265,67273,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",68334,68365,9,32
3,"tbl-h09-primary-samples","headers",20,67323,67372,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",68415,68446,50,32
3,"tbl-h09-primary-samples","headers",21,67483,67488,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",68557,68588,6,32
3,"tbl-h09-primary-samples","headers",22,67576,67585,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",68676,68707,10,32
3,"tbl-h09-primary-samples","headers",23,67651,67659,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",68773,68804,9,32
3,"tbl-h09-primary-samples","headers",24,67723,67772,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",68868,68899,50,32
3,"tbl-h09-primary-samples","headers",25,67871,67876,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",68998,69029,6,32
3,"tbl-h09-primary-samples","headers",26,67953,67962,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",69106,69137,10,32
3,"tbl-h09-primary-samples","headers",27,68010,68018,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",69185,69216,9,32
3,"tbl-h09-primary-samples","headers",28,68068,68117,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",69266,69297,50,32
3,"tbl-h09-primary-samples","headers",29,68228,68233,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",69408,69439,6,32
3,"tbl-h09-primary-samples","headers",30,68321,68330,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",69527,69558,10,32
3,"tbl-h09-primary-samples","headers",31,68389,68397,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",69617,69648,9,32
3,"tbl-h09-primary-samples","headers",32,68461,68510,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",69712,69743,50,32
3,"tbl-h09-primary-samples","headers",33,68609,68614,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",69842,69873,6,32
3,"tbl-h09-primary-samples","headers",34,68697,68706,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",69956,69987,10,32
3,"tbl-h09-primary-samples","headers",35,68761,68769,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",70042,70073,9,32
3,"tbl-h09-primary-samples","headers",36,68819,68868,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",70123,70154,50,32
3,"tbl-h09-primary-samples","headers",37,68979,68984,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",70265,70296,6,32
3,"tbl-h09-primary-samples","headers",38,69078,69087,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",70390,70421,10,32
3,"tbl-h09-primary-samples","headers",39,69153,69161,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",70487,70518,9,32
3,"tbl-h09-primary-samples","headers",40,69225,69274,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",70582,70613,50,32
3,"tbl-h09-primary-samples","headers",41,69373,69378,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",70712,70743,6,32
3,"tbl-h09-primary-samples","headers",42,69461,69470,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",70826,70857,10,32
3,"tbl-h09-primary-samples","headers",43,69518,69526,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",70905,70936,9,32
3,"tbl-h09-primary-samples","headers",44,69576,69625,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",70986,71017,50,32
3,"tbl-h09-primary-samples","headers",45,69736,69741,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",71128,71159,6,32
3,"tbl-h09-primary-samples","headers",46,69835,69844,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",71253,71284,10,32
3,"tbl-h09-primary-samples","headers",47,69903,69911,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",71343,71374,9,32
3,"tbl-h09-primary-samples","headers",48,69975,70024,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",71438,71469,50,32
3,"tbl-h09-primary-samples","headers",49,70123,70128,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",71568,71599,6,32
3,"tbl-h09-primary-samples","headers",50,70210,70219,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",71681,71712,10,32
3,"tbl-h09-primary-samples","headers",51,70274,70282,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",71767,71798,9,32
3,"tbl-h09-primary-samples","headers",52,70332,70381,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",71848,71879,50,32
3,"tbl-h09-primary-samples","headers",53,70492,70497,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",71990,72021,6,32
3,"tbl-h09-primary-samples","headers",54,70590,70599,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",72114,72145,10,32
3,"tbl-h09-primary-samples","headers",55,70665,70673,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",72211,72242,9,32
3,"tbl-h09-primary-samples","headers",56,70737,70786,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",72306,72337,50,32
3,"tbl-h09-primary-samples","headers",57,70885,70890,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",72436,72467,6,32
3,"tbl-h09-primary-samples","headers",58,70972,70981,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",72549,72580,10,32
3,"tbl-h09-primary-samples","headers",59,71029,71037,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",72628,72659,9,32
3,"tbl-h09-primary-samples","headers",60,71087,71136,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",72709,72740,50,32
3,"tbl-h09-primary-samples","headers",61,71247,71252,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",72851,72882,6,32
3,"tbl-h09-primary-samples","headers",62,71345,71354,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",72975,73006,10,32
3,"tbl-h09-primary-samples","headers",63,71413,71421,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",73065,73096,9,32
3,"tbl-h09-primary-samples","headers",64,71485,71534,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",73160,73191,50,32
3,"tbl-h09-primary-samples","headers",65,71633,71638,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",73290,73321,6,32
3,"tbl-h09-primary-samples","headers",66,71744,71753,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",73427,73458,10,32
3,"tbl-h09-primary-samples","headers",67,71808,71816,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",73513,73544,9,32
3,"tbl-h09-primary-samples","headers",68,71866,71915,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",73594,73625,50,32
3,"tbl-h09-primary-samples","headers",69,72026,72031,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",73736,73767,6,32
3,"tbl-h09-primary-samples","headers",70,72148,72157,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",73884,73915,10,32
3,"tbl-h09-primary-samples","headers",71,72223,72231,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",73981,74012,9,32
3,"tbl-h09-primary-samples","headers",72,72295,72344,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",74076,74107,50,32
3,"tbl-h09-primary-samples","headers",73,72443,72448,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",74206,74237,6,32
3,"tbl-h09-primary-samples","headers",74,72554,72563,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",74343,74374,10,32
3,"tbl-h09-primary-samples","headers",75,72611,72619,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",74422,74453,9,32
3,"tbl-h09-primary-samples","headers",76,72669,72718,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",74503,74534,50,32
3,"tbl-h09-primary-samples","headers",77,72829,72834,"Metric","tbl-h09-primary-samples--gt-0001","Metric","tbl-h09-primary-samples--gt-0001",74645,74676,6,32
3,"tbl-h09-primary-samples","headers",78,72951,72960,"Instrument","tbl-h09-primary-samples--gt-0002","Instrument","tbl-h09-primary-samples--gt-0002",74793,74824,10,32
3,"tbl-h09-primary-samples","headers",79,73019,73027,"Placement","tbl-h09-primary-samples--gt-0003","Placement","tbl-h09-primary-samples--gt-0003",74883,74914,9,32
3,"tbl-h09-primary-samples","headers",80,73091,73140,"Participants / days / observations / hours / sites","tbl-h09-primary-samples--gt-0004","Participants-/-days-/-observations-/-hours-/-sites","tbl-h09-primary-samples--gt-0004",74978,75009,50,32
4,"tbl-h09-near-eye-results","id",1,86446,86451,"Metric","tbl-h09-near-eye-results--gt-0001","","",88315,88347,6,33
4,"tbl-h09-near-eye-results","id",2,86575,86584,"Instrument","tbl-h09-near-eye-results--gt-0002","","",88471,88503,10,33
4,"tbl-h09-near-eye-results","id",3,86712,86736,"Signed-effect,-h-(95%-CI)","tbl-h09-near-eye-results--gt-0003","","",88631,88663,25,33
4,"tbl-h09-near-eye-results","id",4,86879,86883,"Raw-p","tbl-h09-near-eye-results--gt-0004","","",88806,88838,5,33
4,"tbl-h09-near-eye-results","id",5,87006,87019,"FDR-adjusted-p","tbl-h09-near-eye-results--gt-0005","","",88961,88993,14,33
4,"tbl-h09-near-eye-results","id",6,87152,87216,"Fitted-sample:-participants-/-days-/-observations-/-hours-/-sites","tbl-h09-near-eye-results--gt-0006","","",89126,89158,65,33
4,"tbl-h09-near-eye-results","headers",1,87488,87493,"Metric","tbl-h09-near-eye-results--gt-0001","Metric","tbl-h09-near-eye-results--gt-0001",89430,89462,6,33
4,"tbl-h09-near-eye-results","headers",2,87572,87581,"Instrument","tbl-h09-near-eye-results--gt-0002","Instrument","tbl-h09-near-eye-results--gt-0002",89541,89573,10,33
4,"tbl-h09-near-eye-results","headers",3,87636,87660,"Signed effect, h (95% CI)","tbl-h09-near-eye-results--gt-0003","Signed-effect,-h-(95%-CI)","tbl-h09-near-eye-results--gt-0003",89628,89660,25,33
4,"tbl-h09-near-eye-results","headers",4,87730,87734,"Raw p","tbl-h09-near-eye-results--gt-0004","Raw-p","tbl-h09-near-eye-results--gt-0004",89730,89762,5,33
4,"tbl-h09-near-eye-results","headers",5,87802,87815,"FDR-adjusted p","tbl-h09-near-eye-results--gt-0005","FDR-adjusted-p","tbl-h09-near-eye-results--gt-0005",89830,89862,14,33
4,"tbl-h09-near-eye-results","headers",6,87882,87946,"Fitted sample: participants / days / observations / hours / sites","tbl-h09-near-eye-results--gt-0006","Fitted-sample:-participants-/-days-/-observations-/-hours-/-sites","tbl-h09-near-eye-results--gt-0006",89929,89961,65,33
4,"tbl-h09-near-eye-results","headers",7,88057,88062,"Metric","tbl-h09-near-eye-results--gt-0001","Metric","tbl-h09-near-eye-results--gt-0001",90072,90104,6,33
4,"tbl-h09-near-eye-results","headers",8,88152,88161,"Instrument","tbl-h09-near-eye-results--gt-0002","Instrument","tbl-h09-near-eye-results--gt-0002",90194,90226,10,33
4,"tbl-h09-near-eye-results","headers",9,88220,88244,"Signed effect, h (95% CI)","tbl-h09-near-eye-results--gt-0003","Signed-effect,-h-(95%-CI)","tbl-h09-near-eye-results--gt-0003",90285,90317,25,33
4,"tbl-h09-near-eye-results","headers",10,88325,88329,"Raw p","tbl-h09-near-eye-results--gt-0004","Raw-p","tbl-h09-near-eye-results--gt-0004",90398,90430,5,33
4,"tbl-h09-near-eye-results","headers",11,88408,88421,"FDR-adjusted p","tbl-h09-near-eye-results--gt-0005","FDR-adjusted-p","tbl-h09-near-eye-results--gt-0005",90509,90541,14,33
4,"tbl-h09-near-eye-results","headers",12,88499,88563,"Fitted sample: participants / days / observations / hours / sites","tbl-h09-near-eye-results--gt-0006","Fitted-sample:-participants-/-days-/-observations-/-hours-/-sites","tbl-h09-near-eye-results--gt-0006",90619,90651,65,33
4,"tbl-h09-near-eye-results","headers",13,88662,88667,"Metric","tbl-h09-near-eye-results--gt-0001","Metric","tbl-h09-near-eye-results--gt-0001",90750,90782,6,33
4,"tbl-h09-near-eye-results","headers",14,88744,88753,"Instrument","tbl-h09-near-eye-results--gt-0002","Instrument","tbl-h09-near-eye-results--gt-0002",90859,90891,10,33
4,"tbl-h09-near-eye-results","headers",15,88808,88832,"Signed effect, h (95% CI)","tbl-h09-near-eye-results--gt-0003","Signed-effect,-h-(95%-CI)","tbl-h09-near-eye-results--gt-0003",90946,90978,25,33
4,"tbl-h09-near-eye-results","headers",16,88902,88906,"Raw p","tbl-h09-near-eye-results--gt-0004","Raw-p","tbl-h09-near-eye-results--gt-0004",91048,91080,5,33
4,"tbl-h09-near-eye-results","headers",17,88978,88991,"FDR-adjusted p","tbl-h09-near-eye-results--gt-0005","FDR-adjusted-p","tbl-h09-near-eye-results--gt-0005",91152,91184,14,33
4,"tbl-h09-near-eye-results","headers",18,89058,89122,"Fitted sample: participants / days / observations / hours / sites","tbl-h09-near-eye-results--gt-0006","Fitted-sample:-participants-/-days-/-observations-/-hours-/-sites","tbl-h09-near-eye-results--gt-0006",91251,91283,65,33
4,"tbl-h09-near-eye-results","headers",19,89233,89238,"Metric","tbl-h09-near-eye-results--gt-0001","Metric","tbl-h09-near-eye-results--gt-0001",91394,91426,6,33
4,"tbl-h09-near-eye-results","headers",20,89326,89335,"Instrument","tbl-h09-near-eye-results--gt-0002","Instrument","tbl-h09-near-eye-results--gt-0002",91514,91546,10,33
4,"tbl-h09-near-eye-results","headers",21,89394,89418,"Signed effect, h (95% CI)","tbl-h09-near-eye-results--gt-0003","Signed-effect,-h-(95%-CI)","tbl-h09-near-eye-results--gt-0003",91605,91637,25,33
4,"tbl-h09-near-eye-results","headers",22,89499,89503,"Raw p","tbl-h09-near-eye-results--gt-0004","Raw-p","tbl-h09-near-eye-results--gt-0004",91718,91750,5,33
4,"tbl-h09-near-eye-results","headers",23,89586,89599,"FDR-adjusted p","tbl-h09-near-eye-results--gt-0005","FDR-adjusted-p","tbl-h09-near-eye-results--gt-0005",91833,91865,14,33
