"path","bytes","sha256","actual_sha256","actual_bytes","passed"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/beta_binomial_benchmark_inventory.txt",321,"25c675728b90cb562d250772f243b087814da7150abf6e98ea71e6ec68ecd63d","25c675728b90cb562d250772f243b087814da7150abf6e98ea71e6ec68ecd63d",321,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/candidate_design_rank.csv",697,"a5feae4c698485c1992893ed2f4c3f436d8e75cfdc5648da8cd4f30b26fc4b47","a5feae4c698485c1992893ed2f4c3f436d8e75cfdc5648da8cd4f30b26fc4b47",697,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/commands_and_scope.md",3822,"50715bc5d4936e2857b5e1ee4a84be59e877f56b798ce0155f8ca3592827c53e","50715bc5d4936e2857b5e1ee4a84be59e877f56b798ce0155f8ca3592827c53e",3822,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/downstream_dependencies.csv",6217,"5e766abbcc049b64f9f114e14c79524f3e0222591cdb5a4cc5b6ece04af2689f","5e766abbcc049b64f9f114e14c79524f3e0222591cdb5a4cc5b6ece04af2689f",6217,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/exact_candidate_membership.csv",606,"f74dbbc11b030ff8ab1ba31cf065c86d7996986a5a88c8ccd2c43d7fd853c6c2","f74dbbc11b030ff8ab1ba31cf065c86d7996986a5a88c8ccd2c43d7fd853c6c2",606,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/existing_B_stored_fit_gate.csv",941,"e9048f7108aa4080562c9d5466efbba99a79bc956598759fe159942a7071bcb5","e9048f7108aa4080562c9d5466efbba99a79bc956598759fe159942a7071bcb5",941,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/existing_B_stored_optimizer_log.csv",473,"b7cfe850895e9b47c99c0aef1ef226b712a4557b55a9d659eda130958254761d","b7cfe850895e9b47c99c0aef1ef226b712a4557b55a9d659eda130958254761d",473,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/existing_B_stored_specification.txt",203,"c675d007bbf3d956e239cda5ab514a137c2395d1fa673336e4dbc39aea424085","c675d007bbf3d956e239cda5ab514a137c2395d1fa673336e4dbc39aea424085",203,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/existing_output_coverage.csv",2979,"ecfceb7ad2d84f0d188157b86aae4616f7dcb2880da2130656b2cdfa2fc66231","ecfceb7ad2d84f0d188157b86aae4616f7dcb2880da2130656b2cdfa2fc66231",2979,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/exploratory_reuse_eligibility.csv",598,"d9d8be2723538a11848f8b06920a783e3283fed8d4a668c35238414be9dbd74a","d9d8be2723538a11848f8b06920a783e3283fed8d4a668c35238414be9dbd74a",598,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/finalization_checks.csv",3889,"c65caa6362750f8ee430dea535b138f683c460b81ba257564588c2b47fbe7248","c65caa6362750f8ee430dea535b138f683c460b81ba257564588c2b47fbe7248",3889,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/finalization_execution.txt",1237,"51cb5ef005bf19b845bd0e811e88b5b2fd14a0d541f0682fe699cfddf0247f43","51cb5ef005bf19b845bd0e811e88b5b2fd14a0d541f0682fe699cfddf0247f43",1237,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/formula_registry.csv",2266,"b26c4200c3b3f181a07936c1ea92c78301affe33a5e46e92e5789ac15574e9ad","b26c4200c3b3f181a07936c1ea92c78301affe33a5e46e92e5789ac15574e9ad",2266,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence_copy_inventory.csv",11526,"436727140fb6a85fd1562c37513ede5bc85ed8406a098a294a18c85023c3bda5","436727140fb6a85fd1562c37513ede5bc85ed8406a098a294a18c85023c3bda5",11526,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/audit_checks.csv",492,"827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0","827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0",492,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/audit_output.txt",7693,"7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1","7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1",7693,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/baseline_change_log.csv",212363,"734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42","734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42",212363,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/baseline_decision_register.csv",147325,"7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6","7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6",147325,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/command.txt",438,"7833bc8478c7332f937cb70aa0027136c0fc835c1b6eff882a95795a536cbe6a","7833bc8478c7332f937cb70aa0027136c0fc835c1b6eff882a95795a536cbe6a",438,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/endpoint_model_metadata_inventory.csv",5906,"613026e0b576ae30be391677e40e7aef5c5bff34ceb4bd8a4807521fe4193650","613026e0b576ae30be391677e40e7aef5c5bff34ceb4bd8a4807521fe4193650",5906,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/existing_linkage_b_coverage.csv",229,"875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4","875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4",229,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/input_identities.csv",1367,"bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88","bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88",1367,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/presleep_comparison.csv",215,"9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a","9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a",215,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/sample_summary.csv",421,"6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409","6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409",421,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/session_info.txt",582,"fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4","fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4",582,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_central_replay/verify_reopening.R",3380,"0df78a50e990625986c86b53742a28635c9c0bc8bb0e37da8be330b8390cba32","0df78a50e990625986c86b53742a28635c9c0bc8bb0e37da8be330b8390cba32",3380,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/audit_checks.csv",492,"827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0","827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0",492,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/audit_linkage_b.R",14878,"2d867c04ade7ed97aaa0e4c040c1d0ae1a2ff56bfb9a81720fb454d6cad67018","2d867c04ade7ed97aaa0e4c040c1d0ae1a2ff56bfb9a81720fb454d6cad67018",14878,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/audit_output.txt",7693,"7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1","7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1",7693,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/command.txt",431,"43f6071f7f984704ba13e75281e9f26dbf41209485ef5a5ad32eb72d45bf96d1","43f6071f7f984704ba13e75281e9f26dbf41209485ef5a5ad32eb72d45bf96d1",431,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/existing_linkage_b_coverage.csv",229,"875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4","875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4",229,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/input_identities.csv",1367,"bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88","bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88",1367,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/manifest.csv",1442,"89886c2ce89085cec346729717bd787807d31231f6d7879ec93f41dd0a008c24","89886c2ce89085cec346729717bd787807d31231f6d7879ec93f41dd0a008c24",1442,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/presleep_comparison.csv",215,"9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a","9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a",215,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/sample_summary.csv",421,"6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409","6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409",421,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_evidence/completed_owner_audit/session_info.txt",582,"fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4","fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4",582,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/historical_runtime_evidence.csv",8367,"707e1be6e1b2f1992f7b197b51d9a28dccbf80237be5e3bca17cc945c85815b5","707e1be6e1b2f1992f7b197b51d9a28dccbf80237be5e3bca17cc945c85815b5",8367,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/initialization_session_and_command.txt",4888,"f4b1bec95a5b8a3ce6e136b43029203f5c73756c5e97f6f221ec065b646a00cc","f4b1bec95a5b8a3ce6e136b43029203f5c73756c5e97f6f221ec065b646a00cc",4888,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/input_schemas.txt",1744,"be10408874e61c3fc69ccb2b8fbdeca930052a0b8ef413a7e76f75e48a195187","be10408874e61c3fc69ccb2b8fbdeca930052a0b8ef413a7e76f75e48a195187",1744,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/library_and_benchmark_execution.txt",2244,"93b8e4d05760bba3346e75d8c5332d407f4b73c409b126ee29c513c2d46458e0","93b8e4d05760bba3346e75d8c5332d407f4b73c409b126ee29c513c2d46458e0",2244,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/local_link_verification.csv",1261,"e06dc3895e6c9218632590ed83b6d95b78285d6e6c217960eb6f088a4f2926e6","e06dc3895e6c9218632590ed83b6d95b78285d6e6c217960eb6f088a4f2926e6",1261,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/membership_scientific_columns.txt",339,"40dae5a3878deecb9583565a8270cf3f899d0872f4ad8311c5c6c859dbef0c34","40dae5a3878deecb9583565a8270cf3f899d0872f4ad8311c5c6c859dbef0c34",339,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/multiplicity_contract.csv",1035,"14779bf4804b90e5348a3f462fcc7af054edbd9bcea08ed4017d552b3c39c9af","14779bf4804b90e5348a3f462fcc7af054edbd9bcea08ed4017d552b3c39c9af",1035,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/original_chest_coverage_manifest_row.csv",1281,"c070590f04e26ed1ad060c1b94a221a3f1c193182b1fa2c7ddad9636e575318e","c070590f04e26ed1ad060c1b94a221a3f1c193182b1fa2c7ddad9636e575318e",1281,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/participant_nesting_and_cluster_sizes.csv",214,"74bb29abbfd8353fa93aec82cfb5735a873ea20696dcad38fd9e74938af9f200","74bb29abbfd8353fa93aec82cfb5735a873ea20696dcad38fd9e74938af9f200",214,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/plan.md",46057,"f0ac32458527f046b0485f983e05ae5ff28c3ae3e415ee338bc91007eb23b268","f0ac32458527f046b0485f983e05ae5ff28c3ae3e415ee338bc91007eb23b268",46057,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/planned_sensitivity_support.csv",945,"931109fdfa6dd898a939ff2cd3b17f0d1c6528adaa5601ea5aca306d66803eb0","931109fdfa6dd898a939ff2cd3b17f0d1c6528adaa5601ea5aca306d66803eb0",945,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/planning_dependency_checks.csv",1823,"312599fb33814a3faf49569a8ba49847537c39534396b176d487a48fe1d84117","312599fb33814a3faf49569a8ba49847537c39534396b176d487a48fe1d84117",1823,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/planning_registry_checks.csv",295,"a9081ea5cb75cc703f55b3cea652c09e72fb3cb9b110a8e9e495e46e9f13f9d5","a9081ea5cb75cc703f55b3cea652c09e72fb3cb9b110a8e9e495e46e9f13f9d5",295,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/preexisting_protected_files.csv",504347,"5ae42c31308f3ee7f7b9136a73febba59c8b46395eca84a22e7b771d8647347d","5ae42c31308f3ee7f7b9136a73febba59c8b46395eca84a22e7b771d8647347d",504347,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/preseal_verifier_cardinality_review/05_verify_and_seal.R",15193,"da1f2e1b332ac40b730f5bf8ba3f737f54f338990795708944fa0d17f9e602e1","da1f2e1b332ac40b730f5bf8ba3f737f54f338990795708944fa0d17f9e602e1",15193,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/preseal_verifier_cardinality_review/finalization_checks.csv",3891,"4daae9d513032a9b13da4b26b58f99ca52fd401d3a7fa390be65fdf60331ed3e","4daae9d513032a9b13da4b26b58f99ca52fd401d3a7fa390be65fdf60331ed3e",3891,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/preseal_verifier_cardinality_review/finalization_execution.txt",1237,"0cc060b54a89706cb838accbc6f9b83bf8a12a31282b41dc631ea274d755d8cd","0cc060b54a89706cb838accbc6f9b83bf8a12a31282b41dc631ea274d755d8cd",1237,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/preseal_verifier_cardinality_review/finding.md",1098,"ea5172d093ef51cc70e8aa079ad52deeb5168c2169bb029fbe714916f198ac35","ea5172d093ef51cc70e8aa079ad52deeb5168c2169bb029fbe714916f198ac35",1098,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/preseal_verifier_cardinality_review/preserved_first_execution.csv",592,"f6e65b7ce22c0490d4940d5fb1e83f7716ba7505928739b46e7bf89a413ce1f9","f6e65b7ce22c0490d4940d5fb1e83f7716ba7505928739b46e7bf89a413ce1f9",592,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/prospective_conditional_fit_reserves.csv",776,"86ce46ac5d53faa4659d545963be12a3597da5ee93a5b2f2f0f53e06e61faed4","86ce46ac5d53faa4659d545963be12a3597da5ee93a5b2f2f0f53e06e61faed4",776,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/prospective_diagnostic_draw_budget.csv",1069,"9e863708efdef7275f6e8e85dc85c20c6cf7528def794c84b4f9d55b5465e069","9e863708efdef7275f6e8e85dc85c20c6cf7528def794c84b4f9d55b5465e069",1069,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/prospective_model_jobs.csv",9960,"0401e5ab60d04327483f01794cdb7dea1ea17efa63d3c20b680c85f07756caf6","0401e5ab60d04327483f01794cdb7dea1ea17efa63d3c20b680c85f07756caf6",9960,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/prospective_stage2_output_contract.csv",4164,"fdee0d03f3a3dafbf436b8be6d968a1d766b766514ab56aa140bad7f089ac0ca","fdee0d03f3a3dafbf436b8be6d968a1d766b766514ab56aa140bad7f089ac0ca",4164,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/protected_identity_verification.csv",663556,"26ff1e45106bec6c9a0277be4c3f95e9e98dfcca355946cacbf863488e5e167f","26ff1e45106bec6c9a0277be4c3f95e9e98dfcca355946cacbf863488e5e167f",663556,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/raincloud_reuse_verification.csv",264,"fb933268c1933917aef65fc0a5f526af5cff137f1d60cad28f2a1b83a48ab89f","fb933268c1933917aef65fc0a5f526af5cff137f1d60cad28f2a1b83a48ab89f",264,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/reader_presentation_contract.md",3347,"6bef527906ba675f6249511113eb35d8fc33e7a2f7a3d2b1dbfd84aa26fa4196","6bef527906ba675f6249511113eb35d8fc33e7a2f7a3d2b1dbfd84aa26fa4196",3347,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/registry_execution.txt",913,"a2ebae82449029d5b95d0f9f08700bbe544ef4ea3405414fb8aee11063a9d0ea","a2ebae82449029d5b95d0f9f08700bbe544ef4ea3405414fb8aee11063a9d0ea",913,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/release_authority_postcheck.csv",25634,"64e46a5a9b3452f80472c65c5c7479fae54a40e875fa349933e31f5635e39325","64e46a5a9b3452f80472c65c5c7479fae54a40e875fa349933e31f5635e39325",25634,TRUE
