path,type,sha256,bytes,link_target
artifacts/01_imported/cache/UCR_wearlog_ed90d9ac91b9.RData,file,1e27bd6f03f35d172b16dbed5ba296bd9a60d10e961b180ca52c9e87b62306c8,9618,
artifacts/01_imported/minute/BAUA_chest_minute.rds,file,e067a0a1bdf7bcd4c96e502fb04646b519ba28155f6fc343895869467a252e1e,781580,
artifacts/01_imported/minute/BAUA_glasses_minute.rds,file,0c3b1e82253f717a5ecfdc1f4ae22d169ec557a41e42c6b3b1d5d92d8529584b,747768,
artifacts/01_imported/minute/FUSPCEU_chest_minute.rds,file,9d2771d930b14bd3b4ecf542c17f78ff8c2c18c3e3f1ebb38ca68a775dee135b,764920,
artifacts/01_imported/minute/FUSPCEU_glasses_minute.rds,file,7ef1992a4d8dbdfa9dfb47c66032241f0f57309349536a5132f3bb2f536f5dcb,803608,
artifacts/01_imported/minute/IZTECH_chest_minute.rds,file,15aec2f0aab8ce633229d29a49458e638d264ee52fff8700a5d3b14bfd649eed,755324,
artifacts/01_imported/minute/IZTECH_glasses_minute.rds,file,3e54023d825fda3c3264145f541aafafd9f09692c1aeffbbdeff6b536fde6b4c,752568,
artifacts/01_imported/minute/KNUST_chest_minute.rds,file,e04245a89041f57497249cf61ec4fb18d2a06988496136b1951a1a9f6cd3512f,562000,
artifacts/01_imported/minute/KNUST_glasses_minute.rds,file,1692e5f1ef545c8fd033defbd660814abad805d080171814a970faf83ff23411,534464,
artifacts/01_imported/minute/MPI_glasses_minute.rds,file,5ed31fbd4affa8dc659b52617920292ebf687d4e8065c575a916076ae7bbf19c,1022180,
artifacts/01_imported/minute/RISE_chest_minute.rds,file,2c33b07de493fd6ae2e996938f7911ea11113377191f4c0e38e296659edd2e82,721084,
artifacts/01_imported/minute/RISE_glasses_minute.rds,file,15060ad42263bc13bfaae277f7d12f6370884e7fe93271c2f29690533ae0fbc9,601244,
artifacts/01_imported/minute/THUAS_chest_minute.rds,file,ec363fafd3018ce39e39f8526a20c5c44909e8c355bc1f87b0be02748b30c8d5,699072,
artifacts/01_imported/minute/THUAS_glasses_minute.rds,file,b9b3b1f44a5535dcdf0b5807ac18f4960632c6d26c080bf0acb8998e7d53435c,583936,
artifacts/01_imported/minute/TUM_chest_minute.rds,file,d6d8efdc23ae9eb285c319c874b49a8e817d703245b46f56371fe41cd69e13f7,449480,
artifacts/01_imported/minute/TUM_glasses_minute.rds,file,d2659360b41746b736eabed471038d7f31680038365039c15fae6320914a7a1a,472628,
artifacts/01_imported/minute/UCR_chest_minute.rds,file,7bad51be8ea019612e14cf7fff6861ce6883bdb40ce6e22c353d09276dee401f,1518020,
artifacts/01_imported/minute/UCR_glasses_minute.rds,file,a46820a9ca3309b836f93b3c599a17059d20c2aae68eaf3a0b2c822cebf7c960,232884,
artifacts/01_imported/model_inputs/cache/BAUA_chronotype_a69ff3835c2d.RData,file,afa241971e2a0fcb2daa69c35522fc7aeef8028c57011835a90e67b2a694f327,1566,
artifacts/01_imported/model_inputs/cache/BAUA_demographics_a69ff3835c2d.RData,file,7f8a319cc040f41184e74dab2c2b178f64b74df0290c5771229bdb3338aa8073,992,
artifacts/01_imported/model_inputs/cache/BAUA_exercisediary_a69ff3835c2d.RData,file,0e63b109c8075a807d9b7f0c19437015fc002fd15b5162572d905b609b79ad0b,4738,
artifacts/01_imported/model_inputs/cache/BAUA_leba_a69ff3835c2d.RData,file,fe0c5caa0e26b366562b9b6cf0728dab81e0e41d844268a46f5a4ebfc4b36d9c,1614,
artifacts/01_imported/model_inputs/cache/BAUA_lightexposurediary_a69ff3835c2d.RData,file,bf2e22735b572796f949a016a12fcda1ad49f08a36d31199fe8f1df29c731e3f,17582,
artifacts/01_imported/model_inputs/cache/BAUA_vlsq8_a69ff3835c2d.RData,file,1606d91f1d3c05db7f30f0517ede942458f4b7bd50f89d8aba95fd425ce3dfaf,916,
artifacts/01_imported/model_inputs/cache/FUSPCEU_chronotype_2badb6e3302e.RData,file,6faca80d7be148169205853350be9411a2130cb628788d5c1f09dd6a9083f3c2,1457,
artifacts/01_imported/model_inputs/cache/FUSPCEU_demographics_2badb6e3302e.RData,file,d7c05c1da442b113b43ba28267ef60159aaf844ce837d39428258ed7b57029e2,841,
artifacts/01_imported/model_inputs/cache/FUSPCEU_exercisediary_2badb6e3302e.RData,file,77d471795e6124d317ef612b96e55254869fa2e50e1e16d2c17b39a160472dbe,3855,
artifacts/01_imported/model_inputs/cache/FUSPCEU_leba_2badb6e3302e.RData,file,956eb6c813667086e3b6146c00c672771c479573149aef551b0ae98c6e65c539,1628,
artifacts/01_imported/model_inputs/cache/FUSPCEU_lightexposurediary_2badb6e3302e.RData,file,2d2b2c4af616c954939546c5bcb2b5395df41e7bfd7885639c6eeb20aaa0b407,20028,
artifacts/01_imported/model_inputs/cache/FUSPCEU_vlsq8_2badb6e3302e.RData,file,aff64268e638fe515ff2214fe5127b71842a71d8023c6dc0757eb02431c6db23,927,
artifacts/01_imported/model_inputs/cache/IZTECH_chronotype_15b1150ce0c6.RData,file,b9f5c54720e23edb92f9073cc1f9ae4eadee6ae73d534bcd3bd088017092a977,1318,
artifacts/01_imported/model_inputs/cache/IZTECH_demographics_15b1150ce0c6.RData,file,9fa6019b7ddf2d7401c9a6e73760e4f97e8d4dabc1e701dcb14987783ee8898e,765,
artifacts/01_imported/model_inputs/cache/IZTECH_exercisediary_15b1150ce0c6.RData,file,f29f0f29e01001b125632274fa1c3251c0d71033bedd8ac539ac1fde0ef5d83f,4231,
artifacts/01_imported/model_inputs/cache/IZTECH_leba_15b1150ce0c6.RData,file,ff2c1efe898b22b781dc5c73f0f76b87231c6ff269887c8e701bdc82bc9374e6,1503,
artifacts/01_imported/model_inputs/cache/IZTECH_lightexposurediary_15b1150ce0c6.RData,file,f005e3a13d664d9518e76fe6015b84696b3cf1a95791102766db2c6b604438d3,18817,
artifacts/01_imported/model_inputs/cache/IZTECH_vlsq8_15b1150ce0c6.RData,file,a0cb34d683ec01f193d82b2bebb1a7b9bcbee47774c36e8d45996c31acbd8730,881,
artifacts/01_imported/model_inputs/cache/KNUST_chronotype_ea49a38edfb1.RData,file,fcf35b9bc3b308fb331a6dc7a5818bee56ff9a4cd7f6f73a987b5bcb88305a0c,1152,
artifacts/01_imported/model_inputs/cache/KNUST_demographics_ea49a38edfb1.RData,file,f6c06abb63b3eacc962f9cb5979ad1119cf7608c31ede3de701a83aeec493956,855,
artifacts/01_imported/model_inputs/cache/KNUST_exercisediary_ea49a38edfb1.RData,file,1d8762d51976c12771f5ed7b1695746684a039731e425b04374ab8c30aa95d3e,3514,
artifacts/01_imported/model_inputs/cache/KNUST_leba_ea49a38edfb1.RData,file,95621e2792db4cbac6e6b4d024a07d6fe2075b153974f9911487d0efb4c0e7b5,1473,
artifacts/01_imported/model_inputs/cache/KNUST_lightexposurediary_ea49a38edfb1.RData,file,c4b0bb6f0c7966c691d4c0c38f3ae436ea08d47194e255eb32230def2306702f,18360,
artifacts/01_imported/model_inputs/cache/KNUST_vlsq8_ea49a38edfb1.RData,file,834d54101b7037fb8868bd1c3ab833d62fb2503087ea25a1121dcba692805249,845,
artifacts/01_imported/model_inputs/cache/MPI_chronotype_cd0099b0eed7.RData,file,2e3910c107a1f122396f1ecb8096c23e9b46ba353d466b6104f44e2b5ef4c696,1594,
artifacts/01_imported/model_inputs/cache/MPI_demographics_cd0099b0eed7.RData,file,045cd108c9fc94fa98688e16f46428951b5e84684dda729618aa870e2e7fe93e,1137,
artifacts/01_imported/model_inputs/cache/MPI_exercisediary_cd0099b0eed7.RData,file,37ccceaec8362fa85fa4183732490ddac65e7729916eebf1f71099add676e4da,4785,
artifacts/01_imported/model_inputs/cache/MPI_leba_cd0099b0eed7.RData,file,bf570c71395655a61df873efb8c8390ebcc5a56ba8f9675ec0e62ceafd3c9243,1696,
artifacts/01_imported/model_inputs/cache/MPI_lightexposurediary_cd0099b0eed7.RData,file,40e6a4720b694abd04fdd3ac3411c8eaa91814cadb6a4ae8eddad9cccf76b0d5,19121,
artifacts/01_imported/model_inputs/cache/MPI_vlsq8_cd0099b0eed7.RData,file,00ad3d5fe805f0b3ecdb0aece742e84461e0b8b06f6d2a6f7ab0b7a273f04e6e,938,
artifacts/01_imported/model_inputs/cache/RISE_chronotype_12ca7139b789.RData,file,91087bcbdc1b3312be3a4dfa041184d5ba794bc5ae4a858526e31c450c8d305a,1275,
artifacts/01_imported/model_inputs/cache/RISE_demographics_12ca7139b789.RData,file,3d814b93cf06631507e6b1d3a15821ccd7825eb169195b7a14f988865f985caf,817,
artifacts/01_imported/model_inputs/cache/RISE_exercisediary_12ca7139b789.RData,file,e2ed4be991c96221cb87acbe6c3987909396ea093014c3159f30a222174ef341,4167,
artifacts/01_imported/model_inputs/cache/RISE_leba_12ca7139b789.RData,file,c977de1079e7787d9c26efe0a2a46412f6e53246733bbaa2c66274764ee9b546,1506,
artifacts/01_imported/model_inputs/cache/RISE_lightexposurediary_12ca7139b789.RData,file,549e7da8cc56e54bcd6b5c3f437fb6f1ddb5398cbb2c1b5533e6939150c8e826,18378,
artifacts/01_imported/model_inputs/cache/RISE_vlsq8_12ca7139b789.RData,file,11be63f79f8ed99516ebbef33f353a348d748f37206433bf1cc9e000d66edabe,870,
artifacts/01_imported/model_inputs/cache/THUAS_chronotype_19bf83f353e1.RData,file,0d6c26a2a4fbbdda8ae90a70d4e2aa9e3449227a2a7da85224f6debb2d275f87,1227,
artifacts/01_imported/model_inputs/cache/THUAS_demographics_19bf83f353e1.RData,file,8b2d88442eb0911fcb332e25b8313c2e0899f92ebd6816813297d8bef94e5469,821,
artifacts/01_imported/model_inputs/cache/THUAS_exercisediary_19bf83f353e1.RData,file,c62cffbbbda0c28148fd9b8d7559374f6d6f5508f4625f7543d672551be109c5,3827,
artifacts/01_imported/model_inputs/cache/THUAS_leba_19bf83f353e1.RData,file,01c3801029d72cbb37f8a2b3770eb48b54951e00bb6acd37a45682f0c7677fa8,1476,
artifacts/01_imported/model_inputs/cache/THUAS_lightexposurediary_19bf83f353e1.RData,file,a7f52b3ebaba3524fc4637d9d5d5322ea07500d9725deffc2d498a496360a588,21042,
artifacts/01_imported/model_inputs/cache/THUAS_vlsq8_19bf83f353e1.RData,file,7c9d21751807874c310a7c0bc7946099f97923b0b0a7213a3aad55203b89a370,850,
artifacts/01_imported/model_inputs/cache/TUM_chronotype_eeafeea65ee0.RData,file,b5cdbfef437e6bd98ca00301ada6d43174b55a2a90f59a11038a26c70fb77124,1021,
artifacts/01_imported/model_inputs/cache/TUM_demographics_eeafeea65ee0.RData,file,ddf8ffbe33b7e7c05099253b957a6a3dac37395078426a4118156cc0cf0826d2,728,
artifacts/01_imported/model_inputs/cache/TUM_exercisediary_618fda8521f3.RData,file,0db56324e9826d427c42984fdfc43eb1e7487211365f222a1c0b2ecff618f1ef,2662,
artifacts/01_imported/model_inputs/cache/TUM_exercisediary_eeafeea65ee0.RData,file,9f0685798399fa41548cbf99e942447e9734fccf446003d918a030b1b7bfcc80,2667,
artifacts/01_imported/model_inputs/cache/TUM_leba_eeafeea65ee0.RData,file,143e58b0cb329308551b6e96bf8a4a01fb43d3a0ac59d61cd4a1006fe827f23b,1356,
artifacts/01_imported/model_inputs/cache/TUM_lightexposurediary_eeafeea65ee0.RData,file,52d56ff05a9223cfb39dbe763cab638d0c06c330ae8dc1ec7bb9a70897ab06b8,12516,
artifacts/01_imported/model_inputs/cache/TUM_vlsq8_eeafeea65ee0.RData,file,a33cab014611eb70878df1ab92179c5bdcc4780b26b204199f542bc4ffc05f9d,796,
artifacts/01_imported/model_inputs/cache/UCR_chronotype_ed90d9ac91b9.RData,file,af7d229431bf5c7931ffb59bafa98ff7f77564ca9e6ed07405f9b07ec33828fb,1926,
artifacts/01_imported/model_inputs/cache/UCR_demographics_ed90d9ac91b9.RData,file,e9cb355c9713fce69615e8aa8f273014c655ecbd6073418a6895a70fe8e93163,911,
artifacts/01_imported/model_inputs/cache/UCR_exercisediary_ed90d9ac91b9.RData,file,958044fbf7503a3a34283d644eb48ad54f569b66dc1900844e36338c89f3b406,6445,
artifacts/01_imported/model_inputs/cache/UCR_leba_ed90d9ac91b9.RData,file,53d06111083c2a9dd71ce5fa41daf815fd7a56e2cc495dc9c6fbe20ab82bffd9,1875,
artifacts/01_imported/model_inputs/cache/UCR_lightexposurediary_ed90d9ac91b9.RData,file,27a45cb24e4f99b21be2ea2b8c8c7b1a4c1bd2ae4c7b148c32909d6a9323f266,41242,
artifacts/01_imported/model_inputs/cache/UCR_vlsq8_ed90d9ac91b9.RData,file,91d14d5b955ed4dc6b0881527fb84e8c8e8ada0ef042e82e01d9969abe90a7b1,1090,
artifacts/01_imported/model_inputs/column_audit.csv,file,c50dcc349df0c04cddd04e9c9a173a34ab47428d86cca7bd6fffb3233873a8f0,45324,
artifacts/01_imported/model_inputs/object_audit.csv,file,81a963b28a092019e5becefa3a223bbc43af5c9a3fc1f11abb9a990e9b8d4aac,3950,
artifacts/01_imported/partial_minute_audit.csv,file,694f39a6996e144d905a14e5af150a890257221ad302a3f927740b8dde090626,199618,
artifacts/01_imported/raw_stream_audit.csv,file,9c17f0e817a09dfb8947940b78febf2d050e554b666e6ff08e2399b59e221570,1814,
artifacts/01_imported/runs/subset_baua/minute/BAUA_chest_minute.rds,file,3ff9a82af013bb83f59afe9d8dc5f816cb7b4e2e2c9c5432c89106fbd03f3779,781580,
artifacts/01_imported/runs/subset_baua/minute/BAUA_glasses_minute.rds,file,716a0ea99158b6fa2a2bd5cd7a228173c068c52843564fc1a26d0051cc267789,747768,
artifacts/02_aligned/dst_fold_audit.csv,file,3cf7c9b8baa0a0c7087eecf510f5b7eff92612916ca5f544be9c5dc0b1d89c32,26981,
artifacts/02_aligned/join_cardinality_audit.csv,file,cb63b4b1a5743b683a98b3bae3421adbe13887753932c347c43f14707cdd25d7,1022,
artifacts/02_aligned/key_audit.csv,file,fccd3d7fe2d9c39a4d668afbac21b083f418814023dc2e5dfc28614dc30b6c4f,4745,
artifacts/02_aligned/light_chest_aligned.rds,file,be0f7189375a15de597242903254209e10dfe216ee724f3b741dd26886284f8b,11660952,
artifacts/02_aligned/light_glasses_aligned.rds,file,d50fb7054d133503965760f633aed7caf42a52e0cbda09cf7d27cd91983d8d59,11150900,
artifacts/02_aligned/runs/subset_baua/dst_fold_audit.csv,file,cb78f657e52a6f09103591e25f2d10a9caaa487a0e8f9548ee9a7ccfb9f8250d,101,
artifacts/02_aligned/runs/subset_baua/join_cardinality_audit.csv,file,ce39889b1a44a85bdb4225c4304272b0f42bc23654cce578333dcf7a4d743ce7,249,
artifacts/02_aligned/runs/subset_baua/key_audit.csv,file,a0181e9fbe3e9a0abd433d8913e3fea22f93ccc8d92a7cb6af93bb629a25770a,644,
artifacts/02_aligned/runs/subset_baua/light_chest_aligned.rds,file,335808f09845b53ee4870e5ce8bed8552d2391ef6c55d071d73e5f5d732af764,1539068,
artifacts/02_aligned/runs/subset_baua/light_glasses_aligned.rds,file,724bdebab7f0bb108083f67bab9d707b319d0d410676ccb4e9ea2b5e3dc01f64,1484380,
artifacts/02_aligned/runs/subset_baua/sample_audit.csv,file,a75698468d060863296354aca14a6e454a9e48c49c4f51b7cd3c1b9aaa3a7967,659,
artifacts/02_aligned/runs/subset_baua/saturation_audit.csv,file,3216728a5ce6b4c014009d9236d53c85f139d3bdda6de8b8b5e05708f936a2da,245,
artifacts/02_aligned/runs/subset_baua/saturation_observations.csv,file,d94f414e3cd37bbd0d36217716e3a41ead690acb631b05954ee594e633c82be4,1861,
artifacts/02_aligned/runs/subset_baua/site_position/BAUA_chest_aligned.rds,file,335808f09845b53ee4870e5ce8bed8552d2391ef6c55d071d73e5f5d732af764,1539068,
artifacts/02_aligned/runs/subset_baua/site_position/BAUA_glasses_aligned.rds,file,724bdebab7f0bb108083f67bab9d707b319d0d410676ccb4e9ea2b5e3dc01f64,1484380,
artifacts/02_aligned/runs/subset_baua/source_audit.csv,file,b945501e2379d1a61d9cd60e33df490ba0927cf6e7d82608c46d0d408c7a9e20,1947,
artifacts/02_aligned/runs/subset_baua/state_audit.csv,file,fb8c013da2e8d775eb66475fb395d1b69109c7c3bc1a6ed42a2a7b24d58f1b20,1498,
artifacts/02_aligned/runs/subset_baua/state_conflict_audit.csv,file,e1e5b829f8c54b63222f3899163876a88698194962112f4400374b2587d445f8,327,
artifacts/02_aligned/runs/subset_baua/state_interval_audit.csv,file,7f9b7f9724c9efc85dac6706759df7982de975c09b4202b85cc825df686f7ccc,1020,
artifacts/02_aligned/runs/subset_baua/state_interval_summary.csv,file,96c1436137d9870bdad6056c11f4be192b4299c07505d9992dc1a5e45a4885bf,129,
artifacts/02_aligned/runs/subset_baua/time_audit.csv,file,ce39717bcadda5824a3d75c065e4320d9e0f785f6658884e42382afe18651a4a,442,
artifacts/02_aligned/sample_audit.csv,file,36d96c4e9d41dddd5b347f52b034879c771fe574ce79c8abfbbf8996cb19a27d,4389,
artifacts/02_aligned/saturation_audit.csv,file,6f3747b37beea89348c9b766af654436111c0bbfc902fdf5f0525d878b64e508,958,
artifacts/02_aligned/saturation_observations.csv,file,156e1e4d047d73b2bf73a772b11432c01caeae80350bf3c4d1af9d4cf305f3d2,30664,
artifacts/02_aligned/site_position/BAUA_chest_aligned.rds,file,cb399d77d4048d1f1bc6b3c4d3ebf95f0e761272dc9b2ecbc53a9e342235d337,1539100,
artifacts/02_aligned/site_position/BAUA_glasses_aligned.rds,file,117856b7950dd2ee2bff4cd452df4aed404e843c65f07913f4b70df3b392bafe,1485276,
artifacts/02_aligned/site_position/FUSPCEU_chest_aligned.rds,file,544aa4642babf344fbd79b2c4a370c4b5c79399e7475bb966d8c425ff6d06bbb,1514292,
artifacts/02_aligned/site_position/FUSPCEU_glasses_aligned.rds,file,8d0d7fc33746616ed08f7870a8943249ce4fbfc996944e0a91a2600df8904ae9,1591112,
artifacts/02_aligned/site_position/IZTECH_chest_aligned.rds,file,0e8d1d1410339dd0880c40277076011c95fd5b4db105a28eabcbb67d8558aad7,1498996,
artifacts/02_aligned/site_position/IZTECH_glasses_aligned.rds,file,cd6ce592ae2014d6d5de0216a2595869e52f711372ceb9e90c1fe708d108ac62,1495404,
artifacts/02_aligned/site_position/KNUST_chest_aligned.rds,file,4041ca8571b465d16b5af56e5ec7d05f87630e59d9c80a68cc0b7854b19543bc,1109128,
artifacts/02_aligned/site_position/KNUST_glasses_aligned.rds,file,f3c1a590c08a79bb5a2d5eb5f593be3b3112b57330b1f2daad9d650c2737e503,1065884,
artifacts/02_aligned/site_position/MPI_glasses_aligned.rds,file,cd4178422ba739c4bfbb2e67bcecc0c1e339dec24f173e8299ce4f466ca510e6,2038524,
artifacts/02_aligned/site_position/RISE_chest_aligned.rds,file,a66efa2a25179f6441a7ca413bdd75484047991ed1290ea0f5f81ef9aacd48b0,1427656,
artifacts/02_aligned/site_position/RISE_glasses_aligned.rds,file,f21f7c477fd6d617d13f501f055b2bd50060378fef01237d15fbe3c9c25c406b,1190796,
artifacts/02_aligned/site_position/THUAS_chest_aligned.rds,file,0c20bfa4cb345e822f7359267581464efef877abae03667da57bd86b9a540f4e,1372080,
artifacts/02_aligned/site_position/THUAS_glasses_aligned.rds,file,e54248b0c1cc87fbc7395f0f9701266bab435b6a63ec5a2f173ab13d1b16288d,1155316,
artifacts/02_aligned/site_position/TUM_chest_aligned.rds,file,e97ff04cb7c44962f187faae4a945650f2f7f17aff0ce439a5c88962488f8c8a,892876,
artifacts/02_aligned/site_position/TUM_glasses_aligned.rds,file,8a6ad3cd1e4c9f369d1b7a243689eb476c99b3062cf9550f13c0023601375e3c,942072,
artifacts/02_aligned/site_position/UCR_chest_aligned.rds,file,9f9d0ce97f2fb767586af7e82fc247a02a4681c7c9336d6c1588381438296e7a,3022872,
artifacts/02_aligned/site_position/UCR_glasses_aligned.rds,file,2de5059f68842d31ca37afa9630e1b2ca4cb5f7ddd78e51696893cf47c8a2ccc,465852,
artifacts/02_aligned/source_audit.csv,file,6eba1b000d7245d6bee2b2e494070d655d1eebe85e4edd877726e2deae8a0ca8,15677,
artifacts/02_aligned/state_audit.csv,file,075feaa094928bfd9d556b68d2f1ec6f0c48aa5243d6b64ef62b897e3458a10d,12404,
artifacts/02_aligned/state_conflict_audit.csv,file,51a8409b3a21b31327cc4260da0c218ebde153594a0018f079815329f336cf8b,1220,
artifacts/02_aligned/state_interval_audit.csv,file,3c9e05c6320bc8b47bfa2f2163bc44d6809db394c28fac67b1b14e7749812800,3022,
artifacts/02_aligned/state_interval_summary.csv,file,ac5af495a8b76be973bf68efdface6896160c0f4abf11e0092d2edde1f072765,317,
artifacts/02_aligned/state_intervals/BAUA_sleep_intervals.rds,file,3aff9fb58c2c9d749e06a4cd7f8e2e7fe7134c31fd93aa9ac7560ed0757d8302,2628,
artifacts/02_aligned/state_intervals/BAUA_wear_intervals.rds,file,3f74bb94f4aa5d0a3ff32deab5afc8af762942b98ee4f559c8377d1876e213ad,2444,
artifacts/02_aligned/state_intervals/FUSPCEU_sleep_intervals.rds,file,4d7753f5b6989b99803d7cea2ced4c7e199fa16b5737070ee85957e408e40075,2564,
artifacts/02_aligned/state_intervals/FUSPCEU_wear_intervals.rds,file,abd1c8ad4a21d58873149f244da9862f601944962d153dd25955d54df41f8244,1960,
artifacts/02_aligned/state_intervals/IZTECH_sleep_intervals.rds,file,6d98c763f572da795b13432a70eae308744539d0c2eff4deef54d562b9257cf4,2372,
